time_s,j_A_cm2,charge_C_cm2,T1_C,T2_C,T3_C,TEP_C,cell1_V,cell1_Erev,cell1_eta_act,cell1_eta_ohm,cell1_eta_con,cell1_jlim_A_m2,cell1_j_over_jlim,cell1_lambda_mean,cell1_lambda_min,cell1_kappa_min,cell1_cO2,cell1_active_area,cell1_ice_bulk,cell1_pore_ice_bulk,cell1_mem_ice_bulk,cell1_pore_ice_saturation,cell1_liquid_saturation,cell1_gas_porosity_min,cell1_inventory_min,cell1_water_kg_m2,cell1_ice_kg_m2,cell2_V,cell2_Erev,cell2_eta_act,cell2_eta_ohm,cell2_eta_con,cell2_jlim_A_m2,cell2_j_over_jlim,cell2_lambda_mean,cell2_lambda_min,cell2_kappa_min,cell2_cO2,cell2_active_area,cell2_ice_bulk,cell2_pore_ice_bulk,cell2_mem_ice_bulk,cell2_pore_ice_saturation,cell2_liquid_saturation,cell2_gas_porosity_min,cell2_inventory_min,cell2_water_kg_m2,cell2_ice_kg_m2,cell3_V,cell3_Erev,cell3_eta_act,cell3_eta_ohm,cell3_eta_con,cell3_jlim_A_m2,cell3_j_over_jlim,cell3_lambda_mean,cell3_lambda_min,cell3_kappa_min,cell3_cO2,cell3_active_area,cell3_ice_bulk,cell3_pore_ice_bulk,cell3_mem_ice_bulk,cell3_pore_ice_saturation,cell3_liquid_saturation,cell3_gas_porosity_min,cell3_inventory_min,cell3_water_kg_m2,cell3_ice_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_J_m2,energy_balance_J_m2,water_balance_kg_m2,g12_W_m2K,g23_W_m2K,gE_W_m2K
0.0,0.5,0.0,-14.0,-14.0,-14.0,-14.0,0.48331578169316974,1.2534371893922611,0.6637636756392045,0.10540337917548738,0.0009543528843995252,294991.352674417,0.01694964938690429,3.0000000000000004,3.0,0.5975894486094001,9.875430455146308,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.3916,0.0,0.0013932000000000005,0.0,0.4841746992891293,1.2534371893922611,0.6637636756392045,0.10540337917548738,9.54352884399525e-05,294991.352674417,0.01694964938690429,3.0000000000000004,3.0,0.5975894486094001,9.875430455146308,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.3916,0.0,0.0013932000000000005,0.0,0.4841746992891293,1.2534371893922611,0.6637636756392045,0.10540337917548738,9.54352884399525e-05,294991.352674417,0.01694964938690429,3.0000000000000004,3.0,0.5975894486094001,9.875430455146308,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.3916,0.0,0.0013932000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.56053116539954,350.56053116539954,568.3043465937842
0.05000000000000001,0.5,0.025000000000000005,-13.95939259215251,-13.959321092766613,-13.959321031920428,-13.999984472158587,0.4831464631612997,1.2532941195047218,0.6636511900344657,0.10552529819933244,0.0009711681096239418,289972.315589716,0.0172430253896187,3.0001220430686018,2.7315847083982083,0.5301906208654297,9.71164620982731,0.9999747849258441,2.0831944089355074e-05,3.045362672233997e-06,2.0831944089355074e-05,7.2387988405847315e-06,0.004948105236691345,0.3916,0.0,0.0014164528228848572,5.316846542299141e-08,0.4840207878229372,1.2532940570475115,0.6636509899906932,0.10552516241461951,9.711681926163107e-05,289972.37032172485,0.017243022135014073,3.0001220431572415,2.731584877708819,0.5301913791775535,9.711644024361238,0.9999747849744682,2.083190408043782e-05,3.0453567929421654e-06,2.083190408043782e-05,7.238784865562551e-06,0.004948105249564036,0.3916,0.0,0.0014164528228823494,5.316836274951313e-08,0.48402078805581483,1.2532940569946276,0.6636509898204558,0.10552516229909002,9.711681926695599e-05,289972.37037344644,0.017243022131938485,3.0001220431572966,2.7315848778268967,0.5301913798163053,9.711644022673687,0.9999747849744983,2.0831904056110953e-05,3.0453567892405048e-06,2.0831904056110953e-05,7.238784856763738e-06,0.00494810524957214,0.3916,0.0,0.0014164528228823477,5.316836268488266e-08,1245.3580791572724,-0.7551783902621607,0.08635513452939714,1244.5165456320583,-4.225597649565316e-10,-5.675120746603812e-20,350.62746096703006,350.62746096664506,568.3922913109552
0.10000000000000005,0.5,0.050000000000000024,-13.918975411298549,-13.918632177099376,-13.918631547518556,-13.999939818549464,0.4829385643595967,1.253258353968084,0.663541320681147,0.10580656533262862,0.0009719035947115882,289799.5739005216,0.017253303490764725,3.000665338439885,2.618480938748148,0.5019800020549974,9.710069500736815,0.9999029333456976,6.126808958619294e-05,1.1790321556811674e-05,6.126808958619294e-05,2.8025485041149684e-05,0.009883620605908172,0.3916,0.0,0.001439704935047984,2.04886515875553e-07,0.4838145910663856,1.2532580522368997,0.6635403603344077,0.10580591042451762,9.719041158886657e-05,289799.80022471055,0.01725329001649761,3.0006653404577213,2.618482273146711,0.5019835907049726,9.710057799078875,0.9999029344060623,6.126740281188656e-05,1.1790192388420694e-05,6.126740281188656e-05,2.8025178009081756e-05,0.009883620889879598,0.3916,0.0,0.001439704935019822,2.0488426692075749e-07,0.48381459347628936,1.2532580516848029,0.663540358572901,0.10580590922393682,9.719041167572409e-05,289799.800665683,0.017253289990244225,3.0006653404606083,2.618482275269928,0.5019835972054276,9.71005777848066,0.999902934407587,6.126740185622474e-05,1.1790192202524245e-05,6.126740185622474e-05,2.8025177567207615e-05,0.009883620890288384,0.3916,0.0,0.0014397049350197816,2.048842636885571e-07,2490.8949667865754,-1.3469935551265433,0.33473328987093476,2489.213239941785,2.0715917870006706e-10,1.7358881462792818e-18,350.69572203542924,350.69572202707883,568.481978749839
0.15312499999999996,0.5,0.07656249999999998,-13.876234012435482,-13.875385090599236,-13.87538266976585,-13.999860623711811,0.482626282376633,1.2532205340888591,0.6634273328617887,0.10619426821161479,0.0009726506388226204,289626.25517077185,0.017263628247556003,3.0017749058138565,2.530901168800402,0.48020944253400666,9.708406793734163,0.9997777613697364,0.00011932808501405867,2.7272297816928717e-05,0.00011932808501405867,6.48259990894431e-05,0.015106333537420276,0.3916,0.0,0.0014644100540865054,4.692362951141267e-07,0.48350492681430607,1.2532197863550074,0.6634249574896844,0.10619263684868295,9.726520233394571e-05,289626.7865513714,0.017263596573838122,3.001774918063697,2.5309053996167807,0.48021820338703786,9.70837692432778,0.9997777676363631,0.0001193245796633038,2.7271523756040732e-05,0.0001193245796633038,6.482415915388811e-05,0.015106335234515135,0.3916,0.0,0.0014644100539789096,4.6922292250026166e-07,0.4835049361051345,1.2532197842261714,0.6634249507161066,0.10619263220222372,9.726520270655061e-05,289626.78813224897,0.017263596479607773,3.0017749180910487,2.5309054102110484,0.48021822799777547,9.70837684134871,0.9997777676504875,0.00011932457201988075,2.7271522008425418e-05,0.00011932457201988075,6.482415499982271e-05,0.015106335238349484,0.3916,0.0,0.0014644100539786763,4.6922289240811013e-07,3814.630606623665,-1.8069696588416726,0.7753284848512161,3812.0483084805146,5.427056581908118e-10,3.5799847515703e-18,350.77509841815805,350.7750983686205,568.5862621958022
0.20312499999999978,0.5,0.10156249999999989,-13.836193117626035,-13.83466628835022,-13.834660482486985,-13.999756352391241,0.4822973686065205,1.2531851066190012,0.6633224791557158,0.1065919618930235,0.0009732969637412959,289479.90713717823,0.017272355962276196,3.0033695638643025,2.465146408409034,0.46391030947140605,9.706854614712244,0.9996173317129136,0.00018593315598645948,4.7501730436702495e-05,0.00018593315598645948,0.00011291117289446752,0.01974289324417479,0.3916,0.0,0.0014876615780138895,8.093755543160789e-07,0.4831792209759948,1.2531837606050236,0.6633182065921077,0.1065890030837702,9.732995315087876e-05,289480.83969875245,0.0172723003194382,3.0033696032328403,2.4651553355780114,0.46392592824109957,9.706800154080955,0.9996173514307345,0.00018592304439298853,4.7499259115951034e-05,0.00018592304439298853,0.0001129052985879511,0.019742898337108412,0.3916,0.0,0.0014876615777499908,8.093331217148831e-07,0.4831792433368238,1.2531837554929595,0.6633181903461165,0.10658899185593222,9.732995408687934e-05,289480.8433640084,0.017272300100745312,3.0033696033497903,2.4651553654931297,0.4639259866116619,9.70679995098841,0.9996173514901098,0.00018592301491527144,4.7499251656694344e-05,0.00018592301491527144,0.0001129052808573671,0.019742898352616788,0.3916,0.0,0.0014876615777492247,8.093329942093187e-07,5060.904623791888,-2.0918291351052893,1.3555389052836748,5057.457255752081,5.821032544872651e-10,1.7690283103406063e-18,350.8603935328011,350.86039337453803,568.6983116932581
0.2531249999999996,0.5,0.1265624999999998,-13.79633102444738,-13.793932570305056,-13.793921178094998,-13.999623385733104,0.4819713573192358,1.2531498393094134,0.6632197983076645,0.10698479642262015,0.0009738872598928805,289350.05661172484,0.017280107211831087,3.005502418756185,2.41075616362685,0.45046653575928636,9.70531326219245,0.9994195765171517,0.00026265867372387273,7.257444699051153e-05,0.00026265867372387273,0.0001725087877121738,0.02373861390184087,0.3916,0.0,0.001510912894504406,1.2327256308884565e-06,0.48285714511552974,1.2531477237932296,0.6632130860060573,0.10698010353496952,9.738913667302302e-05,289351.4996347798,0.017280021034316438,3.0055025151976604,2.410772116258568,0.4504909486284007,9.705227031341797,0.9994196238177125,0.00026263578394909357,7.256847786772121e-05,0.00026263578394909357,0.00017249459916263656,0.02373862511896903,0.3916,0.0,0.0015109128939956547,1.2326226523537795e-06,0.482857189175429,1.2531477137547709,0.6632130541259662,0.10698008131481582,9.738913855978704e-05,289351.5066770641,0.01728002061375246,3.0055025155542645,2.410772183053852,0.4504910623106771,9.705226628082828,0.999419623995648,0.0002626357005088055,7.25684553735406e-05,0.0002626357005088055,0.0001724945456941778,0.02373862516211584,0.3916,0.0,0.0015109128939938105,1.2326222658092183e-06,6307.588248147002,-2.2404832614534302,2.0955326024650773,6303.252232283762,6.790261686262511e-10,2.693564772268675e-18,350.95799927592395,350.9579988863133,568.8265207439903
0.3031249999999994,0.5,0.1515624999999997,-13.756647190850158,-13.753185445900984,-13.753165733832606,-13.999461856111726,0.4816721597139638,1.253114730012608,0.6631191032541031,0.1073490144455966,0.0009744525989445288,289227.50930984644,0.01728742888921936,3.0081365934124853,2.3653170584480265,0.4392722904020242,9.703779813530492,0.9991886820159488,0.00034829284412141707,0.00010179249305870392,0.00034829284412141707,0.000241959812357271,0.027352738948434215,0.3916,0.0,0.0015341640080607536,1.7345910665177934e-06,0.4825626456427264,1.2531116755854057,0.6631094141446793,0.10734216993827335,9.744585972671595e-05,289229.5707521409,0.017287305675548703,3.0081367925571,2.3653427944237926,0.4393074795069186,9.703654716454581,0.9991887776487,0.0003482483601946327,0.00010178040426829891,0.0003482483601946327,0.00024193107741454458,0.027352759834116076,0.3916,0.0,0.0015341640072117281,1.7343798011729448e-06,0.48256272223043506,1.253111658206952,0.6631093589774739,0.10734213113599311,9.744586304980259e-05,289229.5827626531,0.017287304957678162,3.008136793436567,2.365342923450915,0.43930767544189014,9.703654013273265,0.9991887780796606,0.00034824816575627844,0.0001017803497363867,0.00034824816575627844,0.0002419309477926948,0.027352759931027912,0.3916,0.0,0.0015341640072080414,1.7343788508706495e-06,7554.6602161039855,-2.2607486846899167,2.9945958388998544,7549.404871580633,2.372657625926422e-10,-4.54009659728305e-19,351.0675300054299,351.06752918853346,568.9703778608294
0.35312499999999925,0.5,0.17656249999999962,-13.717141851603696,-13.712427177730866,-13.712395889874362,-13.999271893812956,0.4814135834561632,1.253079777645814,0.66302022359461,0.10767094966622037,0.0009750209288204851,289104.02784266503,0.017294812657266328,3.01118376881853,2.3272359776204206,0.4299281757991272,9.70225203334555,0.9989285077583766,0.00044172105940914753,0.0001346973357300525,0.00044172105940914753,0.0003201743183504932,0.030558437113495544,0.3916,0.0,0.0015574148309077617,2.3108422935517894e-06,0.4823095619072727,1.2530756166911452,0.6630070259932822,0.10766152587381107,9.750291677924885e-05,289106.81431605434,0.01729464596615821,3.0111841341398122,2.327274677069541,0.42997619305227774,9.702081056045753,0.9989286797143735,0.00044164326873951466,0.00013467556863124445,0.00044164326873951466,0.0003201225781584132,0.03055847119286851,0.3916,0.0,0.0015574148295999816,2.3104560124007756e-06,0.48230968405604785,1.2530755890973468,0.6630069384211146,0.1076614636980638,9.75029221206232e-05,289106.83317872393,0.01729464483777536,3.0111841360131355,2.3272749027730373,0.4299765038171494,9.70207993389147,0.998928680616443,0.00044164287262354077,0.0001346754543428734,0.00044164287262354077,0.0003201223064960147,0.030558471378722144,0.3916,0.0,0.001557414829593332,2.310453988561836e-06,8802.076383352225,-2.160781534021103,4.052015285129655,8795.86358653315,7.640199584102447e-11,-5.72594272343907e-19,351.18828606483805,351.1882845339858,569.1289588567581
0.40312499999999907,0.5,0.20156249999999953,-13.67781558875964,-13.671660351346206,-13.671613718859849,-13.999053626995426,0.4812028692997174,1.2530449835894122,0.6629230013093766,0.10794353071651305,0.0009755822638050591,288982.5464912272,0.017302082982896646,3.014551250420736,2.295321303078312,0.42213559264196193,9.700731441550722,0.9986426548533354,0.0005419169759163928,0.00017080189081105182,0.0005419169759163928,0.0004059945110792769,0.033233871759191666,0.3916,0.0,0.001580665369902733,2.9578606457708707e-06,0.48210513055141174,1.2530395502615963,0.6629057688354889,0.10793109156579705,9.755930889858318e-05,288986.16340309544,0.017301866432358204,3.0145518649174092,2.2953765434410727,0.4221985720690342,9.700507650982182,0.9986429387263998,0.0005417911013120549,0.0001707659515666318,0.0005417911013120549,0.0004059090838284568,0.03323392300970464,0.3916,0.0,0.0015806653679945727,2.9572111345494967e-06,0.4821053134950779,1.2530395091237323,0.6629056383014034,0.10793099801031601,9.755931693498881e-05,288986.19128873595,0.017301864762819513,3.0145518685021058,2.295376910540923,0.42219903616439847,9.700505971869148,0.998642940424137,0.0005417903701669755,0.00017076573651328173,0.0005417903701669755,0.0004059085726486373,0.033233923331570756,0.3916,0.0,0.001580665367983429,2.9572072520012323e-06,10049.780049390278,-1.9462502952796885,5.267075761532405,10042.566723333526,6.048228584631943e-11,-9.859463506040056e-19,351.32150490876086,351.32150226461107,569.3038828315099
0.4531249999999989,0.5,0.22656249999999944,-13.63866916392366,-13.630887708294127,-13.63082145868535,-13.998807181897066,0.48104322077559536,1.2530103493848748,0.6628272766912665,0.10816372964936473,0.000976122268648196,288867.2636431883,0.017308988000024988,3.0181710555448586,2.268626368551499,0.41565731415971324,9.699219567410347,0.99833476908557,0.0006479678038883194,0.00020957657984549982,0.0006479678038883194,0.0004981615874625619,0.03546553778751245,0.3916,0.0,0.0016039157065403378,3.6724759647350137e-06,0.4819525447979738,1.2530034795883296,0.6628054882022462,0.10814783298591517,9.761360219443828e-05,288871.8152428808,0.017308715271498694,3.0181720231377516,2.2687020880344257,0.41573747605076006,9.698936110388239,0.9983352080703115,0.0006477758948359707,0.00020952103828214105,0.0006477758948359707,0.0004980295656813431,0.03546561054783155,0.3916,0.0,0.0016039157039235094,3.671451221626896e-06,0.48195280595620327,1.2530034211324717,0.6628053027352884,0.1081476988272845,9.761361369551115e-05,288871.8546043725,0.01730871291302437,3.018172029460009,2.2687026525518905,0.415738138192202,9.698933717776555,0.9983352110159789,0.000647774643500718,0.0002095206655191187,0.000647774643500718,0.0004980286796270946,0.0354656110652472,0.3916,0.0,0.001603915703906284,3.6714443418831622e-06,11297.708326070257,-1.6216041320926284,6.6390594107941485,11289.447662526916,-4.5356607358826295e-10,-1.2643660803664941e-17,351.4659986962456,351.4659943885823,569.4935835866245
