cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
1,39.999999999997854,171.93281250000018,cCL,-0.001375394538267546,1.3857090200140457e-05,79.80854258833412,25.600371979419098,0.02782649128197728
1,39.999999999997854,172.2859375000002,cCL,-0.001375394538267546,1.3799096575792346e-05,79.80673364868797,25.587483092922227,0.027812481622741553
1,39.999999999997854,172.63906250000016,cCL,-0.001375394538267546,1.3741142075090654e-05,79.80479585842876,25.573547961625334,0.0277973347408971
1,39.999999999997854,172.99218750000017,cCL,-0.001375394538267546,1.3683227545966169e-05,79.80272924341828,25.55854130526638,0.02778102315789824
1,39.999999999997854,173.34531250000015,cCL,-0.001375394538267546,1.3625354054705456e-05,79.80053383202299,25.542432977715865,0.027763514106212896
1,39.999999999997854,173.69843750000013,cCL,-0.001375394538267546,1.356752294269487e-05,79.79820965533737,25.52518669533166,0.02774476814709963
1,39.999999999997854,174.05156250000013,cCL,-0.001375394538267546,1.3509735909233182e-05,79.79575674746827,25.50675818769402,0.02772473716053698
1,39.999999999997854,174.4046875000001,cCL,-0.001375394538267546,1.3451995136553828e-05,79.79317514590629,25.487092413124618,0.027703361318613715
1,39.999999999997854,174.7578125000001,cCL,-0.001375394538267546,1.3394303487076902e-05,79.79046489202744,25.4661191743495,0.02768056431994511
1,39.999999999997854,175.1109375000001,cCL,-0.001375394538267546,1.333666483289228e-05,79.78762603180137,25.44374580656632,0.027656245441919913
1,39.999999999997854,175.4640625000001,cCL,-0.001375394538267546,1.3279084649125768e-05,79.78465861685105,25.419844025966245,0.027630265245615484
1,39.999999999997854,175.81718750000007,cCL,-0.001375394538267546,1.322157119876236e-05,79.78156270617225,25.39422369641055,0.027602417061315814
1,39.999999999997854,176.17031250000008,cCL,-0.001375394538267546,1.3164138286467492e-05,79.7783383692761,25.366571912211423,0.02757236077414285
1,39.999999999997854,176.52343750000006,cCL,-0.001375394538267546,1.3106813519422049e-05,79.77498569320488,25.336270427928874,0.027539424378183557
1,39.999999999997854,177.87187500000007,cGDL,-0.001375394538267546,2.882323052761733e-05,79.76167424052258,25.16430616255411,0.02735250669842838
1,39.999999999997854,180.21562500000007,cGDL,-0.001375394538267546,2.8574365728753788e-05,79.7388877045243,24.85981192741591,0.02702153470371295
1,39.999999999997854,182.5593750000001,cGDL,-0.001375394538267546,2.832402555944852e-05,79.71646901965732,24.56394881301257,0.026699944361970183
1,39.999999999997854,184.9031250000001,cGDL,-0.001375394538267546,2.807242320208784e-05,79.69441773684575,24.272022871438885,0.026382633555911833
1,39.999999999997854,187.24687500000013,cGDL,-0.001375394538267546,2.7819645365502086e-05,79.67273372287602,23.982108785928173,0.026067509549921927
1,39.999999999997854,189.59062500000013,cGDL,-0.001375394538267546,2.756572131215072e-05,79.65141695794536,23.693555737992977,0.02575386493260106
