cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
3,16.395649705083763,162.52500000000032,PEM,10.00749423378602,0.0,239.10079955930738,2.6182925001982658,0.0028459701089111585
3,16.395649705083763,162.77500000000035,PEM,10.00749423378602,0.0,241.39545024832495,2.7984122859741705,0.003041752484754533
3,16.395649705083763,163.02500000000035,PEM,10.00749423378602,0.0,243.7241097321426,2.9828829062884754,0.0032422640285744296
3,16.395649705083763,163.27500000000035,PEM,10.00749423378602,0.0,246.08739747734037,3.171881755533911,0.0034476975603629466
3,16.395649705083763,163.52500000000035,PEM,10.00749423378602,0.0,248.48604094580463,3.3655931369406393,0.003658253409718086
3,16.395649705083763,163.77500000000038,PEM,10.00749423378602,0.0,250.9209717962462,3.5642086029434643,0.0038741397858081134
3,16.395649705083763,164.02500000000038,PEM,10.00749423378602,0.0,253.39351106234122,3.7679273172847703,0.0040955731709617065
3,16.395649705083763,164.27500000000038,PEM,10.00749423378602,0.0,255.90572565678957,3.976956441162185,0.004322778740393679
3,16.395649705083763,164.52500000000038,PEM,10.00749423378602,0.0,258.46111506574493,4.191511546339838,0.004555990811238954
3,16.395649705083763,164.77500000000038,PEM,10.00749423378602,0.0,261.0659349998779,4.411817058972366,0.004795453324969963
3,16.395649705083763,165.0250000000004,PEM,10.00749423378602,0.0,263.73175092347674,4.638106738709237,0.005041420368162215
3,16.395649705083763,165.2750000000004,PEM,10.00749423378602,0.0,267.1060573997962,4.944173858060581,0.005374102019631066
3,16.395649705083763,165.57656250000036,cCL,10.00749423378602,1.6253729856447033e-05,41.669425291315946,2.1683587905168,0.0023569117288226088
3,16.395649705083763,165.92968750000037,cCL,10.00749423378602,1.619595370927127e-05,42.123445274477575,2.2236903004515822,0.002417054674403894
3,16.395649705083763,166.28281250000035,cCL,10.00749423378602,1.616026275699858e-05,42.12732200890021,2.2252474325907756,0.0024187472093377994
3,16.395649705083763,166.63593750000035,cCL,10.00749423378602,1.612457821691958e-05,42.13052394697116,2.2263150781763583,0.0024199076936699546
3,16.395649705083763,166.98906250000033,cCL,10.00749423378602,1.6088894230666206e-05,42.133062753354785,2.2270043545808607,0.0024206569071531093
3,16.395649705083763,167.3421875000003,cCL,10.00749423378602,1.6053207982473397e-05,42.13494909791235,2.227362564202108,0.002421046265437074
3,16.395649705083763,167.6953125000003,cCL,10.00749423378602,1.6017517744719912e-05,42.136192733902746,2.2274147276146516,0.0024211029647985345
3,16.395649705083763,168.0484375000003,cCL,10.00749423378602,1.59818223134946e-05,42.13680256892101,2.2271755253804444,0.002420842962370048
3,16.395649705083763,168.4015625000003,cCL,10.00749423378602,1.5946120787649427e-05,42.136786729821985,2.226653932498476,0.0024202760135853
3,16.395649705083763,168.75468750000027,cCL,10.00749423378602,1.5910412465387856e-05,42.136152622217956,2.225855355807856,0.002419407995443322
3,16.395649705083763,169.10781250000028,cCL,10.00749423378602,1.5874696789811923e-05,42.13490698501242,2.224782733812337,0.0024182421019699313
3,16.395649705083763,169.46093750000026,cCL,10.00749423378602,1.5838973317880957e-05,42.133055940379556,2.2234371422669854,0.0024167795024641146
3,16.395649705083763,169.81406250000026,cCL,10.00749423378602,1.5803241701848332e-05,42.13060503956273,2.2218181377560846,0.002415019714952266
3,16.395649705083763,170.16718750000024,cCL,10.00749423378602,1.5767501678016634e-05,42.12755930483408,2.219923948565689,0.0024129608136583577
3,16.395649705083763,170.52031250000022,cCL,10.00749423378602,1.5731753060213884e-05,42.12392326792924,2.2177515675850366,0.0024105995299837355
3,16.395649705083763,170.87343750000022,cCL,10.00749423378602,1.5695995736650768e-05,42.11970100524526,2.215296775164766,0.0024079312773530068
