time_s,cell,j_A_cm2,charge_C_cm2,temperature_C,V,Erev,eta_act,eta_ohm,eta_con,jlim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min,cO2,active_area,ice_bulk,pore_ice_bulk,mem_ice_bulk,pore_ice_saturation,liquid_saturation,gas_porosity_min,inventory_min,water_kg_m2,ice_kg_m2
0.0,1,0.5,0.0,-10.0,0.49816180183797854,1.2499027064965211,0.6525724236398756,0.09820685414967753,0.000961626868989496,297259.24192952376,0.016820334895375377,3.0000000000000004,3.0,0.6437294826370616,9.725319408896691,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.3916,0.0,0.0013932000000000005,0.0
0.0,2,0.5,0.0,-10.0,0.4990272660200691,1.2499027064965211,0.6525724236398756,0.09820685414967753,9.616268689894959e-05,297259.24192952376,0.016820334895375377,3.0000000000000004,3.0,0.6437294826370616,9.725319408896691,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.3916,0.0,0.0013932000000000005,0.0
0.0,3,0.5,0.0,-10.0,0.4990272660200691,1.2499027064965211,0.6525724236398756,0.09820685414967753,9.616268689894959e-05,297259.24192952376,0.016820334895375377,3.0000000000000004,3.0,0.6437294826370616,9.725319408896691,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.3916,0.0,0.0013932000000000005,0.0
0.0,4,0.5,0.0,-10.0,0.4990272660200691,1.2499027064965211,0.6525724236398756,0.09820685414967753,9.616268689894959e-05,297259.24192952376,0.016820334895375377,3.0000000000000004,3.0,0.6437294826370616,9.725319408896691,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.3916,0.0,0.0013932000000000005,0.0
0.0,5,0.5,0.0,-10.0,0.49816180183797854,1.2499027064965211,0.6525724236398756,0.09820685414967753,0.000961626868989496,297259.24192952376,0.016820334895375377,3.0000000000000004,3.0,0.6437294826370616,9.725319408896691,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.3916,0.0,0.0013932000000000005,0.0
0.05000000000000001,1,0.5,0.025000000000000005,-9.959999016101044,0.49800970774351916,1.2497593496378943,0.6524613249520093,0.09830987545395932,0.000978441488406532,292238.0522587634,0.017109339325779276,3.000135210211854,2.7478796976507898,0.5755446182124345,9.565284251759465,0.9999819968777298,1.3941787595935804e-05,2.174341009321667e-06,1.3941787595935804e-05,5.168388422442755e-06,0.004949997989331673,0.3916,0.0,0.0014164523284551744,3.794440626536201e-08
0.05000000000000001,2,0.5,0.025000000000000005,-9.959929381682938,0.4988905581177387,1.2497592888130769,0.652461130126012,0.09830975641247393,9.784415685223582e-05,292238.10519053496,0.017109336226841715,3.0001352102982883,2.747879849298161,0.5755453931495369,9.56528218812271,0.9999819969247514,1.3941752885065865e-05,2.1743353236962615e-06,1.3941752885065865e-05,5.168374907763872e-06,0.004949998001746641,0.3916,0.0,0.0014164523284530537,3.794430703883754e-08
0.05000000000000001,3,0.5,0.025000000000000005,-9.959929322956194,0.4988905583313805,1.2497592887620415,0.6524611299617047,0.09830975631209896,9.784415685733725e-05,292238.1052400755,0.017109336223941323,3.000135210298341,2.747879849402765,0.5755453937967442,9.565282186542717,0.9999819969247804,1.3941752864207482e-05,2.174335320169562e-06,1.3941752864207482e-05,5.16837489938094e-06,0.004949998001754346,0.3916,0.0,0.001416452328453052,3.794430697730848e-08
0.05000000000000001,4,0.5,0.025000000000000005,-9.959929381682938,0.4988905581177387,1.2497592888130769,0.652461130126012,0.09830975641247393,9.784415685223582e-05,292238.10519053496,0.017109336226841715,3.0001352102982883,2.747879849298161,0.5755453931495369,9.56528218812271,0.9999819969247514,1.3941752885065865e-05,2.1743353236962615e-06,1.3941752885065865e-05,5.168374907763872e-06,0.004949998001746641,0.3916,0.0,0.0014164523284530537,3.794430703883754e-08
0.05000000000000001,5,0.5,0.025000000000000005,-9.959999016101044,0.49800970774351916,1.2497593496378943,0.6524613249520093,0.09830987545395932,0.000978441488406532,292238.0522587634,0.017109339325779276,3.000135210211854,2.7478796976507898,0.5755446182124345,9.565284251759465,0.9999819968777298,1.3941787595935804e-05,2.174341009321667e-06,1.3941787595935804e-05,5.168388422442755e-06,0.004949997989331673,0.3916,0.0,0.0014164523284551744,3.794440626536201e-08
0.10000000000000005,1,0.5,0.050000000000000024,-9.92018815812004,0.4978459414614376,1.2497241197327325,0.6523522675151796,0.09854673068353302,0.0009791800725822083,292063.3084144987,0.01711957598214959,3.00071882162704,2.641767243789998,0.5470469243332573,9.563776120725846,0.9999307303883549,4.085949591345665e-05,8.413966715104579e-06,4.085949591345665e-05,1.999992088211214e-05,0.009891016248902887,0.3916,0.0,0.0014397039350289409,1.4583328991470193e-07
0.10000000000000005,2,0.5,0.050000000000000024,-9.919851645620978,0.49872842698583497,1.2497238239114803,0.6523513259730461,0.09854615289461179,9.791805798740567e-05,292063.5285641976,0.01711956307786977,3.000718823590322,2.641768449327913,0.5470506216656316,9.563764990158836,0.9999307314266784,4.0858896495571864e-05,8.413840228779625e-06,4.0858896495571864e-05,1.9999620225290285e-05,0.009891016526570264,0.3916,0.0,0.0014397039350046536,1.4583109637635205e-07
0.10000000000000005,3,0.5,0.050000000000000024,-9.919851030125402,0.49872842922434224,1.2497238233717534,0.6523513242509447,0.09854615183839478,9.791805807170831e-05,292063.5289919454,0.017119563052796955,3.000718823593118,2.6417684512415294,0.5470506283488217,9.563764970622,0.9999307314281657,4.0858895661453174e-05,8.413840047395148e-06,4.0858895661453174e-05,1.9999619794141065e-05,0.009891016526968579,0.3916,0.0,0.0014397039350046185,1.4583109323584266e-07
0.10000000000000005,4,0.5,0.050000000000000024,-9.919851645620978,0.49872842698583497,1.2497238239114803,0.6523513259730461,0.09854615289461179,9.791805798740567e-05,292063.5285641976,0.01711956307786977,3.000718823590322,2.641768449327913,0.5470506216656316,9.563764990158836,0.9999307314266784,4.0858896495571864e-05,8.413840228779625e-06,4.0858896495571864e-05,1.9999620225290285e-05,0.009891016526570264,0.3916,0.0,0.0014397039350046536,1.4583109637635205e-07
0.10000000000000005,5,0.5,0.050000000000000024,-9.92018815812004,0.4978459414614376,1.2497241197327325,0.6523522675151796,0.09854673068353302,0.0009791800725822083,292063.3084144987,0.01711957598214959,3.00071882162704,2.641767243789998,0.5470469243332573,9.563776120725846,0.9999307303883549,4.085949591345665e-05,8.413966715104579e-06,4.085949591345665e-05,1.999992088211214e-05,0.009891016248902887,0.3916,0.0,0.0014397039350289409,1.4583328991470193e-07
0.15312499999999996,1,0.5,0.07656249999999998,-9.878091881385568,0.4976051992232791,1.249686869787801,0.6522385400182388,0.09886320056380969,0.0009799299824733876,291887.9954977994,0.017129858291954646,3.001902316669991,2.559832093335533,0.5251226949713814,9.56218596160926,0.9998414885803091,7.936937759183137e-05,1.9452218374686335e-05,7.936937759183137e-05,4.6237742749432696e-05,0.01512340539841021,0.3916,0.0,0.0014644085556417574,3.327980893909638e-07
0.15312499999999996,2,0.5,0.07656249999999998,-9.877258099752856,0.4984901758328006,1.2496861353889381,0.6522362069965774,0.0988617594263148,9.799313324536019e-05,291888.5132931831,0.017129827904456878,3.0019023284489057,2.5598359450208084,0.5251317553036269,9.562157499131004,0.9998414947362153,7.936632116087475e-05,1.9451457948908775e-05,7.936632116087475e-05,4.6235935224408773e-05,0.015123407063925924,0.3916,0.0,0.001464408555548634,3.3278506961451495e-07
0.15312499999999996,3,0.5,0.07656249999999998,-9.877255725926387,0.4984901844851533,1.2496861333014437,0.6522362003544913,0.09886175532819101,9.799313360814436e-05,291888.5148310522,0.017129827814205183,3.0019023284751345,2.559835954648971,0.5251317807342241,9.562157420183077,0.9998414947500629,7.936631448521027e-05,1.9451456235415187e-05,7.936631448521027e-05,4.6235931151450406e-05,0.015123407067681836,0.3916,0.0,0.0014644085555484319,3.327850403804697e-07
0.15312499999999996,4,0.5,0.07656249999999998,-9.877258099752856,0.4984901758328006,1.2496861353889381,0.6522362069965774,0.0988617594263148,9.799313324536019e-05,291888.5132931831,0.017129827904456878,3.0019023284489057,2.5598359450208084,0.5251317553036269,9.562157499131004,0.9998414947362153,7.936632116087475e-05,1.9451457948908775e-05,7.936632116087475e-05,4.6235935224408773e-05,0.015123407063925924,0.3916,0.0,0.001464408555548634,3.3278506961451495e-07
0.15312499999999996,5,0.5,0.07656249999999998,-9.878091881385568,0.4976051992232791,1.249686869787801,0.6522385400182388,0.09886320056380969,0.0009799299824733876,291887.9954977994,0.017129858291954646,3.001902316669991,2.559832093335533,0.5251226949713814,9.56218596160926,0.9998414885803091,7.936937759183137e-05,1.9452218374686335e-05,7.936937759183137e-05,4.6237742749432696e-05,0.01512340539841021,0.3916,0.0,0.0014644085556417574,3.327980893909638e-07
0.20312499999999978,1,0.5,0.10156249999999989,-9.838659925731104,0.4973654142062751,1.2496519803200867,0.6521334051079054,0.09917258272153157,0.0009805782843746484,291739.99106054346,0.01713854854736858,3.003596023146594,2.4990302379148566,0.5089074455316362,9.56070178400351,0.9997272023841173,0.00012335175101423938,3.38635864492801e-05,0.00012335175101423938,8.049343106555763e-05,0.01977015371418746,0.3916,0.0,0.0014876596006665583,5.72154800634155e-07
0.20312499999999978,2,0.5,0.10156249999999989,-9.837159212874083,0.49825342500192815,1.2496506573280433,0.6521292055840258,0.0991699686631103,9.80580789790396e-05,291740.90048370487,0.017138495122590032,3.0035960605745,2.499038442447001,0.5089236523299203,9.560649850833505,0.9997272217822392,0.00012334295484235012,3.386115506144326e-05,0.00012334295484235012,8.048765167920907e-05,0.01977015872194681,0.3916,0.0,0.0014876596004332872,5.721136176068433e-07
0.20312499999999978,3,0.5,0.10156249999999989,-9.837153512768,0.4982534458408629,1.2496506523090973,0.6521291896338149,0.0991699587545281,9.805807989140954e-05,291740.9040537068,0.01713849491286812,3.003596060685462,2.4990384698795887,0.5089237128701711,9.560649657374011,0.9997272218405725,0.00012334292914584972,3.386114773274945e-05,0.00012334292914584972,8.048763425897182e-05,0.019770158737174522,0.3916,0.0,0.0014876596004326083,5.721134940411616e-07
0.20312499999999978,4,0.5,0.10156249999999989,-9.837159212874083,0.49825342500192815,1.2496506573280433,0.6521292055840258,0.0991699686631103,9.80580789790396e-05,291740.90048370487,0.017138495122590032,3.0035960605745,2.499038442447001,0.5089236523299203,9.560649850833505,0.9997272217822392,0.00012334295484235012,3.386115506144326e-05,0.00012334295484235012,8.048765167920907e-05,0.01977015872194681,0.3916,0.0,0.0014876596004332872,5.721136176068433e-07
0.20312499999999978,5,0.5,0.10156249999999989,-9.838659925731104,0.4973654142062751,1.2496519803200867,0.6521334051079054,0.09917258272153157,0.0009805782843746484,291739.99106054346,0.01713854854736858,3.003596023146594,2.4990302379148566,0.5089074455316362,9.56070178400351,0.9997272023841173,0.00012335175101423938,3.38635864492801e-05,0.00012335175101423938,8.049343106555763e-05,0.01977015371418746,0.3916,0.0,0.0014876596006665583,5.72154800634155e-07
0.2531249999999996,1,0.5,0.1265624999999998,-9.799409185906159,0.49714535511790847,1.249617253170168,0.652029981278528,0.09946074691422445,0.0009811698595070342,291608.69643023534,0.01714626505041904,3.0058561669962227,2.4496211600311026,0.49577835179431984,9.55922821809654,0.9995864437601272,0.00017374820905298902,5.1708887805963254e-05,0.00017374820905298902,0.0001229115469597415,0.023775378337334563,0.3916,0.0,0.0015109104803927983,8.688270552536931e-07
0.2531249999999996,2,0.5,0.1265624999999998,-9.797050776039173,0.4980370717577525,1.249615172971933,0.652023380942011,0.09945660288536008,9.811738680939393e-05,291610.10427958216,0.01714618227085243,3.005856257743589,2.4496359619136734,0.4958037724204245,9.5591459557809,0.999586490338289,0.00017372836267268128,5.1703009944984265e-05,0.00017372836267268128,0.00012289757533868377,0.023775389411603898,0.3916,0.0,0.0015109104799375596,8.687274286400191e-07
0.2531249999999996,3,0.5,0.1265624999999998,-9.797039583643317,0.49803711282024127,1.2496151631095136,0.6520233496206308,0.09945658327999188,9.811738864969444e-05,291610.1111437233,0.01714618186725252,3.0058562580786257,2.449636023718568,0.4958038907567021,9.559145571388374,0.9995864905133224,0.00017372829016975896,5.170298781827513e-05,0.00017372829016975896,0.00012289752274370128,0.023775389454137326,0.3916,0.0,0.0015109104799359092,8.687270550595875e-07
0.2531249999999996,4,0.5,0.1265624999999998,-9.797050776039173,0.4980370717577525,1.249615172971933,0.652023380942011,0.09945660288536008,9.811738680939393e-05,291610.10427958216,0.01714618227085243,3.005856257743589,2.4496359619136734,0.4958037724204245,9.5591459557809,0.999586490338289,0.00017372836267268128,5.1703009944984265e-05,0.00017372836267268128,0.00012289757533868377,0.023775389411603898,0.3916,0.0,0.0015109104799375596,8.687274286400191e-07
0.2531249999999996,5,0.5,0.1265624999999998,-9.799409185906159,0.49714535511790847,1.249617253170168,0.652029981278528,0.09946074691422445,0.0009811698595070342,291608.69643023534,0.01714626505041904,3.0058561669962227,2.4496211600311026,0.49577835179431984,9.55922821809654,0.9995864437601272,0.00017374820905298902,5.1708887805963254e-05,0.00017374820905298902,0.0001229115469597415,0.023775378337334563,0.3916,0.0,0.0015109104803927983,8.688270552536931e-07
0.3031249999999994,1,0.5,0.1515624999999997,-9.7603396223447,0.4969636218612853,1.2495826866115718,0.6519281319470506,0.0997091965654177,0.0009817362378182234,291484.7776617459,0.017153554432959996,3.0086448634097094,2.4092192326368536,0.4850902092872574,9.557762407357618,0.9994222402322124,0.00022966595768161328,7.248464963980596e-05,0.00022966595768161328,0.0001722953402419918,0.027399298054130033,0.3916,0.0,0.0015341612068142554,1.2192906966347795e-06
0.3031249999999994,2,0.5,0.1515624999999997,-9.756934795968766,0.497859747879795,1.2495796824028234,0.6519186019385094,0.09970315837512465,9.817420939436582e-05,291486.78942823614,0.01715343604356038,3.0086450490871,2.4092433075420154,0.48512697856593245,9.557643037448353,0.9994223344698747,0.0002296275429960597,7.24727384992245e-05,0.0002296275429960597,0.00017226702757124909,0.02739931880492216,0.3916,0.0,0.0015341612060492023,1.2190869045469961e-06
0.3031249999999994,3,0.5,0.1515624999999997,-9.756915421209756,0.49785981923119726,1.249579665321743,0.6519185477142145,0.09970312416369445,9.81742126368125e-05,291486.80114053737,0.01715343535431404,3.0086450499060997,2.4092434278703276,0.485127183247014,9.557642366886096,0.9994223348941839,0.00022962737472973307,7.247268481553847e-05,0.00022962737472973307,0.00017226689996562505,0.027399318901064243,0.3916,0.0,0.0015341612060458798,1.219085988453957e-06
0.3031249999999994,4,0.5,0.1515624999999997,-9.756934795968766,0.497859747879795,1.2495796824028234,0.6519186019385094,0.09970315837512465,9.817420939436582e-05,291486.78942823614,0.01715343604356038,3.0086450490871,2.4092433075420154,0.48512697856593245,9.557643037448353,0.9994223344698747,0.0002296275429960597,7.24727384992245e-05,0.0002296275429960597,0.00017226702757124909,0.02739931880492216,0.3916,0.0,0.0015341612060492023,1.2190869045469961e-06
0.3031249999999994,5,0.5,0.1515624999999997,-9.7603396223447,0.4969636218612853,1.2495826866115718,0.6519281319470506,0.0997091965654177,0.0009817362378182234,291484.7776617459,0.017153554432959996,3.0086448634097094,2.4092192326368536,0.4850902092872574,9.557762407357618,0.9994222402322124,0.00022966595768161328,7.248464963980596e-05,0.00022966595768161328,0.0001722953402419918,0.027399298054130033,0.3916,0.0,0.0015341612068142554,1.2192906966347795e-06
