tag,strategy,T0_C,dt_s,grid_scale,parameters,objective,status,end_time_s,charge_C_cm2,max_current_A_cm2,min_voltage_V,max_ice_bulk,max_pore_ice_saturation,min_end_temperature_C,max_temperature_spread_K,energy_balance_J_m2,water_balance_kg_m2,min_gas_porosity,max_current_limiting_ratio,min_kappa_S_m,max_thermal_iteration_error_K,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_J_m2,end_voltage_V,center_temperature_C,failure_cell,max_pore_ice_bulk,max_mem_ice_bulk
main,ramp,-10.0,0.1,1,"[0.0038674379688634305, 0.38115811713902875]",84.26321711540172,success,84.26321711540172,13.729965101243083,0.32588276524682,0.6020145421758119,0.12756190592530073,0.0738399578551225,1.0296972359281627e-07,8.132884445634176,5.493347998708487e-10,1.3595895242968226e-15,0.3434528402122785,0.012411921258728828,0.6371171577843058,9.984622018066602e-10,582327.3659489785,470.1022706885848,25941.053848007035,556856.4143716606,0.6020145421758119,8.132884548603899,0.0,0.031064470269650042,0.12756190592530073
main,ramp,-10.0,0.1,1,"[0.07095556496751593, 0.20682724714708314]",85.61445769835534,success,85.61445769835534,17.405963876096358,0.20682724714708314,0.5985726281688892,0.13273829775229187,0.07231151157834897,1.0157021752021124e-07,6.461527367576309,6.330083124339581e-10,6.1355000940954696e-15,0.33493590584266975,0.008113147203321317,0.5896299088109004,9.992611182951805e-10,735851.9375751344,-456.62108991031914,43005.15642057453,692390.1600646502,0.6341120358564228,6.097175648238043,0.0,0.030421452921011418,0.13273829775229187
main,ramp,-10.0,0.1,1,"[0.003189796594122748, 0.2024077684731066]",119.7417245012433,success,119.7417245012433,17.81478734509026,0.2024077684731066,0.6199067251871335,0.18342092140747557,0.09485779824470895,1.0084484619695464e-07,6.138583167108055,-3.521563485264778e-09,4.700666939028153e-15,0.3274244490051934,0.007948595136890228,0.6376224941293609,9.26114296362357e-10,745558.3615755383,-335.12684264081935,45656.556419959365,699566.6783129346,0.6310097802192631,5.888171942836079,0.0,0.039906675721549066,0.18342092140747557
main,ramp,-10.0,0.1,1,"[0.2846640798326796, 0.49366853354818474]",17.73281307346572,success,17.73281307346572,8.326068296960171,0.49366853354818474,0.5024738614617736,0.018432587192851818,0.018067671587489526,1.0638577804345349e-07,10.020492015895469,-8.940332918427885e-10,1.1618310480354666e-15,0.3720147293475798,0.018105204562764213,0.49971376300261117,8.255440775428724e-10,386106.6617241922,72.62175560964495,7955.846050670997,378223.43742912996,0.5688349434404742,10.020492122281247,0.0,0.0076010694368568435,0.018432587192851818
main,ramp,-10.0,0.1,1,"[0.011973395423841056, 0.49654620230844915]",40.78832228183777,success,40.78832228183777,9.95999256053403,0.48837471134353716,0.5717522985876563,0.05190201422402848,0.04006910950514707,1.0708002295885316e-07,9.612291186502668,5.602487362921238e-10,1.1488748320742648e-15,0.3614849766824541,0.01813991815202425,0.6309472549804352,9.964375990989538e-10,437197.136724107,316.9944898570149,12145.41303372476,425368.71818023984,0.5717522985876563,9.612291293582691,0.0,0.016857074368815374,0.05190201422402848
main,ramp,-10.0,0.1,1,"[2.4889408419902, 0.49778816839806483]",16.671077895164455,success,16.671077895164455,8.24888651381557,0.49778816839806483,0.4985484227297628,0.017747164058988858,0.01742156534797796,1.0607677270055942e-07,10.008973366581396,-6.402842700481415e-10,1.3053794156725473e-15,0.37247513661538695,0.01824654292996475,0.4863653336007058,3.8610004082784144e-10,384108.400632672,78.18981013429878,7824.895145672609,376361.69529713306,0.5678088541616879,10.008973472658168,0.0,0.007329252541894328,0.017747164058988858
main,ramp,-10.0,0.1,1,"[0.012416997101211712, 0.4792986242840694]",39.91136667454171,success,39.91136667454171,9.878950743241509,0.4792986242840694,0.5710261636809314,0.05045029689223437,0.03929904590406268,1.0536238713028921e-07,9.635525135363366,-1.788066583685577e-09,1.1220408283052485e-15,0.36193789970599466,0.017784779599966202,0.6306179869035116,9.975815729035276e-10,434194.4064922056,309.54698143061614,11895.909805902358,422608.0436677321,0.5733289969268479,9.635525240725753,0.0,0.01653310861183917,0.05045029689223437
main,ramp,-10.0,0.1,1,"[0.006330234751003066, 0.4952236020496499]",61.33965637683929,success,61.33965637683929,11.908923283214484,0.3882944244049247,0.5908889876301262,0.08620827872110319,0.0565081679221774,1.0451373242081858e-07,9.012327654216575,-2.2082531359046698e-09,1.2127885501422853e-15,0.35245851090391694,0.014604214796358376,0.6352198608820793,9.941558687387442e-10,511848.6129892854,400.4400798158655,18651.183730455297,493597.86933864374,0.5908889876301262,9.012327758730308,0.0,0.023772986244860034,0.08620827872110319
main,ramp,-10.0,0.1,1,"[0.04904131653773016, 0.11749860314074528]",1096.1093230287024,charge_exhausted,171.41274472749143,20.0,0.11749860314074528,0.6404324312247072,0.37508353158064156,0.14584898898825746,-0.9610932302870235,3.839368502962736,6.111804395914078e-10,2.035697999058783e-15,0.32298458672803004,0.004637647362601977,0.6083925264050171,9.197727024456981e-10,821673.2472376314,1857.74716826652,75517.46089247252,748013.533513426,0.6485999834097287,2.0516876084491553,0.0,0.06135866966735992,0.37508353158064156
main,ramp,-10.0,0.1,1,"[0.87010390595526, 0.47908121311456076]",17.99008298763194,success,17.99008298763194,8.486819172486552,0.47908121311456076,0.5042662443819294,0.019062901222575583,0.01846459133693135,1.014628545314382e-07,10.061693703769048,-1.5243131201714277e-09,1.130606025467884e-15,0.3716764395504484,0.017584826264414346,0.4925305317575194,6.248139783338047e-10,392726.72518654546,75.23617534032637,8397.02527536726,384404.936086517,0.5722601334232427,10.061693805231902,0.0,0.0077680535754470195,0.019062901222575583
main,ramp,-10.0,0.1,1,"[1.3862118742124214, 0.4927445967143014]",17.046415428141998,success,17.046415428141998,8.311953291999222,0.4927445967143014,0.5000678253955205,0.018087578795311653,0.017697135090399274,1.0463483561559438e-07,10.024528536959338,1.0322764865122736e-09,1.0310220559250904e-15,0.3722153895758084,0.01806838851557969,0.4880318395401479,5.944222891685058e-11,386357.4175035285,77.12431024227756,7972.694523961301,378461.8472898105,0.5690077634000075,10.024528641594173,0.0,0.007445184732530976,0.018087578795311653
main,ramp,-10.0,0.1,1,"[0.7163325723330672, 0.48606883404688317]",17.620505662882543,success,17.620505662882543,8.399867175381704,0.48606883404688317,0.5023478980496071,0.018603095096142983,0.01811786520198993,1.0182444641138037e-07,10.043515658283265,6.157279131002724e-10,1.0788353717317012e-15,0.37195861808620206,0.0178325101417212,0.4912943256256521,8.074660939882961e-10,389434.9711420847,75.46750919731588,8176.515717130142,381333.9229341525,0.5706041637214829,10.043515760107711,0.0,0.007622185890477164,0.018603095096142983
main,ramp,-10.0,0.1,1,"[0.21466068904555857, 0.4990624586295884]",17.74157825141111,success,17.74157825141111,8.274023038113539,0.4990624586295884,0.5029228973523759,0.018324930719914007,0.018034045175085462,1.0244608200700015e-07,10.002751747662973,-2.002707333303988e-09,1.216068261714054e-15,0.37212898334408656,0.018297448543428657,0.5069287826707785,9.054925698137595e-10,383833.34018716466,71.78071387985194,7807.142605996724,376097.9782950458,0.5675883059421538,10.002751850109055,0.0,0.007586922805158455,0.018324930719914007
main,ramp,-10.0,0.1,1,"[0.005459949669011004, 0.3468672611166475]",67.87002949918826,success,67.87002949918826,12.523758832058101,0.3468672611166475,0.5955404984439703,0.09714569091760668,0.06128507349933582,1.0026010444718688e-07,8.783800109414093,-2.510205376893282e-10,1.4439404533161948e-15,0.3496869482499696,0.01309337727500701,0.6358923667072607,9.94846427460061e-10,535891.4210482233,396.53544023352123,20911.019383700648,515376.9371047559,0.5990659470818288,8.783800209674197,0.0,0.025782630421170582,0.09714569091760668
main,ramp,-10.0,0.1,1,"[0.2208312678114905, 0.22639330607501718]",72.22907795820548,success,72.22907795820548,16.23613203649976,0.22639330607501718,0.5889040944708938,0.10598030209906992,0.061830100347069664,1.0122033626189968e-07,7.022684415029624,-7.494236342608929e-10,5.257296334382211e-15,0.34006476419217957,0.008800841333356428,0.5687801967292964,9.962306535271637e-10,691248.4719836047,-348.33968621302193,36718.40886718196,654181.723430209,0.6303360560181448,6.820783555804504,0.0,0.02601192321601221,0.10598030209906992
main,ramp,-10.0,0.1,1,"[0.006124933263059745, 0.28020210082294517]",72.3688712827794,success,72.3688712827794,13.868597703836869,0.28020210082294517,0.6013100143193658,0.09833326957843759,0.061760037413323,1.0193733758562034e-07,8.278354421750384,-4.2891770135611296e-09,1.1676857397668883e-15,0.3454338630389751,0.010681211722043157,0.635377394702901,9.990310800844782e-10,591658.2988788452,46.922794302566096,25820.60351700092,565884.6181561425,0.6153750747028046,8.278354523687721,0.0,0.02598244773978499,0.09833326957843759
main,ramp,-10.0,0.1,1,"[0.006358299057463986, 0.46263017424929714]",61.165118598938584,success,61.165118598938584,11.893744352578882,0.3889061159309459,0.5907762871235341,0.08590320667525202,0.056372940987404106,1.0055896383391665e-07,9.018697500783693,-3.055902197957039e-10,1.2479167005308156e-15,0.3525373808595106,0.014625926257596764,0.6351984739553146,9.931291344855708e-10,511262.8133556382,399.85234891982867,18595.641323783348,493067.02438077435,0.5907762871235341,9.018697601342657,0.0,0.02371609627340091,0.08590320667525202
main,ramp,-10.0,0.1,1,"[0.26152019930686404, 0.3543085092426338]",31.222123834310892,success,31.222123834310892,10.822254928022561,0.3543085092426338,0.543999326886023,0.03538679890485216,0.02920975834368853,1.0147708900656253e-07,9.779749297651554,-2.5684130378067493e-09,1.4765749387080085e-15,0.3627724077416869,0.013209192874273233,0.533392138537538,6.219700310339249e-10,481062.7573919905,18.39005879076394,15018.891479145228,466062.2559716335,0.6017882503964466,9.779749399128644,0.0,0.012288545335189766,0.03538679890485216
main,ramp,-10.0,0.1,1,"[0.04660121584148748, 0.49509074031611405]",22.53196086479322,success,22.53196086479322,8.525446236637222,0.49509074031611405,0.5316326506765434,0.023506690590926988,0.02250586463678925,1.031704833116803e-07,9.975854788225245,-4.1109160520136356e-10,1.4539151133030614e-15,0.3700385453276034,0.018184946220490817,0.6059585471869553,9.53644274659382e-10,389005.25154328585,96.75072929551285,8208.146529274727,380893.8557433062,0.5689424836136384,9.975854891395729,0.0,0.009468217252697237,0.023506690590926988
main,ramp,-10.0,0.1,1,"[0.0949022869645531, 0.4946188639412169]",19.56906539735087,success,19.56906539735087,8.390283031058908,0.4946188639412169,0.514905076129328,0.020032785810157105,0.019593986339588892,1.0806149785909043e-07,10.00838662947472,2.582964953035116e-09,1.3672602546671575e-15,0.3714087619485245,0.01814946066925063,0.5625922258923657,9.946639067948126e-10,386553.6350625462,71.98737243552205,7997.42671248413,378628.19572250015,0.5687837834122705,10.008386737536217,0.0,0.008243190053065048,0.020032785810157105
main,ramp,-10.0,0.1,1,"[0.043373988142004105, 0.2260598076778803]",74.59479760464919,success,74.59479760464919,16.27378786178894,0.2260598076778803,0.5936573715414415,0.107889022219518,0.06297149695136595,1.0047384242681903e-07,7.011686537028909,1.127773430198431e-09,4.5618890609500085e-15,0.339589191711662,0.008790456281655616,0.6084297454592394,9.965246405840844e-10,691971.7885548663,-371.84439308038276,36820.47825524458,654779.4659065425,0.6302309672888414,6.808040933260489,0.0,0.026492108767439654,0.107889022219518
main,ramp,-10.0,0.1,1,"[0.01903789489735103, 0.49586498422324155]",31.346282565451926,success,31.346282565451926,9.08582246997651,0.49586498422324155,0.5578276514691806,0.036735803195678624,0.031522550342531666,1.0708270822889487e-07,9.80217702121567,9.822542779147625e-10,1.0426772292793096e-15,0.3659873051677609,0.018292422491224435,0.625845277694665,9.720171334492989e-10,405435.83120107534,227.8280937016808,9588.670903623968,396074.98839115404,0.5694383638073293,9.802177128298379,0.0,0.013261536929103075,0.036735803195678624
main,ramp,-10.0,0.1,1,"[1.3555719236203976, 0.47934911907931166]",17.8678687888909,success,17.8678687888909,8.480194900193137,0.47934911907931166,0.5040474940140113,0.019005653881274252,0.018409697427641387,1.0692835887245519e-07,10.061146111871011,-1.4424585970118642e-09,1.0953694548621051e-15,0.3716682638655251,0.017593274961557395,0.4917386503917717,5.5425886102966615e-11,392581.9552994397,76.0820691829732,8387.572636228448,384270.4647323928,0.5721905762622832,10.06114621879937,0.0,0.007744959707808733,0.019005653881274252
main,ramp,-10.0,0.1,1,"[0.009242771512144555, 0.4941493877662064]",48.10389559268993,success,48.10389559268993,10.693816261356787,0.44461331579804775,0.5802590495471172,0.06368859322213792,0.04605136886004772,1.0146496906549043e-07,9.44663149474417,-1.507942215539515e-09,1.371082067325169e-15,0.3581538620457105,0.016588766375334855,0.6329887438709408,9.907870079928216e-10,465139.2410326651,350.52335550795607,14450.059265421034,451039.7051227505,0.5802590495471172,9.446631596209139,0.0,0.01937381087942208,0.06368859322213792
main,ramp,-10.0,0.1,1,"[0.0046987521922121, 0.49155946995477495]",74.33415834903722,success,74.33415834903722,12.981635256202003,0.3492777894940813,0.5979450017838246,0.10938309588859649,0.06644915578810748,1.0164635280480244e-07,8.517942374938158,-4.5838532969355583e-10,1.3556863964758747e-15,0.3471923833108513,0.013233772204756012,0.6364812914819747,9.990232530121546e-10,553333.5156951193,441.27890510581415,22787.68057300469,530987.1140272199,0.5979450017838246,8.517942476584512,0.0,0.02795515984005682,0.10938309588859649
main,ramp,-10.0,0.1,1,"[0.03658595485428292, 0.48027465339947173]",24.818500972069955,success,24.818500972069955,8.76734321956358,0.48027465339947173,0.5404068657534004,0.026375267379222266,0.024616876084345114,1.0607172801598528e-07,9.992868653880057,8.949427865445614e-10,1.2219771635541e-15,0.36888598118443927,0.017667230492724662,0.613439923806904,9.555183311249493e-10,397226.9179086597,110.8072159837193,8790.686219935184,388547.03890470916,0.5723794940483019,9.992868759951785,0.0,0.01035631976868399,0.026375267379222266
main,ramp,-10.0,0.1,1,"[0.2807060809766496, 0.49509074031611405]",17.66584327158603,success,17.66584327158603,8.309591342433281,0.49509074031611405,0.5021586747187337,0.018352658662367172,0.018007635963805,1.0296931105676666e-07,10.016116297655202,-8.312781574204564e-10,1.462100839705327e-15,0.3720642793597238,0.018155544529615993,0.4997306801801102,7.876952423657713e-10,385478.32374837605,72.76207883517193,7914.447086722816,377636.6387404876,0.5684980740627841,10.016116400624513,0.0,0.007575812449972763,0.018352658662367172
main,ramp,-10.0,0.1,1,"[0.013901012428674923, 0.2552155700906139]",66.93442296819873,success,66.93442296819873,14.73989240746839,0.2552155700906139,0.5962669038072319,0.08817043549057103,0.05615297812229236,1.0020730809508473e-07,7.805775047368804,4.918547347187996e-09,1.73450663554231e-15,0.344664083331649,0.009802995676998504,0.6295329004740013,9.978640136409922e-10,630054.1520469736,-248.07418424165252,29421.558128924888,600384.519733812,0.6233017507996481,7.780701257319257,0.0,0.0236235578960484,0.08817043549057103
main,ramp,-10.0,0.1,1,"[0.004746275685083916, 0.08054958124437286]",1173.906347951506,charge_exhausted,256.77983305943894,20.0,0.08054958124437286,0.6549598873893919,0.5713727360235417,0.19571451026191292,-1.7390634795150586,2.7354886602137194,-7.523340173065662e-09,-2.847548585815929e-15,0.31510385194662727,0.003122296509591122,0.6364450849734119,9.82777192959361e-10,809591.6430078133,6652.943935102377,97566.57252953619,718678.0144133719,0.6549598873893919,0.25549917528869687,0.0,0.08233709446718676,0.5713727360235417
main,ramp,-10.0,0.1,1,"[0.009040599336496546, 0.4862319709530383]",48.789339947700924,success,48.789339947700924,10.760119940452162,0.44108487435024885,0.58093878677233,0.06482004950508873,0.04660374562948385,1.0208602637433362e-07,9.427529889483852,1.1259544407948852e-09,1.294103713078698e-15,0.357858862785988,0.01646456726253913,0.6331434772916089,9.987379812059771e-10,467675.8412441375,353.4083393571884,14666.802465512681,453362.44711798313,0.58093878677233,9.427529991569878,0.0,0.019606195786323857,0.06482004950508873
main,ramp,-10.0,0.1,1,"[0.008969900208183109, 0.49693325646853403]",49.03507132530255,success,49.03507132530255,10.783785444521346,0.4398396964801351,0.5811777833421458,0.06522660793122217,0.04680140377190169,1.0528054439068275e-07,9.420560774814655,1.1968950275331736e-09,1.2884658617817735e-15,0.3577946254817232,0.016420359044796627,0.6331977864075807,9.993303962119171e-10,468581.5927803589,354.42052762811784,14744.507713115883,454191.50559487235,0.5811777833421458,9.4205608800952,0.0,0.019689350566839042,0.06522660793122217
main,ramp,-10.0,0.1,1,"[0.025726809615636066, 0.4903729537271406]",27.578517500643173,success,27.578517500643173,8.850314587263345,0.4903729537271406,0.5493860643572438,0.030633981673467515,0.027630617713610306,1.013955633260357e-07,9.904736482667193,-1.9190338207408786e-09,1.2185348216564584e-15,0.36774294140041264,0.018053400805051033,0.6211380339314313,9.550706892014205e-10,398272.80542294134,165.7406989648912,8958.954611382307,389479.591510522,0.570324434212221,9.904736584062757,0.0,0.011624200872115856,0.030633981673467515
main,ramp,-10.0,0.1,1,"[0.23644283899860183, 0.49248226261734906]",17.99091649080147,success,17.99091649080147,8.34731632186943,0.49248226261734906,0.5039579883630914,0.018645323587001026,0.01826189890776703,1.0489300244098524e-07,10.023520356751359,-4.929461283609271e-10,1.1897763590312804e-15,0.3719138635149364,0.01806355813065811,0.5049496862855859,7.753211406225091e-10,386695.3799833578,71.92957758616895,7995.178354978346,378772.1312059651,0.5691305109711908,10.023520461644361,0.0,0.007682780870497591,0.018645323587001026
main,ramp,-10.0,0.1,1,"[0.013451992168926943, 0.47908121311456076]",38.07367077600399,success,38.07367077600399,9.709346247884904,0.47908121311456076,0.5687925086556195,0.04743044985408671,0.03766935373282408,1.0358160961574788e-07,9.680680816608701,-4.230969352647662e-09,8.930031193676857e-16,0.3628976186522359,0.017752407262348814,0.6298620980205876,9.84734960240985e-10,427945.0160904285,293.0915486762691,11381.59294811337,416856.5146909872,0.5732411301412096,9.68068092019031,0.0,0.01584749711539909,0.04743044985408671
main,ramp,-10.0,0.1,1,"[0.10119015452563696, 0.3491863542914082]",33.184721205395995,success,33.184721205395995,10.985166768826291,0.3491863542914082,0.5500459335106914,0.03739519715652216,0.030552162415063783,1.009999585094188e-07,9.725271849113364,6.566551746800542e-10,1.5506259470887684e-15,0.3618802949947415,0.013033382404808396,0.5617349183962269,8.230749415361061e-10,486620.468867858,4.882815182481943,15481.07548490184,471144.2761981393,0.6029172241882061,9.725271950113322,0.0,0.012853294728017333,0.03739519715652216
main,ramp,-10.0,0.1,1,"[0.006912281900275608, 0.48606883404688317]",57.962337160111026,success,57.962337160111026,11.611363561107554,0.4006520140425955,0.5885959540909053,0.08033957467698793,0.0538795234428829,1.0138414485669368e-07,9.13337268465732,-1.924490788951516e-09,1.1580363404317673e-15,0.3539039283609654,0.015038998088506365,0.6347695259033437,9.985194893147309e-10,500373.5080574578,388.73119348790823,17576.822942254097,483185.4163086897,0.5885959540909053,9.133372786041466,0.0,0.02266711551242084,0.08033957467698793
main,ramp,-10.0,0.1,1,"[0.1328836082298823, 0.3089397529172247]",40.86360810427856,success,40.86360810427856,12.265267542072362,0.3089397529172247,0.5606848082211078,0.04900054046076303,0.03665957933843939,1.0016635801015937e-07,9.152892945605059,4.1000021155923605e-09,1.5534448727372308e-15,0.3567685770131479,0.011641781185012318,0.5562953695631352,9.998739614047736e-10,536711.9410808744,-56.65056898117365,19858.60437800879,516796.68613388855,0.61232067575393,9.152893045771417,0.0,0.015422685027681453,0.04900054046076303
main,ramp,-10.0,0.1,1,"[0.06397544260185282, 0.18648099954408237]",101.47208296824427,success,101.47208296824427,18.650830208768724,0.18648099954408237,0.6069909314414464,0.16843554313374212,0.08514267898650948,1.0099901110806484e-07,5.868686140044234,6.766640581190586e-10,1.1819538403567975e-14,0.3296808909896254,0.0073817697379142426,0.5947025757434046,9.967546787947867e-10,783174.961521228,-557.0243767866158,50818.32644976411,731799.6106946779,0.6379360787060977,5.333736732277801,0.0,0.035819525049624545,0.16843554313374212
main,ramp,-10.0,0.1,1,"[0.042097187905291544, 0.038976895415005736]",1308.3683644935795,charge_exhausted,513.5874401532861,19.999999999999996,0.038976895415005736,0.6517408809871617,0.9444280275719487,0.2943645245540575,-3.0836836449357943,1.3779002567054688,-8.498318493366241e-09,2.6038199374411874e-15,0.28436699847596814,0.0014806820421387583,0.10255910679613438,6.423164222724154e-10,789611.3142178019,9426.264342889122,162822.14083342982,636215.4377272527,0.6517408809871617,-1.8848162595455036,0.0,0.123839155479892,0.9444280275719487
main,ramp,-10.0,0.1,1,"[0.002521975907352711, 0.18484413056725857]",138.66264735871158,success,138.66264735871158,18.85705123370876,0.18484413056725857,0.6246028551821061,0.21983734408716057,0.10772487678846664,1.0055778787091516e-07,5.612477422483293,-4.765752237290144e-09,6.5503158452884236e-15,0.3223031874011143,0.007310291659858611,0.6380925174796402,9.290506142178856e-10,785331.6064344731,-409.2649321997613,52683.18946876491,732239.1520335036,0.6339903846086701,5.254512065568529,0.0,0.04531985566490792,0.21983734408716057
main,ramp,-10.0,0.1,1,"[0.31859700651372264, 0.4968452958728018]",17.454242184621535,success,17.454242184621535,8.284648255154428,0.4968452958728018,0.5010253317537418,0.01816607288929065,0.017844550502258385,1.0470674508937864e-07,10.010931369006261,-7.921698852442205e-10,1.2463988174893359e-15,0.37217568889812436,0.01821728883280728,0.4966798598673685,6.155804754826022e-10,384672.06351504667,73.36436149133823,7861.207514642695,376884.2203618945,0.5680757969710631,10.010931473713006,0.0,0.007507202396300103,0.01816607288929065
main,ramp,-10.0,0.1,1,"[0.017208293252304576, 0.4990638505856652]",32.9388265509547,success,32.9388265509547,9.201813242065793,0.4990638505856652,0.5606003299190842,0.0393896464358475,0.03311342456314342,1.0045142107098218e-07,9.756714476145293,-2.7157511794939637e-09,1.1507179757674901e-15,0.3653006725719137,0.018429017880737985,0.6271449933905642,9.910481324482134e-10,409291.0630904371,251.7074652964944,9918.067766504324,399624.70278922655,0.5689373809598594,9.756714576596714,0.0,0.013930817713714438,0.0393896464358475
main,ramp,-10.0,0.1,1,"[0.018973701497851787, 0.49899960796376425]",31.32687402484105,success,31.32687402484105,9.07036796018982,0.49899960796376425,0.5577046324164183,0.03677739505310156,0.031548765734682946,1.006390764325115e-07,9.792816026308433,4.383764462545514e-10,9.920991979328608e-16,0.3660480536808851,0.018407156528016395,0.6258905299004273,9.941674150582003e-10,404770.9160429163,230.87860883317938,9548.74609577024,395453.0485559797,0.5688055142494822,9.792816126947509,0.0,0.013272565744581117,0.03677739505310156
main,ramp,-10.0,0.1,1,"[0.17437388088060304, 0.49844184260901797]",18.06623937301414,success,18.06623937301414,8.292580065150334,0.49844184260901797,0.5050656916315746,0.01859532340442559,0.018291748228046658,1.0580497593253243e-07,10.003692704798775,1.291482476517558e-10,1.3178477406561306e-15,0.3719815929664008,0.018277286067456364,0.5160689317411365,9.952145774150267e-10,384213.5357467331,71.20444400405104,7833.320839545181,376451.4193511921,0.567760631763138,10.00369281060375,0.0,0.007695338479539231,0.01859532340442559
main,ramp,-10.0,0.1,1,"[0.07707998199843805, 0.4954161312186972]",20.189787502646652,success,20.189787502646652,8.410252483759535,0.4954161312186972,0.5189918780191741,0.02068806288835127,0.020182433461650884,1.0115954090807686e-07,10.000726019770841,-6.066329660825431e-10,1.2705765259357626e-15,0.37115369702525886,0.018181856282520656,0.579382416404657,9.818563739827368e-10,386662.43140141084,75.28507441117195,8012.590556779132,378725.1259190423,0.5686612136138247,10.000726120930382,0.0,0.008490749757316528,0.02068806288835127
main,ramp,-10.0,0.1,1,"[1.5037427385241167, 0.49918338611146207]",16.661572312408403,success,16.661572312408403,8.234325469300119,0.49918338611146207,0.49815240285536344,0.01767332670723179,0.017368625811154424,1.0401284535742998e-07,10.004454459722407,1.8189894035458565e-10,1.1245887034105895e-15,0.3724949361495524,0.018295937301805294,0.4861960733699315,3.2573588271134213e-10,383508.07916938973,77.48897973947099,7785.254353426738,375800.31379570265,0.5674788747018553,10.004454563735251,0.0,0.007306980878752667,0.01767332670723179
main,ramp,-10.0,0.1,1,"[0.00795870138416366, 0.4933981723703157]",52.94211893081713,success,52.94211893081713,11.153594544043456,0.4213505152072927,0.584702937867011,0.07176319284433229,0.04992357930582876,1.0015639096546963e-07,9.302160312519343,-1.4879333321005106e-09,1.2821774891813575e-15,0.3560750573709214,0.015767871581036996,0.633967852321047,9.932064060080847e-10,482762.14714418777,370.1102301914791,15982.323793484666,467149.9335808931,0.584702937867011,9.302160412675734,0.0,0.021002849813962162,0.07176319284433229
main,ramp,-10.0,0.1,1,"[1.3345708191814802, 0.44831960579568225]",20.052587804491516,success,20.052587804491516,8.914666722280312,0.44831960579568225,0.5133573619995823,0.021528679119421246,0.02028332643356195,1.0423594647339461e-07,10.112876418958551,-1.9063008949160576e-09,1.2192937631771983e-15,0.3701601990359925,0.016497589820898433,0.500394695988433,5.2791548910136044e-11,408787.2947578314,71.79341405113875,9501.352180216902,399357.7359916637,0.5795588873901705,10.112876523194497,0.0,0.008533195430599513,0.021528679119421246
main,ramp,-10.0,0.1,1,"[0.020145858510232695, 0.25539743362739464]",63.89294538486256,success,63.89294538486256,14.699204493216055,0.25539743362739464,0.5917854139618991,0.08407584364868644,0.0539059594714348,1.0149299776797029e-07,7.825748561905297,-1.2951204553246498e-09,4.447397311535539e-16,0.34545287940876823,0.009807790379329495,0.6250621832915176,9.94855309244258e-10,629439.2423160741,-252.435132294532,29291.450093633724,599895.3570901445,0.623668639587692,7.798117722899508,0.0,0.022678237149632623,0.08407584364868644
main,ramp,-10.0,0.1,1,"[0.0074295057414453846, 0.4966081647082803]",55.33413445949606,success,55.33413445949606,11.37407713431797,0.4111052696573074,0.5866371775040444,0.07582632851870302,0.051816002698764886,1.0005752389581478e-07,9.223695242536348,1.0913936421275139e-10,1.27675647831893e-15,0.35501595348615456,0.015406753703516154,0.6343710227058849,9.987850546622212e-10,491237.49084109603,379.1837326377284,16741.606659104167,474875.0679146297,0.5866371775040444,9.22369534259387,0.0,0.021798992335370387,0.07582632851870302
main,ramp,-10.0,0.1,1,"[0.007284411271523608, 0.44026165142544194]",56.04009008407645,success,56.04009008407645,11.43831655653405,0.4082190638583605,0.587179669543274,0.07703373020034844,0.05237186283674751,1.0169509670800018e-07,9.19982047145066,-1.3351382222026587e-09,1.156410037173039e-15,0.3547203148768253,0.015305175371410618,0.6344832511823711,9.936664824294894e-10,493709.4162914148,381.7883606913398,16965.86015852256,477125.34449358226,0.587179669543274,9.199820573145757,0.0,0.022032842695419677,0.07703373020034844
main,ramp,-10.0,0.1,1,"[0.321920560638844, 0.49920832817281224]",17.31464895782951,success,17.31464895782951,8.256551040727784,0.49920832817281224,0.500312113888573,0.01801454315851096,0.01772473028965882,1.0766045007384827e-07,10.003437250033219,-6.72116584610194e-10,1.3292589685215406e-15,0.3723484356593297,0.01830089931968806,0.4959387278781477,6.37193409147585e-10,383637.0657525527,73.47778336353774,7793.253711567338,375917.28982434823,0.5675187019836132,10.003437357693668,0.0,0.007456794032859465,0.01801454315851096
main,ramp,-10.0,0.1,1,"[0.004640856616567374, 0.4443363326666713]",74.93060302734376,success,74.93060302734376,13.028265804159705,0.34774218483819075,0.5982160853540951,0.11046551046010089,0.06689812993528332,1.0157148438941536e-07,8.494761991427357,-4.838511813431978e-10,1.1351596745923231e-15,0.34695569010614297,0.013179798056553409,0.6365255855074322,9.985829940717394e-10,555139.5362397205,443.044916290803,22977.3994762568,532605.181679754,0.5982160853540951,8.49476209299884,0.0,0.028144043263773698,0.11046551046010089
main,ramp,-10.0,0.1,1,"[0.052042950653723066, 0.07846412194430144]",1178.404058254367,charge_exhausted,255.6474080284253,20.0,0.07846412194430144,0.6557382927588287,0.583457997082638,0.19707290674257377,-1.784040582543671,2.6693835688973815,-3.841705620288849e-09,3.4677122284776374e-15,0.315174151639896,0.0030380119163274447,0.6164928021697335,8.72741878765737e-11,809315.3026715873,7038.148085031735,99486.96537112161,716866.4853854936,0.6557382927588287,0.1597603358443478,0.0,0.08290857186660079,0.583457997082638
