cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
1,27.105922802540203,156.7750000000002,PEM,1.0004901401287492e-07,0.0,226.91207465352292,8.656905988918325,0.00940968042273731
1,27.105922802540203,157.0250000000002,PEM,1.0004901401287492e-07,0.0,229.66240159427235,9.123075106218474,0.009916385985020081
1,27.105922802540203,157.2750000000002,PEM,1.0004901401287492e-07,0.0,232.46368979395422,9.609425802265243,0.010445028045940481
1,27.105922802540203,157.5250000000002,PEM,1.0004901401287492e-07,0.0,235.31700997378496,10.116820145079014,0.01099654363595545
1,27.105922802540203,157.7750000000002,PEM,1.0004901401287492e-07,0.0,238.2234477915607,10.64618667777332,0.011571942041057957
1,27.105922802540203,158.02500000000023,PEM,1.0004901401287492e-07,0.0,241.18410301927625,11.198531970125156,0.012172317358831692
1,27.105922802540203,158.27500000000023,PEM,1.0004901401287492e-07,0.0,244.20008860539318,11.774958873511782,0.012798868340773676
1,27.105922802540203,158.52500000000023,PEM,1.0004901401287492e-07,0.0,247.27252961648537,12.376693142159937,0.013452927328434713
1,27.105922802540203,158.77500000000023,PEM,1.0004901401287492e-07,0.0,250.4025620527126,13.005128324784911,0.014136009048679251
1,27.105922802540203,159.02500000000023,PEM,1.0004901401287492e-07,0.0,253.59133153163882,13.661910904032199,0.014849903156556737
1,27.105922802540203,159.27500000000026,PEM,1.0004901401287492e-07,0.0,256.83999183524406,14.349129963624032,0.015596880395243512
1,27.105922802540203,159.52500000000026,PEM,1.0004901401287492e-07,0.0,260.14970331554406,15.069848925934254,0.016380270571667667
1,27.105922802540203,159.77500000000026,PEM,1.0004901401287492e-07,0.0,263.5216311550389,15.832060854288361,0.017208761798139523
1,27.105922802540203,160.02500000000026,PEM,1.0004901401287492e-07,0.0,266.95694347929236,16.619903878920056,0.018065112911869626
1,27.105922802540203,160.2750000000003,PEM,1.0004901401287492e-07,0.0,270.456809320375,17.423802822945635,0.01893891611189743
1,27.105922802540203,160.5250000000003,PEM,1.0004901401287492e-07,0.0,274.02239643182895,18.244241874578453,0.01983069768975919
1,27.105922802540203,160.7750000000003,PEM,1.0004901401287492e-07,0.0,277.65486895848494,19.08172019981154,0.020741000217186455
1,27.105922802540203,161.0250000000003,PEM,1.0004901401287492e-07,0.0,281.35538496837694,19.93675237294405,0.02167038301406962
1,27.105922802540203,161.2750000000003,PEM,1.0004901401287492e-07,0.0,285.12509386008065,20.809868812421268,0.02261942262219703
1,27.105922802540203,161.52500000000032,PEM,1.0004901401287492e-07,0.0,288.9651336687998,21.701616221143883,0.023588713283852047
1,27.105922802540203,161.77500000000032,PEM,1.0004901401287492e-07,0.0,292.8766283118062,22.61255803030962,0.024578867424249588
