case,stage,J,T_target_C,t_plan_s,K_P,K_I,taper_K,hold_s,q_boost_min,ice_warn,delta_V,risk_warn,L_obs,rate_gain,ff_factor,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,feasible
case1,DE_seed20260926,0.963381594944,0.284314555113,68.3553686815,0.0933067845062,0.0584811861666,0.280210098198,2,0.6,0.8,0.1,0.7,0.02,0.0115832680887,1,72.8893261433,74.8893261433,74.8893261433,3047.08236276,1480.90502978,8.5064853255,243.956271251,4292.53760661,1.85309545486e-11,1.6016376593e-18,0.582434927113,0.175861546653,6.68299509516,0.0519029869392,6.7348980821,-15.972313677,0.325226560296,0.0114977833568,0.433085516812,0,9.93537696559e-10,1,12.866797843,0.0519029869392,0.596436664845,0.17580015607,0,2962.86778094,1.6016376593e-18,True
case1,DE_seed20260926,0.910312756014,0.619769811233,89.7560277636,0.324626357724,0.00646724169774,0.753634900815,2,0.6,0.8,0.1,0.7,0.02,0.104522728764,1,87.9040187836,89.9040187836,89.9040187836,2868.12379096,2007.61324453,15.2741575347,276.377179647,4614.63401338,-8.81072992343e-12,2.14780450369e-18,0.558713472707,0.28704443667,6.49270040163,0.0250423323488,6.51774273398,-14.3234089454,0.292615273475,0.0121768695919,0.433085516812,0,9.97545157588e-10,0.982837609988,17.3712056351,0.0250423323488,0.583779422235,0.286992613249,0,2788.73502161,2.72514216054e-18,True
case1,DE_seed20260926,0.951762024386,0.862468443263,89.5629032332,0.320821328411,0.0297462389176,1.14351472434,2,0.6,0.8,0.1,0.7,0.02,0.238329324628,1,87.0116927385,92.7,92.7,2999.32452384,2097.79928412,13.789750702,295.772928483,4815.14063018,-3.41060513165e-11,1.0364972769e-18,0.559563392144,0.281408088552,7.38492783308,0.0238079817809,7.40873581487,-13.3961555389,0.289718322188,0.012283666165,0.433085516812,0,9.99751392783e-10,1,17.1035078216,0.0238079817809,0.585614783973,0.281281201947,0,2790.48507199,2.7720339045e-18,True
case1,DE_seed20260926,0.920901018779,0.20403406305,89.6851750737,0.549778764839,0.0643237545318,0.221297977351,2,0.6,0.8,0.1,0.7,0.02,0.099307460485,1,89.0195623875,92.1,92.1,2900.76394648,2082.15813513,15.3517539887,286.097954234,4712.17588136,1.2676082406e-11,1.46529923611e-18,0.557563960054,0.29453938863,6.79819393101,0.00997549913808,6.80816943015,-13.8575447708,0.289049280006,0.012273173226,0.433085516812,0,9.95342475107e-10,0.974032527495,17.7058687162,0.00997549913808,0.583287786548,0.294496781364,0,2783.58055193,2.86148058373e-18,True
case1,DE_seed20260926,0.911152558489,0.816672496491,89.9183535515,0.347296096271,0.0343594954196,0.926500466456,2,0.6,0.8,0.1,0.7,0.02,0.169525076562,1,87.4842652082,89.4842652082,89.4842652082,2871.08112551,1993.05742702,15.1405154866,275.055670577,4604.22339744,5.91171556152e-12,1.9819215713e-18,0.559085417058,0.284480778328,6.41239302434,0.0996851655686,6.51207818991,-14.3850107708,0.293456103343,0.012154590146,0.433085516812,0,9.98600313551e-10,0.987962924134,17.2452795625,0.0996851655686,0.584230291715,0.284341652115,0,2788.97185028,2.61997454981e-18,True
case1,DE_seed20260926,1.37067280374,0.27456958646,12.5469822824,0.528033510407,0.00770520231688,0.919408962142,2,0.6,0.8,0.1,0.7,0.02,0.137752768298,1,50.5644239426,95.9,95.9,4340.66146973,2079.83098186,-7.5858208925,488.257420166,5924.64921054,-7.16227077646e-12,3.29456514153e-17,0.61331327665,0.044195161349,12.8311982328,0.00777375541543,10.495268437,-8.04276999656,0.319779596775,0.012233919442,0.433085516812,0,9.95214577415e-10,1,6.39190242161,0.00777375541543,0.619391076569,0.0441800811354,0,3458.81663234,3.99533921572e-17,True
case1,DE_seed20260926,1.12222996777,0.658214242792,63.2853523138,0.27034679682,0.00485293436203,0.890478248776,2,0.6,0.8,0.1,0.7,0.02,0.254000335272,1,70.3441375494,87.5,87.5,3548.97070843,1881.45655298,3.42263463896,332.667851241,5101.18204481,-4.71800376545e-12,1.58564567726e-18,0.587016089829,0.157198533923,9.37106403429,0.0101757948089,9.3812398291,-12.1252017211,0.312090308266,0.0119556730876,0.433085516812,0,9.91871473843e-10,1,12.1032412648,0.0101757948089,0.602641074446,0.157125862698,0,3016.0747135,4.23841734279e-18,True
case1,DE_seed20260926,0.963528065228,0.4269659167,89.2622419499,0.417472469203,0.00766678146224,0.500934300915,2,0.6,0.8,0.1,0.7,0.02,0.136520511278,1,87.967382741,95,95,3035.69664939,2175.17044844,13.6585715804,306.747715506,4917.77795391,-1.71098690771e-11,2.26652464158e-18,0.558634853035,0.287509654532,7.64054241303,0.0119618528757,7.6525042659,-12.8985558747,0.286114340889,0.0123860019827,0.433085516812,0,9.97413707182e-10,0.983578176296,17.3902148223,0.0119618528757,0.585314385283,0.287395951268,0,2788.17741941,2.60154311288e-18,True
case1,DE_seed20260926,10.9631637936,0.308130626399,88.7106720715,0.213773471697,0.0131424162715,0.780436783122,2,0.6,0.8,0.1,0.7,0.02,0.104522728764,1,87.7820109844,-1,96.6666666667,3085.10954891,2229.37628262,13.0178961812,317.214559418,5010.28916829,-1.53477230924e-12,1.61925594461e-18,0.558833310888,0.286745427237,7.97752864916,-0.057707054979,7.90644639686,-12.4445160826,0.284108669768,0.012456416402,0.433085516812,0,9.98138460773e-10,0.987274728918,17.3346032953,-30,1.26757512098,0,0,2789.00306606,2.47523355978e-18,False
case1,DE_seed20260926,1.29454532663,0.226937282787,28.0967741548,0.607563989891,0.0578543586995,0.601973357181,2,0.6,0.8,0.1,0.7,0.02,0.146549742009,1,54.3603250265,84.9,84.9,4103.22292915,1742.55629912,-4.71173982138,395.483172938,5445.58431551,-6.30961949355e-12,6.57243356961e-18,0.609770785901,0.062388295189,10.6108466564,0.0196754097033,10.6173396036,-10.4864833197,0.331592915314,0.0117784136335,0.433085516812,0,9.97863125463e-10,1,7.38761234247,0.0196754097033,0.615563304574,0.062326630325,0,3330.58408414,6.57243356961e-18,True
case1,DE_seed20260926,1.04918507419,3.46537136498,37.6660216929,0.28224955518,0.0513471248064,0.83939508344,2,0.6,0.8,0.1,0.7,0.02,0.0118041146373,1,53.6743702173,55.6743702173,55.6743702173,3333.25572301,816.943548748,0.00839458908158,210.646126823,3939.56153953,-2.28226326726e-11,-1.07878116162e-19,0.614097561943,0.0661960844021,8.01695444547,0.537220597242,7.5354866383,-17.8785946812,0.36547227799,0.00996958053788,0.433085516812,0,9.96374538431e-10,1,7.20234504557,0.537220597242,0.614097561943,0.0660731494695,0,3233.25572301,1.12757025938e-19,True
case1,DE_seed20260926,1.11913978936,0.73643979859,12.5923451953,0.0817862863396,0.0476018834538,0.331032639587,2,0.6,0.8,0.1,0.7,0.02,0.134056875048,1,50.0730280876,52.0730280876,52.0730280876,3558.63397871,702.737049716,-1.70130622311,226.964424761,4032.70529744,-1.79056769412e-12,5.88179678573e-20,0.622131264577,0.041197337672,13.0999378443,0.461225300963,6.33084106867,-17.2771964201,0.375775428357,0.00921297033046,0.433085516812,0,9.94280213718e-10,1,6.26827035466,0.461225300963,0.622131264577,0.0411195274956,0,3461.1676317,1.15874107184e-19,True
case1,DE_seed20260926,0.919208704342,0.677181108571,84.4057273967,0.198327657065,0.0153327788279,0.682799349542,2,0.6,0.8,0.1,0.7,0.02,0.0824768789134,1,82.8466080666,84.8466080666,84.8466080666,2899.61095135,1831.25769631,13.3379486671,262.189914481,4482.01668185,8.64019966684e-12,2.93005637114e-18,0.56436974454,0.252792974528,6.4427633045,0.0809898072759,6.52375311178,-15.0015925587,0.302820652492,0.0119406135817,0.433085516812,0,9.99794025347e-10,1,15.85398242,0.0809898072759,0.587688485783,0.252612881403,0,2814.89326937,2.99863215855e-18,True
case1,DE_seed20260926,0.935970139399,0.391172176974,77.4977890826,0.380154806864,0.038854038983,0.380810098038,2,0.6,0.8,0.1,0.7,0.02,0.121267433358,1,78.219686079,80.219686079,80.219686079,2956.04497867,1668.90927597,11.1687589803,252.143735284,4383.97927834,-1.43245415529e-11,2.86906999894e-18,0.571595917939,0.217432134068,6.5948250306,0.0597563264467,6.65458135705,-15.5056072474,0.312793597889,0.0117318493623,0.433085516812,0,9.98401361585e-10,1,14.4659058237,0.0597563264467,0.591660049452,0.217348660584,0,2871.6967916,2.89969871031e-18,True
case1,DE_seed20260926,0.912251278043,0.799395324248,89.5045017165,0.33892637253,0.0352007039724,0.804628733562,2,0.6,0.8,0.1,0.7,0.02,0.317477052944,1,87.1300137281,89.1300137281,89.1300137281,2874.82872357,1980.73308324,15.0108092726,274.01761044,4596.55500564,-1.05728759081e-11,2.32642681161e-18,0.559437777338,0.282195600521,6.34400075096,0.168844801574,6.51284555253,-14.4330015254,0.294166140309,0.012135587656,0.433085516812,0,9.99708760219e-10,0.992609310934,17.1390041184,0.168844801574,0.584653283692,0.281931967867,0,2789.99362639,2.97640601402e-18,True
case1,DE_seed20260926,0.929174047829,1.13565335227,81.9833702248,0.308880781075,0.0588044158214,1.18122402817,2,0.6,0.8,0.1,0.7,0.02,0.117052776418,1,80.0076622725,82.0076622725,82.0076622725,2933.23953486,1731.79472011,12.0504803153,255.644881326,4421.43985395,-2.0605739337e-11,2.78992324035e-18,0.568479407899,0.231539848941,6.42769709332,0.16807867069,6.59577576401,-15.3249248228,0.308816722618,0.0118102749331,0.433085516812,0,9.96415394638e-10,1,15.0022986817,0.16807867069,0.590295169182,0.231345096729,0,2845.56552543,2.84277809626e-18,True
case1,DE_seed20260926,11.3093858023,0.34032063877,28.253585413,0.27155185799,0.00706889293499,0.964446575573,2,0.6,0.8,0.1,0.7,0.02,0.210652260994,1,54.8577495575,-1,96.6666666667,4202.48605552,2116.50562637,-6.5630974652,465.698253636,5846.73033078,1.00612851384e-11,3.30047404337e-17,0.609792290859,0.0631549628403,10.6330515189,0.0190993987788,10.3974398358,-8.43231139327,0.31420852541,0.01228282845,0.433085516812,0,9.9929220454e-10,1,7.52343171628,-30,1.26757512098,0,0,3349.02369697,3.92220977918e-17,False
case1,DE_seed20260926,0.974281679172,1.47636481912,72.89967467,0.428815999222,0.0166681463483,1.85274774494,2,0.6,0.8,0.1,0.7,0.02,0.0401990035691,1,73.6656918287,77.1,77.1,3080.68821009,1555.53286062,8.60524591116,252.879858379,4391.94645824,-1.02318153949e-12,2.83193607453e-18,0.580747538309,0.182598096001,7.09900081528,0.050849570686,7.14985038597,-15.5110216969,0.321451213708,0.0115840692868,0.433085516812,0,9.96152493826e-10,1,13.0997075486,0.050849570686,0.596120948593,0.18253279517,0,2940.9414318,2.83193607453e-18,True
case1,DE_seed20260926,1.09392600882,1.85598234397,21.9164920795,0.632294895669,0.0199064926149,1.70606612034,2,0.6,0.8,0.1,0.7,0.02,0.249969131435,1,50.8690091372,52.8690091372,52.8690091372,3478.01514858,727.498626636,-1.34055668259,219.837627917,3984.33559062,9.94759830064e-12,-4.03865309251e-20,0.61992765509,0.0468208418311,9.92204795779,0.363122439349,6.71860618683,-17.5480746947,0.373093274992,0.00938094655843,0.433085516812,0,9.96095650407e-10,1,6.46914022649,0.363122439349,0.61992765509,0.0467464774485,0,3382.65149751,8.34835672814e-20,True
case1,DE_seed20260926,0.915183321148,0.697467541158,89.4661753449,0.105167637677,0.0238281131862,0.241417507633,2,0.6,0.8,0.1,0.7,0.02,0.136279767038,1,87.3920535803,89.3920535803,89.3920535803,2884.12870763,1989.80320223,15.0831894064,274.906816899,4614.10828237,-2.13731254917e-11,2.40015255934e-18,0.559188401522,0.283860642643,6.17355314645,0.486266882116,6.52686578371,-14.3867729626,0.293698531659,0.0121414769275,0.433085516812,0,9.9879216009e-10,0.998783404995,17.2176160741,0.486266882116,0.585247591171,0.283219804908,0,2789.47337144,2.82787031639e-18,True
case1,DE_seed20260926,0.917979048661,1.37217784792,89.9041724304,0.498102992089,0.011392484,0.403164972043,2,0.6,0.8,0.1,0.7,0.02,0.133677924449,1,85.9268182278,87.9268182278,87.9268182278,2893.97018417,1938.81094146,14.5640445563,270.529668358,4576.81550183,-2.21120899369e-11,2.22505390848e-18,0.560687443863,0.274340245428,6.0839971603,0.659719359393,6.51123485525,-14.5943755171,0.296580591904,0.0120675181723,0.433085516812,0,9.93871651644e-10,1,16.7780454683,0.659719359393,0.586661521939,0.273702913746,0,2793.97018417,2.98291122705e-18,True
case1,DE_seed20260926,1.14947090433,0.617117374765,46.6197945061,0.495064302394,0.0197669934349,1.00918976654,2,0.6,0.8,0.1,0.7,0.02,0.325676183537,1,61.0990704775,76.1,76.1,3642.9042365,1485.29075554,0.215831147569,303.394684588,4825.0161386,2.16004991671e-12,3.66406124191e-18,0.602139774949,0.102577009581,9.73008111541,0.0146367355054,9.74471785092,-13.5525172474,0.335844950184,0.0114746968332,0.433085516812,0,9.94759830064e-10,1,9.32972114325,0.0146367355054,0.608089484733,0.102505833076,0,3147.22956755,3.78657608741e-18,True
case1,DE_seed20260926,0.95630998043,0.600861145189,89.731802264,0.448743868696,0.0108849816667,0.755489444922,2,0.6,0.8,0.1,0.7,0.02,0.103850988934,1,87.9259310246,94.2,94.2,3013.02695182,2148.85927546,13.8994716117,302.058690123,4873.72700877,-1.31876731757e-11,1.01806583996e-18,0.558670220993,0.287262630424,7.49782813204,0.0192876215928,7.51711575364,-13.1095936315,0.287172733253,0.0123519912361,0.433085516812,0,9.97523841306e-10,1,17.3777793074,0.0192876215928,0.585137258604,0.2871514626,0,2788.15157028,2.76336028712e-18,True
case1,DE_seed20260926,0.992107322494,1.31895200686,62.0538413328,0.114926051581,0.0476018834538,0.331032639587,2,0.6,0.8,0.1,0.7,0.02,0.134056875048,1,69.4317694664,71.4317694664,71.4317694664,3141.41390368,1357.97002995,6.71472004794,241.670652967,4264.42800071,3.42197381542e-11,1.02701050789e-18,0.588795542902,0.150100515727,6.11251295005,0.587677051352,6.7001900014,-16.1763978108,0.333953676527,0.0113365021834,0.433085516812,0,9.99659022227e-10,1,11.8295308399,0.587677051352,0.600722424964,0.149794179212,0,3041.82812604,1.03351572092e-18,True
case1,DE_seed20260926,0.912311346299,0.875416775957,89.3956592361,0.434628933865,0.0347080381412,0.931835542092,2,0.6,0.8,0.1,0.7,0.02,0.0147161788464,1,86.8084613562,88.8084613562,88.8084613562,2875.20283741,1969.52214903,14.8986435236,273.041393335,4586.58223662,1.23918653117e-11,2.31341638554e-18,0.559765863741,0.280097998837,6.36291294849,0.144505428369,6.50741837686,-14.4795746163,0.294769597544,0.0121220215591,0.433085516812,0,9.99708760219e-10,0.995104533927,17.0425384068,0.144505428369,0.584818470619,0.279883157329,0,2791.00613565,2.7110475323e-18,True
case1,DE_seed20260926,0.912883112315,0.627908095371,89.708763895,0.305819929117,0.0574334586711,0.410086473435,2,0.6,0.8,0.1,0.7,0.02,0.382191559013,1,87.8124086618,89.8124086618,89.8124086618,2876.49078058,2004.50155157,15.2461090214,276.088605023,4620.14983614,-4.64410732093e-11,1.65584776793e-18,0.558745355098,0.286655393869,6.22502411242,0.3012258175,6.52624992992,-14.3325992551,0.292833422883,0.0121647948279,0.433085516812,0,9.98024773935e-10,0.990297576675,17.3437225986,0.3012258175,0.584499143756,0.286180377319,0,2787.67838078,2.52266740483e-18,True
case1,DE_seed20260926,0.919764481347,1.53127208585,87.6638998057,0.269294916848,0.0310317903851,1.3914311905,2,0.6,0.8,0.1,0.7,0.02,0.0602335260059,1,83.5742426872,85.5742426872,85.5742426872,2901.04352523,1856.73411288,13.6481469167,264.035117258,4507.39066777,-3.22302184941e-11,2.36274758439e-18,0.56340270928,0.258135144682,6.15444003908,0.363237788374,6.51767782745,-14.9087646887,0.30133877599,0.0119677250074,0.433085516812,0,9.98340965452e-10,1,16.0722728062,0.363237788374,0.587760023075,0.257696612167,0,2808.05326961,2.63840598674e-18,True
case1,DE_seed20260926,0.930911742827,3.82943568741,89.9328535209,0.320984775124,0.0399963655273,0.960504099513,2,0.6,0.8,0.1,0.7,0.02,0.0629380759848,1,80.5915574312,82.5915574312,82.5915574312,2938.58379156,1752.25647862,12.3096794672,256.9958388,4446.15411085,1.5916157281e-12,3.06775004705e-18,0.567569923658,0.235976146033,5.99311711579,0.596430924835,6.58954804062,-15.253471265,0.307606573327,0.0118260570441,0.433085516812,0,9.9564445577e-10,1,15.1774672294,0.596430924835,0.590801720082,0.235485361256,0,2838.58379156,3.06775004705e-18,True
case1,DE_seed20260926,0.956226695992,0.92328102338,89.3440461485,0.564561261458,0.0450220029905,1.39478607532,2,0.6,0.8,0.1,0.7,0.02,0.161202481129,1,86.6196577787,92.7,92.7,3013.63417914,2097.0049552,13.5324326056,296.927590283,4827.24397666,-4.94537744089e-12,1.2923689896e-18,0.55994976115,0.278902901872,7.4669548217,0.0216769193819,7.48863174108,-13.3422678091,0.289990865391,0.0122811211682,0.433085516812,0,9.93726878562e-10,1,16.9858973336,0.0216769193819,0.586004809806,0.278759008723,0,2791.38080461,2.57823276617e-18,True
case1,DE_seed20260926,0.928694676236,2.42093389395,87.1113268978,0.275417129254,0.0152829667585,0.458195774345,2,0.6,0.8,0.1,0.7,0.02,0.0785853021766,1,81.2627360106,83.2627360106,83.2627360106,2931.08525203,1775.7708862,12.6144562944,258.516975883,4460.95361865,1.15960574476e-11,2.8864172337e-18,0.56657834986,0.241021896061,5.97176670706,0.60048667463,6.57225338169,-15.1776582042,0.30622598538,0.0118560341701,0.433085516812,0,9.94656801367e-10,1,15.3788208032,0.60048667463,0.590240014961,0.240516509778,0,2831.08525203,2.8864172337e-18,True
case1,DE_seed20260926,0.911774664709,0.724274294912,88.8297951789,0.450925058384,0.0372395582784,0.824470452089,2,0.6,0.8,0.1,0.7,0.02,0.0801215027828,1,86.6819551468,88.6819551468,88.6819551468,2873.54016136,1965.12968946,14.8594660704,272.637741366,4580.89157552,-2.79101186607e-11,2.55031456023e-18,0.559891618648,0.279289825089,6.41823425561,0.0840148325776,6.50224908819,-14.4998592613,0.295029308001,0.0121176697002,0.433085516812,0,9.99982319172e-10,0.995741910888,17.004586544,0.0840148325776,0.584752830681,0.279171883362,0,2791.31119854,2.92463536028e-18,True
case1,DE_seed20260926,1.14877609349,0.90118810864,49.2342616557,0.247358953612,0.0065396285635,1.3082950148,2,0.6,0.8,0.1,0.7,0.02,0.0459992100155,1,62.1443633795,77.9,77.9,3639.63019422,1546.52106598,0.512793852493,309.079811102,4877.58424295,-1.3073986338e-12,3.53910694154e-18,0.600319009901,0.10897131491,9.74472234982,0.00984250235986,9.75456485218,-13.2873479053,0.332372803826,0.0115461451502,0.433085516812,0,9.9770147699e-10,1,9.64330901384,0.00984250235986,0.60754487489,0.108910827754,0,3126.04556581,3.97170360836e-18,True
case1,DE_seed20260926,10.9596802093,0.365900618642,89.2354129357,0.277999059358,0.0274056255576,0.929030410581,2,0.6,0.8,0.1,0.7,0.02,0.287000348577,1,88.1141756058,-1,96.6666666667,3074.22245354,2230.17165089,13.2407398672,316.189288077,5001.44555622,-3.63797880709e-11,2.64545330086e-18,0.558465852158,0.288844990503,7.93022709823,-0.0549636347535,7.8630231006,-12.486327,0.283875939585,0.0124603344297,0.433085516812,0,9.9797148323e-10,0.998497087135,17.4342526817,-30,1.26757512098,0,0,2787.07623587,2.66171633345e-18,False
case1,DE_seed20260926,0.924512665885,0.959842033205,89.8113345012,0.546485712768,0.0549622776853,1.21699086643,2,0.6,0.8,0.1,0.7,0.02,0.156727297562,1,86.9682791948,90.1,90.1,2913.52223382,2012.34035683,14.6064780786,280.273175588,4660.19589314,1.76214598469e-12,1.53143556864e-18,0.55959282343,0.281166639346,6.75440210103,0.0619250028443,6.81632710387,-14.1276240277,0.293024546606,0.0121768990542,0.433085516812,0,9.99445859406e-10,1,17.0904837584,0.0619250028443,0.584898022896,0.281039080947,0,2790.29489816,2.65168746336e-18,True
case1,DE_seed20260926,0.917587566776,1.16985381915,89.948328143,0.474432853177,0.0039165497732,0.118302056203,2,0.6,0.8,0.1,0.7,0.02,0.0727656904896,1,86.5222468615,88.5222468615,88.5222468615,2892.36078612,1959.51458897,14.7680881029,272.316552684,4594.32691051,1.70530256582e-12,1.96484538709e-18,0.5600805701,0.27815705465,6.12028559847,0.673141107066,6.52023434005,-14.5085362591,0.295414017636,0.0120946957142,0.433085516812,0,9.92617543716e-10,1,16.9566740584,0.673141107066,0.586284899651,0.2774978589,0,2792.401181,2.82380455824e-18,True
case1,DE_seed20260926,10.9725068579,1.04258452826,89.8977557639,0.143778583674,0.00774011180283,1.37327998569,2,0.6,0.8,0.1,0.7,0.02,0.0774302606093,1,86.8760457516,-1,96.6666666667,3121.26991288,2227.26672055,12.3609332255,320.135002021,5040.76256464,9.60653778748e-12,3.17725446647e-18,0.559790241742,0.280248058062,8.07245880377,0.0170201660179,8.07608290195,-12.3163568936,0.28476346816,0.0124479586219,0.433085516812,0,9.99975213745e-10,0.992470063474,17.0628137255,-30,1.26757512098,0,0,2792.85152039,3.18050707299e-18,False
case1,DE_seed20260926,10.9646205784,0.612565798511,89.4230387364,0.493907377411,0.00671061205695,0.930261581452,2,0.6,0.8,0.1,0.7,0.02,0.108691096632,1,87.5859421492,-1,96.6666666667,3095.95882476,2228.94696165,12.8526308813,317.873992185,5019.88442511,1.43813849718e-11,2.19821990471e-18,0.55900642579,0.285049757127,7.98835570237,0.00199707926526,7.96913322414,-12.4104132416,0.284262616148,0.0124529996659,0.433085516812,0,9.98099380922e-10,1,17.2757826447,-30,1.26757512098,0,0,2789.22395244,2.49664655269e-18,False
case1,DE_seed20260926,0.91036221812,0.705845611733,89.9379421643,0.126446728723,0.044611353385,0.837053582209,2,0.6,0.8,0.1,0.7,0.02,0.0955405901195,1,87.8196190834,89.8196190834,89.8196190834,2868.34010986,2004.74059557,15.2631927634,276.045955403,4612.29794279,-3.87672116631e-11,2.48363612662e-18,0.558747795096,0.286661539251,6.45622941496,0.0574115297751,6.51364094473,-14.3388384588,0.292780545383,0.0121707688472,0.433085516812,0,9.97587790152e-10,0.985246586603,17.345885725,0.0574115297751,0.583888376825,0.286584789498,0,2787.90381548,2.89210929511e-18,True
case1,DE_seed20260926,0.913582586689,1.37364820179,89.5629032332,0.160244845411,0.0598654551135,1.51951356241,2,0.6,0.8,0.1,0.7,0.02,0.0942522143245,1,85.5985538244,87.5985538244,87.5985538244,2879.98799402,1927.43264231,14.4736070962,269.435344483,4552.45889894,1.57456270244e-11,2.00360561475e-18,0.561011448794,0.272255327197,6.33926164774,0.154550579918,6.49381222766,-14.6517733379,0.297131804942,0.0120662787034,0.433085516812,0,9.94539561816e-10,1,16.6795661473,0.154550579918,0.585683537622,0.272052157983,0,2794.69221284,2.76579974201e-18,True
case1,DE_seed20260926,1.09225140556,3.49163791486,20.5769260655,0.210891369034,0.0657235382867,0.113275438902,2,0.6,0.8,0.1,0.7,0.02,0.308399998764,1,48.0185934544,50.0185934544,50.0185934544,3473.81453876,646.625126202,-1.56257993635,210.428400119,3908.44868491,2.55511167779e-11,9.48676900925e-21,0.624543627879,0.0378964290313,11.8893324868,0.498573455005,7.10179031008,-17.981894281,0.376690193946,0.00880365809526,0.433085516812,0,9.95753701716e-10,1,5.76446329334,0.498573455005,0.624543627879,0.0378311861514,0,3373.81453876,9.43255890062e-20,True
case1,DE_seed20260926,0.999240482302,0.562523595907,54.4840420849,0.421209765647,0.0135762301291,0.507411242108,2,0.6,0.8,0.1,0.7,0.02,0.0455857439165,1,65.5086001635,67.5086001635,67.5086001635,3166.41399701,1221.01885088,4.87381795314,232.750911479,4159.55575437,2.11173301068e-11,4.8978833142e-19,0.594816008003,0.12828153204,6.78405850457,0.123753162471,6.90781166704,-16.6663687168,0.341992063822,0.0111935110265,0.433085516812,0,9.96884352844e-10,1,10.652580049,0.123753162471,0.601774882329,0.128180275138,0,3079.36336007,5.04425060749e-19,True
case1,DE_seed20260926,0.921151175694,1.5114842453,87.9839560574,0.509727580872,0.0595829355029,0.731741209324,2,0.6,0.8,0.1,0.7,0.02,0.103418022428,1,83.8787914038,85.8787914038,85.8787914038,2905.36902743,1867.39561108,13.7744543891,264.82924276,4521.70985014,-4.88853402203e-12,2.51697534343e-18,0.563009085305,0.260347425328,5.94286581694,0.623838805914,6.51587486082,-14.868556573,0.30070711129,0.0119750632175,0.433085516812,0,9.97715687845e-10,1,16.1636374211,0.623838805914,0.588113255852,0.259778589395,0,2805.36902743,2.79561530175e-18,True
case1,DE_seed20260926,1.24693091594,0.2482883649,22.8518172282,0.471589697898,0.0670008342565,0.424538050867,2,0.6,0.8,0.1,0.7,0.02,0.0525597944557,1,52.8417205095,71.6,71.6,3958.18949619,1314.82016929,-3.29084542116,326.045136108,4943.67368395,2.47268872045e-11,3.30139561522e-18,0.611503573359,0.0539611732656,10.2070884774,0.0261719607741,10.2332604382,-12.9925333557,0.351745846321,0.0112714206667,0.433085516812,0,9.93699345031e-10,1,6.98061856602,0.0261719607741,0.614616416783,0.053934710672,0,3380.32440978,3.93619598721e-18,True
case1,DE_seed20260926,0.961611855849,3.5964520415,77.7918760228,0.178766864386,0.0670252410601,0.500934300915,2,0.6,0.8,0.1,0.7,0.02,0.106675904015,1,73.6611620665,75.6611620665,75.6611620665,3041.08731378,1508.53283308,8.9642361626,244.384540352,4314.19984268,-2.51532128459e-11,1.65557671739e-18,0.580754976284,0.182566281448,6.13844284755,0.582634058172,6.72107690572,-15.9288742845,0.323300634435,0.0115193087456,0.433085516812,0,9.96326576796e-10,1,13.0983486199,0.582634058172,0.596869893254,0.182195750936,0,2941.08731378,1.66750294128e-18,True
case1,DE_seed20260926,0.914474443189,0.97176219484,89.7560277636,0.414910792284,0.0296047324152,0.753634900815,2,0.6,0.8,0.1,0.7,0.02,0.106036028201,1,86.8895851374,88.8895851374,88.8895851374,2882.14811804,1972.33054252,14.9124569289,273.356108793,4596.0350087,1.91562321561e-11,2.17680691181e-18,0.559687181812,0.280613044292,6.1565166496,0.362063508903,6.51858015851,-14.4613342887,0.294667895181,0.012120699859,0.433085516812,0,9.99634153231e-10,0.998455384323,17.0668755412,0.362063508903,0.585301582276,0.280094056071,0,2790.84655378,2.8311229229e-18,True
case1,DE_seed20260926,0.92017169708,1.70073863482,89.0784586046,0.201489886183,0.036219962919,0.622436778878,2,0.6,0.8,0.1,0.7,0.02,0.0241285445331,1,84.3588855982,86.3588855982,86.3588855982,2901.93946289,1884.15535351,13.9708799613,266.106754552,4533.95894182,-2.36468622461e-11,2.70535547089e-18,0.562433395228,0.263734677853,5.97772609363,0.630488228865,6.51009191528,-14.8069820965,0.299750018324,0.0119966790745,0.433085516812,0,9.96852378421e-10,1,16.3076656795,0.630488228865,0.587753070047,0.263151498265,0,2801.93946289,3.07290000737e-18,True
case1,DE_seed20260926,0.913864316896,1.07838201583,89.1694849114,0.623234435922,0.0437231032293,1.06011489261,2,0.6,0.8,0.1,0.7,0.02,0.068427327882,1,86.0197849035,88.0197849035,88.0197849035,2880.66449742,1942.09038539,14.6198159765,270.691568439,4566.68313035,-2.09752215596e-11,2.42400500713e-18,0.560566593354,0.275025952363,6.27369835809,0.227468544763,6.50116690285,-14.5903009139,0.296339800879,0.0120832075533,0.433085516812,0,9.93729543097e-10,1,16.8059354711,0.227468544763,0.585568378377,0.27469803315,0,2793.11440306,2.83274922616e-18,True
