cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
1,4.6875,146.724596322,5.81068849059,1.62787682749e-07,0,0,0
1,14.0625,146.724596322,5.81068849059,4.88363048387e-07,0,0,0
1,23.4375,146.724596322,5.81068849059,8.13938414447e-07,0,0,0
1,32.8125,146.724596322,5.81068849059,1.13951378121e-06,0,0,0
1,42.1875,146.724596322,5.81068849059,1.46508914896e-06,0,0,0
1,51.5625,146.724596322,5.81068849059,1.79066451798e-06,0,0,0
1,60.9375,146.724596322,5.81068849059,2.11623988855e-06,0,0,0
1,70.3125,146.724596322,5.81068849059,2.44181526095e-06,0,0,0
1,79.6875,146.724596322,5.81068849059,2.76739063546e-06,0,0,0
1,89.0625,146.724596322,5.81068849059,3.09296601236e-06,0,0,0
1,98.4375,146.724596322,5.81068849059,3.41854139194e-06,0,0,0
1,107.8125,146.724596322,5.81068849059,3.74411677448e-06,0,0,0
1,117.1875,146.724596322,5.81068849059,4.06969216026e-06,0,0,0
1,126.5625,146.724596322,5.81068849059,4.39526754956e-06,0,0,0
1,135.9375,146.724596322,5.81068849059,4.72084294266e-06,0,0,0
1,145.3125,146.724596322,5.81068849059,5.04641833984e-06,0,0,0
1,150.283333333,146.724596322,5.81068849059,2.56397012287e-06,0,0,0
1,150.85,146.724596322,5.81068849059,2.59209765486e-06,0,0,0
1,151.416666667,146.724596322,5.81068849059,2.62022518686e-06,0,0,0
1,151.983333333,146.724596322,5.81068849059,2.64835271887e-06,0,0,0
1,152.55,146.724596322,5.81068849059,2.67648025089e-06,0,0,0
1,153.116666667,146.724596322,5.81068849059,2.70460778292e-06,0,0,0
1,153.9,146.724596322,5.81068849059,0,409.428970931,30.237665762,0.0328670280022
1,154.9,146.724596322,5.81068849059,0,420.423784114,32.4999118818,0.0353259911759
1,155.9,146.724596322,5.81068849059,0,431.629037792,34.8585586231,0.0378897376338
1,156.9,146.724596322,5.81068849059,0,443.104103734,37.3379310841,0.0405847077001
1,157.9,146.724596322,5.81068849059,0,454.84715412,39.9455213856,0.0434190449843
1,158.9,146.724596322,5.81068849059,0,466.856449569,42.689445666,0.0464015713761
1,159.9,146.724596322,5.81068849059,0,479.130546072,45.5786722993,0.049542035108
1,160.9,146.724596322,5.81068849059,0,491.668523252,48.6229176964,0.0528509974961
1,161.9,146.724596322,5.81068849059,0,504.470232027,51.8289626118,0.0563358289259
1,162.9,146.724596322,5.81068849059,0,517.536569562,55.2040725707,0.0600044267072
1,163.9,146.724596322,5.81068849059,0,530.869779035,58.7586718799,0.0638681216086
1,164.9,146.724596322,5.81068849059,0,544.349562852,63.3668760842,0.068877039222
1,166.10625,146.724596322,5.81068849059,5.11535056571e-05,161.668004827,14.6822573967,0.0159589754312
1,167.51875,146.724596322,5.81068849059,5.07335672852e-05,161.613716682,15.5125673197,0.0168614862171
1,168.93125,146.724596322,5.81068849059,5.04745404787e-05,161.613138276,15.5906863953,0.0169463982557
1,170.34375,146.724596322,5.81068849059,5.02258649097e-05,161.612238635,15.6225622361,0.0169810459088
1,171.75625,146.724596322,5.81068849059,4.99851239524e-05,161.61102337,15.6185106353,0.0169766419949
1,173.16875,146.724596322,5.81068849059,4.97516898159e-05,161.609494165,15.5810484818,0.0169359222628
1,174.58125,146.724596322,5.81068849059,4.95258006792e-05,161.607650919,15.5088684421,0.0168574656979
1,175.99375,146.724596322,5.81068849059,4.93087391238e-05,161.60549135,15.3959753582,0.0167347558241
1,181.3875,146.724596322,5.81068849059,0.000126398827333,161.597428921,14.4494035167,0.0157058733878
1,190.7625,146.724596322,5.81068849059,0.000125707580442,161.586258001,12.9482917377,0.0140742301497
1,200.1375,146.724596322,5.81068849059,0.00012496045256,161.575863083,11.5995962669,0.0126082568119
