t_s,x_um,dx_um,layer,T_C,lambda_unfrozen,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk,gas_porosity
0.4,70.3125,9.375,aGDL,-19.875140733240556,0.0,7.78305239301917e-07,0.0,0.0,0.0,0.8
0.4,79.68749999999999,9.375,aGDL,-19.87518383253203,0.0,8.820791244299947e-07,0.0,0.0,0.0,0.8
0.4,89.06249999999999,9.375,aGDL,-19.875262313835776,0.0,9.858530387354335e-07,0.0,0.0,0.0,0.8
0.4,98.43749999999999,9.375,aGDL,-19.875376174584517,0.0,1.0896270025101866e-06,0.0,0.0,0.0,0.8
0.4,107.81249999999999,9.375,aGDL,-19.875525412503066,0.0,1.1934010360445565e-06,0.0,0.0,0.0,0.8
0.4,117.18749999999999,9.375,aGDL,-19.875710025608328,0.0,1.2971751596274247e-06,0.0,0.0,0.0,0.8
0.4,126.5625,9.375,aGDL,-19.87593001220924,0.0,1.4009493935464785e-06,0.0,0.0,0.0,0.8
0.4,135.9375,9.375,aGDL,-19.87618537090708,0.0,1.5047237580884406e-06,0.0,0.0,0.0,0.8
0.4,145.3125,9.375,aGDL,-19.876476100594886,0.0,1.6084982735392963e-06,0.0,0.0,0.0,0.8
0.4,150.28333333333333,0.5666666666666668,aCL,-19.876647801264795,0.0,8.172414537065681e-07,0.0,0.0,0.0,0.3916
0.4,150.85,0.5666666666666668,aCL,-19.876664915068886,0.0,8.262068917730934e-07,0.0,0.0,0.0,0.3916
0.4,151.41666666666663,0.5666666666666668,aCL,-19.87668184119738,0.0,8.351723306944768e-07,0.0,0.0,0.0,0.3916
0.4,151.9833333333333,0.5666666666666668,aCL,-19.87669857964744,0.0,8.441377704601341e-07,0.0,0.0,0.0,0.3916
0.4,152.54999999999995,0.5666666666666668,aCL,-19.876715130416187,0.0,8.531032110594815e-07,0.0,0.0,0.0,0.3916
0.4,153.11666666666662,0.5666666666666668,aCL,-19.8767314935009,0.0,8.620686524819351e-07,0.0,0.0,0.0,0.3916
0.4,153.89999999999995,1.0,PEM,-19.876752708458582,2.9874301901719598,0.0,115.61354835965483,0.0,0.0,0.0
0.4,154.89999999999995,1.0,PEM,-19.87676905040999,2.990625827507655,0.0,115.73721952454623,0.0,0.0,0.0
0.4,155.89999999999995,1.0,PEM,-19.876782495905047,2.993134585567702,0.0,115.83430846147004,0.0,0.0,0.0
0.4,156.89999999999995,1.0,PEM,-19.876793044429036,2.9952527896816346,0.0,115.91628296067924,0.0,0.0,0.0
0.4,157.89999999999995,1.0,PEM,-19.876800695546024,2.9970689452202115,0.0,115.98656818002218,0.0,0.0,0.0
0.4,158.89999999999992,1.0,PEM,-19.876805448881754,2.9986790979915834,0.0,116.04888109227426,0.0,0.0,0.0
0.4,159.89999999999992,1.0,PEM,-19.876807304105228,3.0001842240380627,0.0,116.10712947027301,1.4611253986662484e-08,1.5881797811589658e-11,0.0
0.4,160.89999999999992,1.0,PEM,-19.876806260909575,3.001687456537508,0.0,116.16530456800155,9.365465558961478e-08,1.017985386843639e-10,0.0
0.4,161.89999999999992,1.0,PEM,-19.87680231899259,3.0032914394067682,0.0,116.22737870504191,1.8558403836976967e-07,2.0172178083670616e-10,0.0
0.4,162.89999999999992,1.0,PEM,-19.876795478036627,3.00509604993964,0.0,116.29721713266406,3.0258760238243685e-07,3.2889956780699656e-10,0.0
0.4,163.89999999999992,1.0,PEM,-19.87678573768946,3.0071966358692843,0.0,116.37850980814129,4.584035813279801e-07,4.982647623130219e-10,0.0
0.4,164.89999999999992,1.0,PEM,-19.876773097545993,3.009626332603491,0.0,116.47253907175508,6.558037309525836e-07,7.128301423397649e-10,0.0
0.4,166.1062499999999,1.4125,cCL,-19.876738650016875,0.0,7.878744995539102e-06,0.13693215599418135,2.266060407649422e-07,2.4631091387493717e-10,0.42056168444460407
0.4,167.5187499999999,1.4125,cCL,-19.876689989149412,0.0,7.810265333777544e-06,0.2062198279742499,3.0212795064434923e-07,3.283999463525535e-10,0.4204916968150604
0.4,168.9312499999999,1.4125,cCL,-19.876639709407243,0.0,7.74303156112157e-06,0.20622222642637225,3.0212828483806963e-07,3.284003096065974e-10,0.42049169439238115
0.4,170.34374999999986,1.4125,cCL,-19.876587804581817,0.0,7.675741008031889e-06,0.20622219878151118,3.021274289516035e-07,3.2839937929522123e-10,0.4204916944203062
0.4,171.75624999999985,1.4125,cCL,-19.876534274703488,0.0,7.60839361909316e-06,0.20622217100392676,3.0212654534535045e-07,3.283984188536418e-10,0.4204916944483653
0.4,173.16874999999985,1.4125,cCL,-19.876479119811194,0.0,7.5409893840902335e-06,0.2062221431785153,3.0212563404660874e-07,3.283974283115312e-10,0.4204916944764728
0.4,174.58124999999984,1.4125,cCL,-19.876422339952228,0.0,7.473528292790957e-06,0.20622211524425935,3.0212469503568237e-07,3.283964076474808e-10,0.4204916945046902
0.4,175.9937499999998,1.4125,cCL,-19.8763639351821,0.0,7.406010364642195e-06,0.20622042914162653,3.021228664397276e-07,3.2839442004318217e-10,0.42049169620782617
0.4,181.38749999999982,9.375,cGDL,-19.875936638155736,0.0,5.143533490788541e-06,0.0,0.0,0.0,0.8
0.4,190.76249999999982,9.375,cGDL,-19.875228805006003,0.0,4.775713545919661e-06,0.0,0.0,0.0,0.8
0.4,200.13749999999982,9.375,cGDL,-19.874607715904403,0.0,4.446350400685415e-06,0.0,0.0,0.0,0.8
0.4,209.51249999999982,9.375,cGDL,-19.874073376820576,0.0,4.116988525689116e-06,0.0,0.0,0.0,0.8
0.4,218.88749999999982,9.375,cGDL,-19.87362579548963,0.0,3.787627743463143e-06,0.0,0.0,0.0,0.8
0.4,228.26249999999982,9.375,cGDL,-19.873264981411978,0.0,3.458267876522231e-06,0.0,0.0,0.0,0.8
0.4,237.63749999999982,9.375,cGDL,-19.872990945853587,0.0,3.128908747358823e-06,0.0,0.0,0.0,0.8
0.4,247.0124999999998,9.375,cGDL,-19.87280370184567,0.0,2.799550178438433e-06,0.0,0.0,0.0,0.8
0.4,256.3874999999998,9.375,cGDL,-19.872703264184878,0.0,2.4701919921950067e-06,0.0,0.0,0.0,0.8
0.4,265.7624999999998,9.375,cGDL,-19.872689649433084,0.0,2.140834011026281e-06,0.0,0.0,0.0,0.8
0.4,275.1374999999998,9.375,cGDL,-19.872762875917374,0.0,1.8114760572891408e-06,0.0,0.0,0.0,0.8
0.4,284.5124999999998,9.375,cGDL,-19.872922963730133,0.0,1.4821179532949794e-06,0.0,0.0,0.0,0.8
0.4,293.8874999999998,9.375,cGDL,-19.873169934728935,0.0,1.1527595213050579e-06,0.0,0.0,0.0,0.8
0.4,303.26249999999976,9.375,cGDL,-19.873503812536427,0.0,8.234005835258622e-07,0.0,0.0,0.0,0.8
0.4,312.63749999999976,9.375,cGDL,-19.8739246225405,0.0,4.940409621044617e-07,0.0,0.0,0.0,0.8
0.4,322.01249999999976,9.375,cGDL,-19.874432391894317,0.0,1.646804791238666e-07,0.0,0.0,0.0,0.8
0.6,4.6875,9.375,aGDL,-19.828047096335155,0.0,5.1821817507889495e-08,0.0,0.0,0.0,0.8
0.6,14.0625,9.375,aGDL,-19.82775091139993,0.0,1.5546536277760882e-07,0.0,0.0,0.0,0.8
0.6,23.4375,9.375,aGDL,-19.82749101088538,0.0,2.5910873929813826e-07,0.0,0.0,0.0,0.8
0.6,32.8125,9.375,aGDL,-19.827267391012214,0.0,3.627519685538971e-07,0.0,0.0,0.0,0.8
0.6,42.18749999999999,9.375,aGDL,-19.82708004802973,0.0,4.6639507202644904e-07,0.0,0.0,0.0,0.8
0.6,51.56249999999999,9.375,aGDL,-19.826928978215705,0.0,5.700380711945475e-07,0.0,0.0,0.0,0.8
0.6,60.9375,9.375,aGDL,-19.826814177876315,0.0,6.736809875341817e-07,0.0,0.0,0.0,0.8
0.6,70.3125,9.375,aGDL,-19.826735643346268,0.0,7.773238425186216e-07,0.0,0.0,0.0,0.8
0.6,79.68749999999999,9.375,aGDL,-19.82669337098909,0.0,8.809666576184634e-07,0.0,0.0,0.0,0.8
0.6,89.06249999999999,9.375,aGDL,-19.82668735719693,0.0,9.84609454301676e-07,0.0,0.0,0.0,0.8
0.6,98.43749999999999,9.375,aGDL,-19.826717598390672,0.0,1.0882522540336457e-06,0.0,0.0,0.0,0.8
0.6,107.81249999999999,9.375,aGDL,-19.82678409101979,0.0,1.1918950782772226e-06,0.0,0.0,0.0,0.8
0.6,117.18749999999999,9.375,aGDL,-19.826886831562916,0.0,1.2955379484927658e-06,0.0,0.0,0.0,0.8
0.6,126.5625,9.375,aGDL,-19.827025816527396,0.0,1.399180886138189e-06,0.0,0.0,0.0,0.8
0.6,135.9375,9.375,aGDL,-19.827201042449587,0.0,1.5028239126690067e-06,0.0,0.0,0.0,0.8
0.6,145.3125,9.375,aGDL,-19.82741250589484,0.0,1.6064670495383794e-06,0.0,0.0,0.0,0.8
0.6,150.28333333333333,0.5666666666666668,aCL,-19.827542925567627,0.0,8.162093337819372e-07,0.0,0.0,0.0,0.3916
0.6,150.85,0.5666666666666668,aCL,-19.82755595861437,0.0,8.251634180248383e-07,0.0,0.0,0.0,0.3916
0.6,151.41666666666663,0.5666666666666668,aCL,-19.82756888290507,0.0,8.341175029361876e-07,0.0,0.0,0.0,0.3916
0.6,151.9833333333333,0.5666666666666668,aCL,-19.827581698420147,0.0,8.430715885096393e-07,0.0,0.0,0.0,0.3916
0.6,152.54999999999995,0.5666666666666668,aCL,-19.82759440514053,0.0,8.520256747388466e-07,0.0,0.0,0.0,0.3916
0.6,153.11666666666662,0.5666666666666668,aCL,-19.827607003047376,0.0,8.609797616174617e-07,0.0,0.0,0.0,0.3916
0.6,153.89999999999995,1.0,PEM,-19.827623383181816,2.984359327532906,0.0,115.49470597552346,0.0,0.0,0.0
0.6,154.89999999999995,1.0,PEM,-19.8276345706187,2.9877732533332226,0.0,115.62682490399571,0.0,0.0,0.0
0.6,155.89999999999995,1.0,PEM,-19.827643683494927,2.990666754794718,0.0,115.73880341055556,0.0,0.0,0.0
0.6,156.89999999999995,1.0,PEM,-19.82765072117448,2.9932927379996017,0.0,115.84042896058457,0.0,0.0,0.0
0.6,157.89999999999995,1.0,PEM,-19.827655683101852,2.995702270042089,0.0,115.93367785062884,0.0,0.0,0.0
0.6,158.89999999999992,1.0,PEM,-19.82765856879493,2.9979583777212513,0.0,116.02098921781241,0.0,0.0,0.0
0.6,159.89999999999992,1.0,PEM,-19.8276593778358,3.0001319755373843,0.0,116.10510745329675,2.3674078964113126e-08,2.5732694526209918e-11,0.0
0.6,160.89999999999992,1.0,PEM,-19.82765810986089,3.0022975290935037,0.0,116.18891437591859,2.0813637989953737e-07,2.262351955429754e-10,0.0
0.6,161.89999999999992,1.0,PEM,-19.827654764550715,3.0045286298341147,0.0,116.27525797458023,4.102110868925698e-07,4.458816161875759e-10,0.0
0.6,162.89999999999992,1.0,PEM,-19.827649341618894,3.006893598195007,0.0,116.36678225014677,6.468209924241935e-07,7.030662961132538e-10,0.0
0.6,163.89999999999992,1.0,PEM,-19.8276418408023,3.0094512626438887,0.0,116.46576386431848,9.359451981019475e-07,1.0173317370673343e-09,0.0
0.6,164.89999999999992,1.0,PEM,-19.827632261852727,3.0122346599828838,0.0,116.57348134133758,1.2820545938836628e-06,1.3935376020474596e-09,0.0
0.6,166.1062499999999,1.4125,cCL,-19.827603927906722,0.0,7.902682307818333e-06,0.180401742241827,4.6150311583749273e-07,5.016338215624921e-10,0.4205177755163037
0.6,167.5187499999999,1.4125,cCL,-19.82756430263737,0.0,7.83277509368151e-06,0.32168923146731265,6.910351176207288e-07,7.511251278486182e-10,0.42037506063123115
0.6,168.9312499999999,1.4125,cCL,-19.827523743130826,0.0,7.76547493995468e-06,0.3217146829868313,6.910509179800908e-07,7.511423021522726e-10,0.42037503492260836
0.6,170.34374999999986,1.4125,cCL,-19.82748223945717,0.0,7.69811790933959e-06,0.32171464630974417,6.91049100222745e-07,7.511403263290707e-10,0.42037503495965794
0.6,171.75624999999985,1.4125,cCL,-19.82743979205668,0.0,7.630703514727542e-06,0.3217146047226005,6.910472275797895e-07,7.511382908475973e-10,0.4203750350016672
0.6,173.16874999999985,1.4125,cCL,-19.827396401400165,0.0,7.563231745424995e-06,0.32171456306616275,6.910453022147224e-07,7.511361980594808e-10,0.42037503504374646
0.6,174.58124999999984,1.4125,cCL,-19.827352067987135,0.0,7.4957025908532836e-06,0.3217145185058878,6.9104332282595e-07,7.511340465499457e-10,0.420375035088759
0.6,175.9937499999998,1.4125,cCL,-19.8273067923447,0.0,7.428116297199978e-06,0.3217001785389424,6.910307359017197e-07,7.511203651105648e-10,0.4203750495735878
0.6,181.38749999999982,9.375,cGDL,-19.82697768218273,0.0,5.3378605850055665e-06,0.0,0.0,0.0,0.8
0.6,190.76249999999982,9.375,cGDL,-19.826454505915308,0.0,4.780617005253223e-06,0.0,0.0,0.0,0.8
0.6,200.13749999999982,9.375,cGDL,-19.826020226720942,0.0,4.450918361677149e-06,0.0,0.0,0.0,0.8
0.6,209.51249999999982,9.375,cGDL,-19.825674864465753,0.0,4.121220608972478e-06,0.0,0.0,0.0,0.8
0.6,218.88749999999982,9.375,cGDL,-19.82541843919077,0.0,3.7915235656689014e-06,0.0,0.0,0.0,0.8
0.6,228.26249999999982,9.375,cGDL,-19.825250971111075,0.0,3.46182705024942e-06,0.0,0.0,0.0,0.8
