工况初温_摄氏度,时间_s,电流密度_A每m2,实验电压_V,模型电压_V,电压相对误差_pct,实验温度_摄氏度,模型温度_摄氏度,温度相对误差_pct_摄氏口径,温度相对误差_pct_开尔文口径,MEA平均温度_摄氏度,局部最高温度_摄氏度,模型最大冰体积分数,孔隙最大冰体积分数,膜最大冰体积分数,最大冰所在层,孔隙最大冰饱和度,膜平均未冻含水量_lambda,活化损失_V,欧姆损失_V,浓差损失_V,极限电流密度_A每m2,累计产水_kg每m2,累计排水_kg每m2,冰库存_kg每m2,冰库存与累计产水质量比,累计反应热_J每m2,累计相变热_J每m2,累计吸附等效热_J每m2,累计散热_J每m2,水质量守恒残差_kg每m2,冰质量收支残差_kg每m2,离散能量守恒残差_J每m2,相变潜热重建残差_J每m2,物理状态有效,曾有内部步失效,累计凝结_kg每m2,采样段平均凝结速率_kg每m2每s,累计蒸发_kg每m2,采样段平均蒸发速率_kg每m2每s,累计凝华_kg每m2,采样段平均凝华速率_kg每m2每s,累计升华_kg每m2,采样段平均升华速率_kg每m2每s,累计冻结_kg每m2,采样段平均冻结速率_kg每m2每s,累计融化_kg每m2,采样段平均融化速率_kg每m2每s
-20.0,0.0,60.0,0.799,0.769731108516351,3.663190423485492,-19.9953547791121,-20.000000000000057,0.023231500212295177,0.0018349340909409161,-19.999999999999943,-20.0,0.0,0.0,0.0,aGDL,0.0,2.999999999999999,0.48759369401438396,0.0014129888211639012,1.1223839719215878e-06,291556.4439571423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,5.0,70.0,0.801,0.7627449535677187,4.775910915390935,-19.9620982843207,-19.96588296486135,0.018959332264302315,0.0014948109743809996,-19.95622979344796,-19.951586194342354,0.0004652540433188249,0.0004652540433188249,0.00017692156474213348,cCL,0.0011059045479411098,2.993521903812898,0.4942979630984801,0.0016514127208329876,1.3109575683903139e-06,291281.21742194577,2.95693631134373e-05,6.4789036022302296e-06,4.722867999657183e-06,0.1597216680500959,225.96241041322764,-14.623531113312442,-16.063374618131885,6.7567358891187626,2.2260872886790267e-17,2.541098841762901e-21,3.4774225277089954e-08,-3.552713678800501e-15,1,0,0.0,0.0,5.427789308563182e-08,1.2938075401467315e-08,0.0,0.0,4.2108608440973686e-12,1.0602157929589909e-12,4.722872210518025e-06,1.6075518040090505e-06,0.0,0.0
-20.0,10.0,1020.0,0.538,0.6248119724495211,16.136054358647044,-19.6517115275147,-19.675823536761783,0.12269673922968001,0.009511704947743975,-19.497332923332152,-19.406118560541728,0.0023724333732269205,0.0023724333732269205,0.0020034372756527878,cCL,0.005639252135077063,3.0712740344230984,0.6101733783904114,0.023206850609471877,1.9270770030583852e-05,289832.0211866262,0.0002283463750842097,1.3006081463438148e-05,3.166430930425001e-05,0.1386678868564164,1979.8016474963244,-21.95419293635932,-32.18402513920523,50.44858743830976,2.243282057508289e-17,1.3552527156068805e-20,1.139995902121882e-07,2.842170943040401e-14,1,0,0.0,0.0,1.333419792342681e-07,2.1622994558027724e-08,0.0,0.0,1.0573186498189855e-11,1.7811664828398995e-12,3.16643198774365e-05,1.3861203065364257e-05,0.0,0.0
-20.0,15.0,2000.0,0.521,0.5798032293477308,11.286608320101871,-18.4097608264111,-18.519737865644288,0.5973843998853611,0.04317222893013148,-18.130665239360724,-17.93323633546632,0.012507069608695581,0.0075478676123719455,0.012507069608695581,PEM,0.01794121134388387,3.3967802805346166,0.6371540443695538,0.039908847833208035,3.842754008177396e-05,287145.33751030266,0.0009919262061460316,2.0105077426889154e-05,0.0001918744673999991,0.19343623165829665,9255.016803252047,13.743215415578401,-49.49194075548441,375.54878603175234,1.9471593391481856e-17,0.0,1.1168043556608609e-07,3.197442310920451e-14,1,0,0.0,0.0,3.0964151481941305e-07,5.15552654102815e-08,0.0,0.0,2.4946611359643532e-11,4.309019890524657e-12,0.00019187449234661048,5.102110210487056e-05,0.0,0.0
-20.0,20.0,1990.0,0.599,0.585545530416663,2.2461551892048344,-17.0805443528141,-17.178850408744893,0.5755440453195813,0.038390387358904016,-16.779057604009722,-16.5781926405719,0.029526242447710085,0.014074624522709096,0.029526242447710085,PEM,0.03345525201499666,3.7519454652686077,0.6353807094583802,0.03474106252445193,3.873234009221474e-05,284969.9207379418,0.0019235010623412877,2.8157795494582504e-05,0.0005337502707334343,0.27748893992486434,18215.381323973743,107.66018277757493,-68.80518586107644,1225.1089037045692,2.20804548690251e-17,2.168404344971009e-19,1.2489249456848484e-07,1.4210854715202004e-13,1,0,0.0,0.0,6.374363333750007e-07,7.726856241175197e-08,0.0,0.0,5.233783394835655e-11,6.534585184330876e-12,0.000533750323071268,8.228046339804572e-05,0.0,0.0
-20.0,25.0,2230.0,0.626,0.5801835053395977,7.318928859489181,-15.9041485054811,-15.908432686003266,0.026937503260170196,0.0016654031531612723,-15.46486350503335,-15.248801361667006,0.04990574481569104,0.020639455779137877,0.04990574481569104,PEM,0.04905979505381002,4.05042320675868,0.6390500246372292,0.035251634186545935,4.4016380177225726e-05,282587.60639769986,0.0028628180546198703,3.709177769086727e-05,0.0010001197630472697,0.3493480004547712,27213.688581166174,240.90496963322286,-89.94338629581145,2593.3902608428148,1.5504091066542713e-17,0.0,1.5523619367741048e-07,0.0,1,0,0.0,0.0,1.1165459162200091e-06,1.0734847005233482e-07,0.0,0.0,9.289319394855143e-11,9.209443885756284e-12,0.0010001198559404637,0.00010186389950022315,0.0,0.0
-20.0,30.0,2990.0,0.633,0.5605523631115473,11.445124310971988,-14.2732706016666,-14.132644717503354,0.9852393896800762,0.054321562424741864,-13.532775780204645,-13.249173435700982,0.07423105563868239,0.0273861622793843,0.07423105563868239,PEM,0.06509665386114642,4.34831072506711,0.649019464796785,0.04312518965757995,6.036789887666448e-05,278805.85380853515,0.00414782608695649,4.6879414392065424e-05,0.0015629781575816851,0.37681863337923516,39823.61872042687,404.2038813732563,-112.7896898418621,4547.714254114213,-3.516880796999855e-18,-8.673617379884035e-19,1.2742930266540498e-07,3.410605131648481e-13,1,0,0.0,0.0,1.7662280334433206e-06,1.4967382812494504e-07,0.0,0.0,1.4882820962226904e-10,1.3094000307780213e-11,0.0015629783064098955,0.0001233369381637441,0.0,0.0
-20.0,35.0,3000.0,0.666,0.5650820780754817,15.152841129807554,-12.6655908431115,-12.302080341315389,2.8700635153852008,0.13955173093571652,-11.712666328138766,-11.441840241109901,0.09952010822047991,0.033949133437801315,0.09952010822047991,PEM,0.08069677546422942,4.659376741752332,0.6466659107881693,0.039348048281919144,6.176153588469299e-05,275350.717585027,0.005544675338135445,5.759823024901209e-05,0.002221999444923362,0.40074473425716806,53557.03140020965,597.2543932694147,-137.3633401439466,7243.651380345598,-4.5428071027142636e-17,0.0,1.197013261844404e-07,5.684341886080801e-13,1,0,0.0,0.0,2.656285541963617e-06,2.0311401970125182e-07,0.0,0.0,2.2702326558027382e-10,1.7760693475591588e-11,0.002221999671946628,0.00013787588405147458,0.0,0.0
