工况初温_摄氏度,时间_s,电流密度_A每m2,实验电压_V,模型电压_V,电压相对误差_pct,实验温度_摄氏度,模型温度_摄氏度,温度相对误差_pct_摄氏口径,温度相对误差_pct_开尔文口径,MEA平均温度_摄氏度,局部最高温度_摄氏度,模型最大冰体积分数,孔隙最大冰体积分数,膜最大冰体积分数,最大冰所在层,孔隙最大冰饱和度,膜平均未冻含水量_lambda,活化损失_V,欧姆损失_V,浓差损失_V,极限电流密度_A每m2,累计产水_kg每m2,累计排水_kg每m2,冰库存_kg每m2,冰库存与累计产水质量比,累计反应热_J每m2,累计相变热_J每m2,累计吸附等效热_J每m2,累计散热_J每m2,水质量守恒残差_kg每m2,冰质量收支残差_kg每m2,离散能量守恒残差_J每m2,相变潜热重建残差_J每m2,物理状态有效,曾有内部步失效,累计凝结_kg每m2,采样段平均凝结速率_kg每m2每s,累计蒸发_kg每m2,采样段平均蒸发速率_kg每m2每s,累计凝华_kg每m2,采样段平均凝华速率_kg每m2每s,累计升华_kg每m2,采样段平均升华速率_kg每m2每s,累计冻结_kg每m2,采样段平均冻结速率_kg每m2每s,累计融化_kg每m2,采样段平均融化速率_kg每m2每s
-20.0,0.0,60.0,0.799,1.0909967561932785,36.545276119308944,-19.9953547791121,-19.999999999999943,0.02323150021172661,0.0018349340908960083,-19.999999999999943,-20.0,0.0,0.0,0.0,aGDL,0.0,2.999999999999999,0.16632804633745626,0.0014129888211639012,1.1223839719215878e-06,291556.4439571423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20.0,5.0,70.0,0.801,1.085005061965978,35.4563123553031,-19.9620982843207,-19.718608053648268,1.219762708330527,0.09616977312994299,-19.718608053648268,-19.716696775336004,0.00046046005072624595,0.00046046005072624595,0.0001733582705216616,cCL,0.0010945092719901258,2.9935427563736634,0.1718372506054729,0.0016440730601960643,1.3115861770766904e-06,291411.6320595665,2.95693631134373e-05,6.483088625308591e-06,4.669354054415532e-06,0.15791189132151523,123.84169689532817,-14.651853255325001,-16.071409087445875,94.98332677636469,2.145365048805692e-17,0.0,-2.4364709361179848e-08,3.552713678800501e-15,1,0,0.0,0.0,5.5251977852804286e-08,1.3190062020424157e-08,0.0,0.0,4.294320055677562e-12,1.083429740306642e-12,4.669358348735587e-06,1.5905982778202e-06,0.0,0.0
-20.0,10.0,1020.0,0.538,0.9662915661465722,79.60809779676062,-19.6517115275147,-14.44662388146071,26.48668864676879,2.0533028753047975,-14.44662388146071,-14.40715673460602,0.002135988541391299,0.002135988541391299,0.00160403173325286,cCL,0.005077224961709767,3.074645968239152,0.2663643472243422,0.021110119565853028,1.9462080535166414e-05,292633.2733068266,0.0002283463750842097,1.3048087222567316e-05,2.7627975468311972e-05,0.12099152201616213,1168.3580027674245,-23.406042175736065,-32.249209731511215,862.235553635938,1.840263781204693e-17,-6.776263578034403e-21,-3.3133460419776384e-08,2.1316282072803006e-14,1,0,0.0,0.0,1.4939798398191417e-07,3.192722328138727e-08,0.0,0.0,1.2040199584877476e-11,2.7617945773712553e-12,2.7627987508511563e-05,1.0359077649514914e-05,0.0,0.0
-20.0,15.0,2000.0,0.521,0.9508322976771144,82.50140070578011,-18.4097608264111,-6.687341783082616,63.67502084280863,4.601714704107042,-6.687341783082616,-6.56754593585174,0.006114231002869053,0.004830113876710138,0.006114231002869053,PEM,0.011481135908509955,3.4585480565451605,0.26430707447369944,0.031667241084640356,3.926478425265618e-05,293516.20283176785,0.0009919262061460316,2.0458273581316946e-05,0.00010881849073543426,0.10970421999256462,5493.555473121847,-14.849510151115505,-49.84845506095842,4787.439091232204,2.0115338431395124e-17,-9.486769009248164e-20,-8.02938302513212e-08,5.329070518200751e-15,1,0,0.0,0.0,5.21116021692809e-07,1.238757573694355e-07,0.0,0.0,4.541810638779082e-11,1.1602721181400535e-11,0.00010881853615354074,2.0484133196567985e-05,0.0,0.0
-20.0,20.0,1990.0,0.599,0.9550829483652709,59.44623511941083,-17.0805443528141,-6.531604694853115,61.75997345320553,4.1195618709384,-6.531604694853115,-6.409913915411039,0.012115530248694946,0.007379759130253842,0.012115530248694946,PEM,0.017541619040299123,3.9449771944537892,0.264395366021564,0.027188848423700757,3.944013320340738e-05,290925.8573331233,0.0019235010623412877,2.9310002330364884e-05,0.0002570349325852205,0.1336286928130714,10754.15108164959,12.46376465500084,-69.98051885197144,10066.78171621092,1.7757198706239152e-17,-1.6263032587282567e-19,-1.0434450814500451e-07,3.907985046680551e-14,1,0,0.0,0.0,1.3209083441294683e-06,1.9129562820296142e-07,0.0,0.0,1.1965725348279496e-10,1.794716774365521e-11,0.00025703505224247415,3.81656516513334e-05,0.0,0.0
-20.0,25.0,2230.0,0.626,0.950885152110452,51.89858659911374,-15.9041485054811,-5.943219006962636,62.631014134995,3.872143881290424,-5.943219006962636,-5.832732541465475,0.02081697700451091,0.010188898149479344,0.02081697700451091,PEM,0.024218916447538253,4.401133065651965,0.2682995918797621,0.02696190858278615,4.4695799611415795e-05,288429.4171870857,0.0028628180546198703,3.950781744705788e-05,0.0004899330823872298,0.17113664684229604,16037.365380362357,64.66152230221745,-92.73038946309346,15366.974506870803,2.438099635376778e-17,-6.505213034913027e-19,-9.369614417664707e-08,-1.9895196601282805e-13,1,0,0.0,0.0,2.4196839179363486e-06,2.5237531127776357e-07,0.0,0.0,2.2188969123522758e-10,2.2792019625541837e-11,0.0004899333042769216,5.087007876260752e-05,0.0,0.0
-20.0,30.0,2990.0,0.633,0.9539801475718902,50.70776422936654,-14.2732706016666,-0.1069712480580165,99.25054844791126,5.4722181427944845,-0.1069712480580165,0.057650015209162575,0.024697448318259572,0.011270431688061763,0.024697448318259572,PEM,0.026789711642647405,4.978911812418278,0.25785132614824136,0.029082870478341075,6.160765092827707e-05,287137.4936344402,0.00414782608695649,5.157209041968716e-05,0.0005967957282826356,0.14388156971174762,23334.373610312145,70.14329513996434,-118.22687275132607,22300.524367086833,3.537209587733958e-18,-1.5178830414797062e-18,-9.0123648988083e-08,-5.400124791776761e-13,1,0,0.0,0.0,4.287957521441218e-06,4.703923913486589e-07,0.0,0.0,3.973040774930359e-10,3.1166660833685327e-11,0.0005968231670906027,5.049709585013404e-07,2.7041503888131487e-08,7.759923144202488e-08
-20.0,35.0,3000.0,0.666,0.9570843338826036,43.70635643882936,-12.6655908431115,-0.1359661681082116,98.92649170660553,4.810124611894433,-0.1359661681082116,0.024073453811240597,0.024667844044443676,0.011256982455485063,0.024667844044443676,PEM,0.026757742941490522,5.647099761752824,0.25814233461969405,0.02571442283700477,6.26443623949593e-05,283320.2906765869,0.005544675338135445,6.58439439988176e-05,0.0006006643445024722,0.10833174313583215,31185.54599344414,35.750822152524385,-147.23822268752133,30119.686420676877,-1.2346352239178682e-17,-3.2526065174565133e-19,-6.82193785905838e-08,-2.6290081223123707e-13,1,0,0.0,0.0,6.956459502782538e-06,5.682867995154159e-07,0.0,0.0,5.726916090037054e-10,4.485577002083528e-11,0.0006012193903149146,1.6797696452623016e-06,5.544731208330204e-07,3.607123814295506e-08
