t_s,x_um,dx_um,layer,T_C,lambda_unfrozen,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk,gas_porosity
5.8,153.1166666666646,0.5666666666666668,aCL,-19.9475766552205,0.0,8.608793672872142e-07,0.0,0.0,0.0,0.3916
5.8,153.89999999999804,1.0,PEM,-19.94757290394668,2.974675786401682,0.0,115.11995293374508,0.0,0.0,0.0
5.8,154.8999999999982,1.0,PEM,-19.947561859088665,2.9781215351995933,0.0,115.25330341222426,0.0,0.0,0.0
5.8,155.8999999999983,1.0,PEM,-19.947551416128988,2.98143741136861,0.0,115.38162781996519,0.0,0.0,0.0
5.8,156.89999999999844,1.0,PEM,-19.947541575315654,2.984807890545052,0.0,115.5120653640935,0.0,0.0,0.0
5.8,157.89999999999858,1.0,PEM,-19.94753233689238,2.988210463049684,0.0,115.64374492002275,0.0,0.0,0.0
5.8,158.8999999999987,1.0,PEM,-19.947523701098646,2.9916302531192143,0.0,115.77609079571359,0.0,0.0,0.0
5.8,159.89999999999884,1.0,PEM,-19.94751566817706,2.995057172745846,0.0,115.90871258526423,0.00020492500961535426,2.2274457566886332e-07,0.0
5.8,160.89999999999898,1.0,PEM,-19.947508238763618,2.9984829346071726,0.0,116.04128956929756,0.011937693560216414,1.2975753869800451e-05,0.0
5.8,161.89999999999912,1.0,PEM,-19.947501414161053,3.0018962669156832,0.0,116.17338552963693,0.04806448925980999,5.224401006501085e-05,0.0
5.8,162.89999999999924,1.0,PEM,-19.947495202768607,3.0052874000419227,0.0,116.3046223816224,0.09434921568086786,0.00010255349530529116,0.0
5.8,163.89999999999938,1.0,PEM,-19.947489617922884,3.0086430801991333,0.0,116.43448720370644,0.14128054341446397,0.00015356580805919997,0.0
5.8,164.89999999999952,1.0,PEM,-19.947484672521284,3.012180878250247,0.0,116.57139998828455,0.19040542814110734,0.00020696242189250798,0.0
5.8,166.1062499999995,1.4125,cCL,-19.947467900500214,0.0,8.905828278556787e-06,0.43243946115733345,0.11269359177867193,0.0001224930345420347,0.42014069942893545
5.8,167.51874999999936,1.4125,cCL,-19.947446951542673,0.0,8.795895945864907e-06,1.9792660335331433,0.506441561620256,0.000550479958282887,0.4181502614219867
5.8,168.9312499999992,1.4125,cCL,-19.947428417295498,0.0,8.719971780936324e-06,2.3031462091733688,0.5503306633484476,0.000598185503639617,0.41777540418406406
5.8,170.34374999999906,1.4125,cCL,-19.947412273539754,0.0,8.649062443369258e-06,2.4222144283568072,0.5612989633336388,0.0006101075688409118,0.41764321119039466
5.8,171.75624999999891,1.4125,cCL,-19.94739853937972,0.0,8.579931932839523e-06,2.462050935209571,0.5640526346423428,0.0006131006898286334,0.4175999791735961
5.8,173.16874999999877,1.4125,cCL,-19.94738722170578,0.0,8.511761424280477e-06,2.4558757322916547,0.5634826686190918,0.0006124811615424911,0.41760683628058715
5.8,174.58124999999862,1.4125,cCL,-19.947378316495076,0.0,8.44460125218603e-06,2.401573640951955,0.5587217071892863,0.0006073062034666155,0.4176668618359759
5.8,175.99374999999847,1.4125,cCL,-19.947371805800117,0.0,8.379393311633019e-06,2.261522832350991,0.5411871293251412,0.0005882468797012405,0.4178273866229746
5.8,181.3874999999983,9.375,cGDL,-19.9473417999329,0.0,1.581263966516863e-05,0.056269570088209174,0.004605754544119149,5.006254939259945e-06,0.7999381557954768
5.8,190.76249999999814,9.375,cGDL,-19.94743115646537,0.0,4.886708696694636e-06,0.0,0.0,0.0,0.8
5.8,200.13749999999797,9.375,cGDL,-19.947666641742444,0.0,4.5496336069114004e-06,0.0,0.0,0.0,0.8
5.8,209.5124999999978,9.375,cGDL,-19.948048232711415,0.0,4.212636582828946e-06,0.0,0.0,0.0,0.8
5.8,218.88749999999763,9.375,cGDL,-19.948575928225722,0.0,3.875638611365503e-06,0.0,0.0,0.0,0.8
5.8,228.2624999999975,9.375,cGDL,-19.949249724095466,0.0,3.538639400540542e-06,0.0,0.0,0.0,0.8
5.8,237.63749999999732,9.375,cGDL,-19.950069613087237,0.0,3.201638658381311e-06,0.0,0.0,0.0,0.8
5.8,247.01249999999715,9.375,cGDL,-19.951035584924284,0.0,2.864636092928998e-06,0.0,0.0,0.0,0.8
5.8,256.387499999997,9.375,cGDL,-19.95214762628609,0.0,2.52763141224489e-06,0.0,0.0,0.0,0.8
5.8,265.7624999999968,9.375,cGDL,-19.953405720808632,0.0,2.19062432441654e-06,0.0,0.0,0.0,0.8
5.8,275.13749999999663,9.375,cGDL,-19.954809849083972,0.0,1.8536145375639285e-06,0.0,0.0,0.0,0.8
5.8,284.51249999999646,9.375,cGDL,-19.956359988660324,0.0,1.516601759845632e-06,0.0,0.0,0.0,0.8
5.8,293.8874999999963,9.375,cGDL,-19.958056114041995,0.0,1.1795856994649876e-06,0.0,0.0,0.0,0.8
5.8,303.2624999999962,9.375,cGDL,-19.959898196689267,0.0,8.425660646762617e-07,0.0,0.0,0.0,0.8
5.8,312.637499999996,9.375,cGDL,-19.961886205018374,0.0,5.055425637908208e-07,0.0,0.0,0.0,0.8
5.8,322.01249999999584,9.375,cGDL,-19.964020104401413,0.0,1.6851490518330333e-07,0.0,0.0,0.0,0.8
5.8,451.69999999999584,250.0,cBP,-19.965185252923078,0.0,0.0,0.0,0.0,0.0,0.0
5.8,701.6999999999961,250.0,cBP,-19.96523001710557,0.0,0.0,0.0,0.0,0.0,0.0
5.8,951.6999999999963,250.0,cBP,-19.965268967983462,0.0,0.0,0.0,0.0,0.0,0.0
5.8,1201.6999999999964,250.0,cBP,-19.965302077186294,0.0,0.0,0.0,0.0,0.0,0.0
5.8,1451.6999999999966,250.0,cBP,-19.965329321179695,0.0,0.0,0.0,0.0,0.0,0.0
5.8,1701.6999999999969,250.0,cBP,-19.965350681263516,0.0,0.0,0.0,0.0,0.0,0.0
5.8,1951.699999999997,250.0,cBP,-19.965366143569952,0.0,0.0,0.0,0.0,0.0,0.0
5.8,2201.6999999999975,250.0,cBP,-19.96537569906232,0.0,0.0,0.0,0.0,0.0,0.0
6.0,-1875.0,250.0,aBP,-19.9554168931283,0.0,0.0,0.0,0.0,0.0,0.0
6.0,-1625.0000000000002,250.0,aBP,-19.955405975868302,0.0,0.0,0.0,0.0,0.0,0.0
6.0,-1375.0,250.0,aBP,-19.955388833543395,0.0,0.0,0.0,0.0,0.0,0.0
6.0,-1125.0000000000002,250.0,aBP,-19.955365465774634,0.0,0.0,0.0,0.0,0.0,0.0
6.0,-874.9999999999999,250.0,aBP,-19.955335872319893,0.0,0.0,0.0,0.0,0.0,0.0
6.0,-625.0000000000001,250.0,aBP,-19.955300053071454,0.0,0.0,0.0,0.0,0.0,0.0
6.0,-374.9999999999999,250.0,aBP,-19.955258008054017,0.0,0.0,0.0,0.0,0.0,0.0
6.0,-125.00000000000011,250.0,aBP,-19.955209737421427,0.0,0.0,0.0,0.0,0.0,0.0
6.0,4.687499999999917,9.375,aGDL,-19.954681503978577,0.0,5.1827362623053846e-08,0.0,0.0,0.0,0.8
6.0,14.062499999999753,9.375,aGDL,-19.953738649014838,0.0,1.554817983994727e-07,0.0,0.0,0.0,0.8
6.0,23.437499999999588,9.375,aGDL,-19.95285491007644,0.0,2.5913567344140523e-07,0.0,0.0,0.0,0.8
6.0,32.812499999999424,9.375,aGDL,-19.952030287234834,0.0,3.627890241581857e-07,0.0,0.0,0.0,0.8
6.0,42.187499999999254,9.375,aGDL,-19.951264780561417,0.0,4.6644188695828294e-07,0.0,0.0,0.0,0.8
6.0,51.56249999999909,9.375,aGDL,-19.950558390127668,0.0,5.700942982493636e-07,0.0,0.0,0.0,0.8
6.0,60.93749999999893,9.375,aGDL,-19.949911116004984,0.0,6.737462944383549e-07,0.0,0.0,0.0,0.8
6.0,70.31249999999876,9.375,aGDL,-19.949322958264872,0.0,7.773979119315099e-07,0.0,0.0,0.0,0.8
6.0,79.6874999999986,9.375,aGDL,-19.94879391697887,0.0,8.810491871344684e-07,0.0,0.0,0.0,0.8
6.0,89.06249999999844,9.375,aGDL,-19.948323992218405,0.0,9.847001564523224e-07,0.0,0.0,0.0,0.8
6.0,98.43749999999827,9.375,aGDL,-19.947913184054897,0.0,1.0883508562896781e-06,0.0,0.0,0.0,0.8
6.0,107.8124999999981,9.375,aGDL,-19.947561492559913,0.0,1.1920013230507206e-06,0.0,0.0,0.0,0.8
6.0,117.18749999999794,9.375,aGDL,-19.947268917804763,0.0,1.295651593139276e-06,0.0,0.0,0.0,0.8
6.0,126.56249999999777,9.375,aGDL,-19.947035459860984,0.0,1.3993017029588749e-06,0.0,0.0,0.0,0.8
6.0,135.9374999999976,9.375,aGDL,-19.9468611188,0.0,1.5029516889128168e-06,0.0,0.0,0.0,0.8
6.0,145.31249999999744,9.375,aGDL,-19.946745894693038,0.0,1.6066015874042324e-06,0.0,0.0,0.0,0.8
6.0,150.28333333333075,0.5666666666666668,aCL,-19.946716352750315,0.0,8.162771073417656e-07,0.0,0.0,0.0,0.3916
6.0,150.84999999999752,0.5666666666666668,aCL,-19.946713559046515,0.0,8.252317591226953e-07,0.0,0.0,0.0,0.3916
6.0,151.4166666666643,0.5666666666666668,aCL,-19.94671094844327,0.0,8.341864107643093e-07,0.0,0.0,0.0,0.3916
6.0,151.98333333333105,0.5666666666666668,aCL,-19.946708520940945,0.0,8.431410622763679e-07,0.0,0.0,0.0,0.3916
6.0,152.54999999999782,0.5666666666666668,aCL,-19.946706276540056,0.0,8.520957136686317e-07,0.0,0.0,0.0,0.3916
6.0,153.1166666666646,0.5666666666666668,aCL,-19.946704215240942,0.0,8.610503649508607e-07,0.0,0.0,0.0,0.3916
6.0,153.89999999999804,1.0,PEM,-19.94670175187852,2.9752724770155545,0.0,115.14304486050194,0.0,0.0,0.0
6.0,154.8999999999982,1.0,PEM,-19.9466921715526,2.9786336141920438,0.0,115.27312086923207,0.0,0.0,0.0
6.0,155.8999999999983,1.0,PEM,-19.946683064976128,2.9818337443736436,0.0,115.39696590726,0.0,0.0,0.0
6.0,156.89999999999844,1.0,PEM,-19.946674432142828,2.9850822619860766,0.0,115.52268353886116,0.0,0.0,0.0
6.0,157.89999999999858,1.0,PEM,-19.94666627304599,2.9883684651216824,0.0,115.6498596002091,0.0,0.0,0.0
6.0,158.8999999999987,1.0,PEM,-19.94665858767874,2.991679704276651,0.0,115.77800455550639,0.0,0.0,0.0
6.0,159.89999999999884,1.0,PEM,-19.946651376040904,2.995002282855939,0.0,115.90658834652483,0.00020492500961535426,2.2274457566886332e-07,0.0
6.0,160.89999999999898,1.0,PEM,-19.946644638493012,2.99832224101706,0.0,116.0350707273602,0.011937693560216414,1.2975753869800451e-05,0.0
6.0,161.89999999999912,1.0,PEM,-19.946638376052192,3.0016246001074087,0.0,116.16287202415671,0.049053972991698135,5.331953586054145e-05,0.0
6.0,162.89999999999924,1.0,PEM,-19.946632595853146,3.0049003065827637,0.0,116.28964186475295,0.09721597813095888,0.00010566954144669443,0.0
6.0,163.89999999999938,1.0,PEM,-19.94662731064389,3.008147183091467,0.0,116.41529598563976,0.14600313263235692,0.0001586990572090836,0.0
6.0,164.89999999999952,1.0,PEM,-19.94662253276664,3.011611391829899,0.0,116.54936086381709,0.19709600266721522,0.00021423478550784263,0.0
6.0,166.1062499999995,1.4125,cCL,-19.946605819202773,0.0,8.905348855614572e-06,0.43656681724912866,0.11903820962676429,0.00012938935828996117,0.4201296340586301
6.0,167.51874999999936,1.4125,cCL,-19.9465848417739,0.0,8.794522148033087e-06,2.0014779476707556,0.5355219439135293,0.0005820890694712274,0.4180962160338917
6.0,168.9312499999992,1.4125,cCL,-19.946566176200008,0.0,8.718204823942605e-06,2.3391897720776726,0.5842504199150769,0.0006350548042555183,0.4177021272441509
6.0,170.34374999999906,1.4125,cCL,-19.946549797858836,0.0,8.647066526577624e-06,2.4676136987279422,0.5970312277455176,0.0006489469866799105,0.417558513923696
6.0,171.75624999999891,1.4125,cCL,-19.94653572716703,0.0,8.577830418152893e-06,2.512225686144581,0.6004040500453539,0.0006526130978753847,0.41750978519894827
6.0,173.16874999999877,1.4125,cCL,-19.94652397152157,0.0,8.509670969197726e-06,2.505980357138817,0.5997431360604777,0.0006518947131092149,0.4175168119968516
6.0,174.58124999999862,1.4125,cCL,-19.94651452619769,0.0,8.442625737583452e-06,2.4473449202983857,0.5941548211380631,0.0006458204577587642,0.4175821139661823
6.0,175.99374999999847,1.4125,cCL,-19.946507371331705,0.0,8.377614315128361e-06,2.3003068515351957,0.5745194279674641,0.0006244776390950697,0.41775198008662695
6.0,181.3874999999983,9.375,cGDL,-19.94647192948753,0.0,1.5811986408573236e-05,0.06408386299230477,0.005487647162187636,5.964833871943082e-06,0.7999293039913884
6.0,190.76249999999814,9.375,cGDL,-19.946550285496045,0.0,4.885704893513288e-06,0.0,0.0,0.0,0.8
6.0,200.13749999999797,9.375,cGDL,-19.946773690512998,0.0,4.548648389198052e-06,0.0,0.0,0.0,0.8
6.0,209.5124999999978,9.375,cGDL,-19.947142119800304,0.0,4.211723934154565e-06,0.0,0.0,0.0,0.8
6.0,218.88749999999763,9.375,cGDL,-19.947655573819873,0.0,3.874798583132315e-06,0.0,0.0,0.0,0.8
6.0,228.2624999999975,9.375,cGDL,-19.948314053033442,0.0,3.537872047966774e-06,0.0,0.0,0.0,0.8
6.0,237.63749999999732,9.375,cGDL,-19.949117557902554,0.0,3.2009440404875126e-06,0.0,0.0,0.0,0.8
6.0,247.01249999999715,9.375,cGDL,-19.950066088888605,0.0,2.8640142725169443e-06,0.0,0.0,0.0,0.8
6.0,256.387499999997,9.375,cGDL,-19.951159646452965,0.0,2.5270824558690714e-06,0.0,0.0,0.0,0.8
6.0,265.7624999999968,9.375,cGDL,-19.952398231056947,0.0,2.1901483023482276e-06,0.0,0.0,0.0,0.8
6.0,275.13749999999663,9.375,cGDL,-19.95378184316172,0.0,1.85321152374783e-06,0.0,0.0,0.0,0.8
6.0,284.51249999999646,9.375,cGDL,-19.955310483228544,0.0,1.5162718318491213e-06,0.0,0.0,0.0,0.8
6.0,293.8874999999963,9.375,cGDL,-19.956984151718643,0.0,1.1793289384199136e-06,0.0,0.0,0.0,0.8
6.0,303.2624999999962,9.375,cGDL,-19.958802849093388,0.0,8.423825552133361e-07,0.0,0.0,0.0,0.8
6.0,312.637499999996,9.375,cGDL,-19.960766575814233,0.0,5.054323939665782e-07,0.0,0.0,0.0,0.8
6.0,322.01249999999584,9.375,cGDL,-19.962875332342776,0.0,1.684781663996343e-07,0.0,0.0,0.0,0.8
6.0,451.69999999999584,250.0,cBP,-19.964027210035994,0.0,0.0,0.0,0.0,0.0,0.0
6.0,701.6999999999961,250.0,cBP,-19.964071401656128,0.0,0.0,0.0,0.0,0.0,0.0
6.0,951.6999999999963,250.0,cBP,-19.964109816757883,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1201.6999999999964,250.0,cBP,-19.964142455810816,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1451.6999999999966,250.0,cBP,-19.964169319305228,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1701.6999999999969,250.0,cBP,-19.964190407753392,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1951.699999999997,250.0,cBP,-19.964205721690604,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2201.6999999999975,250.0,cBP,-19.964215261675776,0.0,0.0,0.0,0.0,0.0,0.0
6.2,-1875.0,250.0,aBP,-19.954286915442623,0.0,0.0,0.0,0.0,0.0,0.0
6.2,-1625.0000000000002,250.0,aBP,-19.95427713960993,0.0,0.0,0.0,0.0,0.0,0.0
6.2,-1375.0,250.0,aBP,-19.954262406508718,0.0,0.0,0.0,0.0,0.0,0.0
6.2,-1125.0000000000002,250.0,aBP,-19.95424273048951,0.0,0.0,0.0,0.0,0.0,0.0
6.2,-874.9999999999999,250.0,aBP,-19.954218133340333,0.0,0.0,0.0,0.0,0.0,0.0
6.2,-625.0000000000001,250.0,aBP,-19.95418864428686,0.0,0.0,0.0,0.0,0.0,0.0
6.2,-374.9999999999999,250.0,aBP,-19.95415429999227,0.0,0.0,0.0,0.0,0.0,0.0
6.2,-125.00000000000011,250.0,aBP,-19.954115144557136,0.0,0.0,0.0,0.0,0.0,0.0
6.2,4.687499999999917,9.375,aGDL,-19.95368947283947,0.0,5.184487581779744e-08,0.0,0.0,0.0,0.8
6.2,14.062499999999753,9.375,aGDL,-19.9529310738005,0.0,1.5553439071589476e-07,0.0,0.0,0.0,0.8
6.2,23.437499999999588,9.375,aGDL,-19.952221714061693,0.0,2.592234475731013e-07,0.0,0.0,0.0,0.8
6.2,32.812499999999424,9.375,aGDL,-19.951561403067956,0.0,3.629120772606372e-07,0.0,0.0,0.0,0.8
6.2,42.187499999999254,9.375,aGDL,-19.95095014976627,0.0,4.666003106555914e-07,0.0,0.0,0.0,0.8
6.2,51.56249999999909,9.375,aGDL,-19.950387962605674,0.0,5.702881786406159e-07,0.0,0.0,0.0,0.8
6.2,60.93749999999893,9.375,aGDL,-19.949874849537423,0.0,6.739757121036202e-07,0.0,0.0,0.0,0.8
6.2,70.31249999999876,9.375,aGDL,-19.94941081801474,0.0,7.776629419374663e-07,0.0,0.0,0.0,0.8
6.2,79.6874999999986,9.375,aGDL,-19.948995874993017,0.0,8.813498990396624e-07,0.0,0.0,0.0,0.8
6.2,89.06249999999844,9.375,aGDL,-19.948630026929777,0.0,9.850366143120585e-07,0.0,0.0,0.0,0.8
6.2,98.43749999999827,9.375,aGDL,-19.948313279784372,0.0,1.0887231186605394e-06,0.0,0.0,0.0,0.8
6.2,107.8124999999981,9.375,aGDL,-19.94804563901846,0.0,1.1924094429947207e-06,0.0,0.0,0.0,0.8
6.2,117.18749999999794,9.375,aGDL,-19.947827109595835,0.0,1.296095618227644e-06,0.0,0.0,0.0,0.8
6.2,126.56249999999777,9.375,aGDL,-19.947657695982258,0.0,1.3997816752754698e-06,0.0,0.0,0.0,0.8
6.2,135.9374999999976,9.375,aGDL,-19.947537402145485,0.0,1.5034676450571736e-06,0.0,0.0,0.0,0.8
6.2,145.31249999999744,9.375,aGDL,-19.947466231555552,0.0,1.6071535584942396e-06,0.0,0.0,0.0,0.8
6.2,150.28333333333075,0.5666666666666668,aCL,-19.947454624579535,0.0,8.165576726535095e-07,0.0,0.0,0.0,0.3916
6.2,150.84999999999752,0.5666666666666668,aCL,-19.947453618924783,0.0,8.255154381959311e-07,0.0,0.0,0.0,0.3916
6.2,151.4166666666643,0.5666666666666668,aCL,-19.947452777210913,0.0,8.34473203694879e-07,0.0,0.0,0.0,0.3916
6.2,151.98333333333105,0.5666666666666668,aCL,-19.94745209945242,0.0,8.434309691593174e-07,0.0,0.0,0.0,0.3916
6.2,152.54999999999782,0.5666666666666668,aCL,-19.947451585663856,0.0,8.523887345982108e-07,0.0,0.0,0.0,0.3916
6.2,153.1166666666646,0.5666666666666668,aCL,-19.94745123585932,0.0,8.613465000205247e-07,0.0,0.0,0.0,0.3916
6.2,153.89999999999804,1.0,PEM,-19.94745099216351,2.9762828688829104,0.0,115.18214702576861,0.0,0.0,0.0
6.2,154.8999999999982,1.0,PEM,-19.947444202994717,2.9793475761763952,0.0,115.30075119802648,0.0,0.0,0.0
6.2,155.8999999999983,1.0,PEM,-19.947437934451642,2.982331738783724,0.0,115.4162382909301,0.0,0.0,0.0
6.2,156.89999999999844,1.0,PEM,-19.94743218677297,2.98541341460915,0.0,115.53549914537409,0.0,0.0,0.0
6.2,157.89999999999858,1.0,PEM,-19.94742696019341,2.9885607621308004,0.0,115.65730149446196,0.0,0.0,0.0
6.2,158.8999999999987,1.0,PEM,-19.947422254943405,2.991747352044938,0.0,115.78062252413908,0.0,0.0,0.0
6.2,159.89999999999884,1.0,PEM,-19.94741807125328,2.994950027724355,0.0,115.90456607293252,0.00020492500961535426,2.2274457566886332e-07,0.0
6.2,160.89999999999898,1.0,PEM,-19.947414409544223,2.998146715035753,0.0,116.02827787188363,0.011937693560216414,1.2975753869800451e-05,0.0
6.2,161.89999999999912,1.0,PEM,-19.94741127052879,3.001313006289155,0.0,116.15081334339028,0.04988983500420728,5.422808152631226e-05,0.0
6.2,162.89999999999924,1.0,PEM,-19.94740865980023,3.0044244792552948,0.0,116.27122734717989,0.09986260573276516,0.00010854631057909257,0.0
6.2,163.89999999999938,1.0,PEM,-19.947406589467278,3.0074565730552396,0.0,116.38856937723776,0.15043167033066296,0.00016351268514202494,0.0
6.2,164.89999999999952,1.0,PEM,-19.94740507114207,3.010620606637925,0.0,116.51101747688769,0.20340452832655367,0.0002210918786158192,0.0
6.2,166.1062499999995,1.4125,cCL,-19.947393566287275,0.0,8.903882058663478e-06,0.4353950025751248,0.12542047334253995,0.00013632660145928256,0.42012388046664667
6.2,167.51874999999936,1.4125,cCL,-19.947379495441396,0.0,8.792230610446622e-06,2.0154624022545167,0.5648814171094173,0.0006140015403363232,0.4180501778513258
6.2,168.9312499999992,1.4125,cCL,-19.947367533534987,0.0,8.715555535056627e-06,2.3655323954338514,0.6186400057092064,0.0006724347888143548,0.4176381385491313
6.2,170.34374999999906,1.4125,cCL,-19.94735769765302,0.0,8.644210662527272e-06,2.5024860591432687,0.6333637387901462,0.0006884388465110285,0.4174837974573847
6.2,171.75624999999891,1.4125,cCL,-19.947350016436417,0.0,8.574881455335967e-06,2.5515738782665385,0.6374232711706165,0.0006928513817071919,0.4174298012665084
6.2,173.16874999999877,1.4125,cCL,-19.947344500861902,0.0,8.506737493428492e-06,2.5454127087463068,0.6366716004298689,0.0006920343482933358,0.41743684170347806
6.2,174.58124999999862,1.4125,cCL,-19.947341147911715,0.0,8.439804645636903e-06,2.48299492674074,0.6301968220653625,0.0006849965457232202,0.41750692777070025
6.2,175.99374999999847,1.4125,cCL,-19.947339939144143,0.0,8.374979405952195e-06,2.3299294567602264,0.608365844677974,0.0006612672224760587,0.41768526867978634
6.2,181.3874999999983,9.375,cGDL,-19.94734638404728,0.0,1.5809345266888468e-05,0.07230599315962505,0.006486989264937814,7.051075287975885e-06,0.7999199125679852
6.2,190.76249999999814,9.375,cGDL,-19.94747848218907,0.0,4.884050774950918e-06,0.0,0.0,0.0,0.8
6.2,200.13749999999797,9.375,cGDL,-19.947731167104536,0.0,4.547030448820424e-06,0.0,0.0,0.0,0.8
6.2,209.5124999999978,9.375,cGDL,-19.94810439153551,0.0,4.210224826376458e-06,0.0,0.0,0.0,0.8
6.2,218.88749999999763,9.375,cGDL,-19.9485981537658,0.0,3.87341828498522e-06,0.0,0.0,0.0,0.8
6.2,228.2624999999975,9.375,cGDL,-19.94921244906911,0.0,3.536610584977495e-06,0.0,0.0,0.0,0.8
6.2,237.63749999999732,9.375,cGDL,-19.9499472697093,0.0,3.199801486694497e-06,0.0,0.0,0.0,0.8
6.2,247.01249999999715,9.375,cGDL,-19.950802604939952,0.0,2.86299075049435e-06,0.0,0.0,0.0,0.8
6.2,256.387499999997,9.375,cGDL,-19.951778441004507,0.0,2.52617813675856e-06,0.0,0.0,0.0,0.8
6.2,265.7624999999968,9.375,cGDL,-19.95287476113606,0.0,2.1893634058984947e-06,0.0,0.0,0.0,0.8
6.2,275.13749999999663,9.375,cGDL,-19.954091545557475,0.0,1.8525463183618634e-06,0.0,0.0,0.0,0.8
6.2,284.51249999999646,9.375,cGDL,-19.955428771480996,0.0,1.5157266346391935e-06,0.0,0.0,0.0,0.8
6.2,293.8874999999963,9.375,cGDL,-19.956886413108407,0.0,1.1789041152703139e-06,0.0,0.0,0.0,0.8
6.2,303.2624999999962,9.375,cGDL,-19.958464441630923,0.0,8.420785208508354e-07,0.0,0.0,0.0,0.8
6.2,312.637499999996,9.375,cGDL,-19.960162825229077,0.0,5.052496120386361e-07,0.0,0.0,0.0,0.8
6.2,322.01249999999584,9.375,cGDL,-19.961981529072773,0.0,1.6841714956034393e-07,0.0,0.0,0.0,0.8
6.2,451.69999999999584,250.0,cBP,-19.962972516778024,0.0,0.0,0.0,0.0,0.0,0.0
6.2,701.6999999999961,250.0,cBP,-19.963010700100938,0.0,0.0,0.0,0.0,0.0,0.0
6.2,951.6999999999963,250.0,cBP,-19.963044044251575,0.0,0.0,0.0,0.0,0.0,0.0
6.2,1201.6999999999964,250.0,cBP,-19.9630725207372,0.0,0.0,0.0,0.0,0.0,0.0
6.2,1451.6999999999966,250.0,cBP,-19.9630961059039,0.0,0.0,0.0,0.0,0.0,0.0
6.2,1701.6999999999969,250.0,cBP,-19.963114780934887,0.0,0.0,0.0,0.0,0.0,0.0
6.2,1951.699999999997,250.0,cBP,-19.96312853184915,0.0,0.0,0.0,0.0,0.0,0.0
6.2,2201.6999999999975,250.0,cBP,-19.963137349500187,0.0,0.0,0.0,0.0,0.0,0.0
6.4,-1875.0,250.0,aBP,-19.952756521949425,0.0,0.0,0.0,0.0,0.0,0.0
6.4,-1625.0000000000002,250.0,aBP,-19.952740569626087,0.0,0.0,0.0,0.0,0.0,0.0
6.4,-1375.0,250.0,aBP,-19.9527135987708,0.0,0.0,0.0,0.0,0.0,0.0
6.4,-1125.0000000000002,250.0,aBP,-19.95267553263747,0.0,0.0,0.0,0.0,0.0,0.0
6.4,-874.9999999999999,250.0,aBP,-19.95262625665714,0.0,0.0,0.0,0.0,0.0,0.0
6.4,-625.0000000000001,250.0,aBP,-19.952565618408272,0.0,0.0,0.0,0.0,0.0,0.0
6.4,-374.9999999999999,250.0,aBP,-19.952493427579327,0.0,0.0,0.0,0.0,0.0,0.0
6.4,-125.00000000000011,250.0,aBP,-19.952409455924283,0.0,0.0,0.0,0.0,0.0,0.0
6.4,4.687499999999917,9.375,aGDL,-19.951478739444326,0.0,5.18002651504124e-08,0.0,0.0,0.0,0.8
6.4,14.062499999999753,9.375,aGDL,-19.94981334269613,0.0,1.5540030423804283e-07,0.0,0.0,0.0,0.8
6.4,23.437499999999588,9.375,aGDL,-19.948247912167574,0.0,2.5899938992672174e-07,0.0,0.0,0.0,0.8
6.4,32.812499999999424,9.375,aGDL,-19.946782399170473,0.0,3.625975802528685e-07,0.0,0.0,0.0,0.8
6.4,42.187499999999254,9.375,aGDL,-19.945416757607546,0.0,4.6619493321699684e-07,0.0,0.0,0.0,0.8
6.4,51.56249999999909,9.375,aGDL,-19.944150943972318,0.0,5.697915067856999e-07,0.0,0.0,0.0,0.8
6.4,60.93749999999893,9.375,aGDL,-19.942984917349094,0.0,6.733873588936341e-07,0.0,0.0,0.0,0.8
6.4,70.31249999999876,9.375,aGDL,-19.94191863941282,0.0,7.769825474455041e-07,0.0,0.0,0.0,0.8
6.4,79.6874999999986,9.375,aGDL,-19.940952074428935,0.0,8.80577130318045e-07,0.0,0.0,0.0,0.8
6.4,89.06249999999844,9.375,aGDL,-19.940085189253494,0.0,9.841711653620057e-07,0.0,0.0,0.0,0.8
6.4,98.43749999999827,9.375,aGDL,-19.93931795333293,0.0,1.0877647104041316e-06,0.0,0.0,0.0,0.8
6.4,107.8124999999981,9.375,aGDL,-19.938650338704008,0.0,1.1913578232491466e-06,0.0,0.0,0.0,0.8
6.4,117.18749999999794,9.375,aGDL,-19.938082319993782,0.0,1.2949505616817353e-06,0.0,0.0,0.0,0.8
6.4,126.56249999999777,9.375,aGDL,-19.937613874419668,0.0,1.3985429834685231e-06,0.0,0.0,0.0,0.8
6.4,135.9374999999976,9.375,aGDL,-19.937244981789064,0.0,1.5021351463600602e-06,0.0,0.0,0.0,0.8
6.4,145.31249999999744,9.375,aGDL,-19.936975624499695,0.0,1.6057271080928003e-06,0.0,0.0,0.0,0.8
6.4,150.28333333333075,0.5666666666666668,aCL,-19.93688620060479,0.0,8.158323476734771e-07,0.0,0.0,0.0,0.3916
6.4,150.84999999999752,0.5666666666666668,aCL,-19.936877437439165,0.0,8.247819857973028e-07,0.0,0.0,0.0,0.3916
