t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,phase_cond_kg_m2,rate_cond_kg_m2_s,phase_evap_kg_m2,rate_evap_kg_m2_s,phase_dep_kg_m2,rate_dep_kg_m2_s,phase_sub_kg_m2,rate_sub_kg_m2_s,phase_frz_kg_m2,rate_frz_kg_m2_s,phase_mlt_kg_m2,rate_mlt_kg_m2_s,phase_frz_pore_kg_m2,rate_frz_pore_kg_m2_s,phase_frz_mem_kg_m2,rate_frz_mem_kg_m2_s,phase_mlt_pore_kg_m2,rate_mlt_pore_kg_m2_s,phase_mlt_mem_kg_m2,rate_mlt_mem_kg_m2_s,heat_adsorption_J_m2,phase_heat_balance_J_m2,ice_balance_kg_m2,ice_to_produced_water_ratio,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
9.2,830.0,-19.778950824772664,-19.63750255212284,-19.82241406297723,-19.56479757283097,0.0018359925656318682,0.0018359925656318682,0.0012333696193543285,0.004364137308371448,0.018872403218067817,0.3916,171.75624999999985,cCL,0.0001590402653262163,0.0015402974419479736,0.0013931999999999998,8.660495753672889e-10,0.00010824170735431588,0.00141024148416561,2.1813384378472725e-05,1.1942823378265307e-05,2.2791962544718714e-17,1348.7268180591823,-22.582278540942674,33.98283837242738,1292.1617012613633,1.1555108159200245e-07,6.328618185058588e-12,-7.419325570579005e-14,1,3,0,0.3916,0.5004987253556572,0.002854971687288367,0.6377097645642825,1.2583526996272236,0.6014629092810607,0.019164378105302485,1.5647676577951156e-05,290173.63068382716,0.002860356394356064,3.036695702337661,2.8405823056004476,0.5004987253556572,10.073765962309675,0.9864160401116902,0.0,0.0,1.161088195387433e-07,2.140515104131545e-08,0.0,0.0,9.154435479864059e-12,1.7605289506099798e-12,2.181339353290821e-05,9.819854488613791e-06,0.0,0.0,1.842660534775361e-05,7.444257882405786e-06,3.3867881851545934e-06,2.375596606207979e-06,0.0,0.0,0.0,0.0,-29.56892863466563,1.0658141036401503e-14,-6.776263578034403e-21,0.13715636309918175,26.7,2.075,0.568,-19.7641935453112,12.272845873993411,0.07466674229652132,0.005824035555875603
9.4,900.0,-19.754746284721534,-19.600613959204082,-19.8027947312319,-19.521502116266873,0.001961467370678473,0.001961467370678473,0.0014034595390135453,0.0046623897567826785,0.019904500551254478,0.3916,171.75624999999985,cCL,0.00017517748872881777,0.0015561699982295698,0.0013931999999999998,8.699814444685386e-10,0.00011827063339633719,0.0014139287097902373,2.3969785061550924e-05,1.2207490499270591e-05,2.2791962544718714e-17,1494.8881299864254,-22.52458090525374,37.50822536473945,1434.8553238317238,1.1529161980661229e-07,6.448345329923555e-12,-7.464081436259207e-14,1,3,0,0.3916,0.49923492959990395,0.003095098422619941,0.6326762229692284,1.2583143176200604,0.6049124789276088,0.020708637686005428,1.6978037217805226e-05,290075.5896608984,0.0031026395604404704,3.044635464664593,2.8331598315880817,0.49923492959990395,10.070583065493295,0.9854209675526945,0.0,0.0,1.204010183792028e-07,2.1460994202297426e-08,0.0,0.0,9.507597107890334e-12,1.7658081401313666e-12,2.3969794569148033e-05,1.078200518119905e-05,0.0,0.0,2.005109684445687e-05,8.12245748351626e-06,3.918697724691159e-06,2.659547697682812e-06,0.0,0.0,0.0,0.0,-30.219874886846362,1.0658141036401503e-14,0.0,0.13683142300696624,27.8,2.25,0.559,-19.7383556279195,13.180004108985397,0.08303962655759528,0.0064679967026173
9.6,920.0,-19.72975810993188,-19.57007875092134,-19.78190690677428,-19.488155384606586,0.002092989547000862,0.002092989547000862,0.0015891653857058876,0.004975016750655721,0.020876432253176806,0.3916,171.75624999999985,cCL,0.0001921542208633464,0.0015728813273629548,0.0013931999999999998,8.735657515017075e-10,0.00012869552355054245,0.0014178557442105885,2.63291860360722e-05,1.2472893500413646e-05,2.2243085194897927e-17,1649.2210164042483,-22.401001203778648,41.41641865220243,1585.4035966613876,1.1312038594724072e-07,6.575516173223939e-12,-7.539194962769002e-14,1,3,0,0.3916,0.4984847586516937,0.0031701646101629116,0.6313572633652159,1.2582844368990063,0.6058151421493805,0.021094669125410262,1.7362258999647776e-05,290008.59988552873,0.0031723197186674444,3.0530916111339117,2.828391379887907,0.4984847586516937,10.068986546717284,0.9843739708693439,0.0,0.0,1.2470443906867286e-07,2.1517103447350306e-08,0.0,0.0,9.861821724850826e-12,1.7711230848024653e-12,2.632919589789392e-05,1.1797006643729475e-05,0.0,0.0,2.1819600477015237e-05,8.842518162791868e-06,4.509595420878681e-06,2.9544884809376244e-06,0.0,0.0,0.0,0.0,-30.872631913186364,2.842170943040401e-14,3.3881317890172014e-21,0.13702111729721841,29.4,2.3000000000000003,0.551,-19.7111325575219,14.583895347589085,0.09449255315809629,0.007349130225341844
9.8,970.0,-19.7035362231386,-19.534841600519258,-19.760129111286773,-19.448526581046707,0.002230034294408495,0.002230034294408495,0.0017890588670463666,0.005300770844802698,0.021774105125029263,0.3916,171.75624999999985,cCL,0.00020978390423381855,0.001590244829988787,0.0013931999999999998,8.772500198074652e-10,0.0001393661145235592,0.0014219857691677973,2.8892069047410456e-05,1.2739074245053633e-05,2.2366752005197055e-17,1809.9344056621724,-22.211484503466927,45.72326821944939,1741.9996530539102,1.1465409954780625e-07,6.681315223300288e-12,-7.785785904879106e-14,1,3,0,0.3916,0.49809086705534267,0.003340344568824313,0.6280185823403368,1.258249199677354,0.6080554624908896,0.022156839033495943,1.8315812631613605e-05,289921.4377577981,0.0033457339598679248,3.0619848603957736,2.824956229780234,0.49809086705534267,10.0664206644616,0.9832799747742171,0.0,0.0,1.2901738032266256e-07,2.1564706269948398e-08,0.0,0.0,1.0216953201621877e-11,1.7756573838552456e-12,2.8892079264363655e-05,1.2814416832348609e-05,0.0,0.0,2.3734699703917514e-05,9.575496134511332e-06,5.1573795604461334e-06,3.238920697837243e-06,0.0,0.0,0.0,0.0,-31.52730974449343,3.552713678800501e-14,3.3881317890172014e-21,0.13772300192872883,30.9,2.4250000000000003,0.544,-19.6822898265502,15.44459234197367,0.10794677233001125,0.008382289236707922
10.0,1020.0,-19.675823536761783,-19.497332923332152,-19.73706763335244,-19.406118560541728,0.0023724333732269205,0.0023724333732269205,0.0020034372756527878,0.005639252135077063,0.02266649557580103,0.3916,171.75624999999985,cCL,0.0002283463750842097,0.0016085402936207938,0.0013931999999999998,8.811446649205085e-10,0.00015057544158579138,0.0014262996615860871,3.166430930425001e-05,1.3006081463438148e-05,2.243282057508289e-17,1979.8016474963244,-21.95419293635932,50.44858743830976,1907.398867235655,1.139995902121882e-07,6.809960581555252e-12,-7.93653337494149e-14,1,3,0,0.3916,0.4977191420052475,0.0035138888237066586,0.6248119724495211,1.258211472219435,0.6101733783904114,0.023206850609471877,1.9270770030583852e-05,289832.0211866262,0.003519279877440492,3.0712740344230984,2.8214993269778117,0.4977191420052475,10.063764917985281,0.9821408290419043,0.0,0.0,1.333419792342681e-07,2.1622994558027724e-08,0.0,0.0,1.0573186498189855e-11,1.7811664828398995e-12,3.16643198774365e-05,1.3861203065364257e-05,0.0,0.0,2.580160193852809e-05,1.0334511173052921e-05,5.862717938908404e-06,3.526691892311366e-06,0.0,0.0,0.0,0.0,-32.18402513920523,2.842170943040401e-14,1.3552527156068805e-20,0.1386678868564164,32.7,2.5500000000000003,0.538,-19.6517115275147,16.136054358647044,0.12269673922968001,0.009511704947743975
10.2,1060.0,-19.646924694667717,-19.46013372531789,-19.71279966759954,-19.364793736237914,0.0025201423468139447,0.0025201423468139447,0.002232429421761959,0.005990354995992262,0.023541818931714982,0.3916,171.75624999999985,cCL,0.00024774835466652813,0.001627674401536044,0.0013931999999999998,8.851203328339522e-10,0.00016223368111632655,0.0014307862185892197,3.4653616710164797e-05,1.3273953130506102e-05,2.210586585744273e-17,2157.9383234498287,-21.626649092585808,55.6147162758333,2080.6969581951425,1.13732994577731e-07,6.8873448610951016e-12,-8.219553510047106e-14,1,3,0,0.3916,0.49753757938055504,0.0036540492144715615,0.6223544912712701,1.2581746392359714,0.611781052354519,0.024019058575010056,2.003703517223009e-05,289747.0553507888,0.0036583633221627986,3.0809350098820407,2.818919044262472,0.49753757938055504,10.061393440752603,0.9809572249088604,0.0,0.0,1.3767899106340234e-07,2.168505914567132e-08,0.0,0.0,1.093053697622517e-11,1.7867523901765761e-12,3.465362764070176e-05,1.4946538816326382e-05,0.0,0.0,2.8026740064239897e-05,1.112569062855907e-05,6.626887576461855e-06,3.8208481877672665e-06,0.0,0.0,0.0,0.0,-32.842870823095865,2.842170943040401e-14,1.3552527156068805e-20,0.13987425570114856,34.1,2.65,0.531,-19.6194645915181,17.204235644306976,0.13996357047118294,0.010831083169281842
10.4,1130.0,-19.61611413791195,-19.41650629713132,-19.68716624685439,-19.314780789200597,0.002673130621087849,0.002673130621087849,0.0024762422964749726,0.006354006705699664,0.02444796685605427,0.3916,171.75624999999985,cCL,0.00026817640047675773,0.0016478336686377303,0.0013931999999999998,8.903569749667263e-10,0.00017452865200102323,0.0014354373287186987,3.7866797561033316e-05,1.3542731839050354e-05,2.3081647812679684e-17,2346.2326590321522,-21.226691823702037,61.242898260100645,2263.7630690639107,1.155611784042776e-07,7.041606880919815e-12,-8.283044389267857e-14,1,3,0,0.3916,0.4972132039830804,0.003893846548998119,0.6181324061085299,1.2581302871044948,0.6144807812159561,0.025495724828026076,2.1374951982683858e-05,289639.68810999504,0.0039013990360701723,3.0909503202383695,2.815369263837331,0.4972132039830804,10.057982050149606,0.9797297044197422,0.0,0.0,1.420350385841796e-07,2.178023760388624e-08,0.0,0.0,1.1289080634868115e-11,1.7927182932147183e-12,3.786680885011395e-05,1.6065906047060843e-05,0.0,0.0,3.0415998664317403e-05,1.1946293000387465e-05,7.450810185796533e-06,4.119613046673368e-06,0.0,0.0,0.0,0.0,-33.50393967090074,2.4868995751603507e-14,0.0,0.1412010806831422,35.9,2.825,0.525,-19.5855556675234,17.73950592543427,0.1560255471292062,0.012051559700728399
10.6,1170.0,-19.58397853762102,-19.375444936089053,-19.660038163896672,-19.26921408886713,0.0028316336406937117,0.0028316336406937117,0.002735806282214136,0.006730766913937988,0.025373735562512285,0.3916,171.75624999999985,cCL,0.0002896305125148984,0.0016690180188731313,0.0013931999999999998,9.013478496756353e-10,0.00018744494056143163,0.001440255014003358,4.131716296049228e-05,1.3812493641789278e-05,2.2400633323087227e-17,2544.7245517819815,-20.750081910476602,67.36074869850188,2456.6137212857907,1.1278766010036634e-07,7.171686855489412e-12,-8.500145032286355e-14,1,3,0,0.3916,0.4969875500336651,0.004036452129448335,0.6158629447886769,1.2580896633642864,0.6159197257778597,0.026284848716835375,2.2144080914476986e-05,289548.8321224639,0.004040769190549356,3.101324319559341,2.81241730823111,0.4969875500336651,10.055470244402892,0.9784565913901175,0.0,0.0,1.4645419373197772e-07,2.2095775738990605e-08,0.0,0.0,1.1648941568992845e-11,1.7993046706236569e-12,4.131717460943384e-05,1.7251828796599535e-05,0.0,0.0,3.2978233084550265e-05,1.2811172101164359e-05,8.338941524883581e-06,4.440656695435257e-06,0.0,0.0,0.0,0.0,-34.167322867412985,2.842170943040401e-14,6.776263578034403e-21,0.1426547313738809,37.4,2.9250000000000003,0.52,-19.5499304519921,18.43518169013016,0.17415962533744825,0.013425897591276353
10.8,1260.0,-19.549426629743266,-19.32472528790578,-19.631322732519152,-19.210427154638296,0.003011413958088433,0.0029957131132923387,0.003011413958088433,0.007120782299244921,0.026355548640864833,0.3916,164.89999999999992,PEM,0.00031229724827693374,0.001691413759721055,0.0013931999999999998,9.436512598512719e-10,0.00020116202714003296,0.0014452360308573617,4.5014758072400575e-05,1.4083488555901091e-05,2.25920627691667e-17,2755.3379427519444,-20.19415722494895,73.99303114059477,2661.150754493745,1.0734420641256293e-07,7.266895418744923e-12,-8.698770870285699e-14,1,3,0,0.3916,0.4964755521964971,0.004343784193597638,0.6107916291366386,1.2580376400221942,0.6190443018478111,0.028177841902726392,2.3867135018055578e-05,289422.18212704494,0.004353501831614654,3.112050023379331,2.807696753586576,0.4964755521964971,10.051269809593258,0.977137654646745,0.0,0.0,1.5118189864214667e-07,2.3638524550844655e-08,0.0,0.0,1.2010154398281937e-11,1.8060641464454507e-12,4.501477008255498e-05,1.8487977365605594e-05,0.0,0.0,3.572068476009017e-05,1.3712258377699466e-05,9.2940853224648e-06,4.775718987906068e-06,0.0,0.0,0.0,0.0,-34.83309574591045,2.4868995751603507e-14,-6.776263578034403e-21,0.14414074514189487,39.6,3.15,0.513,-19.5123469549534,19.06269573813619,0.1900318545763258,0.014619152300419588
11.0,1310.0,-19.51315937913546,-19.277272564680743,-19.6007123110075,-19.15717554222323,0.003304675904584138,0.003165747153513829,0.003304675904584138,0.0075249516365909885,0.027384308100230195,0.3916,164.89999999999992,PEM,0.0003362698865108559,0.0017151133823446677,0.0013931999999999998,1.014499062836227e-09,0.0002157452978448153,0.00145039170488653,4.8975365114259516e-05,1.4356504166211049e-05,2.3047766494789512e-17,2979.065329824873,-19.555614861067163,81.17446299359898,2878.335252076299,1.0609227274471777e-07,7.393224921159458e-12,-8.948397578478762e-14,1,3,0,0.3916,0.4959471312735384,0.0045224928300944,0.6081550063438873,1.257990303898529,0.6206469815124978,0.029163485444478544,2.483059766535194e-05,289317.7610571659,0.0045278934663854215,3.123151819307774,2.803110773104998,0.4959471312735384,10.048259993111788,0.9757700626093789,0.0,0.0,1.569802224721133e-07,2.8991619149833236e-08,0.0,0.0,1.2425442230931513e-11,2.076439163247885e-12,4.897537753970175e-05,1.980303728573391e-05,0.0,0.0,3.865498388583857e-05,1.4671495628742041e-05,1.0320393653863166e-05,5.131541656991853e-06,0.0,0.0,0.0,0.0,-35.50131504339829,1.4210854715202004e-14,0.0,0.14564302983662628,40.5,3.275,0.511,-19.4731881161943,19.012721398020997,0.20526306582493928,0.015756766511030824
11.2,1340.0,-19.476030148615564,-19.2330821982832,-19.568931717698604,-19.109258087718416,0.0036147155372730287,0.003341568388565619,0.0036147155372730287,0.007942877082399855,0.028341322776521228,0.3916,164.89999999999992,PEM,0.0003609887547287133,0.0017395578440644575,0.0013931999999999998,1.0193518500110585e-09,0.00023063868989560958,0.0014557115811209519,5.320655369604619e-05,1.4630910664276708e-05,2.110128478199913e-17,3210.3005584862367,-18.830118727315206,88.93133140138693,3102.5391084632374,1.0570286690381181e-07,7.549013497643031e-12,-9.111635057568179e-14,1,3,0,0.3916,0.49588672165407044,0.004629820995803481,0.606671993353309,1.257947775369111,0.6215564250179514,0.029693943512888246,2.541348496247431e-05,289225.5448350463,0.004633062410736371,3.1346071944895604,2.8012657322320162,0.4959935460773638,10.045920225551114,0.9743554634314617,0.0,0.0,1.6308485467396144e-07,3.05231610092408e-08,0.0,0.0,1.2929797694839713e-11,2.5217773195410117e-12,5.3206566625843866e-05,2.1155945430710658e-05,0.0,0.0,4.1788591412939096e-05,1.566803763550268e-05,1.1417975212904774e-05,5.487907795208055e-06,0.0,0.0,0.0,0.0,-36.17208057913709,1.7763568394002505e-14,2.0328790734103208e-20,0.14739116661966783,41.9,3.35,0.507,-19.4329621612014,19.65917028664872,0.22162337916837022,0.016974810907862216
11.4,1430.0,-19.436495328299657,-19.177346165252885,-19.5356823999779,-19.045638889730753,0.003941084214915198,0.003522837938568716,0.003941084214915198,0.00837375312234066,0.02931653366258819,0.3916,164.89999999999992,PEM,0.0003868269679224744,0.001765120563351217,0.0013931999999999998,1.0249878583375502e-09,0.0002462268313552415,0.0014611815517225368,5.771115528558028e-05,1.4906404571277213e-05,2.0052657993298306e-17,3452.862425412654,-18.016132494568705,97.28324139843525,3337.5630516252245,1.0557452867487882e-07,7.698421761181962e-12,-9.144247858916543e-14,1,3,0,0.3916,0.49581942749469105,0.004936781303066863,0.6020542631250345,1.257891356233909,0.6242774390515848,0.03153251020219209,2.7143855097458282e-05,289092.7129207419,0.004946510015947898,3.1463857702897005,2.7978300730935737,0.49581942749469105,10.041551298682617,0.9728969367464538,0.0,0.0,1.6921189125567596e-07,3.063518290857246e-08,0.0,0.0,1.3436275089770623e-11,2.5323869746545375e-12,5.771116872185535e-05,2.252301048005731e-05,0.0,0.0,4.512532284418912e-05,1.6683657156250026e-05,1.2585845877666218e-05,5.83935332380719e-06,0.0,0.0,0.0,0.0,-36.84551057901139,2.4868995751603507e-14,2.0328790734103208e-20,0.14919113730753752,43.8,3.575,0.504,-19.3910488519049,19.45521093750685,0.23436832500318272,0.017909309677212368
11.6,1440.0,-19.39629081680664,-19.132185728552173,-19.50090847775388,-18.997451896714637,0.004284680548429188,0.0037096214130251867,0.004284680548429188,0.008817735709591601,0.03024285569749487,0.3916,164.89999999999992,PEM,0.00041359796859615416,0.0017916149413471957,0.0013931999999999998,1.0299555029827891e-09,0.0002623105415699346,0.001466802473639466,6.250089618229194e-05,1.518302724897884e-05,2.0549019300389326e-17,3704.87910725117,-17.10984404479136,106.26139681819498,3581.5078664984094,1.1022582668829273e-07,7.875474578034058e-12,-9.243820986437612e-14,1,3,0,0.3916,0.4957603481768662,0.004981447247323669,0.6017156298504459,1.2578486204564032,0.6245043290644171,0.03160131431852083,2.734722301928782e-05,289009.88578640186,0.0049825285252154275,3.1584893919885144,2.7968920086889786,0.4960782956962396,10.03970642934149,0.9713941972037755,0.0,0.0,1.753635457835344e-07,3.0758272639292324e-08,0.0,0.0,1.3945083825616861e-11,2.5440436792311967e-12,6.250091012737574e-05,2.394870702760203e-05,0.0,0.0,4.867429369327315e-05,1.7744854245420205e-05,1.3826616434102582e-05,6.203852782181845e-06,0.0,0.0,0.0,0.0,-37.52169928403555,7.105427357601002e-15,2.710505431213761e-20,0.15111509467620027,45.4,3.6,0.501,-19.3473300657778,20.102920129829524,0.25306205487982825,0.01929087311868281
11.8,1500.0,-19.354668480375864,-19.079579541478182,-19.465219519916133,-18.939567575703563,0.004643679082079231,0.0039013651875699244,0.004643679082079231,0.009273508884169062,0.03110365206208872,0.3916,164.89999999999992,PEM,0.0004410219205057777,0.0018187611328188435,0.0013931999999999998,1.035162562967626e-09,0.0002786336563933546,0.001472550779706677,6.757566155624848e-05,1.5460787686954854e-05,2.0820069843510702e-17,3963.522701027092,-16.111316428629465,115.88139646495628,3831.529988239987,1.0648062698237482e-07,7.989248151929473e-12,-9.425099589677188e-14,1,3,0,0.3916,0.4957603481768662,0.005185711655209005,0.5988291085811345,1.2577972429108406,0.626188571931691,0.0327510548769664,2.8507521048735327e-05,288894.774643928,0.0051922019075935095,3.1708673120298823,2.7967978627521886,0.49661789981983995,10.036264435520934,0.9698520058834111,0.0,0.0,1.8153572421489842e-07,3.086089215681992e-08,0.0,0.0,1.4455846107641303e-11,2.5538114101221954e-12,6.757567601209459e-05,2.5373829423594086e-05,0.0,0.0,5.243791408589778e-05,1.8818101963123066e-05,1.5137761926196758e-05,6.555727460470841e-06,0.0,0.0,0.0,0.0,-38.20068167364144,0.0,0.0,0.15322517637842265,47.1,3.75,0.498,-19.3019396153692,20.246808952035035,0.2731791004292558,0.020771821114870418
12.0,1540.0,-19.311723368441932,-19.02756511249507,-19.428135625297358,-18.882813251802133,0.005018521114041501,0.0040978996423659,0.005018521114041501,0.009740669461292846,0.031954876913019785,0.3916,164.89999999999992,PEM,0.00046937865989532,0.0018468389335288397,0.0013931999999999998,1.0404174050025365e-09,0.00029547703559678826,0.0014784208893500613,7.293996816458515e-05,1.5739726366500242e-05,2.0128890958551193e-17,4231.673245082502,-15.019143580056884,126.1647295494676,4090.489372063281,1.1030327584649058e-07,8.151392755229026e-12,-9.612449725082683e-14,1,3,0,0.3916,0.4957603481768662,0.005328248188416074,0.5970222041311546,1.257746911598759,0.6272426624320574,0.03345275818190306,2.928685364387791e-05,288790.9769941519,0.005332576578496029,3.1835075136736894,2.7969512596207684,0.4972068074216398,10.033368438037098,0.9682719744647564,0.0,0.0,1.8773233019716757e-07,3.098302991134587e-08,0.0,0.0,1.496892703686919e-11,2.565404646139445e-12,7.29399831335122e-05,2.6821535607088147e-05,0.0,0.0,5.642024777138767e-05,1.991166842744951e-05,1.6519735362124477e-05,6.909867179638622e-06,0.0,0.0,0.0,0.0,-38.88254871195198,0.0,-1.3552527156068805e-20,0.15539685630542321,48.3,3.85,0.495,-19.2551373840846,20.61054628912214,0.2938747370564329,0.022287171853073346
12.2,1620.0,-19.266582502820313,-18.967333918692077,-19.389517845762498,-18.81516207434126,0.005409480073229638,0.004299117207412816,0.005409480073229638,0.010218961748069445,0.032833377189954945,0.3916,164.89999999999992,PEM,0.0004988547442607652,0.0018760348707515522,0.0013931999999999998,1.0463428439219164e-09,0.0003130262065944907,0.001484407616747533,7.860000106668462e-05,1.6019873509233394e-05,2.0586288750068515e-17,4511.285990508573,-13.831339274346679,137.13458581489476,4360.320065524828,1.0549641160650935e-07,8.299860798643977e-12,-9.782105681033215e-14,1,3,0,0.3916,0.4957603481768662,0.005603500115191874,0.5933176643976836,1.257686934182183,0.6293336539060768,0.0350047810239915,3.083485443111537e-05,288658.8679840885,0.0056121608572555545,3.196398830205713,2.7955281324732475,0.4975339840921826,10.02910603380837,0.9666551748798599,0.0,0.0,1.939547606225351e-07,3.11121521268377e-08,0.0,0.0,1.548443222331391e-11,2.5775259322236014e-12,7.860001655111684e-05,2.8300167088023325e-05,0.0,0.0,6.0626621150477704e-05,2.1031866895450257e-05,1.797339540063909e-05,7.268300192573084e-06,0.0,0.0,0.0,0.0,-39.56737401755577,0.0,0.0,0.15756089717691094,50.9,4.05,0.493,-19.2063637815846,20.348410628333397,0.31353525279705713,0.023713420085045938
12.4,1670.0,-19.21977130053253,-18.90918530903835,-19.349093420709238,-18.751062302231702,0.005817841131879111,0.004505168629569344,0.005817841131879111,0.010708744068384464,0.033728028816374,0.3916,164.89999999999992,PEM,0.0005295434523501056,0.0019064421777817077,0.0013931999999999998,1.0531433305851166e-09,0.00033135841732844277,0.0014905152728210036,8.456743448893072e-05,1.6301274568418076e-05,2.0403329633461587e-17,4803.361131727536,-12.544123133863724,148.82290503850226,4641.994103658882,1.0371130088060454e-07,8.441365662026357e-12,-9.907699660693936e-14,1,3,0,0.3916,0.4957603481768662,0.00578228781904108,0.5911518101967959,1.2576301262895297,0.6305498294564672,0.0358966764739709,3.181016229576922e-05,288542.79693685094,0.005787702960283871,3.2095505444035393,2.7939806378033567,0.4978020719248513,10.025718537858754,0.9650005599152134,0.0,0.0,2.0021118460009296e-07,3.128211988778916e-08,0.0,0.0,1.6002648127691328e-11,2.5910795218870855e-12,8.456745049157885e-05,2.9837169702309872e-05,0.0,0.0,6.506579077440233e-05,2.2195848119622997e-05,1.950165971717649e-05,7.64132158268696e-06,0.0,0.0,0.0,0.0,-40.25525131125046,0.0,0.0,0.15969876336610672,52.2,4.175,0.49,-19.1555645282742,20.64322657077467,0.33518600907614016,0.02527881059247632
12.6,1720.0,-19.171544962538036,-18.85034367491005,-19.307268169327813,-18.686835728834808,0.006243238737356896,0.004715946967050819,0.006243238737356896,0.011209762222607129,0.034594357149422765,0.3916,164.89999999999992,PEM,0.000561164947919365,0.0019377809528967613,0.0013931999999999998,1.0688564140890605e-09,0.0003501931750964616,0.0014967368517313916,9.084985721249399e-05,1.658399502262346e-05,1.9949319973733282e-17,5105.039848439922,-11.155147331505216,161.25642598278552,4932.628275233842,1.082107417005318e-07,8.607906054614034e-12,-1.0173459297213583e-13,1,3,0,0.3916,0.4957603481768662,0.00595801048984628,0.5890362469967656,1.2575731704742095,0.6317289031932078,0.03677523313470163,3.2787149534414944e-05,288424.7187762729,0.005963427847993086,3.2229475704810326,2.7933930485131877,0.49829251061082,10.022313938057467,0.9633091729404485,0.0,0.0,2.0655863980363945e-07,3.17372760177326e-08,0.0,0.0,1.6523402096236995e-11,2.6037698427283415e-12,9.084987373589608e-05,3.141211622158626e-05,0.0,0.0,6.974488938207451e-05,2.339549303836101e-05,2.110498435382154e-05,8.016623183225287e-06,0.0,0.0,0.0,0.0,-40.94622178957887,3.552713678800501e-15,1.3552527156068805e-20,0.1618951033013352,53.9,4.3,0.489,-19.1033182463678,20.457310224287443,0.3571458910454432,0.026855976114028325
12.8,1760.0,-19.122125463372498,-18.7919132304512,-19.264151603526443,-18.623780152925065,0.006685184347886673,0.00493126957847527,0.006685184347886673,0.011721582073865627,0.035430177632722874,0.3916,164.89999999999992,PEM,0.000593625952220552,0.0019699574953400906,0.0013931999999999998,1.148083203164805e-09,0.00036943983981403136,0.0015030633257842123,9.745318165864348e-05,1.686845688048064e-05,1.9373337569600357e-17,5415.374369550423,-9.663631007885394,174.45791074622392,5231.252827908007,1.1169365166097123e-07,8.75959721424735e-12,-1.0285522433761685e-13,1,3,0,0.3916,0.4957603481768662,0.00610017104803223,0.5874274527668699,1.2575172450541214,0.6326280613469645,0.037428157422607265,3.357351767975857e-05,288311.5876836484,0.006104506635131053,3.2365704689582526,2.7940011196381267,0.49904940461482566,10.01919110577253,0.9615826792945651,0.0,0.0,2.1346344993537565e-07,3.452405065868079e-08,0.0,0.0,1.7046690299714452e-11,2.616441017387274e-12,9.745319870533375e-05,3.30166248471882e-05,0.0,0.0,7.466856422138074e-05,2.461837419653101e-05,2.2784634483952994e-05,8.398250650657226e-06,0.0,0.0,0.0,0.0,-41.64031116764468,1.5987211554602254e-14,2.710505431213761e-20,0.16416597235027275,55.7,4.4,0.487,-19.0493135425956,20.62165354555851,0.3822285806472094,0.028654751701784744
13.0,1800.0,-19.07157676713524,-18.73259634079818,-19.219887356276473,-18.5600349155919,0.0071429730036614925,0.0051509089618414486,0.0071429730036614925,0.012243662852012,0.03623389869008536,0.3916,164.89999999999992,PEM,0.0006268331865056738,0.0020028778138046375,0.0013931999999999998,1.1858069800796247e-09,0.00038901053336845006,0.0015094851928637216,0.00010438090176548588,1.7155372701055853e-05,1.976974898891537e-17,5733.409725445012,-8.06992744112307,188.4468246409446,5536.892973476992,1.1404779343138216e-07,8.906271553588141e-12,-1.0416667528545531e-13,1,3,0,0.3916,0.4957603481768662,0.006241381651133904,0.5858523976353402,1.2574606996426025,0.633504736225721,0.03806920457063895,3.4361210902355725e-05,288197.40572557517,0.006245718955964442,3.2503987787763173,2.79566767545693,0.5000587095279081,10.016035970687868,0.9598231030403965,0.0,0.0,2.2153698406766867e-07,4.036767066146525e-08,0.0,0.0,1.768627101279222e-11,3.1979035653888527e-12,0.00010438091945175686,3.463860373211568e-05,0.0,0.0,7.983997745590038e-05,2.5857066172598274e-05,2.4540941995856466e-05,8.78153755951739e-06,0.0,0.0,0.0,0.0,-42.33750959424248,3.552713678800501e-14,2.710505431213761e-20,0.16652102028510113,56.5,4.5,0.486,-18.9941262143831,20.54576083031693,0.4077605459602097,0.03047364265028563
