t_s,x_um,dx_um,layer,T_C,lambda_unfrozen,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk,gas_porosity
0.0,1451.6999999999966,250.0,cBP,-25.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1701.6999999999969,250.0,cBP,-25.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1951.699999999997,250.0,cBP,-25.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2201.6999999999975,250.0,cBP,-25.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-1875.0,250.0,aBP,-24.998438437935306,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-1625.0000000000002,250.0,aBP,-24.99842915848734,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-1375.0,250.0,aBP,-24.99841076028264,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-1125.0000000000002,250.0,aBP,-24.998383236952748,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-874.9999999999999,250.0,aBP,-24.998346579480057,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-625.0000000000001,250.0,aBP,-24.99830077626163,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-374.9999999999999,250.0,aBP,-24.99824581319112,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-125.00000000000011,250.0,aBP,-24.99818167375483,0.0,0.0,0.0,0.0,0.0,0.0
0.2,4.687499999999917,9.375,aGDL,-24.997470835899605,0.0,5.331175205769571e-08,0.0,0.0,0.0,0.8
0.2,14.062499999999753,9.375,aGDL,-24.996192556341526,0.0,1.5993484490213927e-07,0.0,0.0,0.0,0.8
0.2,23.437499999999588,9.375,aGDL,-24.994984334771942,0.0,2.665571368813346e-07,0.0,0.0,0.0,0.8
0.2,32.812499999999424,9.375,aGDL,-24.993846167813672,0.0,3.7317867134642717e-07,0.0,0.0,0.0,0.8
0.2,42.187499999999254,9.375,aGDL,-24.99277805226029,0.0,4.797994916443875e-07,0.0,0.0,0.0,0.8
0.2,51.56249999999909,9.375,aGDL,-24.991779985076533,0.0,5.864196411182363e-07,0.0,0.0,0.0,0.8
0.2,60.93749999999893,9.375,aGDL,-24.990851963398228,0.0,6.930391631072668e-07,0.0,0.0,0.0,0.8
0.2,70.31249999999876,9.375,aGDL,-24.98999398453242,0.0,7.996581009472707e-07,0.0,0.0,0.0,0.8
0.2,79.6874999999986,9.375,aGDL,-24.989206045957786,0.0,9.062764979707614e-07,0.0,0.0,0.0,0.8
0.2,89.06249999999844,9.375,aGDL,-24.988488145324908,0.0,1.012894397507198e-06,0.0,0.0,0.0,0.8
0.2,98.43749999999827,9.375,aGDL,-24.987840280456197,0.0,1.1195118428832112e-06,0.0,0.0,0.0,0.8
0.2,107.8124999999981,9.375,aGDL,-24.98726244934636,0.0,1.2261288774228283e-06,0.0,0.0,0.0,0.8
0.2,117.18749999999794,9.375,aGDL,-24.986754650162425,0.0,1.3327455444476974e-06,0.0,0.0,0.0,0.8
0.2,126.56249999999777,9.375,aGDL,-24.98631688124385,0.0,1.439361887277313e-06,0.0,0.0,0.0,0.8
0.2,135.9374999999976,9.375,aGDL,-24.985949141102964,0.0,1.5459779492292415e-06,0.0,0.0,0.0,0.8
0.2,145.31249999999744,9.375,aGDL,-24.985651428424944,0.0,1.6525937736193478e-06,0.0,0.0,0.0,0.8
0.2,150.28333333333075,0.5666666666666668,aCL,-24.98553154521008,0.0,8.396442831897666e-07,0.0,0.0,0.0,0.3916
0.2,150.84999999999752,0.5666666666666668,aCL,-24.9855196757851,0.0,8.488551581312558e-07,0.0,0.0,0.0,0.3916
0.2,151.4166666666643,0.5666666666666668,aCL,-24.985508017002388,0.0,8.580660323520996e-07,0.0,0.0,0.0,0.3916
0.2,151.98333333333105,0.5666666666666668,aCL,-24.985496568856405,0.0,8.672769058632086e-07,0.0,0.0,0.0,0.3916
0.2,152.54999999999782,0.5666666666666668,aCL,-24.98548533134155,0.0,8.764877786754933e-07,0.0,0.0,0.0,0.3916
0.2,153.1166666666646,0.5666666666666668,aCL,-24.985474304452424,0.0,8.856986507998639e-07,0.0,0.0,0.0,0.3916
0.2,153.89999999999804,1.0,PEM,-24.985460118298732,2.9901648534233125,0.0,115.71937982748219,0.0,0.0,0.0
0.2,154.8999999999982,1.0,PEM,-24.985436064251786,2.993637215453447,0.0,115.8537602380484,0.0,0.0,0.0
0.2,155.8999999999983,1.0,PEM,-24.985412504058417,2.996001756171151,0.0,115.94526796382354,0.0,0.0,0.0
0.2,156.89999999999844,1.0,PEM,-24.98538943762165,2.997642467243535,0.0,116.0087634823248,0.0,0.0,0.0
0.2,157.89999999999858,1.0,PEM,-24.985366864856985,2.9987560825603916,0.0,116.05186039508715,0.0,0.0,0.0
0.2,158.8999999999987,1.0,PEM,-24.98534478569087,2.999542196159664,0.0,116.08228299137899,0.0,0.0,0.0
0.2,159.89999999999884,1.0,PEM,-24.985323200064215,3.000189764968753,0.0,116.10734390429073,5.5012315896324704e-05,5.979599553948338e-08,0.0
0.2,160.89999999999898,1.0,PEM,-24.985302108872105,3.0008774691737066,0.0,116.13395805702243,0.00024543261597265403,2.667745825789718e-07,0.0
0.2,161.89999999999912,1.0,PEM,-24.985281515468785,3.0017816499925365,0.0,116.16894985471114,0.0005380429273151131,5.848292688207751e-07,0.0
0.2,162.89999999999924,1.0,PEM,-24.985261424283294,3.00307901783224,0.0,116.21915799010769,0.0010381669934703113,1.1284423842068601e-06,0.0
0.2,163.89999999999938,1.0,PEM,-24.985241841703925,3.004943684008384,0.0,116.29132057112444,0.0018972963865882093,2.0622786810741406e-06,0.0
0.2,164.89999999999952,1.0,PEM,-24.985222776932062,3.007431194986436,0.0,116.38758724597506,0.0032323458948607534,3.5134194509356014e-06,0.0
0.2,166.1062499999995,1.4125,cCL,-24.985183760756314,0.0,6.952883389614284e-06,0.0884454507263621,0.0009128280691355968,9.922044229734748e-07,0.4206096689564595
0.2,167.51874999999936,1.4125,cCL,-24.985132338205375,0.0,6.884358163045052e-06,0.11057045947613167,0.0010694760699263563,1.1624739890503873e-06,0.42058715019320675
0.2,168.9312499999992,1.4125,cCL,-24.98508278645741,0.0,6.8161550376869695e-06,0.11057052092404937,0.0010694740282274115,1.1624717698124038e-06,0.42058715013335746
0.2,170.34374999999906,1.4125,cCL,-24.985035103345325,0.0,6.7479045273460835e-06,0.11057050914028127,0.0010694718061698726,1.1624693545324702e-06,0.4205871501476755
0.2,171.75624999999891,1.4125,cCL,-24.98498928887784,0.0,6.679606618756365e-06,0.11057049728832927,0.001069469649369389,1.1624670101841183e-06,0.4205871501619915
0.2,173.16874999999877,1.4125,cCL,-24.984945343073292,0.0,6.611261299851815e-06,0.11057048536840974,0.0010694675578206798,1.1624647367616085e-06,0.42058715017630527
0.2,174.58124999999862,1.4125,cCL,-24.984903265959474,0.0,6.542868558561566e-06,0.11057047338023569,0.001069465531520485,1.1624625342613968e-06,0.420587150190617
0.2,175.99374999999847,1.4125,cCL,-24.984863057573932,0.0,6.474428384036164e-06,0.11057038338661294,0.0010694632806728295,1.1624600876878581e-06,0.42058715028396626
0.2,181.3874999999983,9.375,cGDL,-24.98459023768811,0.0,5.176766280312015e-06,0.0,0.0,0.0,0.8
0.2,190.76249999999814,9.375,cGDL,-24.98425471909971,0.0,4.839798895770863e-06,0.0,0.0,0.0,0.8
0.2,200.13749999999797,9.375,cGDL,-24.984090985771786,0.0,4.506027316280365e-06,0.0,0.0,0.0,0.8
0.2,209.5124999999978,9.375,cGDL,-24.984099041727973,0.0,4.1722560981913435e-06,0.0,0.0,0.0,0.8
0.2,218.88749999999763,9.375,cGDL,-24.98427889203748,0.0,3.838484881296257e-06,0.0,0.0,0.0,0.8
0.2,228.2624999999975,9.375,cGDL,-24.984630542814187,0.0,3.5047133053700255e-06,0.0,0.0,0.0,0.8
0.2,237.63749999999732,9.375,cGDL,-24.98515400121545,0.0,3.1709410101656876e-06,0.0,0.0,0.0,0.8
0.2,247.01249999999715,9.375,cGDL,-24.985849275440813,0.0,2.8371676354100814e-06,0.0,0.0,0.0,0.8
0.2,256.387499999997,9.375,cGDL,-24.986716374730918,0.0,2.5033928207995058e-06,0.0,0.0,0.0,0.8
0.2,265.7624999999968,9.375,cGDL,-24.98775530936635,0.0,2.169616205995408e-06,0.0,0.0,0.0,0.8
0.2,275.13749999999663,9.375,cGDL,-24.988966090666253,0.0,1.8358374306200598e-06,0.0,0.0,0.0,0.8
0.2,284.51249999999646,9.375,cGDL,-24.99034873098728,0.0,1.5020561342522431e-06,0.0,0.0,0.0,0.8
0.2,293.8874999999963,9.375,cGDL,-24.991903243722305,0.0,1.1682719564229403e-06,0.0,0.0,0.0,0.8
0.2,303.2624999999962,9.375,cGDL,-24.993629643299215,0.0,8.344845366110269e-07,0.0,0.0,0.0,0.8
0.2,312.637499999996,9.375,cGDL,-24.995527945179674,0.0,5.006935142389682e-07,0.0,0.0,0.0,0.8
0.2,322.01249999999584,9.375,cGDL,-24.997598165857738,0.0,1.6689852866851906e-07,0.0,0.0,0.0,0.8
0.2,451.69999999999584,250.0,cBP,-24.998744099730743,0.0,0.0,0.0,0.0,0.0,0.0
0.2,701.6999999999961,250.0,cBP,-24.998787571364858,0.0,0.0,0.0,0.0,0.0,0.0
0.2,951.6999999999963,250.0,cBP,-24.998824819276393,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1201.6999999999964,250.0,cBP,-24.998855856853794,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1451.6999999999966,250.0,cBP,-24.99888069544076,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1701.6999999999969,250.0,cBP,-24.998899344295353,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1951.699999999997,250.0,cBP,-24.99891181055557,0.0,0.0,0.0,0.0,0.0,0.0
0.2,2201.6999999999975,250.0,cBP,-24.99891809921229,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-1875.0,250.0,aBP,-24.9966415573156,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-1625.0000000000002,250.0,aBP,-24.996632488759843,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-1375.0,250.0,aBP,-24.99661470711237,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-1125.0000000000002,250.0,aBP,-24.996588217215958,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-874.9999999999999,250.0,aBP,-24.996553026794658,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-625.0000000000001,250.0,aBP,-24.99650914645477,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-374.9999999999999,250.0,aBP,-24.99645658968629,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-125.00000000000011,250.0,aBP,-24.99639537286427,0.0,0.0,0.0,0.0,0.0,0.0
0.4,4.687499999999917,9.375,aGDL,-24.995718237849673,0.0,5.32287463674864e-08,0.0,0.0,0.0,0.8
0.4,14.062499999999753,9.375,aGDL,-24.99450057279668,0.0,1.5968584527553287e-07,0.0,0.0,0.0,0.8
0.4,23.437499999999588,9.375,aGDL,-24.993349658857568,0.0,2.661421776047563e-07,0.0,0.0,0.0,0.8
0.4,32.812499999999424,9.375,aGDL,-24.992265499614263,0.0,3.7259778550580546e-07,0.0,0.0,0.0,0.8
0.4,42.187499999999254,9.375,aGDL,-24.991248098478792,0.0,4.790527111304963e-07,0.0,0.0,0.0,0.8
0.4,51.56249999999909,9.375,aGDL,-24.990297458693362,0.0,5.855069966317736e-07,0.0,0.0,0.0,0.8
0.4,60.93749999999893,9.375,aGDL,-24.989413583330446,0.0,6.919606841636731e-07,0.0,0.0,0.0,0.8
0.4,70.31249999999876,9.375,aGDL,-24.988596475292667,0.0,7.984138158812829e-07,0.0,0.0,0.0,0.8
0.4,79.6874999999986,9.375,aGDL,-24.98784613731283,0.0,9.04866433940706e-07,0.0,0.0,0.0,0.8
0.4,89.06249999999844,9.375,aGDL,-24.987162571953974,0.0,1.0113185804990219e-06,0.0,0.0,0.0,0.8
0.4,98.43749999999827,9.375,aGDL,-24.986545781609237,0.0,1.1177702977142483e-06,0.0,0.0,0.0,0.8
0.4,107.8124999999981,9.375,aGDL,-24.985995768502164,0.0,1.224221627745303e-06,0.0,0.0,0.0,0.8
0.4,117.18749999999794,9.375,aGDL,-24.985512534686194,0.0,1.330672612751967e-06,0.0,0.0,0.0,0.8
0.4,126.56249999999777,9.375,aGDL,-24.985096082045203,0.0,1.437123294894845e-06,0.0,0.0,0.0,0.8
0.4,135.9374999999976,9.375,aGDL,-24.984746412293333,0.0,1.5435737163353275e-06,0.0,0.0,0.0,0.8
0.4,145.31249999999744,9.375,aGDL,-24.984463526974764,0.0,1.650023919235554e-06,0.0,0.0,0.0,0.8
0.4,150.28333333333075,0.5666666666666668,aCL,-24.984349744557335,0.0,8.383386537508359e-07,0.0,0.0,0.0,0.3916
0.4,150.84999999999752,0.5666666666666668,aCL,-24.98433848877454,0.0,8.475352217060769e-07,0.0,0.0,0.0,0.3916
0.4,151.4166666666643,0.5666666666666668,aCL,-24.98432744254029,0.0,8.567317889972863e-07,0.0,0.0,0.0,0.3916
0.4,151.98333333333105,0.5666666666666668,aCL,-24.98431660586178,0.0,8.659283556357206e-07,0.0,0.0,0.0,0.3916
0.4,152.54999999999782,0.5666666666666668,aCL,-24.984305978745965,0.0,8.751249216326367e-07,0.0,0.0,0.0,0.3916
0.4,153.1166666666646,0.5666666666666668,aCL,-24.9842955611999,0.0,8.84321486999292e-07,0.0,0.0,0.0,0.3916
0.4,153.89999999999804,1.0,PEM,-24.984282172865704,2.985600836465765,0.0,115.54275237122509,0.0,0.0,0.0
0.4,154.8999999999982,1.0,PEM,-24.984259187341024,2.989330069212616,0.0,115.68707367852822,0.0,0.0,0.0
0.4,155.8999999999983,1.0,PEM,-24.98423676626524,2.9922923607976606,0.0,115.80171436286945,0.0,0.0,0.0
0.4,156.89999999999844,1.0,PEM,-24.984214909744793,2.994763893438425,0.0,115.89736267606703,0.0,0.0,0.0
0.4,157.89999999999858,1.0,PEM,-24.984193617886177,2.996840065756029,0.0,115.9777105447583,0.0,0.0,0.0
0.4,158.8999999999987,1.0,PEM,-24.984172890795463,2.998642124373326,0.0,116.0474502132477,0.0,0.0,0.0
0.4,159.89999999999884,1.0,PEM,-24.984152728601543,3.0003062889688557,0.0,116.1118533830947,0.0002470207100959879,2.6850077184346513e-07,0.0
0.4,160.89999999999898,1.0,PEM,-24.984133133011852,3.001973827264148,0.0,116.17638711512251,0.0013083412349318433,1.422110037969395e-06,0.0
0.4,161.89999999999912,1.0,PEM,-24.984114112420087,3.003787711626001,0.0,116.24658443992621,0.002602649685317771,2.828967049258447e-06,0.0
0.4,162.89999999999924,1.0,PEM,-24.984095675898203,3.0058761255030593,0.0,116.32740605696839,0.004343426330560289,4.7211155766959665e-06,0.0
0.4,163.89999999999938,1.0,PEM,-24.98407783389939,3.0083458613266316,0.0,116.42298483334064,0.006777567010952744,7.36692066407907e-06,0.0
0.4,164.89999999999952,1.0,PEM,-24.98406059877226,3.011228525600861,0.0,116.53454394075331,0.010047637124094502,1.092134470010272e-05,0.0
0.4,166.1062499999995,1.4125,cCL,-24.984024603338014,0.0,6.9567336227094104e-06,0.14407234151778034,0.003118063851611293,3.3891998387079274e-06,0.4205510831824666
0.4,167.51874999999936,1.4125,cCL,-24.98397732677796,0.0,6.8872193856695484e-06,0.2191182249933038,0.004158410542379261,4.520011459107893e-06,0.4204741484481436
0.4,168.9312499999992,1.4125,cCL,-24.983931959027245,0.0,6.818920876230822e-06,0.21912155714552134,0.004158423137836904,4.520025149822722e-06,0.4204741450686426
0.4,170.34374999999906,1.4125,cCL,-24.983888493320933,0.0,6.7505750189467076e-06,0.21912153752439076,0.004158415008497055,4.520016313583756e-06,0.4204741450972982
0.4,171.75624999999891,1.4125,cCL,-24.983846929832225,0.0,6.682181746321728e-06,0.2191215174518457,0.004158407177116252,4.520007801213317e-06,0.42047414512608583
0.4,173.16874999999877,1.4125,cCL,-24.983807268732022,0.0,6.613741046259658e-06,0.21912149707826178,0.00415839964434015,4.5199996134132065e-06,0.420474145154853
0.4,174.58124999999862,1.4125,cCL,-24.98376951018878,0.0,6.545252906668075e-06,0.21912147629510967,0.004158392409711819,4.5199917496867594e-06,0.42047414518370985
0.4,175.99374999999847,1.4125,cCL,-24.983733654368336,0.0,6.476717351579895e-06,0.2191191680632643,0.00415836981583716,4.519967191127348e-06,0.42047414753981566
0.4,181.3874999999983,9.375,cGDL,-24.98349194847694,0.0,5.2294954134320205e-06,0.0,0.0,0.0,0.8
0.4,190.76249999999814,9.375,cGDL,-24.98320632548331,0.0,4.846057348289536e-06,0.0,0.0,0.0,0.8
0.4,200.13749999999797,9.375,cGDL,-24.983084553681834,0.0,4.511854664211343e-06,0.0,0.0,0.0,0.8
0.4,209.5124999999978,9.375,cGDL,-24.983126636426732,0.0,4.177652186044235e-06,0.0,0.0,0.0,0.8
0.4,218.88749999999763,9.375,cGDL,-24.983332576045854,0.0,3.843449572633494e-06,0.0,0.0,0.0,0.8
0.4,228.2624999999975,9.375,cGDL,-24.983702373840543,0.0,3.509246482817768e-06,0.0,0.0,0.0,0.8
0.4,237.63749999999732,9.375,cGDL,-24.98423603008567,0.0,3.1750425754299785e-06,0.0,0.0,0.0,0.8
0.4,247.01249999999715,9.375,cGDL,-24.984933544029474,0.0,2.840837509298235e-06,0.0,0.0,0.0,0.8
0.4,256.387499999997,9.375,cGDL,-24.985794913893557,0.0,2.5066309432467424e-06,0.0,0.0,0.0,0.8
0.4,265.7624999999968,9.375,cGDL,-24.98682013687278,0.0,2.1724225360967106e-06,0.0,0.0,0.0,0.8
0.4,275.13749999999663,9.375,cGDL,-24.988009209135242,0.0,1.838211946667266e-06,0.0,0.0,0.0,0.8
0.4,284.51249999999646,9.375,cGDL,-24.98936212582214,0.0,1.5039988337763623e-06,0.0,0.0,0.0,0.8
0.4,293.8874999999963,9.375,cGDL,-24.990878881047763,0.0,1.16978285624169e-06,0.0,0.0,0.0,0.8
0.4,303.2624999999962,9.375,cGDL,-24.99255946789947,0.0,8.355636728815897e-07,0.0,0.0,0.0,0.8
0.4,312.637499999996,9.375,cGDL,-24.99440387843751,0.0,5.013409425159635e-07,0.0,0.0,0.0,0.8
0.4,322.01249999999584,9.375,cGDL,-24.996412103695064,0.0,1.6711432396718772e-07,0.0,0.0,0.0,0.8
0.4,451.69999999999584,250.0,cBP,-24.997522196667802,0.0,0.0,0.0,0.0,0.0,0.0
0.4,701.6999999999961,250.0,cBP,-24.997564385171785,0.0,0.0,0.0,0.0,0.0,0.0
0.4,951.6999999999963,250.0,cBP,-24.997600597290727,0.0,0.0,0.0,0.0,0.0,0.0
0.4,1201.6999999999964,250.0,cBP,-24.99763082546832,0.0,0.0,0.0,0.0,0.0,0.0
0.4,1451.6999999999966,250.0,cBP,-24.997655063516532,0.0,0.0,0.0,0.0,0.0,0.0
0.4,1701.6999999999969,250.0,cBP,-24.997673306613677,0.0,0.0,0.0,0.0,0.0,0.0
0.4,1951.699999999997,250.0,cBP,-24.99768555130285,0.0,0.0,0.0,0.0,0.0,0.0
0.4,2201.6999999999975,250.0,cBP,-24.997691795490738,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-1875.0,250.0,aBP,-24.99491718199704,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-1625.0000000000002,250.0,aBP,-24.994908088644735,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-1375.0,250.0,aBP,-24.994890436412135,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-1125.0000000000002,250.0,aBP,-24.994864225133284,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-874.9999999999999,250.0,aBP,-24.99482945500904,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-625.0000000000001,250.0,aBP,-24.994786126606385,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-374.9999999999999,250.0,aBP,-24.994734240857525,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-125.00000000000011,250.0,aBP,-24.994673799058717,0.0,0.0,0.0,0.0,0.0,0.0
0.6,4.687499999999917,9.375,aGDL,-24.99400501389286,0.0,5.317459524676037e-08,0.0,0.0,0.0,0.8
0.6,14.062499999999753,9.375,aGDL,-24.99280307527792,0.0,1.5952339892527635e-07,0.0,0.0,0.0,0.8
0.6,23.437499999999588,9.375,aGDL,-24.991667772547913,0.0,2.658714500535354e-07,0.0,0.0,0.0,0.8
0.6,32.812499999999424,9.375,aGDL,-24.99059910606067,0.0,3.72218790790449e-07,0.0,0.0,0.0,0.8
