time_s,j_A_cm2,charge_C_cm2,stopped,T1_C,T2_C,T3_C,T4_C,T5_C,TEL_C,TER_C,cell1_q_W_cm2,cell2_q_W_cm2,cell3_q_W_cm2,cell4_q_W_cm2,cell5_q_W_cm2,cell1_V_V,cell2_V_V,cell3_V_V,cell4_V_V,cell5_V_V,cell1_ice_bulk,cell2_ice_bulk,cell3_ice_bulk,cell4_ice_bulk,cell5_ice_bulk,cell1_pore_ice_bulk,cell2_pore_ice_bulk,cell3_pore_ice_bulk,cell4_pore_ice_bulk,cell5_pore_ice_bulk,cell1_mem_ice_bulk,cell2_mem_ice_bulk,cell3_mem_ice_bulk,cell4_mem_ice_bulk,cell5_mem_ice_bulk,cell1_pore_ice_saturation,cell2_pore_ice_saturation,cell3_pore_ice_saturation,cell4_pore_ice_saturation,cell5_pore_ice_saturation,cell1_lambda,cell2_lambda,cell3_lambda,cell4_lambda,cell5_lambda,cell1_j_over_jlim,cell2_j_over_jlim,cell3_j_over_jlim,cell4_j_over_jlim,cell5_j_over_jlim,cell1_gas_porosity,cell2_gas_porosity,cell3_gas_porosity,cell4_gas_porosity,cell5_gas_porosity,cell1_state,cell2_state,cell3_state,cell4_state,cell5_state,cell1_risk,cell2_risk,cell3_risk,cell4_risk,cell5_risk,cell1_rT_K_s,cell2_rT_K_s,cell3_rT_K_s,cell4_rT_K_s,cell5_rT_K_s,cell1_rV_V_s,cell2_rV_V_s,cell3_rV_V_s,cell4_rV_V_s,cell5_rV_V_s,cell1_ice_est,cell2_ice_est,cell3_ice_est,cell4_ice_est,cell5_ice_est,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,water_inventory_kg,water_produced_kg,water_out_kg
0,0,0,0,-13.6030547554,-13.5176892031,-13.4943856113,-13.5176890385,-13.6030620947,-13.7344147929,-13.7344376358,0,0,0,0,0,1.25308644035,1.25301100958,1.25299041804,1.25301100943,1.25308644683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7415e-05,0,0
0.025,0.000125,1.5625e-06,0,-13.5526417326,-13.4369908041,-13.4437405918,-13.4369906614,-13.5526491037,-13.7343494352,-13.7343722725,1,1,0.624511558772,1,1,0.961569153302,0.961958062273,0.961933548162,0.961958062749,0.96156912865,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,1.49613030447e-10,1.48511280226e-10,1.48210707893e-10,1.48511278102e-10,1.49613125217e-10,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,3.5562878642e-10,3.53009936358e-10,3.5229547871e-10,3.53009931309e-10,3.55629011688e-10,2.99992609523,2.99992609524,2.99992609524,2.99992609524,2.99992609523,4.23294614729e-06,4.23151034179e-06,4.23205512723e-06,4.23151034099e-06,4.23294620788e-06,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89031972423,9.51506198525e-05,-0.00107931541603,0.0822367729095,2.80709878653,1.84963155903e-13,-3.21945311851e-21,1.74145963341e-05,1.82185054672e-11,4.21884430751e-10
0.05,0.00025,6.25e-06,0,-13.5023313618,-13.3564559789,-13.3929173817,-13.356455858,-13.5023387645,-13.7342660115,-13.7342888432,1,1,0.624511558772,1,1,0.930694814233,0.931167675203,0.93104813837,0.931167675591,0.930694790357,7.93060544244e-10,7.8605854137e-10,7.86048403994e-10,7.86058531854e-10,7.93061018804e-10,7.93060544244e-10,7.8605854137e-10,7.86048403994e-10,7.86058531854e-10,7.93061018804e-10,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,1.88509756179e-09,1.86845386587e-09,1.86842976942e-09,1.86845384325e-09,1.88509868981e-09,2.99985853679,2.99985851486,2.99985852634,2.99985851486,2.99985853679,8.46506221206e-06,8.46167214147e-06,8.46326300503e-06,8.46167214024e-06,8.46506233374e-06,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78063944846,0.000409304173071,-0.00206758588405,0.164725097594,5.61425606916,5.29576382746e-14,8.85149429881e-22,1.74142549495e-05,7.28740218687e-11,8.17924553304e-10
0.075,0.000375,1.40625e-05,0,-13.4521247581,-13.276085662,-13.3419200002,-13.276085563,-13.4521321923,-13.7341645656,-13.7341873918,1,1,0.624511558772,1,1,0.912683494504,0.913241625621,0.91303195115,0.913241625932,0.912683471042,2.2737718878e-09,2.25009737345e-09,2.25412815067e-09,2.25009734986e-09,2.27377321714e-09,2.2737718878e-09,2.25009737345e-09,2.25412815067e-09,2.25009734986e-09,2.27377321714e-09,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,5.40473469884e-09,5.34846059768e-09,5.35804171778e-09,5.34846054161e-09,5.40473785866e-09,2.99979095666,2.99979091192,2.99979093697,2.99979091192,2.99979095666,1.269642448e-05,1.26906067051e-05,1.26936931194e-05,1.26906067038e-05,1.26964246633e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6709591727,0.000955053833315,-0.00305760438783,0.247464455218,8.42139216693,3.35953487252e-13,4.81008834922e-21,1.74139500226e-05,1.63966549205e-10,1.21394396479e-09
0.1,0.0005,2.5e-05,0,-13.4020214852,-13.1958784941,-13.2907501402,-13.1958784169,-13.4020289507,-13.7340451412,-13.7340679619,1,1,0.624511558772,1,1,0.899937356889,0.900580569478,0.900283945646,0.900580569716,0.899937333695,4.92918485638e-09,4.86978663709e-09,4.88697196241e-09,4.86978659299e-09,4.9291877085e-09,4.92918485638e-09,4.86978663709e-09,4.88697196241e-09,4.86978659299e-09,4.9291877085e-09,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,1.17166267088e-08,1.15754376922e-08,1.16162870511e-08,1.15754375873e-08,1.17166334882e-08,2.9997235128,2.99972344279,2.99972348369,2.99972344279,2.99972351281,1.69270151103e-05,1.69182851997e-05,1.69233210787e-05,1.69182851987e-05,1.69270153556e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5612788969,0.00173946825983,-0.00404761603763,0.330454329128,11.22851642,3.83471032706e-13,6.55312333599e-21,1.74136815134e-05,2.91496087475e-10,1.60998267655e-09
0.125,0.000625,3.90625e-05,0,-13.3520211742,-13.1158332272,-13.2394095776,-13.1158331718,-13.3520286709,-13.7339077818,-13.733930597,1,1,0.624511558772,1,1,0.890075560232,0.890803343577,0.890422265249,0.890803343746,0.890075537226,9.09250753843e-09,8.96777857845e-09,9.01474549112e-09,8.96777850929e-09,9.09251277628e-09,9.09250753843e-09,8.96777857845e-09,9.01474549112e-09,8.96777850929e-09,9.09251277628e-09,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,2.16128061289e-08,2.13163265473e-08,2.14279664633e-08,2.13163263829e-08,2.16128185792e-08,2.99965623872,2.99965614104,2.99965620001,2.99965614104,2.99965623872,2.11568368593e-05,2.1144711619e-05,2.11521431313e-05,2.11447116186e-05,2.11568371671e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4515986212,0.00276749239899,-0.00503762887121,0.413694204515,14.0356342802,7.41018357786e-13,6.17857595463e-21,1.74134494155e-05,4.55462636679e-10,2.00604709567e-09
0.15,0.00075,5.625e-05,0,-13.3021234756,-13.0359486538,-13.1879001007,-13.0359486201,-13.3021310033,-13.7337525307,-13.7337753404,1,1,0.624511558772,1,1,0.882037723606,0.882849490838,0.882386069236,0.882849490938,0.882037700738,1.50927452337e-08,1.48602605531e-08,1.49632438016e-08,1.48602604579e-08,1.50927539171e-08,1.50927452337e-08,1.48602605531e-08,1.49632438016e-08,1.48602604579e-08,1.50927539171e-08,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,3.58753155068e-08,3.53227015761e-08,3.55674918031e-08,3.53227013498e-08,3.58753361471e-08,2.99958916723,2.99958903954,2.99958911874,2.99958903954,2.99958916724,2.53858935528e-05,2.5369891638e-05,2.53801566677e-05,2.53698916386e-05,2.53858939234e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3419183454,0.00404292611702,-0.00602763307496,0.497183568318,16.8427500701,4.95881113949e-13,3.73170952825e-21,1.74132537274e-05,6.55866196818e-10,2.40213883844e-09
0.175,0.000875,7.65625e-05,0,-13.252328052,-12.9562235959,-13.1362234994,-12.956223584,-13.2523356106,-13.7335794311,-13.7336022353,1,1,0.624511558772,1,1,0.875258265447,0.876153424807,0.875609525301,0.876153424842,0.875258242683,2.32547271399e-08,2.2856996131e-08,2.30538775824e-08,2.2856996014e-08,2.32547405273e-08,2.32547271399e-08,2.2856996131e-08,2.30538775824e-08,2.2856996014e-08,2.32547405273e-08,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,5.52762708341e-08,5.43308679131e-08,5.47988532977e-08,5.43308676349e-08,5.52763026558e-08,2.99952232942,2.99952216937,2.99952227094,2.99952216937,2.99952232942,2.96141890427e-05,2.95938309509e-05,2.96073591804e-05,2.95938309528e-05,2.96141894768e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2322380696,0.0055688500764,-0.00701761806733,0.580921909161,19.6498673925,1.7041923428e-13,3.90588067803e-21,1.74130944478e-05,8.92706767891e-10,2.79825898539e-09
0.2,0.001,0.0001,0,-13.2026345742,-12.8766568993,-13.0843815597,-12.876656909,-13.2026421636,-13.733388526,-13.7334113248,1,1,0.624511558772,1,1,0.869399618458,0.870377596697,0.869754912228,0.870377596666,0.869399595772,3.38991327993e-08,3.32613655845e-08,3.36036597754e-08,3.32613654567e-08,3.38991523498e-08,3.38991327993e-08,3.32613655845e-08,3.36036597754e-08,3.32613654567e-08,3.38991523498e-08,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,8.057792441e-08,7.90619576526e-08,7.98755877713e-08,7.9061957349e-08,8.05779708814e-08,2.99945575467,2.99945555998,2.99945568599,2.99945555998,2.99945575468,3.38417271695e-05,3.38165352105e-05,3.38337482245e-05,3.3816535214e-05,3.38417276674e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1225577939,0.00734785057283,-0.00800757270986,0.664908717317,22.4569893544,4.40869563079e-13,4.08322820136e-21,1.74129715761e-05,1.1659843499e-09,3.19440827908e-09
0.225,0.001125,0.0001265625,0,-13.1530427189,-12.7972474294,-13.0323760599,-12.7972474608,-13.1530503389,-13.7331798585,-13.7332026518,1,1,0.624511558772,1,1,0.864244067083,0.865304316845,0.864604411742,0.86530431675,0.864244044456,4.73425183087e-08,4.63704057683e-08,4.69251926164e-08,4.63704056493e-08,4.73425456838e-08,4.73425183087e-08,4.63704057683e-08,4.69251926164e-08,4.63704056493e-08,4.73425456838e-08,3.24680440497e-10,3.2277048551e-10,3.2224867114e-10,3.2277048187e-10,3.24680604604e-10,1.12532727142e-07,1.10222024645e-07,1.1154074784e-07,1.10222024362e-07,1.12532792213e-07,2.99938947079,2.99938923919,2.99938939166,2.99938923919,2.9993894708,3.80685117599e-05,3.80380100265e-05,3.80593214159e-05,3.8038010032e-05,3.80685123222e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0128775181,0.00938215298456,-0.00899748557603,0.749143484672,25.2641187008,1.01352259918e-12,8.5063283728e-21,1.74128851117e-05,1.47569894284e-09,3.59058723497e-09
