cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
1,160.9,156.639688659,-0.373036041293,0,429.769600358,353.825229356,0.384592640604
1,161.9,156.639688659,-0.373036041293,0,444.08342778,384.575704552,0.418017070165
1,162.9,156.639688659,-0.373036041293,0,458.864834303,417.226048744,0.453506574721
1,163.9,156.639688659,-0.373036041293,0,474.114144122,451.93574351,0.491234503815
1,164.9,156.639688659,-0.373036041293,0,490.672140775,494.566471686,0.537572251833
1,166.10625,156.639688659,-0.373036041293,3.15702373001e-05,95.1037807284,117.047214015,0.127225232625
1,167.51875,156.639688659,-0.373036041293,3.02227101475e-05,95.7381168429,122.447247091,0.133094833794
1,168.93125,156.639688659,-0.373036041293,2.98278950229e-05,95.7362108349,122.918323143,0.133606872981
1,170.34375,156.639688659,-0.373036041293,2.94855238349e-05,95.7321925216,123.084012986,0.133786970637
1,171.75625,156.639688659,-0.373036041293,2.91839597527e-05,95.7260651232,123.0086281,0.133705030543
1,173.16875,156.639688659,-0.373036041293,2.89200696602e-05,95.7178474902,122.707047657,0.133377225714
1,174.58125,156.639688659,-0.373036041293,2.86948181751e-05,95.7075744346,122.169631507,0.132793077725
1,175.99375,156.639688659,-0.373036041293,2.85140535362e-05,95.6952998025,121.356451267,0.131909186159
1,181.3875,156.639688659,-0.373036041293,8.47810115109e-05,95.6562255147,114.889478069,0.124879867466
1,190.7625,156.639688659,-0.373036041293,8.51063594944e-05,95.6078157626,105.222984788,0.114372809553
1,200.1375,156.639688659,-0.373036041293,8.52051365631e-05,95.5644641698,96.8417500494,0.105262771793
1,209.5125,156.639688659,-0.373036041293,8.51097453272e-05,95.525607526,89.5640763049,0.0973522568531
1,218.8875,156.639688659,-0.373036041293,8.48540962879e-05,95.4908147417,83.1911831314,0.0904251990558
1,228.2625,156.639688659,-0.373036041293,8.4462349193e-05,95.4597527774,77.5817330191,0.084327970673
1,237.6375,156.639688659,-0.373036041293,8.39524529673e-05,95.432158368,72.631013897,0.0789467542359
1,247.0125,156.639688659,-0.373036041293,8.33379420172e-05,95.4078198445,68.2606185037,0.0741963244606
1,256.3875,156.639688659,-0.373036041293,8.26293344676e-05,95.3865649313,64.4101514215,0.0700110341538
1,265.7625,156.639688659,-0.373036041293,8.18351380412e-05,95.3682523934,61.031115891,0.0663381694467
1,275.1375,156.639688659,-0.373036041293,8.09623695423e-05,95.3527661005,58.0838550574,0.0631346250624
1,284.5125,156.639688659,-0.373036041293,8.00168109966e-05,95.3400106239,55.5361902709,0.0603654242075
1,293.8875,156.639688659,-0.373036041293,7.90030376117e-05,95.3299078821,53.3636500176,0.0580039674104
1,303.2625,156.639688659,-0.373036041293,7.79241660497e-05,95.3223945652,51.5518264167,0.0560345939312
1,312.6375,156.639688659,-0.373036041293,7.67808521532e-05,95.3174202203,50.1046781642,0.0544616067002
1,322.0125,156.639688659,-0.373036041293,7.55661857137e-05,95.3149460517,49.0855533946,0.0533538623854
2,4.6875,156.639688659,4.67824412147,1.62120873139e-07,0,0,0
2,14.0625,156.639688659,4.67824412147,4.86362619501e-07,0,0,0
2,23.4375,156.639688659,4.67824412147,8.10604366121e-07,0,0,0
2,32.8125,156.639688659,4.67824412147,1.13484611317e-06,0,0,0
2,42.1875,156.639688659,4.67824412147,1.45908786082e-06,0,0,0
2,51.5625,156.639688659,4.67824412147,1.78332960924e-06,0,0,0
2,60.9375,156.639688659,4.67824412147,2.1075713586e-06,0,0,0
2,70.3125,156.639688659,4.67824412147,2.43181310907e-06,0,0,0
2,79.6875,156.639688659,4.67824412147,2.75605486083e-06,0,0,0
2,89.0625,156.639688659,4.67824412147,3.08029661405e-06,0,0,0
2,98.4375,156.639688659,4.67824412147,3.40453836889e-06,0,0,0
2,107.8125,156.639688659,4.67824412147,3.72878012554e-06,0,0,0
2,117.1875,156.639688659,4.67824412147,4.05302188415e-06,0,0,0
2,126.5625,156.639688659,4.67824412147,4.37726364491e-06,0,0,0
2,135.9375,156.639688659,4.67824412147,4.70150540797e-06,0,0,0
2,145.3125,156.639688659,4.67824412147,5.02574717353e-06,0,0,0
2,150.283333333,156.639688659,4.67824412147,2.55346757171e-06,0,0,0
2,150.85,156.639688659,4.67824412147,2.58147988671e-06,0,0,0
2,151.416666667,156.639688659,4.67824412147,2.60949220172e-06,0,0,0
2,151.983333333,156.639688659,4.67824412147,2.63750451674e-06,0,0,0
2,152.55,156.639688659,4.67824412147,2.66551683176e-06,0,0,0
2,153.116666667,156.639688659,4.67824412147,2.69352914679e-06,0,0,0
2,153.9,156.639688659,4.67824412147,0,405.337473758,22.1657444474,0.0240932004863
2,154.9,156.639688659,4.67824412147,0,416.617931556,26.080309618,0.0283481626282
2,155.9,156.639688659,4.67824412147,0,428.131372314,30.3021789006,0.0329371509789
2,156.9,156.639688659,4.67824412147,0,439.936133725,34.8518309112,0.0378824249035
2,157.9,156.639688659,4.67824412147,0,452.02986,39.7353977486,0.0431906497267
2,158.9,156.639688659,4.67824412147,0,464.410192162,44.9651706068,0.0488751854422
2,159.9,156.639688659,4.67824412147,0,477.075010875,50.5630943638,0.0549598851781
2,160.9,156.639688659,4.67824412147,0,490.022699365,56.5545174047,0.0614723015269
2,161.9,156.639688659,4.67824412147,0,503.252416896,62.9277861436,0.0683997675473
2,162.9,156.639688659,4.67824412147,0,516.764461368,69.7156844152,0.0757779178426
2,163.9,156.639688659,4.67824412147,0,530.560599017,76.9601787231,0.0836523681773
2,164.9,156.639688659,4.67824412147,0,544.5106851,86.226557494,0.0937245190153
2,166.10625,156.639688659,4.67824412147,4.3180883633e-05,177.099676782,23.3283484144,0.0253569004504
2,167.51875,156.639688659,4.67824412147,4.26079580056e-05,177.036669764,24.9240610593,0.0270913707167
2,168.93125,156.639688659,4.67824412147,4.23268244798e-05,177.03615972,25.1097512238,0.0272932078519
