case,stage,J,T_target_C,t_plan_s,K_P,K_I,taper_K,hold_s,q_boost_min,ice_warn,delta_V,risk_warn,L_obs,rate_gain,ff_factor,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,feasible
case3,DE_seed20260926,10.7173218444,1.08123577302,107.07968174,0.354591739823,0.0348523326572,0.712829162638,2,0.6,0.8,0.1,0.7,0.02,0.158106909107,1,-1,-1,96.6666666667,1494.79273262,2209.7740231,14.4490925793,355.58667912,3363.42916919,-7.38964445191e-13,4.66749035255e-18,0.565621382259,0.308272740588,7.68870197734,-1.16188369557,5.91057038269,-10.7287595804,0.291756371218,0.0124386818644,0.509582263744,0,9.97897764421e-10,0.466633516119,-1,-22.0958071689,1.26054452142,0,0,0,4.72983197747e-18,False
case3,DE_seed20260926,0.871740487166,1.24059623426,88.6465461083,0.0394741649115,0.0463253110489,0.923882345151,2,0.6,0.8,0.1,0.7,0.02,0.242792831176,1,83.9069028378,85.9069028378,85.9069028378,1869.00626343,1835.06578051,8.23408897374,330.619352217,3381.6867807,1.53477230924e-12,8.99345702077e-19,0.577527746675,0.20996726137,7.03540704259,0.464907352817,7.42386666614,-11.0068605086,0.313830079817,0.0118944534107,0.510362262906,0,9.99317961714e-10,0.623341884615,16.1720708513,0.464907352817,0.597024223906,0.209590135251,0,1808.4101162,2.81865459792e-18,True
case3,DE_seed20260926,10.7715549669,3.32870333788,110.85484547,0.324128776291,0.0659292764892,0.637666022632,2,0.6,0.8,0.1,0.7,0.02,0.192501347901,1,96.2862133741,-1,96.6666666667,1699.56925237,2202.0074576,11.5570643649,367.66543638,3545.46833795,1.42108547152e-12,6.970877868e-18,0.5689258766,0.278056325164,7.50391168702,0.0871845047589,7.03656249575,-10.0897762162,0.294278479599,0.0123844659157,0.510027749901,0,9.99561322601e-10,0.530301348515,19.8858640122,-22.0958071689,1.26054452142,0,0,1689.50138035,6.970877868e-18,False
case3,DE_seed20260926,10.7896386192,3.98772137567,112.441466966,0.0384121434431,0.00200723047095,1.09894585972,2,0.6,0.8,0.1,0.7,0.02,0.110812500176,1,95.4930170298,-1,96.6666666667,1739.40363977,2200.16862833,10.9386012724,370.357618999,3580.15325037,-6.25277607469e-12,8.53863420941e-18,0.569830344874,0.271682087389,7.48992992966,0.266250762544,7.24176853831,-9.95886925919,0.294860544527,0.012374956693,0.510166220594,0,9.99160754134e-10,0.531758075716,19.6479051089,-22.0958071689,1.26054452142,0,0,1708.35638015,8.53863420941e-18,False
case3,DE_seed20260926,10.7633392342,2.52281094125,107.972047534,0.135211123586,0.0616671304593,1.33730344946,2,0.6,0.8,0.1,0.7,0.02,0.351007200756,1,-1,-1,96.6666666667,1678.32721839,2202.82759255,11.8591033045,366.408934886,3526.60497935,-1.51771928358e-11,9.50140573858e-18,0.568576802955,0.281317044221,7.52190483036,-0.042825971285,6.91942097143,-10.1558535514,0.294022938174,0.0123900183209,0.510362262906,0,9.99402338664e-10,0.523803076092,-1,-22.0958071689,1.26054452142,0,0,0,9.50140573858e-18,False
case3,DE_seed20260926,0.860389620614,2.14600810049,95.3943534447,0.130196655136,0.0465916111421,1.57540647513,2,0.6,0.8,0.1,0.7,0.02,0.204792066513,1,86.9016262293,88.9016262293,88.9016262293,1842.24354738,1936.31850447,8.88115755255,341.926808913,3445.51640048,-1.70530256582e-12,1.42789426116e-18,0.575242576341,0.225925218321,7.15954595141,0.50795779207,7.43087982723,-10.6901139553,0.30857891405,0.0120208758038,0.510362262906,0,9.98346294523e-10,0.605113304698,17.0704878688,0.50795779207,0.595646997432,0.2255266375,0,1782.3185424,2.89617505325e-18,True
case3,DE_seed20260926,0.835402706419,3.39567523471,106.927383937,0.183082936373,0.0400691832446,0.552063877501,2,0.6,0.8,0.1,0.7,0.02,0.157053122714,1,92.639016819,94.639016819,94.639016819,1783.83683706,2130.75508054,10.1915452365,363.674956838,3561.108506,-4.66116034659e-12,5.62484087085e-18,0.571242224417,0.257368442765,7.37783817726,0.476480228163,7.40062134726,-10.0993471827,0.298590670845,0.012274862668,0.510335134437,0,9.99932137091e-10,0.563490801626,18.7917050457,0.476480228163,0.59256293643,0.256941927688,0,1728.01996102,5.68338778817e-18,True
case3,DE_seed20260926,10.777552109,1.55826292407,102.758452927,0.448244525255,0.0531033454878,0.52767533232,2,0.6,0.8,0.1,0.7,0.02,0.329946054218,1,95.9363403082,-1,96.6666666667,1712.77966354,2201.51581551,11.3705607709,368.454379989,3557.21165983,-1.1823431123e-11,7.61218345302e-18,0.569141709328,0.276048112568,7.49265118921,0.167981187713,7.10960990951,-10.0486386857,0.294439741887,0.0123810074579,0.510194728552,0,9.98990890011e-10,0.534269832858,19.7809020925,-22.0958071689,1.26054452142,0,0,1693.33793187,7.69024600944e-18,False
case3,DE_seed20260926,0.852495991527,2.84300206472,100.268976958,0.578326315354,0.0440631793599,0.218737229151,2,0.6,0.8,0.1,0.7,0.02,0.234941283792,1,88.7856314182,90.7856314182,90.7856314182,1823.74936757,2000.09633305,9.29951277756,349.05980489,3484.08540851,-1.02318153949e-11,2.19821990471e-18,0.573872507627,0.236114425101,7.23537278272,0.497241311486,7.42661907288,-10.493504679,0.305305507928,0.0121031300805,0.510362262906,0,9.99772709065e-10,0.590704084734,17.6356894255,0.497241311486,0.594663621004,0.235706278114,0,1765.18524759,3.27537476308e-18,True
case3,DE_seed20260926,10.7992222191,3.0951169077,108.01279351,0.482009864458,0.0559320316495,1.95772708283,2,0.6,0.8,0.1,0.7,0.02,0.109062809281,1,94.6875265598,-1,96.6666666667,1760.51424422,2199.69276281,10.699081463,371.292522594,3599.6135659,1.12549969344e-11,1.04571299536e-17,0.569918468883,0.268936486767,7.45006073483,0.461421493258,7.37380966029,-9.90037643242,0.295043618351,0.0123684006557,0.510065369817,0,9.99573757099e-10,0.548769897667,19.4062579679,-22.0958071689,1.26054452142,0,0,1706.68665541,1.04571299536e-17,False
case3,DE_seed20260926,10.7485039238,2.68442335278,110.49866991,0.101138106876,0.0619249476329,0.750632598348,2,0.6,0.8,0.1,0.7,0.02,0.203254530715,1,-1,-1,96.6666666667,1619.04251999,2205.05292476,12.6969068228,362.89617187,3473.8961797,1.84172677109e-11,8.04965902962e-18,0.567621486092,0.290275295182,7.57508144471,-0.405172481392,6.59243396043,-10.3406516418,0.293306535918,0.0124055830943,0.509983875636,0,9.98627847082e-10,0.505599432748,-1,-22.0958071689,1.26054452142,0,0,0,8.14290041645e-18,False
case3,DE_seed20260926,10.7788119253,3.16329206995,109.633592539,0.109410524485,0.024953895203,1.00798624457,2,0.6,0.8,0.1,0.7,0.02,0.198083271632,1,95.8756445169,-1,96.6666666667,1715.55476719,2201.40272377,11.3306768017,368.641217607,3559.64695016,-9.49285094975e-12,8.64813862883e-18,0.569199783891,0.275622239529,7.49225656334,0.181741851684,7.12419346984,-10.0396408767,0.294481888472,0.0123803063926,0.510216400156,0,9.99902383114e-10,0.534501728762,19.7626933551,-22.0958071689,1.26054452142,0,0,1694.49331357,8.69692772659e-18,False
case3,DE_seed20260926,10.7289051163,2.15768008293,110.583435263,0.152718824822,0.012488305637,1.37067888947,2,0.6,0.8,0.1,0.7,0.02,0.162759816226,1,-1,-1,96.6666666667,1540.13525325,2208.01960195,13.8061680302,358.292618554,3403.66840468,-1.25055521494e-11,5.88288098791e-18,0.566382229617,0.30181427254,7.65271191888,-0.891856319968,6.15643895962,-10.586337372,0.292343572857,0.01242657891,0.509778305052,0,9.99992533224e-10,0.480112568448,-1,-22.0958071689,1.26054452142,0,0,0,5.95769093781e-18,False
case3,DE_seed20260926,0.828977089128,3.42668983068,108.647371242,0.172586215214,0.0201562437801,1.25780867026,2,0.6,0.8,0.1,0.7,0.02,0.279983270651,1,94.0348141193,96.0348141193,96.0348141193,1768.8639551,2178.17194275,10.5249003768,369.008708769,3588.55208945,2.49542608799e-11,7.98189639384e-18,0.570357525019,0.265161817682,7.42991458396,0.468839236499,7.38711960641,-9.95849602981,0.296149274421,0.0123385369393,0.510362262906,0,9.98948923581e-10,0.553184494077,19.2104442358,0.468839236499,0.591777352881,0.264729438785,0,1714.05575785,7.98189639384e-18,True
case3,DE_seed20260926,0.840204018885,2.60216961997,102.409935619,0.0499843324177,0.0455007557688,0.478857708205,2,0.6,0.8,0.1,0.7,0.02,0.200640583234,1,91.5683004856,93.5683004856,93.5683004856,1795.04142242,2094.42029314,9.94128382078,359.599161852,3539.80383753,-1.04023456515e-11,5.00630353145e-18,0.571929037423,0.25145064257,7.33631511263,0.482802079792,7.4082968896,-10.2084771568,0.300471356429,0.0122268550122,0.510362262906,0,9.99629712339e-10,0.570898613747,18.4704901457,0.482802079792,0.593153901822,0.251028341997,0,1738.4289123,5.10062912046e-18,True
case3,DE_seed20260926,0.827226448077,2.8582157192,106.61688495,0.272395093971,0.0695356169663,0.941129959498,2,0.6,0.8,0.1,0.7,0.02,0.188577854206,1,94.3492851973,96.3492851973,96.3492851973,1764.82412475,2188.87745592,10.6106640779,370.1327785,3594.17946624,-1.98951966013e-11,8.77011137324e-18,0.570128829876,0.267030044185,7.43770527121,0.468035879697,7.38183879562,-9.92948175768,0.295605355343,0.0123533307318,0.510182444667,0,9.99150540082e-10,0.550938826628,19.3047855592,0.468035879697,0.591585295307,0.26659531742,0,1710.18489159,8.87256847854e-18,True
case3,DE_seed20260926,0.836040003895,3.2527847606,106.162531141,0.241300473011,0.051047955881,0.843163802568,2,0.6,0.8,0.1,0.7,0.02,0.230628409926,1,92.4887541771,94.4887541771,94.4887541771,1785.32877406,2125.66618368,10.1579695232,363.093162687,3558.05976458,7.04858393874e-12,6.33824590035e-18,0.571335131514,0.256549766374,7.3723234388,0.47736151144,7.40160124817,-10.1149531438,0.298819737545,0.0122686582267,0.510362262906,0,9.99603955165e-10,0.564412676761,18.7466262531,0.47736151144,0.592644118911,0.256124159981,0,1729.39680644,6.33824590035e-18,True
case3,DE_seed20260926,0.839514468248,2.91160086418,104.287740528,0.0306101310062,0.00419309448498,0.853889514989,2,0.6,0.8,0.1,0.7,0.02,0.274992126019,1,92.3493490219,94.3493490219,94.3493490219,1793.0615599,2120.5078158,10.0090850131,363.188853659,3560.38960706,1.72235559148e-11,6.09104780502e-18,0.571695374611,0.254643069821,7.3780528044,0.473093221786,7.42770569087,-10.1049866645,0.29923003921,0.0122610272568,0.510362262906,0,9.99976101923e-10,0.560199315662,18.7048047066,0.473093221786,0.592877228252,0.254224135074,0,1737.51350085,6.16639985601e-18,True
case3,DE_seed20260926,10.7887971892,3.34988138165,109.79062177,0.280558244246,0.0539419291644,1.23970494394,2,0.6,0.8,0.1,0.7,0.02,0.241815842269,1,95.2853050947,-1,96.6666666667,1737.55015101,2200.56896369,11.0211182163,369.927359715,3579.2128732,-4.03588273912e-12,8.67090687445e-18,0.569544723451,0.272330578945,7.47020010727,0.319961255683,7.24659023352,-9.97165871305,0.294749351452,0.0123744832434,0.51020060718,0,9.99136995361e-10,0.541791246699,19.5855915284,-22.0958071689,1.26054452142,0,0,1700.36476277,8.80263743841e-18,False
case3,DE_seed20260926,10.7851624068,2.88915659835,108.041142458,0.533667563115,0.0486316481261,0.979061298535,2,0.6,0.8,0.1,0.7,0.02,0.232970702628,1,95.4954102516,-1,96.6666666667,1729.54350895,2200.87072317,11.1336684311,369.450925328,3572.09697522,-1.11413100967e-11,8.66873847011e-18,0.56941564574,0.273524428769,7.47789836357,0.270672449577,7.20218454246,-9.99652656739,0.294649715923,0.0123765894066,0.510090081688,0,9.99366811527e-10,0.539342521161,19.6486230755,-22.0958071689,1.26054452142,0,0,1698.12767936,8.68662780595e-18,False
case3,DE_seed20260926,0.840140372907,1.75427867212,98.9159560894,0.161977183058,0.0629322415191,1.33236537487,2,0.6,0.8,0.1,0.7,0.02,0.30567014844,1,91.5865359545,93.5865359545,93.5865359545,1794.8900717,2095.04671257,9.94470689445,359.667378527,3540.21411264,-5.96855898038e-12,6.37294036987e-18,0.571929859582,0.251536068626,7.3390183187,0.482210718842,7.40931576058,-10.2064352832,0.300398805058,0.0122278721484,0.510362262906,0,9.99745175534e-10,0.570489850243,18.4759607863,0.482210718842,0.593144147747,0.251114435072,0,1738.31418564,6.37294036987e-18,True
case3,DE_seed20260926,10.7913593985,2.43172668126,105.664807979,0.181188430285,0.0527862339619,0.62199860549,2,0.6,0.8,0.1,0.7,0.02,0.170281979958,1,95.1385894775,-1,96.6666666667,1743.19414564,2200.34819385,10.9417131568,370.263557695,3584.22049495,8.18545231596e-12,9.29920203341e-18,0.569637014045,0.271491799807,7.46465421113,0.354527854575,7.27773115536,-9.95412912537,0.294821906825,0.0123729900911,0.510148954975,0,9.99643923194e-10,0.543496832991,19.5415768433,-22.0958071689,1.26054452142,0,0,1701.95583733,9.34582272683e-18,False
case3,DE_seed20260926,0.879603728682,3.99418390199,96.7895217677,0.045690572649,0.0449589772898,1.04925048743,2,0.6,0.8,0.1,0.7,0.02,0.192295161361,1,81.9329129457,83.9329129457,83.9329129457,1887.48759568,1768.46647406,7.83690701026,323.118085863,3340.67289088,3.52429196937e-12,2.08383657552e-18,0.579135903079,0.199776913073,6.9504108555,0.53937272475,7.40190123964,-11.2210831403,0.317308771474,0.0118090680381,0.510362262906,0,9.96372762074e-10,0.643140357838,15.5798738837,0.53937272475,0.598103148732,0.199402374177,0,1823.82639109,3.16315983823e-18,True
case3,DE_seed20260926,10.7652381299,3.33040531053,111.279271025,0.127419459754,0.0324001934447,0.171908173236,2,0.6,0.8,0.1,0.7,0.02,0.289631114026,1,-1,-1,96.6666666667,1685.63040274,2202.56661566,11.7567211746,366.8583595,3533.09538008,-9.66338120634e-13,7.30589633929e-18,0.568709290967,0.280188352657,7.51806585376,-0.000329851659717,6.95946718524,-10.132790634,0.294115657032,0.012388127685,0.510337278172,0,9.98590765633e-10,0.525622085404,-1,-22.0958071689,1.26054452142,0,0,0,7.32649618057e-18,False
case3,DE_seed20260926,0.839656949034,2.81474713722,103.439185882,0.15,0.0487606046238,0.180868063472,2,0.6,0.8,0.1,0.7,0.02,0.309974655684,1,91.7031805992,93.7031805992,93.7031805992,1793.75681501,2099.01124425,9.97144198248,360.121520421,3542.61798082,-1.45519152284e-11,3.80338122108e-18,0.571856860783,0.25216585312,7.34322106191,0.481534825072,7.40887137925,-10.1941664285,0.300177500337,0.0122331072135,0.510362262906,0,9.99467175689e-10,0.570002327314,18.5109541798,0.481534825072,0.593080975941,0.251744038017,0,1737.27198604,3.81856005149e-18,True
case3,DE_seed20260926,10.7691567263,3.49356406408,111.736213056,0.232944464679,0.0639376437525,1.13120193355,2,0.6,0.8,0.1,0.7,0.02,0.168405779354,1,96.4277094841,-1,96.6666666667,1694.28644545,2202.20526692,11.6317949619,367.352332198,3540.77117513,-8.58335624798e-12,7.23162849048e-18,0.568840439997,0.278864059538,7.50833605207,0.0547021921333,7.00732048859,-10.1062059139,0.294186888031,0.0123859753744,0.510019167541,0,9.9959551747e-10,0.528671755903,19.9283128452,-22.0958071689,1.26054452142,0,0,1687.97792216,7.29830692409e-18,False
case3,DE_seed20260926,0.82969077267,2.74000296561,105.538782385,0.151855196819,0.0491688637445,0.820337029266,2,0.6,0.8,0.1,0.7,0.02,0.190585413766,1,93.8467359304,95.8467359304,95.8467359304,1770.54704174,2171.78589548,10.4848538751,368.24293443,3584.57485667,1.13686837722e-13,8.79721642755e-18,0.570454402049,0.264168980929,7.41985323152,0.47052272973,7.38791225985,-9.97887356038,0.2964844835,0.0123301521633,0.510295817782,0,9.99071492203e-10,0.554934052397,19.1540207791,0.47052272973,0.591876724102,0.263736639763,0,1715.56496636,8.88341050026e-18,True
case3,DE_seed20260926,10.7650874018,2.13635636028,106.090525972,0.172442623408,0.00926345903889,1.29508186008,2,0.6,0.8,0.1,0.7,0.02,0.185849171499,1,-1,-1,96.6666666667,1683.9378923,2202.54545141,11.771975479,366.807052498,3531.44826668,-1.00044417195e-11,8.35486194117e-18,0.568721604571,0.280429120356,7.52442868746,-0.0188585213346,6.94665636651,-10.1372833628,0.294114224559,0.0123886486163,0.510107243613,0,9.99561322601e-10,0.523914882813,-1,-22.0958071689,1.26054452142,0,0,0,8.35486194117e-18,False
case3,DE_seed20260926,0.827025308261,3.04610150559,107.495873095,0.0857820540358,0.0193335452943,0.756355318048,2,0.6,0.8,0.1,0.7,0.02,0.120842871141,1,94.4511618614,96.4511618614,96.4511618614,1764.32058209,2192.29218817,10.6247086428,370.592089379,3596.64538953,-1.64277480508e-11,9.9930914238e-18,0.570095823368,0.267501369912,7.44471134509,0.466294079994,7.38270640214,-9.91687695243,0.295449093936,0.0123579392862,0.510206151256,0,9.99536897694e-10,0.549938829398,19.3353485584,0.466294079994,0.591541280931,0.267067507369,0,1709.82089879,1.00505541389e-17,True
case3,DE_seed20260926,10.7881219899,2.24316005771,105.05745524,0.2084671123,0.0534351100353,0.878550382234,2,0.6,0.8,0.1,0.7,0.02,0.263125433755,1,95.3244320631,-1,96.6666666667,1736.06283245,2200.62738134,11.0421100754,369.839817815,3577.89250605,-3.86535248253e-12,9.3821434996e-18,0.569520415527,0.272552379211,7.47123712441,0.310775920304,7.23837141645,-9.97626970458,0.294730041484,0.0123748804306,0.510278029251,0,9.98765736782e-10,0.541335626914,19.5973296189,-22.0958071689,1.26054452142,0,0,1699.95519784,9.3821434996e-18,False
case3,DE_seed20260926,10.7383378451,1.95033588022,108.460712853,0.216047318368,0.0542157813115,1.06070494974,2,0.6,0.8,0.1,0.7,0.02,0.286911313783,1,-1,-1,96.6666666667,1578.47521981,2206.61299791,13.270397939,360.505117293,3437.85349837,3.12638803734e-12,6.63260679018e-18,0.566965621597,0.296261020983,7.61224629906,-0.652681321054,6.36968479807,-10.4671623619,0.292805125401,0.0124163351815,0.509988087272,0,9.99705207505e-10,0.492973722297,-1,-22.0958071689,1.26054452142,0,0,0,6.63260679018e-18,False
case3,DE_seed20260926,0.830607218523,2.96049980402,106.254297662,0.227011296762,0.0508082345397,0.888607975539,2,0.6,0.8,0.1,0.7,0.02,0.267883898247,1,93.6498096943,95.6498096943,95.6498096943,1772.68104638,2165.10507567,10.4378295662,367.494072315,3580.7298793,-9.09494701773e-13,8.2751730815e-18,0.570579636025,0.263064728323,7.41350068736,0.471449813897,7.38999618314,-9.99860999238,0.296830591999,0.0123211832674,0.510362262906,0,9.99013316516e-10,0.556305890146,19.0949429083,0.471449813897,0.591987658987,0.26263334749,0,1717.56241859,8.34781462705e-18,True
case3,DE_seed20260926,0.829874630863,3.59519554398,109.132833061,0.237198652159,0.0405707828097,0.918842886547,2,0.6,0.8,0.1,0.7,0.02,0.114205675458,1,93.8149065733,95.8149065733,95.8149065733,1770.97047619,2170.69664636,10.4759481962,368.129269468,3584.01380128,1.35287336889e-11,8.79016911343e-18,0.570479328517,0.263976214874,7.41969805265,0.470501446918,7.3884720945,-9.98175629884,0.296503727531,0.012328718756,0.510174366451,0,9.99414329073e-10,0.555213639827,19.144471972,0.470501446918,0.591896264446,0.263544439937,0,1715.97452765,8.79016911343e-18,True
case3,DE_seed20260926,10.6487539208,1.13626651213,116.397007642,0.158089997614,0.0670862749568,1.15606206903,2,0.6,0.8,0.1,0.7,0.02,0.149156911151,1,-1,-1,96.6666666667,1224.24918979,2220.089797,18.3013227116,339.798096686,3122.84221281,8.52651282912e-13,1.03758147907e-18,0.561269099783,0.344313157844,7.93095196818,-2.78941278101,4.43864710373,-11.5785299286,0.288143876395,0.0125128296682,0.508977934709,0,9.99325122653e-10,0.38008285113,-1,-22.0958071689,1.26054452142,0,0,0,2.82272035607e-18,False
case3,DE_seed20260926,0.827362594602,3.50440602654,109.347476699,0.134306560388,0.050076944789,0.483366554642,2,0.6,0.8,0.1,0.7,0.02,0.296435492638,1,94.3304144382,96.3304144382,96.3304144382,1765.1352565,2188.24307074,10.6046488303,370.075607261,3593.9073688,-1.05728759081e-11,8.72240647765e-18,0.570143849611,0.26690805508,7.4362817195,0.468171745977,7.38248944349,-9.93093488363,0.295614631871,0.0123521236142,0.510362262906,0,9.99565319404e-10,0.551131612128,19.2991243315,0.468171745977,0.591597658958,0.26647351139,0,1710.48727531,8.72240647765e-18,True
case3,DE_seed20260926,0.826453484892,2.71512254461,106.186973893,0.178785157146,0.0587484845859,1.48005602644,2,0.6,0.8,0.1,0.7,0.02,0.267030786269,1,94.5142407417,96.5142407417,96.5142407417,1763.02487655,2194.4848072,10.650261928,370.764464021,3597.39548165,-1.1425527191e-11,1.02093897572e-17,0.570025802703,0.267958016206,7.44311137258,0.467192957911,7.38012349476,-9.91297047207,0.295272442917,0.0123609697636,0.510360156651,0,9.99884175457e-10,0.549912100084,19.3542722225,0.467192957911,0.591490039458,0.267522886244,0,1708.50333601,1.02424579235e-17,True
case3,DE_seed20260926,0.835079211688,2.78763779494,104.449130655,0.354591739823,0.0494067097033,0.304860266801,2,0.6,0.8,0.1,0.7,0.02,0.150651865791,1,92.6963298321,94.6963298321,94.6963298321,1783.09059099,2132.70998102,10.2076470336,363.87907343,3562.12914561,-1.70530256582e-13,7.1676605623e-18,0.571199543226,0.25770972336,7.38016646747,0.476264575823,7.39955545916,-10.0940662826,0.298444966153,0.0122781415724,0.510264345694,0,9.99129667889e-10,0.562871938521,18.8088989496,0.476264575823,0.592528071818,0.257283306466,0,1727.30458703,7.1676605623e-18,True
case3,DE_seed20260926,10.7994649727,2.85105565414,106.947436153,0.101803078874,0.0547161925777,0.300012833407,2,0.6,0.8,0.1,0.7,0.02,0.242792831176,1,94.6738369942,-1,96.6666666667,1761.04897808,2199.67166194,10.6911122617,371.32745689,3600.08429539,-2.62616595137e-11,9.0866984076e-18,0.569922511762,0.268862543939,7.44821910191,0.46471053548,7.37673146567,-9.89873258974,0.29504814245,0.0123682754143,0.510362262906,0,9.99405447288e-10,0.548961949045,19.4021510983,-22.0958071689,1.26054452142,0,0,1706.83557976,9.13982431405e-18,False
case3,DE_seed20260926,10.7958515882,2.53205104724,105.808009628,0.0995382947979,0.0508691266705,1.73399042203,2,0.6,0.8,0.1,0.7,0.02,0.289930486286,1,94.8794996023,-1,96.6666666667,1753.089471,2199.98952654,10.8034834354,370.856047412,3593.02643357,5.34328137292e-12,8.55814984851e-18,0.569792226729,0.270032717414,7.45417111581,0.415848831736,7.33261875402,-9.92339685585,0.294944905681,0.0123703842423,0.510362262906,0,9.99727411966e-10,0.546559270708,19.4638498807,-22.0958071689,1.26054452142,0,0,1704.64031024,8.56899187024e-18,False
case3,DE_seed20260926,0.854135969018,3.98772137567,104.411351287,0.394753248857,0.0538624558727,0.636756916389,2,0.6,0.8,0.1,0.7,0.02,0.150173133962,1,88.3945706606,90.3945706606,90.3945706606,1827.59147364,1986.85288046,9.21265528111,347.572890011,3476.08411937,2.92743607133e-11,1.55095120774e-18,0.574149829832,0.233997703234,7.21975246745,0.499495307935,7.42775835456,-10.5343193077,0.305973261617,0.0120860151548,0.510362262906,0,9.99451188477e-10,0.593587418138,17.5183711982,0.499495307935,0.594869299407,0.233591532043,0,1768.74067455,2.7210764024e-18,True
case3,DE_seed20260926,0.916100173509,2.98616919245,79.0160162385,0.511522479272,0.0236965309217,0.242363791157,2,0.6,0.8,0.1,0.7,0.02,0.21486159819,1,69.5562455893,71.5562455893,71.5562455893,1975.20290854,1352.44620371,5.60408189766,276.202755588,3057.05043855,-2.10320649785e-12,1.70870262384e-18,0.591181444626,0.140099123932,6.21162598961,0.63429291116,6.84591890077,-12.6136573415,0.338826958865,0.0113168393806,0.510362262906,0,9.98710447675e-10,0.752323595687,11.8668736768,0.63429291116,0.603237308409,0.139790119699,0,1900.72962144,1.70870262384e-18,True
case3,DE_seed20260926,10.7529973508,3.51157594009,113.608131671,0.0496106026819,0.063996368357,1.49114732004,2,0.6,0.8,0.1,0.7,0.02,0.183491848045,1,-1,-1,96.6666666667,1637.21864594,2204.35271083,12.4401766039,363.966251394,3490.04528198,7.78754838393e-12,7.33137509035e-18,0.567926826552,0.287566587629,7.55759204123,-0.292432326458,6.69195797111,-10.2842000581,0.293527954082,0.0124007579227,0.51001249048,0,9.98884086556e-10,0.511349353728,-1,-22.0958071689,1.26054452142,0,0,0,7.39046410875e-18,False
case3,DE_seed20260926,10.7081537618,3.39567523471,119.056499056,0.423775060277,0.00895083518456,1.77941385881,2,0.6,0.8,0.1,0.7,0.02,0.180944470289,1,-1,-1,96.6666666667,1457.87530429,2211.15834049,14.9659713026,353.442529426,3330.55708666,-5.91171556152e-12,3.11762334698e-18,0.565042351717,0.313417408539,7.72297598355,-1.38962435374,5.70787861942,-10.8439303999,0.291287646592,0.0124486926139,0.509527523775,0,9.99087035325e-10,0.454257333627,-1,-22.0958071689,1.26054452142,0,0,0,3.37620556512e-18,False
case3,DE_seed20260926,0.828318353242,1.49099969786,99.7934485763,0.128508845299,0.0451475949742,1.58515989034,2,0.6,0.8,0.1,0.7,0.02,0.208239821996,1,93.4394873381,95.4394873381,95.4394873381,1767.76258289,2157.95674584,10.3935659701,366.661824241,3569.45107045,5.96855898038e-12,7.68048818989e-18,0.570717901127,0.261865658615,7.40538994241,0.222194513223,7.38683071514,-10.0237685098,0.297167907477,0.0123175860606,0.510362262906,0,9.99220262088e-10,0.547950887261,19.0318462014,0.222194513223,0.591528416461,0.261620622499,0,1719.82519551,7.68048818989e-18,True
case3,DE_seed20260926,10.7876168079,3.29708563407,109.663896548,0.610373694679,0.00123972116613,0.804013390679,2,0.6,0.8,0.1,0.7,0.02,0.226280211991,1,95.3731775284,-1,96.6666666667,1734.95002533,2200.64407454,11.0535032559,369.795662476,3576.85194065,-5.28643795406e-12,1.05921131241e-17,0.569518266323,0.272685489721,7.47370345357,0.298643987038,7.23147164087,-9.9791819442,0.294721715208,0.012375259007,0.510109438908,0,9.99080151942e-10,0.539989931466,19.6119532585,-22.0958071689,1.26054452142,0,0,1700.22887794,1.05921131241e-17,False
case3,DE_seed20260926,10.6322854587,2.59397236325,126.226491102,0.212861130751,0.0569428273583,1.56758265176,2,0.6,0.8,0.1,0.7,0.02,0.25177531115,1,-1,-1,96.6666666667,1159.59201071,2222.57950684,19.2418105667,336.058698767,3065.35462935,-8.81072992343e-12,2.76471553984e-19,0.560235378767,0.352365897827,7.99058753723,-3.17593323122,4.08869313636,-11.7821585325,0.28723241397,0.0125310104746,0.508960654253,0,9.98270743846e-10,0.358929761825,-1,-22.0958071689,1.26054452142,0,0,0,2.9159617429e-18,False
case3,DE_seed20260926,0.847583024048,3.8951136681,105.533426344,0.0253567353238,0.0324239893134,0.533339190482,2,0.6,0.8,0.1,0.7,0.02,0.391202687946,1,89.5711841822,91.5711841822,91.5711841822,1812.45790004,2026.96819161,9.54043047497,351.821200567,3497.14532156,1.31876731757e-11,2.42969706854e-18,0.573313533458,0.240999508798,7.30243366701,0.486345053258,7.40294383973,-10.423975397,0.303906883378,0.0121383120072,0.510362262906,0,9.99479610186e-10,0.583927165099,17.8713552546,0.486345053258,0.594141386565,0.240590997034,0,1754.45238705,3.21655679522e-18,True
