cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
1,4.6875,67.6060895681,1.24715945759,1.08390604219e-07,0,0,0
1,14.0625,67.6060895681,1.24715945759,3.2517181239e-07,0,0,0
1,23.4375,67.6060895681,1.24715945759,5.41953019764e-07,0,0,0
1,32.8125,67.6060895681,1.24715945759,7.58734225807e-07,0,0,0
1,42.1875,67.6060895681,1.24715945759,9.75515429984e-07,0,0,0
1,51.5625,67.6060895681,1.24715945759,1.19229663176e-06,0,0,0
1,60.9375,67.6060895681,1.24715945759,1.40907783058e-06,0,0,0
1,70.3125,67.6060895681,1.24715945759,1.62585902591e-06,0,0,0
1,79.6875,67.6060895681,1.24715945759,1.8426402172e-06,0,0,0
1,89.0625,67.6060895681,1.24715945759,2.05942140387e-06,0,0,0
1,98.4375,67.6060895681,1.24715945759,2.27620258537e-06,0,0,0
1,107.8125,67.6060895681,1.24715945759,2.49298376111e-06,0,0,0
1,117.1875,67.6060895681,1.24715945759,2.70976493052e-06,0,0,0
1,126.5625,67.6060895681,1.24715945759,2.926546093e-06,0,0,0
1,135.9375,67.6060895681,1.24715945759,3.14332724793e-06,0,0,0
1,145.3125,67.6060895681,1.24715945759,3.3601083947e-06,0,0,0
1,150.283333333,67.6060895681,1.24715945759,1.70719446121e-06,0,0,0
1,150.85,67.6060895681,1.24715945759,1.72592289817e-06,0,0,0
1,151.416666667,67.6060895681,1.24715945759,1.7446513351e-06,0,0,0
1,151.983333333,67.6060895681,1.24715945759,1.76337977201e-06,0,0,0
1,152.55,67.6060895681,1.24715945759,1.78210820889e-06,0,0,0
1,153.116666667,67.6060895681,1.24715945759,1.80083664575e-06,0,0,0
1,153.9,67.6060895681,1.24715945759,0,266.726022556,17.8569478624,0.0194097259374
1,154.9,67.6060895681,1.24715945759,0,274.518964343,18.7956232041,0.0204300252219
1,155.9,67.6060895681,1.24715945759,0,282.649468886,19.7659651841,0.0214847447653
1,156.9,67.6060895681,1.24715945759,0,291.153637215,20.7787355752,0.0225855821469
1,157.9,67.6060895681,1.24715945759,0,300.049270438,21.8363287422,0.0237351399372
1,158.9,67.6060895681,1.24715945759,0,309.351917341,22.9414271323,0.0249363338395
1,159.9,67.6060895681,1.24715945759,0,319.076248511,24.0972927718,0.0261927095346
