cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
4,190.7625,79.0368783891,3.18400314805,7.26214788287e-05,64.2985230053,1.54453141918e-05,1.67883849911e-08
4,200.1375,79.0368783891,3.18400314805,7.1474100258e-05,64.2247640214,0,0
4,209.5125,79.0368783891,3.18400314805,7.02859579032e-05,64.1547365791,0,0
4,218.8875,79.0368783891,3.18400314805,6.90569523845e-05,64.0891361554,0,0
4,228.2625,79.0368783891,3.18400314805,6.77870036524e-05,64.028386536,0,0
4,237.6375,79.0368783891,3.18400314805,6.64760406096e-05,63.9727529095,0,0
4,247.0125,79.0368783891,3.18400314805,6.51239942514e-05,63.9224071183,0,0
4,256.3875,79.0368783891,3.18400314805,6.37307937509e-05,63.8774652311,0,0
4,265.7625,79.0368783891,3.18400314805,6.22963642192e-05,63.8380091256,0,0
4,275.1375,79.0368783891,3.18400314805,6.08206254171e-05,63.8040988531,0,0
4,284.5125,79.0368783891,3.18400314805,5.9303491003e-05,63.7757796951,0,0
4,293.8875,79.0368783891,3.18400314805,5.77448680818e-05,63.7530861719,0,0
4,303.2625,79.0368783891,3.18400314805,5.61446569205e-05,63.736044305,0,0
4,312.6375,79.0368783891,3.18400314805,5.45027507549e-05,63.7246728789,0,0
4,322.0125,79.0368783891,3.18400314805,5.2819035645e-05,63.7189841313,0,0
5,4.6875,79.0368783891,-4.08639285338,9.54412814581e-08,0,0,0
5,14.0625,79.0368783891,-4.08639285338,2.86323843751e-07,0,0,0
5,23.4375,79.0368783891,-4.08639285338,4.77206404172e-07,0,0,0
5,32.8125,79.0368783891,-4.08639285338,6.68088961474e-07,0,0,0
5,42.1875,79.0368783891,-4.08639285338,8.58971514409e-07,0,0,0
5,51.5625,79.0368783891,-4.08639285338,1.04985406173e-06,0,0,0
5,60.9375,79.0368783891,-4.08639285338,1.24073660217e-06,0,0,0
5,70.3125,79.0368783891,-4.08639285338,1.43161913449e-06,0,0,0
5,79.6875,79.0368783891,-4.08639285338,1.62250165743e-06,0,0,0
5,89.0625,79.0368783891,-4.08639285338,1.81338416974e-06,0,0,0
5,98.4375,79.0368783891,-4.08639285338,2.00426667014e-06,0,0,0
5,107.8125,79.0368783891,-4.08639285338,2.19514915737e-06,0,0,0
5,117.1875,79.0368783891,-4.08639285338,2.38603163016e-06,0,0,0
5,126.5625,79.0368783891,-4.08639285338,2.57691408725e-06,0,0,0
5,135.9375,79.0368783891,-4.08639285338,2.76779652734e-06,0,0,0
5,145.3125,79.0368783891,-4.08639285338,2.95867894916e-06,0,0,0
5,150.283333333,79.0368783891,-4.08639285338,1.50323729349e-06,0,0,0
5,150.85,79.0368783891,-4.08639285338,1.51972825328e-06,0,0,0
5,151.416666667,79.0368783891,-4.08639285338,1.53621921302e-06,0,0,0
5,151.983333333,79.0368783891,-4.08639285338,1.5527101727e-06,0,0,0
5,152.55,79.0368783891,-4.08639285338,1.56920113234e-06,0,0,0
5,153.116666667,79.0368783891,-4.08639285338,1.58569209191e-06,0,0,0
5,153.9,79.0368783891,-4.08639285338,0,228.512043979,81.3564892134,0.0884309665364
5,154.9,79.0368783891,-4.08639285338,0,236.059846748,87.1915040067,0.0947733739203
