time_s,j_A_cm2,charge_C_cm2,stopped,T1_C,T2_C,T3_C,T4_C,T5_C,TEL_C,TER_C,cell1_q_W_cm2,cell2_q_W_cm2,cell3_q_W_cm2,cell4_q_W_cm2,cell5_q_W_cm2,cell1_V_V,cell2_V_V,cell3_V_V,cell4_V_V,cell5_V_V,cell1_ice_bulk,cell2_ice_bulk,cell3_ice_bulk,cell4_ice_bulk,cell5_ice_bulk,cell1_pore_ice_bulk,cell2_pore_ice_bulk,cell3_pore_ice_bulk,cell4_pore_ice_bulk,cell5_pore_ice_bulk,cell1_mem_ice_bulk,cell2_mem_ice_bulk,cell3_mem_ice_bulk,cell4_mem_ice_bulk,cell5_mem_ice_bulk,cell1_pore_ice_saturation,cell2_pore_ice_saturation,cell3_pore_ice_saturation,cell4_pore_ice_saturation,cell5_pore_ice_saturation,cell1_lambda,cell2_lambda,cell3_lambda,cell4_lambda,cell5_lambda,cell1_j_over_jlim,cell2_j_over_jlim,cell3_j_over_jlim,cell4_j_over_jlim,cell5_j_over_jlim,cell1_gas_porosity,cell2_gas_porosity,cell3_gas_porosity,cell4_gas_porosity,cell5_gas_porosity,cell1_state,cell2_state,cell3_state,cell4_state,cell5_state,cell1_risk,cell2_risk,cell3_risk,cell4_risk,cell5_risk,cell1_rT_K_s,cell2_rT_K_s,cell3_rT_K_s,cell4_rT_K_s,cell5_rT_K_s,cell1_rV_V_s,cell2_rV_V_s,cell3_rV_V_s,cell4_rV_V_s,cell5_rV_V_s,cell1_ice_est,cell2_ice_est,cell3_ice_est,cell4_ice_est,cell5_ice_est,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,water_inventory_kg,water_produced_kg,water_out_kg
0,0,0,0,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,1.26757512098,1.26757512098,1.26757512098,1.26757512098,1.26757512098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7415e-05,0,0
0.025,0.000125,1.5625e-06,0,-29.9755250199,-29.9674724193,-29.9674495588,-29.9674724193,-29.9755250199,-29.9999911999,-29.9999911999,0.451879543522,0.401799936865,0.401799936865,0.401799936865,0.451879543522,0.906646803369,0.906674460464,0.906674538394,0.906674460464,0.906646803369,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,3.7029796481e-10,3.7029796481e-10,3.7029796481e-10,3.7029796481e-10,3.7029796481e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,8.80194829593e-10,8.80194829593e-10,8.80194829593e-10,8.80194829593e-10,8.80194829593e-10,2.99992609453,2.99992609453,2.99992609453,2.99992609453,2.99992609453,4.37395738196e-06,4.37374012885e-06,4.37373951212e-06,4.37374012885e-06,4.37395738196e-06,0.3916,0.3916,0.3916,0.3916,0.3916,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31822431103,0.000106302642883,-0.00107443133628,0.000122374900425,1.31713380743,-3.10620371655e-13,-1.22091858413e-22,1.74145970669e-05,1.82185054672e-11,4.21151584366e-10
0.05,0.00025,6.25e-06,0,-29.9511084618,-29.9349579049,-29.9348893894,-29.9349579049,-29.9511084618,-29.9999736237,-29.9999736237,0.451879543522,0.401799936865,0.401799936865,0.401799936865,0.451879543522,0.877640960624,0.877693999551,0.877694223528,0.877693999551,0.877640960624,1.87597322482e-09,1.87555939885e-09,1.87555822404e-09,1.87555939885e-09,1.87597322482e-09,1.87597322482e-09,1.87555939885e-09,1.87555822404e-09,1.87555939885e-09,1.87597322482e-09,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,4.45917096464e-09,4.45818730415e-09,4.45818451163e-09,4.45818730415e-09,4.45917096464e-09,2.99986228067,2.99986227405,2.99986227403,2.99986227405,2.99986228067,8.7474867662e-06,8.74689562597e-06,8.7468927252e-06,8.74689562597e-06,8.7474867662e-06,0.3916,0.3916,0.3916,0.3916,0.3916,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63644862205,0.000452153008025,-0.00200335587376,0.000366832591496,2.63453058659,-2.15929704672e-13,-5.35563050681e-21,1.74142787544e-05,7.28740218687e-11,7.94119647398e-10
0.075,0.000375,1.40625e-05,0,-29.9267525465,-29.9024602938,-29.9023233987,-29.9024602938,-29.9267525465,-29.9999472966,-29.9999472966,0.451879543522,0.401799936865,0.401799936865,0.401799936865,0.451879543522,0.860687738492,0.860765569052,0.860766005621,0.860765569052,0.860687738492,5.27894723741e-09,5.27667351082e-09,5.27666445828e-09,5.27667351082e-09,5.27894723741e-09,5.27894723741e-09,5.27667351082e-09,5.27666445828e-09,5.27667351082e-09,5.27894723741e-09,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,1.25480086461e-08,1.25426040191e-08,1.25425825013e-08,1.25426040191e-08,1.25480086461e-08,2.99979774,2.99979772476,2.9997977247,2.99979772476,2.99979774,1.3120633882e-05,1.3119524969e-05,1.3119517508e-05,1.3119524969e-05,1.3120633882e-05,0.3916,0.3916,0.3916,0.3916,0.3916,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95467293308,0.00104942328766,-0.0029442336474,0.000733069858785,3.95204505286,1.25263276314e-12,-3.00101126234e-21,1.74139935421e-05,1.63966549205e-10,1.17042444289e-09
0.1,0.0005,2.5e-05,0,-29.902456624,-29.8699791374,-29.8697512081,-29.8699791374,-29.902456624,-29.9999122431,-29.9999122431,0.451879543522,0.401799936865,0.401799936865,0.401799936865,0.451879543522,0.848668509006,0.848770798877,0.848771513147,0.848770798877,0.848668509006,1.13368386628e-08,1.13296053454e-08,1.13295683899e-08,1.13296053454e-08,1.13368386628e-08,1.13368386628e-08,1.13296053454e-08,1.13295683899e-08,1.13296053454e-08,1.13368386628e-08,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,2.6947560406e-08,2.69303668777e-08,2.69302790346e-08,2.69303668777e-08,2.6947560406e-08,2.99973339797,2.99973337106,2.99973337092,2.99973337106,2.99973339797,1.74933887362e-05,1.74916129675e-05,1.74915980656e-05,1.74916129675e-05,1.74933887362e-05,0.3916,0.3916,0.3916,0.3916,0.3916,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2728972441,0.00190480939637,-0.00388414638636,0.00122078673894,5.26969712038,2.31467579478e-12,-5.94405370736e-21,1.74137449961e-05,2.91496087475e-10,1.54649996929e-09
0.125,0.000625,3.90625e-05,0,-29.8782203227,-29.837514399,-29.8371728511,-29.837514399,-29.8782203227,-29.9998684879,-29.9998684879,0.451879543522,0.401799936865,0.401799936865,0.401799936865,0.451879543522,0.839352491393,0.83947902589,0.839480081841,0.83947902589,0.839352491393,2.08033627028e-08,2.07857924114e-08,2.07856830124e-08,2.07857924114e-08,2.08033627028e-08,2.08033627028e-08,2.07857924114e-08,2.07856830124e-08,2.07857924114e-08,2.08033627028e-08,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,4.94494002918e-08,4.94076358721e-08,4.94073758318e-08,4.94076358721e-08,4.94494002918e-08,2.99966921802,2.99966917657,2.99966917632,2.99966917657,2.99966921802,2.18657533709e-05,2.18631603665e-05,2.18631345414e-05,2.18631603665e-05,2.18657533709e-05,0.3916,0.3916,0.3916,0.3916,0.3916,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59112155513,0.00302301678756,-0.00482409560347,0.00182968512558,6.58749079119,2.85866491069e-12,-4.14516748563e-22,1.74135328238e-05,4.55462636679e-10,1.92263885534e-09
0.15,0.00075,5.625e-05,0,-29.8540432725,-29.80506604,-29.8045883598,-29.80506604,-29.8540432725,-29.9998160554,-29.9998160554,0.451879543522,0.401799936865,0.401799936865,0.401799936865,0.451879543522,0.831746090357,0.831896723249,0.831898183933,0.831896723249,0.831746090357,3.44283567089e-08,3.43921677347e-08,3.43919022883e-08,3.43921677347e-08,3.44283567089e-08,3.44283567089e-08,3.43921677347e-08,3.43919022883e-08,3.43921677347e-08,3.44283567089e-08,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,8.18358847372e-08,8.17498638809e-08,8.17492329172e-08,8.17498638809e-08,8.18358847372e-08,2.99960523839,2.9996051795,2.99960517908,2.9996051795,2.99960523839,2.62377305057e-05,2.6234168822e-05,2.62341279925e-05,2.6234168822e-05,2.62377305057e-05,0.3916,0.3916,0.3916,0.3916,0.3916,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90934586615,0.0044076773601,-0.00576397091345,0.00255946876308,7.90543010384,2.53933636271e-12,1.02702744855e-22,1.74133570468e-05,6.55866196818e-10,2.29881942528e-09
0.175,0.000875,7.65625e-05,0,-29.8299251185,-29.772634041,-29.7719977858,-29.772634041,-29.8299251185,-29.9997549699,-29.9997549699,0.451879543522,0.401799936865,0.401799936865,0.401799936865,0.451879543522,0.825319320397,0.825493950127,0.825495877791,0.825493950127,0.825319320397,5.29578062811e-08,5.28911834891e-08,5.28906214647e-08,5.28911834891e-08,5.29578062811e-08,5.29578062811e-08,5.28911834891e-08,5.28906214647e-08,5.28911834891e-08,5.29578062811e-08,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,1.25880214597e-07,1.25721852838e-07,1.25720516911e-07,1.25721852838e-07,1.25880214597e-07,2.99954148927,2.99954141006,2.99954140943,2.99954141006,2.99954148927,3.06093228769e-05,3.06046400289e-05,3.06045795183e-05,3.06046400289e-05,3.06093228769e-05,0.3916,0.3916,0.3916,0.3916,0.3916,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22757017718,0.00606174852679,-0.00670375134377,0.00340984317069,9.22351833119,2.38354908727e-12,7.78740915882e-22,1.74132176619e-05,8.92706767891e-10,2.67504489881e-09
0.2,0.001,0.0001,0,-29.8058655154,-29.7402183938,-29.7394011922,-29.7402183938,-29.8058655154,-29.9996852556,-29.9996852556,0.451879543522,0.401799936865,0.401799936865,0.401799936865,0.451879543522,0.81975584437,0.819954400703,0.819956856888,0.819954400703,0.81975584437,7.71338710684e-08,7.70208344287e-08,7.70197572346e-08,7.70208344287e-08,7.71338710684e-08,7.71338710684e-08,7.70208344287e-08,7.70197572346e-08,7.70208344287e-08,7.71338710684e-08,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,1.83346496478e-07,1.83077809434e-07,1.83075248953e-07,1.83077809434e-07,1.83346496478e-07,2.99947799971,2.99947789728,2.99947789637,2.99947789728,2.99947799971,3.49805332094e-05,3.49745756837e-05,3.49744902226e-05,3.49745756837e-05,3.49805332094e-05,0.3916,0.3916,0.3916,0.3916,0.3916,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5457944882,0.00798772392561,-0.00764340804584,0.00438051559354,10.5417582885,2.37865803443e-12,-1.50242469019e-21,1.74131146683e-05,1.1659843499e-09,3.05131608566e-09
0.225,0.001125,0.0001265625,0,-29.7977987809,-29.7323415723,-29.7315266115,-29.7323415723,-29.7977987809,-29.9996126658,-29.9996126658,0.157999137666,0.0990351004608,0.0967820781287,0.0990351004608,0.157999137666,0.81480324875,0.814999610719,0.815002032442,0.814999610719,0.81480324875,1.0769491034e-07,1.07514681187e-07,1.07512767805e-07,1.07514681187e-07,1.0769491034e-07,1.0769491034e-07,1.07514681187e-07,1.07512767805e-07,1.07514681187e-07,1.0769491034e-07,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,6.25635518925e-10,2.55989803519e-07,2.55561400492e-07,2.55556852401e-07,2.55561400492e-07,2.55989803519e-07,2.99941479706,2.99941466852,2.99941466725,2.99941466852,2.99941479706,3.93552293588e-05,3.93499230417e-05,3.93498565554e-05,3.93499230417e-05,3.93552293588e-05,0.3916,0.3916,0.3916,0.3916,0.3916,3,3,3,3,3,0.200000033227,0.200000033179,0.200000033179,0.200000033179,0.200000033227,0.451843536654,0.604635698698,0.60653771639,0.604635698698,0.451843536654,-1.04228904088,-1.04182690559,-1.04182118888,-1.04182690559,-1.04228904088,8.22372242307e-08,8.21181412498e-08,8.21170099435e-08,8.21181412498e-08,8.22372242307e-08,10.9275760847,0.0101879721631,-0.00858291250863,0.00539152168924,10.9237896227,1.31112915663e-12,-3.99058397275e-21,1.74130480652e-05,1.47569894284e-09,3.42763372988e-09
