cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
1,4.6875,65.6060895681,0.0651984834268,1.00748768585e-07,0,0,0
1,14.0625,65.6060895681,0.0651984834268,3.02246305509e-07,0,0,0
1,23.4375,65.6060895681,0.0651984834268,5.03743841692e-07,0,0,0
1,32.8125,65.6060895681,0.0651984834268,7.0524137664e-07,0,0,0
1,42.1875,65.6060895681,0.0651984834268,9.06738909855e-07,0,0,0
1,51.5625,65.6060895681,0.0651984834268,1.10823644084e-06,0,0,0
1,60.9375,65.6060895681,0.0651984834268,1.30973396908e-06,0,0,0
1,70.3125,65.6060895681,0.0651984834268,1.51123149408e-06,0,0,0
1,79.6875,65.6060895681,0.0651984834268,1.71272901532e-06,0,0,0
1,89.0625,65.6060895681,0.0651984834268,1.91422653227e-06,0,0,0
1,98.4375,65.6060895681,0.0651984834268,2.1157240444e-06,0,0,0
1,107.8125,65.6060895681,0.0651984834268,2.31722155118e-06,0,0,0
1,117.1875,65.6060895681,0.0651984834268,2.51871905207e-06,0,0,0
1,126.5625,65.6060895681,0.0651984834268,2.72021654649e-06,0,0,0
1,135.9375,65.6060895681,0.0651984834268,2.92171403388e-06,0,0,0
1,145.3125,65.6060895681,0.0651984834268,3.12321151366e-06,0,0,0
1,150.283333333,65.6060895681,0.0651984834268,1.58683255744e-06,0,0,0
1,150.85,65.6060895681,0.0651984834268,1.60424058808e-06,0,0,0
1,151.416666667,65.6060895681,0.0651984834268,1.6216486187e-06,0,0,0
1,151.983333333,65.6060895681,0.0651984834268,1.6390566493e-06,0,0,0
1,152.55,65.6060895681,0.0651984834268,1.65646467988e-06,0,0,0
1,153.116666667,65.6060895681,0.0651984834268,1.67387271044e-06,0,0,0
1,153.9,65.6060895681,0.0651984834268,0,246.498406344,29.0215699081,0.0315451846827
1,154.9,65.6060895681,0.0651984834268,0,253.792796357,30.7350464561,0.0334076591914
1,155.9,65.6060895681,0.0651984834268,0,261.421323614,32.509543503,0.0353364603294
1,156.9,65.6060895681,0.0651984834268,0,269.420830646,34.3646985791,0.0373529332382
1,157.9,65.6060895681,0.0651984834268,0,277.811607735,36.3050562336,0.0394620176452
1,158.9,65.6060895681,0.0651984834268,0,286.612282654,38.3356559811,0.0416691912838
1,159.9,65.6060895681,0.0651984834268,0,295.841093705,40.4624106471,0.0439808811381
1,160.9,65.6060895681,0.0651984834268,0,305.516394838,42.692473496,0.0464048624956
1,161.9,65.6060895681,0.0651984834268,0,315.658627403,45.032875341,0.0489487775445
1,162.9,65.6060895681,0.0651984834268,0,326.300853445,47.4873224838,0.0516166548737
1,163.9,65.6060895681,0.0651984834268,0,337.542419078,50.0618027618,0.0544150030019
