case,seed,noise_T_K,noise_V_V,initial_shift_K,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,feasible
case3,1001,0.2,0.005,-1,95.4844505966,-1,96.6666666667,1872.91468187,2207.05021244,11.280499145,360.459411034,3730.78598241,4.85215423396e-10,2.54993508947e-17,0.566434201163,0.28739859277,7.59332105257,0.302827213671,7.12091463885,-10.432181612,0.291621969586,0.012400249443,0.500094859978,0,6.41581010541e-10,0.618306000147,19.645335179,-23.0958071689,1.26142814214,0,0,1837.55218217,2.56234920434e-17,False
case3,1002,0.2,0.005,-1,95.741575104,-1,96.6666666667,1871.67815641,2207.20541627,11.2941385686,360.425459628,3729.75225163,5.71048985876e-10,2.50754278452e-17,0.566032661609,0.287420307774,7.48830171183,0.237709274126,7.13298725992,-10.4318019987,0.291612635952,0.012401874016,0.500079204047,0,6.28538998626e-10,0.597258215472,19.7224725312,-23.0958071689,1.26142814214,0,0,1844.89898978,2.5149153593e-17,False
case3,1003,0.2,0.005,-1,95.4227572143,-1,96.6666666667,1875.06964576,2206.90644352,11.2827302624,360.566714561,3732.69210498,4.19220214098e-10,2.86088427254e-17,0.566608475602,0.287501936065,7.50170774447,0.338467310702,7.10780963082,-10.4218057295,0.291729692342,0.0123996373735,0.500100731515,0,6.38415542653e-10,0.628410937797,19.6268271643,-23.0958071689,1.26142814214,0,0,1837.33587932,2.86874473829e-17,False
case3,1004,0.2,0.005,-1,95.2888631105,-1,96.6666666667,1875.76513201,2207.14958477,11.2729991815,360.429633941,3733.75808201,5.11647613166e-10,2.58484639942e-17,0.566539624376,0.287350156572,7.50018167689,0.359140580976,7.1363040759,-10.4142106397,0.291632717802,0.0123996897906,0.50001199245,0,9.65410862364e-10,0.62084201554,19.5866589332,-23.0958071689,1.26142814214,0,0,1834.61419193,2.58484639942e-17,False
case3,1005,0.2,0.005,-1,95.2801405609,-1,96.6666666667,1878.19434406,2207.09922157,11.2523214383,360.477260558,3736.06862651,4.55258941656e-10,2.48303981543e-17,0.566636042058,0.286876098883,7.48789239261,0.298982088678,7.15537583439,-10.4170817104,0.291690452237,0.0124005742059,0.500157156508,0,6.15365536305e-10,0.644528145733,19.5840421683,-23.0958071689,1.26142814214,0,0,1837.45564365,2.48802714542e-17,False
case3,1006,0.2,0.005,-1,95.6009951174,-1,96.6666666667,1872.27997663,2207.1416366,11.2941519375,360.436851836,3730.27891334,4.86181761516e-10,2.40194149292e-17,0.566219874714,0.287534508049,7.50441201771,0.288681463045,7.13369318504,-10.4213047491,0.291657860238,0.0124010476864,0.500005177699,0,5.56571677635e-10,0.609226161545,19.6802985352,-23.0958071689,1.26142814214,0,0,1840.8859528,2.40877196661e-17,False
case3,1007,0.2,0.005,-1,95.2527309358,-1,96.6666666667,1876.1378722,2207.14867274,11.2728052923,360.480815262,3734.07853497,4.62307525595e-10,2.60604255189e-17,0.566321360372,0.287428753978,7.43332034773,0.327346071986,7.146329939,-10.4292139732,0.29162950633,0.012399716293,0.500157156508,0,6.3365135361e-10,0.631104042287,19.5758192807,-23.0958071689,1.26142814214,0,0,1834.48332029,2.6186735072e-17,False
case3,1008,0.2,0.005,-1,95.4327919245,-1,96.6666666667,1872.39088461,2207.11687745,11.3077499023,360.355550375,3730.45996159,4.3661430027e-10,2.79014008078e-17,0.566316916139,0.287572566204,7.45837722242,0.337606628739,7.1086859811,-10.4282910187,0.291627448278,0.0123998902552,0.500157156508,0,6.6121330633e-10,0.622243477495,19.6298375773,-23.0958071689,1.26142814214,0,0,1835.58010411,2.79290479632e-17,False
case3,1009,0.2,0.005,-1,95.4501604974,-1,96.6666666667,1873.13916434,2207.20899147,11.2883116713,360.330117167,3731.30635031,4.52018866781e-10,2.67591938191e-17,0.565795062012,0.287364186859,7.50344320641,0.330053605773,7.13194246971,-10.4200677994,0.29157342233,0.0124005184649,0.500066151315,0,7.38154426472e-10,0.623903225748,19.6350481492,-23.0958071689,1.26142814214,0,0,1837.21289235,2.68226196462e-17,False
case3,1000,0.2,0.005,0,94.5670176029,96.5670176029,96.5670176029,1757.21229454,2197.33434771,10.0264806588,370.682042658,3593.89108024,1.53931978275e-10,3.57694559736e-17,0.568979156712,0.274603125473,7.54478720922,0.364067486684,7.38391584966,-9.92666351724,0.294048750468,0.0123778759048,0.510362262906,0,8.24460499871e-10,0.567866406593,19.3701052809,0.364067486684,0.590147254725,0.274086411037,0,1704.37582109,3.58106556561e-17,True
case3,1001,0.2,0.005,0,95.0554391325,-1,96.6666666667,1755.54238485,2200.54537773,10.0435354263,371.194861809,3594.93643619,1.46087586472e-10,4.01696904906e-17,0.56905856071,0.275469032615,7.68947510268,0.415507469621,7.35471267963,-9.92365668309,0.293866305217,0.0123806337468,0.510290975325,0,6.15539619275e-10,0.57540461998,19.5166317397,-22.0958071689,1.26054452142,0,0,1710.85590217,4.01696904906e-17,False
case3,1002,0.2,0.005,0,95.2179197252,-1,96.6666666667,1754.28349718,2200.69294357,10.0561548313,371.161262454,3593.87133313,1.6115109247e-10,3.87130648719e-17,0.568662620373,0.275507220306,7.58458449479,0.349682566118,7.36674827813,-9.92325105099,0.293860057271,0.0123823123102,0.510267292114,0,6.02774719027e-10,0.554174188829,19.5653759176,-22.0958071689,1.26054452142,0,0,1715.39459344,3.87130648719e-17,False
case3,1003,0.2,0.005,0,94.9652524412,-1,96.6666666667,1757.63234662,2200.42524716,10.0482887265,371.302104399,3596.8037781,1.54102508532e-10,3.70656196708e-17,0.569237138378,0.275589157022,7.59677191073,0.450432371825,7.34150434348,-9.91333419723,0.293978491977,0.0123800501977,0.510297764866,0,6.12459416516e-10,0.586375587572,19.4895757324,-22.0958071689,1.26054452142,0,0,1709.60308053,3.70656196708e-17,False
case3,1004,0.2,0.005,0,94.7502502441,-1,96.6666666667,1758.41680725,2200.64603542,10.03749541,371.16567392,3597.93466417,1.25567112264e-10,3.91315669104e-17,0.569178399508,0.275454491756,7.59992254875,0.473885678818,7.36999067162,-9.90565049663,0.293880625329,0.0123800002633,0.510139098671,0,9.23780163475e-10,0.57829705699,19.4250750732,-22.0958071689,1.26054452142,0,0,1705.27650189,3.92020400516e-17,False
case3,1005,0.2,0.005,0,94.7096725523,-1,96.6666666667,1760.80688643,2200.57717118,10.0148051115,371.21332829,3600.18553443,1.6166268324e-10,3.91846928169e-17,0.569239358845,0.27504111517,7.5940553103,0.411756123326,7.38909256,-9.90864696643,0.293937524103,0.0123809452308,0.510362262906,0,5.89704285403e-10,0.60176965759,19.4129017657,-22.0958071689,1.26054452142,0,0,1706.88320783,3.9248118644e-17,False
case3,1006,0.2,0.005,0,95.1328533173,-1,96.6666666667,1754.85232789,2200.6485615,10.0568805945,371.172030422,3594.38573957,1.45405465446e-10,3.72748706901e-17,0.5688283481,0.275613114775,7.6023152711,0.40065544235,7.36730901533,-9.91287443001,0.293900485191,0.0123814585857,0.510177857023,0,5.40268274563e-10,0.566579843631,19.5398559952,-22.0958071689,1.26054452142,0,0,1712.85546074,3.73003494411e-17,False
case3,1007,0.2,0.005,0,94.5081167102,96.5081167102,96.5081167102,1754.39849156,2195.4830115,10.0845518089,370.250204712,3589.71585015,1.60866875376e-10,3.46239963783e-17,0.56894260993,0.275563024679,7.5286084616,0.405113706597,7.34736451934,-9.95563848989,0.294067974591,0.0123741549905,0.510362262906,0,6.07791150742e-10,0.588607845657,19.3524350131,0.405113706597,0.590230803323,0.27506339149,0,1700.08700588,3.46239963783e-17,True
case3,1008,0.2,0.005,0,95.0169540942,-1,96.6666666667,1754.96569688,2200.6274743,10.0728170342,371.09069922,3594.57528899,1.79397829925e-10,3.6903531446e-17,0.568948764818,0.275704515847,7.55817069711,0.45006557361,7.34224032143,-9.91983979192,0.293877724528,0.0123802995564,0.510361116723,0,6.35047570086e-10,0.578903133409,19.5050862283,-22.0958071689,1.26054452142,0,0,1709.18262739,3.69767150926e-17,False
case3,1009,0.2,0.005,0,95.0022069752,-1,96.6666666667,1755.79434272,2200.6992144,10.0521963091,371.066295304,3595.47945813,1.6467538444e-10,3.90182677834e-17,0.568425840265,0.275428621996,7.60320431005,0.443763983486,7.36578592086,-9.91150064974,0.293818838688,0.0123808496518,0.510239308211,0,7.15221659675e-10,0.580472281884,19.5006620926,-22.0958071689,1.26054452142,0,0,1710.22728431,3.90529622529e-17,False
case3,1000,0.2,0.005,1,93.8171526432,95.8171526432,95.8171526432,1621.51507941,2166.49919328,9.00861857788,376.847504241,3420.17538703,1.68256519828e-11,4.08657482853e-17,0.571613252354,0.262559491046,7.64163973039,0.335123524086,7.47638406467,-9.57395663465,0.297223657092,0.0123310863416,0.520692133952,0,7.89174947613e-10,0.524338958617,19.145145793,0.335123524086,0.591889872462,0.262134219718,0,1573.05885603,4.08657482853e-17,True
case3,1001,0.2,0.005,1,94.6018595457,96.6018595457,96.6018595457,1636.37192087,2191.96095356,8.82896654818,381.534559026,3455.62728195,4.49063009e-12,4.82003759822e-17,0.571687906454,0.263346925611,7.78847000255,0.512060092116,7.57974471691,-9.4295617721,0.296143772323,0.0123595335225,0.520610024632,0,5.89501780723e-10,0.532384541493,19.3805578637,0.512060092116,0.59247040161,0.262805926026,0,1585.35254177,4.82003759822e-17,True
case3,1002,0.2,0.005,1,94.6121285558,96.6121285558,96.6121285558,1635.43310795,2192.43143388,8.83703084149,381.564505275,3455.1370674,8.4128259914e-12,4.87424770684e-17,0.571297331352,0.263425884759,7.68464200689,0.449330131279,7.59377565219,-9.42692499435,0.296143182744,0.0123613904092,0.52057976414,0,5.77013992142e-10,0.527927897947,19.3836385667,0.449330131279,0.592333187166,0.262831389551,0,1586.28581846,4.88758339356e-17,True
case3,1003,0.2,0.005,1,94.4215111792,96.4215111792,96.4215111792,1633.53050956,2185.99055262,8.88789927656,380.53741623,3447.87154523,-3.75166564481e-12,4.78371682544e-17,0.571871394749,0.263496689363,7.69578074548,0.49127687776,7.53024193926,-9.45770537282,0.296491789099,0.0123526477729,0.52061593508,0,5.86499737665e-10,0.543636345592,19.3264533538,0.49127687776,0.592273820878,0.263033775066,0,1581.68290457,4.78371682544e-17,True
case3,1004,0.2,0.005,1,94.1894625783,96.1894625783,96.1894625783,1628.64429995,2178.6629826,8.94411041453,378.984699503,3437.26669346,6.49720277579e-11,4.3126309815e-17,0.571821587224,0.263385128278,7.70407662482,0.470958053339,7.51330178203,-9.49863528516,0.296696209956,0.0123438998018,0.520388973779,0,8.82174333583e-10,0.535671319755,19.2568387735,0.470958053339,0.59216323497,0.262945712001,0,1577.59527742,4.32640034909e-17,True
case3,1005,0.2,0.005,1,94.0246305287,96.0246305287,96.0246305287,1627.12987143,2173.24701469,8.97049042191,378.023235682,3431.32414086,5.0249582273e-11,4.3962771791e-17,0.57184834492,0.263027585119,7.70404787824,0.394110432221,7.49791687038,-9.53501053843,0.296948639353,0.0123384583264,0.520692133952,0,5.64046587215e-10,0.559515920547,19.2073891586,0.394110432221,0.592041438365,0.26234135648,0,1575.96959494,4.3962771791e-17,True
case3,1006,0.2,0.005,1,94.5863534808,96.5863534808,96.5863534808,1635.28625387,2191.56289305,8.84552183567,381.417261045,3454.27740771,1.39834810398e-11,4.82730175277e-17,0.571442690437,0.263514585751,7.7039452696,0.493099138448,7.58936691415,-9.42201683094,0.296209450166,0.0123596167039,0.52047452176,0,5.23861842794e-10,0.523975658184,19.3759060442,0.493099138448,0.592349408375,0.262991653924,0,1585.24879086,4.83581273983e-17,True
case3,1007,0.2,0.005,1,93.9550719976,95.9550719976,95.9550719976,1623.17191737,2171.03217176,9.01055036414,377.60819424,3425.60644525,2.18278728426e-11,4.19613345806e-17,0.571567450075,0.263522407825,7.62798752044,0.402601496759,7.47693908807,-9.56330565869,0.296978352459,0.012335020506,0.520692133952,0,5.81930947874e-10,0.546094316798,19.1865215993,0.402601496759,0.592088701344,0.263064909238,0,1573.44491377,4.19613345806e-17,True
case3,1008,0.2,0.005,1,94.5431969881,96.5431969881,96.5431969881,1634.28283425,2190.14979674,8.87702798103,381.071075018,3452.23858395,1.27329258248e-11,4.82068811952e-17,0.571585447903,0.263665680189,7.66211833605,0.533872807834,7.55523909167,-9.43811508164,0.296252884392,0.0123570066798,0.520684068372,0,6.08881833841e-10,0.535562750112,19.3629590964,0.533872807834,0.592419443132,0.262965290491,0,1583.01086562,4.82166390148e-17,True
case3,1009,0.2,0.005,1,94.4291676521,96.4291676521,96.4291676521,1632.28160954,2186.49754641,8.88832759849,380.352011801,3447.31547175,4.47926140623e-11,4.74772131331e-17,0.571065203637,0.263311724257,7.70587486671,0.504317482023,7.55724881664,-9.45350056375,0.296318432126,0.0123534377288,0.520536441016,0,6.92171653327e-10,0.538711042198,19.3287502956,0.504317482023,0.592297495416,0.262849587707,0,1582.25182735,4.75249180287e-17,True
