case,stage,evaluation_dt_s,evaluation_scale,J,T_target_C,t_plan_s,K_P,K_I,taper_K,hold_s,q_boost_min,ice_warn,delta_V,risk_warn,L_obs,rate_gain,ff_factor,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C,selected
case1,DE_seed_42026,0.1,1,0.886643946256,4.22488516526,106.951029783,0.0822304015605,0.0579907002391,1.62200054743,2,0.6,0.8,0.1,0.7,0.02,0.192172385225,1,93.6934505224,96.4,96.4,2890.70810047,2233.23751404,17.1533903922,298.121973148,4842.97703176,-1.3073986338e-12,3.27971157177e-19,0.553261175743,0.325660587256,6.5241350215,0.865733641775,6.75409448055,-13.3027378296,0.280526694335,0.0124624460037,0.433085516812,0,9.977298987e-10,0.946590012577,19.1080351567,0.865733641775,0.581786384659,0.324318307296,0,2763.70767706,2.88695933479e-18,0.553261175743,0.325660587256,6.5241350215,19.92,1,2.70654947758,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,1.02800456902,1.84590051801,40.811071133,0.158642832235,0.0755757178527,0.160652789874,2,0.6,0.8,0.1,0.7,0.02,0.232116198914,1,56.9460758924,59.8,59.8,3351.5834034,950.457609081,0.760447799644,223.604843312,4079.19661697,1.08002495836e-12,1.20075390603e-19,0.608850575079,0.0803877770364,6.76126507479,0.813971690824,7.57523676561,-17.2183654995,0.359115533925,0.0108454184589,0.433085516812,0,9.97033566819e-10,1,8.10713889887,0.813971690824,0.608850575079,0.0800554800179,0,3209.41712759,1.28206906896e-19,0.609266796891,0.0803877770364,6.69928632239,8.9401,1,2.85392410755,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.896227861003,3.00802625425,97.3754476667,0.125647306503,0.067158718701,1.64296977159,2,0.6,0.8,0.1,0.7,0.02,0.210056624137,1,88.4440549135,91.2,91.2,2921.95435226,2051.35672027,15.1936887149,282.686832804,4705.81792844,-1.86446413863e-11,1.30293996078e-18,0.558123936351,0.290769236551,6.23162556611,0.934079589781,6.76786559157,-14.0052674275,0.290772660089,0.0122086079675,0.433085516812,0,9.96188020963e-10,0.999177091184,17.5332164741,0.934079589781,0.585863384782,0.289451652617,0,2785.60044307,2.45761527448e-18,0.558123936351,0.290769236551,6.23162556611,18.36,1,2.75594508648,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.987125823458,2.66977808725,57.6908758522,0.206968902405,0.0306798844545,1.88830187669,2,0.6,0.8,0.1,0.7,0.02,0.1555979723,1,64.7246436119,67.6,67.6,3218.30722028,1222.81600189,4.49642197665,235.019195752,4210.6004484,2.38173925027e-11,6.66513285535e-19,0.595708703351,0.125667010564,6.54662969649,0.830677791753,7.37730748824,-16.5446159106,0.342344159156,0.0111784972056,0.433085516812,0,9.92883997242e-10,1,10.4173930836,0.830677791753,0.603918856335,0.125135702752,0,3074.53940088,6.66513285535e-19,0.595708703351,0.125667010564,6.35077345263,11.28,1,2.87535638809,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,11.022086173,0.654272815219,83.4414387697,0.0698028497025,0.0549112646902,1.07474720598,2,0.6,0.8,0.1,0.7,0.02,0.340574060864,1,82.1075243235,-1,98.6666666667,3332.28777152,2280.67995157,8.49109091673,347.800543915,5273.6582701,1.56319401867e-11,1.21202960862e-17,0.56532089297,0.247476733342,8.68321330186,0.167716110043,8.8509294119,-11.2289642289,0.285471493276,0.0125027499378,0.433085516812,0,9.98998217483e-10,1,15.632257297,,,,,2821.71099663,1.21593273644e-17,0.56532089297,0.247402625056,5.88832889906,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,11.0483459967,0.479496244896,79.4599111488,0.191126785306,0.0692719604088,1.43061802441,2,0.6,0.8,0.1,0.7,0.02,0.066973215753,1,79.4179694653,-1,98.6666666667,3417.28106129,2272.82862166,6.64090948374,357.875674912,5338.87491752,1.37561073643e-11,1.39764502055e-17,0.569436770745,0.227315396202,9.09511581533,-0.00571520065976,9.08940061467,-10.8980137776,0.287600506502,0.0124904073123,0.433085516812,0,9.98037763544e-10,1,14.8253908396,,,,,2852.94910875,1.39764502055e-17,0.569436770745,0.227032219389,5.94578812133,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.8352904791,2.08913722966,106.326012117,0.156529615575,0.0377057860339,0.809032563913,2,0.6,0.8,0.1,0.7,0.02,0.107920271356,1,-1,-1,98.6666666667,2700.64343678,2319.88399908,20.6575844676,294.526642859,4746.65837746,-2.0406787371e-11,-5.13369728672e-19,0.548565919845,0.364382180204,6.80944151334,-0.208306747246,5.81147814847,-13.5513166875,0.273563191579,0.0126298577718,0.433085516812,0,9.93409798866e-10,0.873125086304,-1,,,,,,2.74221834476e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.89967017241,2.6190579198,93.571571207,0.317417239886,0.00565483180111,1.34281914562,2,0.6,0.8,0.1,0.7,0.02,0.103708139866,1,86.022137785,88.8,88.8,2933.17725353,1967.64643527,14.3183730091,275.650623575,4639.49143823,2.06910044653e-11,1.84910680517e-18,0.560615420181,0.274868385923,6.0913021135,0.909334559172,6.76050990931,-14.3363290154,0.29551758752,0.0120969145118,0.433085516812,0,9.93622961687e-10,1,16.8066413355,0.909334559172,0.587546415903,0.273625685443,0,2794.28414278,2.49529129998e-18,0.560615420181,0.274868385923,6.0913021135,17.64,1,2.77786221504,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.8036422929,1.90806457878,112.331907394,0.290754991014,0.00450432437285,1.12314066969,2,0.6,0.8,0.1,0.7,0.02,0.293400141201,1,-1,-1,98.6666666667,2406.89236235,2331.72595335,25.0264669698,277.320568798,4486.32421387,-5.65592017665e-11,1.8442278954e-18,0.543989198322,0.401931838155,7.08861264958,-1.96185920986,4.26624337574,-14.4768570056,0.269195967027,0.0127207842739,0.433085516812,0,9.9958441524e-10,0.78184882837,-1,,,,,,2.82326245715e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7697919451,4.71845930954,130.529231816,0.0824074045917,0.0119008640409,1.59396557012,2,0.6,0.8,0.1,0.7,0.02,0.241083749014,1,-1,-1,98.6666666667,2102.70788793,2343.96697738,29.5230568889,259.617658444,4216.58026375,2.09752215596e-11,2.21665134165e-18,0.539255590193,0.437303763884,7.38307901485,-3.74535144278,2.68951354874,-15.4433864953,0.264262814082,0.0128198860984,0.432672713644,0,9.98436888722e-10,0.686118648121,-1,,,,,,2.28604028069e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7724170884,2.28261141225,120.719418612,0.107689369785,0.0302553963593,1.00319453183,2,0.6,0.8,0.1,0.7,0.02,0.355991406755,1,-1,-1,98.6666666667,2127.06340014,2343.08738412,29.1657578705,260.992306092,4238.32423604,-2.67164068646e-11,2.47740196413e-18,0.539585080824,0.434582550137,7.35041374841,-3.59999455589,2.81926994752,-15.3659624809,0.264656080279,0.0128118022306,0.432937991005,0,9.99197169449e-10,0.694132432991,-1,,,,,,2.47740196413e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.8287303079,2.8993803363,110.350533168,0.463227571524,0.0778753154466,1.41053290049,2,0.6,0.8,0.1,0.7,0.02,0.0728769420912,1,-1,-1,98.6666666667,2640.40047068,2322.33544375,21.5583392286,290.953533168,4693.34072048,-7.95807864051e-12,5.8004816228e-19,0.547611210119,0.372411372882,6.86568768913,-0.565837013438,5.4939579073,-13.7409543963,0.27269153633,0.012648105992,0.433085516812,0,9.97516735879e-10,0.855396250978,-1,,,,,,2.69885025786e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.910004523985,3.1608346678,89.348230923,0.172777264347,0.0393794343,1.06908648854,2,0.6,0.8,0.1,0.7,0.02,0.0746021166118,1,81.4400642157,84.2,84.2,2966.87013999,1806.92382575,12.4568766746,263.573981775,4522.67686064,3.97903932026e-12,2.90430656955e-18,0.566299955521,0.242392065878,5.9878966578,0.826582875273,6.81447953307,-14.9203060326,0.304925810117,0.0118877413702,0.433085516812,0,9.9434060985e-10,1,15.4320192647,0.826582875273,0.590943796069,0.241413262407,0,2828.87335077,2.94387994884e-18,0.566299955521,0.242392065878,5.90096799881,16.26,1,2.75993578434,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.897347465145,2.88300961213,97.5087464247,0.136773017601,0.0042964095776,1.0904796824,2,0.6,0.8,0.1,0.7,0.02,0.303865040816,1,88.9719315529,91.8,91.8,2925.60457598,2071.97952253,15.3088301408,284.997105631,4727.89582303,1.11981535156e-11,1.37558150634e-18,0.557725084051,0.293818166306,6.26796474392,0.947055649671,6.80206787622,-13.898909513,0.289715400103,0.0122356368793,0.433085516812,0,9.96042359702e-10,0.991312584789,17.6915794659,0.947055649671,0.585614617056,0.292431811954,0,2786.77395992,2.77338915722e-18,0.557725084051,0.293818166306,6.26796474392,18.54,1,2.82806844711,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7270962069,2.73390424175,134.44581614,0.150424823928,0.0398333587181,0.452056562618,2,0.6,0.8,0.1,0.7,0.02,0.258617790683,1,-1,-1,98.6666666667,1722.60172303,2359.1834143,34.9058991548,237.626785344,3879.06425115,2.44142484007e-11,6.32360917102e-19,0.533272059163,0.477809908091,7.73397290977,-5.96208768416,0.75487230066,-16.6593257291,0.257465757745,0.0129533619647,0.431577194562,0,9.99363258813e-10,0.560903890274,-1,,,,,,1.15494636424e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7826720631,3.74029242231,123.639942771,0.303444769356,0.044616361104,0.337010346794,2,0.6,0.8,0.1,0.7,0.02,0.105144152414,1,-1,-1,98.6666666667,2219.35829458,2339.28658679,27.8060521764,266.32737887,4320.12355467,-1.27897692437e-11,2.58528008029e-18,0.541033637878,0.424093892487,7.26426454741,-3.05837738935,3.29461901613,-15.0726358049,0.266196991081,0.0127811372364,0.432478601223,0,9.95196813847e-10,0.723960326212,-1,,,,,,2.58528008029e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,1.0211053408,2.05236003172,43.5336645235,0.0358131341286,0.00596967517255,1.24984726901,2,0.6,0.8,0.1,0.7,0.02,0.270019717759,1,58.1942525148,61,61,3329.08998315,992.057323102,1.25593266121,225.057426463,4097.34581245,1.70814473677e-11,1.59919820442e-20,0.60684807261,0.0871009580449,6.74458138563,0.833422890195,7.57800427583,-17.1306138909,0.3565373135,0.0109262924539,0.433085516812,0,9.98104709993e-10,1,8.4664275644,0.833422890195,0.607946655497,0.0867435427353,0,3188.97469578,1.14383329197e-19,0.607043294243,0.0871009580449,6.5859078879,9.3,1,2.80574748516,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.978771569019,2.19236039619,61.3189142418,0.473286560022,0.0411351485221,1.8704838803,2,0.6,0.8,0.1,0.7,0.02,0.0490220433484,1,67.8591873169,70.8,70.8,3191.0700062,1333.94122649,5.87515065157,243.438957202,4287.44742614,1.47792889038e-11,1.17527515497e-18,0.590934516101,0.14202799705,6.52532363622,0.592801858129,7.11812549435,-16.1037749976,0.336049567912,0.0113080325293,0.433085516812,0,9.9735864012e-10,1,11.3577561951,0.592801858129,0.601874254144,0.141475958238,0,3051.38466385,1.17527515497e-18,0.590934516101,0.14202799705,6.03784640741,12.24,1,2.94081268311,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7453954249,3.43384204027,132.10631239,0.290013264228,0.0556754073062,0.483292372526,2,0.6,0.8,0.1,0.7,0.02,0.0961886819136,1,-1,-1,98.6666666667,1885.42649486,2352.64827058,32.6594333458,246.998060801,4023.73613798,-3.56124019163e-11,1.93042196811e-18,0.535816844324,0.460855805709,7.57874537058,-5.01280573652,1.58101059077,-16.1376026239,0.260461246967,0.0128947329446,0.43167769668,0,9.99831994974e-10,0.615146081148,-1,,,,,,2.01309238376e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.900215164693,2.18574059825,92.4891903454,0.318088925369,0.0304768997635,1.02186435533,2,0.6,0.8,0.1,0.7,0.02,0.0856920057535,1,86.159041667,89,89,2934.95408133,1974.53803495,14.3608784051,276.380787375,4647.4722073,-8.52651282912e-13,1.80682292045e-18,0.560432466638,0.275901627194,6.09789157619,0.931035912892,6.77734972619,-14.3006635482,0.295162757469,0.0121053289045,0.433085516812,0,9.9358743455e-10,1,16.8477125001,0.931035912892,0.587508439245,0.274593781898,0,2792.90616467,2.73300262629e-18,0.560432466638,0.275901627194,6.09789157619,17.7,1,2.84095833302,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7634839926,4.29725946501,130.589283399,0.20003968538,0.0356194893273,1.85668455133,2,0.6,0.8,0.1,0.7,0.02,0.0709907434072,1,-1,-1,98.6666666667,2046.71935643,2346.19563085,30.3371990303,256.323255419,4166.92893089,2.27373675443e-12,2.83247817562e-18,0.538342370867,0.443474346166,7.42758026685,-4.07130040127,2.40491651575,-15.6222264293,0.263301323994,0.0128388349773,0.432069997766,0,9.97946614234e-10,0.668064771297,-1,,,,,,2.83247817562e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.810006597,3.4199313591,116.119647975,0.0505475401092,0.045556484413,1.25626520512,2,0.6,0.8,0.1,0.7,0.02,0.39857789934,1,-1,-1,98.6666666667,2468.26169273,2329.34121283,24.1201430201,280.868342647,4540.85470594,-1.89288584806e-11,1.64039788697e-18,0.544974012155,0.39442681834,7.03967213524,-1.5880885075,4.58827148782,-14.2836126763,0.270122185913,0.0127013272901,0.433085516812,0,9.94933913034e-10,0.804266903504,-1,,,,,,3.04660810468e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.945248268629,1.01490343633,71.9593366953,0.345318937315,0.0778636815478,0.155786961497,2,0.6,0.8,0.1,0.7,0.02,0.184495254877,1,73.7355476141,76.6,76.6,3081.77463865,1539.37204918,8.76173293726,249.780958174,4380.12746259,-2.27373675443e-12,2.04832895437e-18,0.580609895812,0.183145604042,6.22354183919,0.791836634602,7.0153784738,-15.6533451604,0.32209351744,0.0115491316394,0.433085516812,0,9.9650421248e-10,1,13.1206642842,0.791836634602,0.597651046061,0.18238431707,0,2939.63171265,2.04832895437e-18,0.580609895812,0.183145604042,6.01391512178,13.98,1,2.8644523859,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7650120215,3.16891607017,125.899591921,0.269879466871,0.043124552656,1.22601577974,2,0.6,0.8,0.1,0.7,0.02,0.14805123099,1,-1,-1,98.6666666667,2060.5742184,2345.65039495,30.1352789758,257.121522426,4179.2383699,-3.9221959014e-11,2.42807076528e-18,0.538555367837,0.441953597785,7.4141314125,-3.98965351364,2.47634879569,-15.5780913593,0.263536391558,0.0128341372759,0.432149870977,0,9.9900532291e-10,0.672661664008,-1,,,,,,2.42807076528e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7366610546,4.36668354079,138.441160623,0.103931927155,0.00609279503018,1.02546807944,2,0.6,0.8,0.1,0.7,0.02,0.193879239017,1,-1,-1,98.6666666667,1803.8873555,2355.83032008,33.7946971464,242.40192651,3951.11044622,-1.21644916362e-11,1.42735216008e-18,0.534615519408,0.469384972197,7.66276455966,-5.50107021507,1.15945932223,-16.3971709412,0.259007146359,0.0129238233678,0.431797130306,0,9.99980986904e-10,0.586350409168,-1,,,,,,1.46990709535e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.98362237666,1.67804428751,78.3238195237,0.0812859054243,0.0224844203508,1.90529215132,2,0.6,0.8,0.1,0.7,0.02,0.320954304684,1,76.5561781406,84.8,84.8,3206.88500048,1814.28576745,8.59859872974,286.478981365,4743.2903853,-3.5527136788e-11,2.47496250924e-18,0.574658783929,0.20499703438,7.89702175783,0.322234889048,8.21925664688,-13.8732906838,0.308801066842,0.0118867727608,0.433085516812,0,9.99587967954e-10,1,13.9668534422,0.322234889048,0.595777855701,0.204192143321,0,2892.70868749,3.24637235496e-18,0.574658783929,0.20499703438,5.99871853085,16.44,1,8.24382185936,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.887341321862,3.18800512716,103.454680704,0.0351692295762,0.0235817221872,1.36452022195,2,0.6,0.8,0.1,0.7,0.02,0.0532350866814,1,93.4915644646,96.2,96.2,2892.98174067,2226.15434498,17.0589340422,297.616025119,4838.57899457,-9.15179043659e-12,9.60061023736e-19,0.553478197667,0.324129512257,6.51700168665,0.864587897707,6.7602253224,-13.3253507007,0.280947545213,0.0124522887932,0.433085516812,0,9.99122562462e-10,0.947058996311,19.0474693394,0.864587897707,0.581967820976,0.322794754663,0,2765.83552448,3.04660810468e-18,0.553478197667,0.324129512257,6.51700168665,19.86,1,2.70843553543,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.886532828266,1.77001332463,100.030746423,0.258275538195,0.04216570539,0.511027101114,2,0.6,0.8,0.1,0.7,0.02,0.276787362695,1,94.4068658829,97.2,97.2,2890.34582464,2261.11692634,17.392999895,300.81004797,4868.04570291,-6.19593265583e-12,-8.52182907574e-19,0.552644079134,0.330469260562,6.56300475928,0.88617596156,6.77639374964,-13.1812441989,0.279031472494,0.0125010888585,0.433085516812,0,9.98564786414e-10,0.939926035681,19.3220597649,0.88617596156,0.58132639857,0.329028861205,0,2760.22494407,2.79154954361e-18,0.552644079134,0.330469260562,6.56300475928,20.16,1,2.79313411713,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.8039304962,1.68531310652,111.407047907,0.399823379997,0.0538523805965,1.5703717119,2,0.6,0.8,0.1,0.7,0.02,0.0183594587217,1,-1,-1,98.6666666667,2412.25531071,2331.5334639,24.9521213513,277.564116293,4491.17677967,-1.10844666779e-11,1.86265933233e-18,0.54404415791,0.401286977933,7.08188257903,-1.9211572703,4.29682772726,-14.4608914912,0.26927081936,0.012718942434,0.432873475886,0,9.9938191056e-10,0.785083424366,-1,,,,,,2.61780614547e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.8152540692,4.22488516526,117.820423469,0.159961807246,0.00879431632601,0.455648540467,2,0.6,0.8,0.1,0.7,0.02,0.235842135754,1,-1,-1,98.6666666667,2512.84337478,2327.44589942,23.4520509654,283.531005406,4580.21031976,-2.48405740422e-11,1.21918534296e-18,0.545665569513,0.38882177342,6.99194142071,-1.33528711278,4.81897541444,-14.1417556931,0.270823042757,0.0126874775128,0.433085516812,0,9.99676785796e-10,0.814767124479,-1,,,,,,2.63271392534e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.894392956655,3.07306217893,99.8751698197,0.189339537655,0.0166397723,1.36074529749,2,0.6,0.8,0.1,0.7,0.02,0.0821081882968,1,90.5646250486,93.4,93.4,2915.97204913,2127.90840563,15.9149846227,289.619503184,4770.1759362,1.40403244586e-11,1.70653421949e-18,0.55614028378,0.304594576987,6.35810333592,0.936765068305,6.79913759762,-13.6839576798,0.286554205702,0.0123126328871,0.433085516812,0,9.99794025347e-10,0.977587607974,18.1693875146,0.936765068305,0.5843905362,0.303169101064,0,2778.69473993,2.6972239546e-18,0.55614028378,0.304594576987,6.35810333592,19.02,1,2.83537495136,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.887069787602,3.00802625425,103.500464349,0.128661444071,0.0282676998573,0.80381962061,2,0.6,0.8,0.1,0.7,0.02,0.109880294329,1,94.0283233404,96.8,96.8,2892.09646277,2247.09267235,17.2496179399,299.572400424,4856.86635263,-2.68869371212e-11,8.16946336968e-19,0.552987946185,0.327850539268,6.54399874371,0.882210651631,6.77289153241,-13.2367386912,0.279811547278,0.0124812738626,0.433085516812,0,9.99001770197e-10,0.943164776868,19.2084970021,0.882210651631,0.581609977056,0.326439032109,0,2762.52821061,2.87557521197e-18,0.552987946185,0.327850539268,6.54399874371,20.04,1,2.77167665959,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.950600994799,3.00982279917,75.1731158511,0.248232345602,0.0210713775671,1.06081341466,2,0.6,0.8,0.1,0.7,0.02,0.0285814696184,1,73.07303195,76,76,3099.2260282,1517.9178158,8.40759895894,249.420628863,4376.13081409,-1.93836058315e-11,1.88081971872e-18,0.581886852427,0.178002336441,6.18713455701,0.851832459048,7.03896701606,-15.6830612665,0.323644791356,0.0115207985912,0.433085516812,0,9.94551996314e-10,1,12.921909585,0.851832459048,0.59841407535,0.177217650916,0,2952.8776257,1.88081971872e-18,0.581886852427,0.178002336441,6.00772645773,13.8,1,2.92696805,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,1.05218537673,0.744144516123,76.4196549288,0.346875843292,0.0325018754514,1.02356803641,2,0.6,0.8,0.1,0.7,0.02,0.0693841406876,1,76.8188684702,94,94,3430.41962284,2113.59543316,6.10134997847,340.664078496,5209.45232748,-2.46132003667e-11,6.5610494468e-18,0.574142730446,0.207007555975,8.94080296329,0.237351091964,9.17815405526,-11.5928936905,0.296391674506,0.0122632749481,0.433085516812,0,9.99076377184e-10,1,14.0456605411,0.237351091964,0.5974772364,0.205806993898,0,2888.74916065,6.5610494468e-18,0.574142730446,0.207007555975,5.99492494293,19.2,1,11.9,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.981294245371,3.16031295421,60.797924858,0.35952852073,0.05283890753,1.05043887714,2,0.6,0.8,0.1,0.7,0.02,0.0148618339186,1,65.9721135139,68.8,68.8,3199.29463909,1265.05434283,5.16634242316,237.095102814,4232.42022153,1.09423581307e-11,7.81709766362e-19,0.593492109358,0.133154845219,6.49281647816,0.818842924598,7.31165940276,-16.4274837087,0.339727993898,0.011226129802,0.433085516812,0,9.96998039682e-10,1,10.7916340542,0.818842924598,0.603103157598,0.13260925144,0,3057.90031479,7.81709766362e-19,0.593492109358,0.133154845219,6.29927466012,11.64,1,2.82788648605,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7312671944,1.2567564085,127.384698625,0.094079995351,0.0056595443572,1.57642785936,2,0.6,0.8,0.1,0.7,0.02,0.066973215753,1,-1,-1,98.6666666667,1755.54564318,2357.71516593,34.4565613828,239.614857725,3908.10251277,-3.60955709766e-12,9.6385573134e-19,0.533877268092,0.474365907075,7.71170342096,-5.78407849898,0.912572238839,-16.5520209731,0.258127714451,0.0129412070543,0.43138551389,0,9.99850868766e-10,0.570150706264,-1,,,,,,1.09694154801e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.8426734833,2.25496999677,105.879994329,0.185156457265,0.0377057860339,0.909153723522,2,0.6,0.8,0.1,0.7,0.02,0.279262617989,1,98.4316170216,-1,98.6666666667,2747.35205092,2318.01191846,19.9572990514,297.29494843,4788.02632,5.74118530494e-12,-8.72240647765e-19,0.549298114341,0.358043509024,6.76566108057,0.0715221133301,6.05931376641,-13.4046841316,0.274174511754,0.0126160850119,0.433085516812,0,9.96518423335e-10,0.887007937039,20.5294851065,,,,,2736.93737057,2.66280053562e-18,0.549298114341,0.358043509024,6.76566108057,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.884717617778,2.6754085118,103.377399803,0.164081565156,0.0257640580562,0.507710010713,2,0.6,0.8,0.1,0.7,0.02,0.226949313493,1,94.873777771,97.6,97.6,2884.42772901,2275.27287903,17.5956890558,301.829901531,4875.46639557,-3.69482222595e-12,7.44846892498e-19,0.5522569394,0.333592159884,6.58873970165,0.859862042641,6.75597908958,-13.1382594316,0.27819773423,0.0125222905542,0.433085516812,0,9.98227278615e-10,0.934580206638,19.4621333313,0.859862042641,0.580878605557,0.33221602714,0,2758.10701414,3.28160892557e-18,0.5522569394,0.333592159884,6.58873970165,20.28,1,2.72622222901,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,0.890317873696,2.06380461517,98.0273546763,0.307203088148,0.0119008640409,1.38669130236,2,0.6,0.8,0.1,0.7,0.02,0.336587227658,1,91.6878335476,94.4,94.4,2902.68613501,2163.15689728,16.376310039,292.241306684,4789.97803564,-7.44648787077e-12,3.97360096216e-19,0.555095594524,0.312061075313,6.41842855118,0.839430716952,6.76359900764,-13.5681066457,0.284474305841,0.0123651053726,0.433085516812,0,9.97921745238e-10,0.962701668317,18.5063500643,0.839430716952,0.583275306047,0.310750121903,0,2774.05782232,2.85090961255e-18,0.555095594524,0.312061075313,6.41842855118,19.32,1,2.71216645241,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7909793486,3.50205390522,120.786640809,0.142208449606,0.0318115970259,0.916356090559,2,0.6,0.8,0.1,0.7,0.02,0.266150133483,1,-1,-1,98.6666666667,2294.21974456,2336.31189436,26.7011202438,270.694805681,4386.53795349,-7.44648787077e-12,3.90800673072e-18,0.542205253014,0.415405920627,7.19500819799,-2.61874620555,3.68264285301,-14.834726295,0.267406955551,0.0127567768816,0.433019395594,0,9.95584059638e-10,0.747635473548,-1,,,,,,3.90800673072e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_42026,0.1,1,10.7851541923,3.0957329658,120.683225617,0.15685815746,0.0294914411248,1.15847824732,2,0.6,0.8,0.1,0.7,0.02,0.355991406755,1,-1,-1,98.6666666667,2241.68241163,2338.46576534,27.4784733207,267.644004925,4339.98264537,-1.94972926693e-11,2.69207399428e-18,0.541382056553,0.421535296838,7.24403905864,-2.92742228755,3.41079512954,-15.0014531501,0.266553651595,0.0127738924858,0.433085516812,0,9.96024596134e-10,0.730939627595,-1,,,,,,2.69207399428e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
