case,strategy,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C
case1,guarded,92.0963503003,94.8,154.8,2894.16567687,2179.24942057,15.8846180748,293.124237,4796.17547852,4.09784206568e-10,6.07857948004e-18,0.55366797179,0.323850284076,6.46269122232,0.798678972274,6.774132789,-13.5329647881,0.28239662834,0.0123980409453,0.432901849433,0,9.69265556705e-10,0.960077653696,18.6289050901,-4.00636190419,0.558350850662,0.514247455565,0,2767.28470798,2.74963428762e-16,0.55366797179,0.323850284076,6.46269122232,19.44,1,2.70364969969,0,0,5.4581672515e-11,98.6666666667,True,sensor,0.2
case2,guarded,76.4429229975,80.4,140.4,239.386122592,1605.9195015,-1.81701282331,403.84515269,1439.64345858,3.96767063648e-11,4.48100757888e-18,0.603069004693,0.0966261206156,8.99962761649,0.438240766077,9.43786838257,-5.06937409165,0.340368162797,0.011586321093,0.640731729698,0,9.74059943815e-10,0.109838754627,13.9328768992,0.438240766077,0.613110348177,0.0963195219742,0,239.386122592,6.50304463057e-16,0.603069004693,0.0966261206156,8.92529175534,15.12,1,3.95707700253,0,0,8.46434033974e-12,98.6666666667,True,sensor,0.2
case3,guarded,92.3760199487,95.4,155.4,1808.03959696,2156.55404668,9.18742547693,368.765159869,3605.01590924,1.18689058581e-10,3.26648430526e-17,0.570657141708,0.261259141289,7.3869971211,0.530661812308,7.62579189313,-9.90954212755,0.296733731112,0.0123147608482,0.508861639967,0,8.82835138327e-10,0.563338992764,18.7128059846,-1.78033220445,0.586771784157,0.310923020778,0,1728.17290082,4.53076161658e-16,0.570657141708,0.261259141289,7.3869971211,19.62,1,3.02398005128,0,0,2.95742319523e-11,98.6666666667,True,sensor,0.2
