cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
1,4.6875,148.8,5.99570394941,1.63002708626e-07,0,0,0
1,14.0625,148.8,5.99570394941,4.89008125996e-07,0,0,0
1,23.4375,148.8,5.99570394941,8.15013543722e-07,0,0,0
1,32.8125,148.8,5.99570394941,1.14101896204e-06,0,0,0
1,42.1875,148.8,5.99570394941,1.46702438119e-06,0,0,0
1,51.5625,148.8,5.99570394941,1.79302980141e-06,0,0,0
1,60.9375,148.8,5.99570394941,2.11903522294e-06,0,0,0
1,70.3125,148.8,5.99570394941,2.445040646e-06,0,0,0
1,79.6875,148.8,5.99570394941,2.77104607085e-06,0,0,0
1,89.0625,148.8,5.99570394941,3.09705149772e-06,0,0,0
1,98.4375,148.8,5.99570394941,3.42305692684e-06,0,0,0
1,107.8125,148.8,5.99570394941,3.74906235846e-06,0,0,0
1,117.1875,148.8,5.99570394941,4.0750677928e-06,0,0,0
1,126.5625,148.8,5.99570394941,4.40107323011e-06,0,0,0
1,135.9375,148.8,5.99570394941,4.72707867063e-06,0,0,0
1,145.3125,148.8,5.99570394941,5.05308411459e-06,0,0,0
1,150.283333333,148.8,5.99570394941,2.56735684994e-06,0,0,0
1,150.85,148.8,5.99570394941,2.59552153502e-06,0,0,0
1,151.416666667,148.8,5.99570394941,2.62368622012e-06,0,0,0
1,151.983333333,148.8,5.99570394941,2.65185090522e-06,0,0,0
1,152.55,148.8,5.99570394941,2.68001559033e-06,0,0,0
1,153.116666667,148.8,5.99570394941,2.70818027546e-06,0,0,0
1,153.9,148.8,5.99570394941,0,410.36494487,28.9119801217,0.0314260653497
1,154.9,148.8,5.99570394941,0,421.320608201,31.0750444058,0.0337772221802
1,155.9,148.8,5.99570394941,0,432.482867368,33.3302828966,0.0362285683659
1,156.9,148.8,5.99570394941,0,443.911231974,35.7009542266,0.0388053850289
1,157.9,148.8,5.99570394941,0,455.60388613,38.1942220454,0.041515458745
1,158.9,148.8,5.99570394941,0,467.559115871,40.8178466623,0.0443672246329
1,159.9,148.8,5.99570394941,0,479.775511437,43.580403258,0.0473700035413
1,160.9,148.8,5.99570394941,0,492.252189979,46.4911822546,0.050533893755
1,161.9,148.8,5.99570394941,0,504.989036809,49.5566671234,0.0538659425255
1,162.9,148.8,5.99570394941,0,517.98697306,52.7838048532,0.0573737009273
1,163.9,148.8,5.99570394941,0,531.248247302,56.1825627261,0.0610680029632
1,164.9,148.8,5.99570394941,0,544.642334731,60.5887331429,0.0658573186336
