case,strategy,initial_shift_K,G_factor,G_EP_factor,h_factor,seed,noise_T_K,noise_V_V,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C
case1,constant_optimized,0,1,1,1,3004,0.2,0.005,29.4155884743,31.8,31.8,3237.8761585,252.017128639,-1.13072346144,119.994874875,3368.7676888,3.42197381542e-10,1.88651178012e-19,0.65373409285,0.0166040694048,19.5898975101,1.56914878421,21.1590462943,-22.5550000185,0.391078243843,0.00538751131369,0.433085516812,0,2.63931099198e-11,0.997588127302,2.16319211322,1.56914878421,0.65373409285,0.0164914823725,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.5281,1,2.38441152573,0.634761535421,5.4043590905e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,3005,0.2,0.005,29.4155884743,32.2,32.2,3278.60416049,258.396708781,-1.17188444706,122.531449762,3413.29753506,3.44982709066e-10,1.89057753827e-19,0.6537088061,0.0166040694048,19.7391884732,1.82883019131,21.5680186645,-22.4103601667,0.390871507563,0.00545581522659,0.433085516812,0,2.6755486715e-11,0.997588127302,2.16319211322,1.82883019131,0.6537088061,0.0164506993355,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.5921,1,2.78441152573,0.704327232763,6.24792930893e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,3006,0.2,0.005,29.4155884743,32,32,3258.24015949,255.197128838,-1.15116648608,121.260565815,3391.02555603,3.4131630855e-10,1.87973551655e-19,0.653720589121,0.0166040694048,19.6648319319,1.69911229495,21.3639442268,-22.4827812471,0.390974304706,0.0054216558268,0.433085516812,0,2.65814037448e-11,0.997588127302,2.16319211322,1.69911229495,0.653720589121,0.0164718611662,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.56,1,2.58441152573,0.672199097945,8.01668147686e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,3007,0.2,0.005,29.4155884743,32.8,32.8,3339.69616348,268.11286392,-1.23598665576,126.3751623,3480.19787845,3.54773987965e-10,1.92716936159e-19,0.653683488141,0.0166040694048,19.9588268209,2.21653136654,22.1753581874,-22.191892886,0.390570064043,0.0055583852853,0.433085516812,0,2.72954991942e-11,0.997588127302,2.16319211322,2.21653136654,0.653683488141,0.0163780616366,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.6896,1,3.38441152573,0.704834545005,8.92697924255e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,3008,0.2,0.005,29.4155884743,32.2,32.2,3278.60416049,258.396708781,-1.17188444706,122.531449762,3413.29753506,3.44982709066e-10,1.89057753827e-19,0.6537088061,0.0166040694048,19.7391884732,1.82883019131,21.5680186645,-22.4103601667,0.390871507563,0.00545581522659,0.433085516812,0,2.6755486715e-11,0.997588127302,2.16319211322,1.82883019131,0.6537088061,0.0164506993355,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.5921,1,2.78441152573,0.614471333594,9.95092828555e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,3009,0.2,0.005,29.4155884743,32.2,32.2,3278.60416049,258.396708781,-1.17188444706,122.531449762,3413.29753506,3.44982709066e-10,1.89057753827e-19,0.6537088061,0.0166040694048,19.7391884732,1.82883019131,21.5680186645,-22.4103601667,0.390871507563,0.00545581522659,0.433085516812,0,2.6755486715e-11,0.997588127302,2.16319211322,1.82883019131,0.6537088061,0.0164506993355,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.5921,1,2.78441152573,0.785711971061,9.79919176602e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3000,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.605132315365,9.77594173556e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3001,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.582268070497,6.23162092073e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3002,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.603102548586,0.000140350500231,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3003,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.572114067708,9.630508931e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3004,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.634761615047,5.40003892285e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3005,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.704329349789,6.11267147548e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3006,0.2,0.005,28.0192695916,30.4,30.4,3095.32815152,229.584477314,-1.10598756383,117.082048018,3206.72459325,2.9213254038e-10,2.42996811908e-19,0.656699928085,0.0141074339428,19.0613384793,1.58930443301,20.6506429123,-22.075089825,0.3916,0.00513843364879,0.442435445386,0,2.50324205808e-11,0.997588127302,1.96269867111,1.58930443301,0.656699928085,0.0140106757465,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3104,1,2.38073040843,0.67219910462,5.72082278289e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3007,0.2,0.005,28.0192695916,30.4,30.4,3095.32815152,229.584477314,-1.10598756383,117.082048018,3206.72459325,2.9213254038e-10,2.42996811908e-19,0.656699928085,0.0141074339428,19.0613384793,1.58930443301,20.6506429123,-22.075089825,0.3916,0.00513843364879,0.442435445386,0,2.50324205808e-11,0.997588127302,1.96269867111,1.58930443301,0.656699928085,0.0140106757465,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3104,1,2.38073040843,0.625951261371,8.98009877531e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3008,0.2,0.005,28.0192695916,30.4,30.4,3095.32815152,229.584477314,-1.10598756383,117.082048018,3206.72459325,2.9213254038e-10,2.42996811908e-19,0.656699928085,0.0141074339428,19.0613384793,1.58930443301,20.6506429123,-22.075089825,0.3916,0.00513843364879,0.442435445386,0,2.50324205808e-11,0.997588127302,1.96269867111,1.58930443301,0.656699928085,0.0140106757465,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3104,1,2.38073040843,0.614473529358,9.41267585749e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,3009,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.659564367578,7.21576954104e-05,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3000,0.2,0.005,6.34014691114,8.6,8.6,994.269985136,16.7127682054,-0.358215768297,46.3318830899,964.292654483,3.9243275296e-11,1.11588120471e-19,0.731707979283,0.000146137242888,9.28047331319,2.77183237668,12.0523056899,-9.40268324185,0.3916,0.00141838743182,0.642693965085,0,4.48885373316e-12,1,0.100493657137,2.77183237668,0.731707979283,0.000144460242374,0,733.002066872,1.16873606062e-19,0.74098439928,0.000146137242888,7.02770254951,0.1849,1,2.25985308886,0.59516647655,3.87842615605e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3001,0.2,0.005,6.34014691114,8.8,8.8,1017.39254293,17.5125220624,-0.367491869923,47.6479818802,986.889591242,4.05648847845e-11,1.16043513774e-19,0.731043705382,0.000146137242888,9.4749073351,3.00377787432,12.4786852094,-9.3672771981,0.3916,0.00145092136378,0.642693965085,0,4.6664894171e-12,1,0.100493657137,3.00377787432,0.731043705382,0.000144156664813,0,733.002066872,1.17906986258e-19,0.74098439928,0.000146137242888,7.02770254951,0.1936,1,2.45985308886,0.573370255253,1.91043347071e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3002,0.2,0.005,6.34014691114,8.8,8.8,1017.39254293,17.5125220624,-0.367491869923,47.6479818802,986.889591242,4.05648847845e-11,1.16043513774e-19,0.731043705382,0.000146137242888,9.4749073351,3.00377787432,12.4786852094,-9.3672771981,0.3916,0.00145092136378,0.642693965085,0,4.6664894171e-12,1,0.100493657137,3.00377787432,0.731043705382,0.000144156664813,0,733.002066872,1.17906986258e-19,0.74098439928,0.000146137242888,7.02770254951,0.1936,1,2.45985308886,0.538428900721,2.99816143019e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3003,0.2,0.005,6.34014691114,8.8,8.8,1017.39254293,17.5125220624,-0.367491869923,47.6479818802,986.889591242,4.05648847845e-11,1.16043513774e-19,0.731043705382,0.000146137242888,9.4749073351,3.00377787432,12.4786852094,-9.3672771981,0.3916,0.00145092136378,0.642693965085,0,4.6664894171e-12,1,0.100493657137,3.00377787432,0.731043705382,0.000144156664813,0,733.002066872,1.17906986258e-19,0.74098439928,0.000146137242888,7.02770254951,0.1936,1,2.45985308886,0.572114121483,5.7982255338e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3004,0.2,0.005,6.34014691114,8.6,8.6,994.269985136,16.7127682054,-0.358215768297,46.3318830899,964.292654483,3.9243275296e-11,1.11588120471e-19,0.731707979283,0.000146137242888,9.28047331319,2.77183237668,12.0523056899,-9.40268324185,0.3916,0.00141838743182,0.642693965085,0,4.48885373316e-12,1,0.100493657137,2.77183237668,0.731707979283,0.000144460242374,0,733.002066872,1.16873606062e-19,0.74098439928,0.000146137242888,7.02770254951,0.1849,1,2.25985308886,0.634763625031,4.7797424062e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3005,0.2,0.005,6.34014691114,8.8,8.8,1017.39254293,17.5125220624,-0.367491869923,47.6479818802,986.889591242,4.05648847845e-11,1.16043513774e-19,0.731043705382,0.000146137242888,9.4749073351,3.00377787432,12.4786852094,-9.3672771981,0.3916,0.00145092136378,0.642693965085,0,4.6664894171e-12,1,0.100493657137,3.00377787432,0.731043705382,0.000144156664813,0,733.002066872,1.17906986258e-19,0.74098439928,0.000146137242888,7.02770254951,0.1936,1,2.45985308886,0.624338294678,4.93392574171e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3006,0.2,0.005,6.34014691114,8.8,8.8,1017.39254293,17.5125220624,-0.367491869923,47.6479818802,986.889591242,4.05648847845e-11,1.16043513774e-19,0.731043705382,0.000146137242888,9.4749073351,3.00377787432,12.4786852094,-9.3672771981,0.3916,0.00145092136378,0.642693965085,0,4.6664894171e-12,1,0.100493657137,3.00377787432,0.731043705382,0.000144156664813,0,733.002066872,1.17906986258e-19,0.74098439928,0.000146137242888,7.02770254951,0.1936,1,2.45985308886,0.67219916557,3.21267023273e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3007,0.2,0.005,6.34014691114,8.6,8.6,994.269985136,16.7127682054,-0.358215768297,46.3318830899,964.292654483,3.9243275296e-11,1.11588120471e-19,0.731707979283,0.000146137242888,9.28047331319,2.77183237668,12.0523056899,-9.40268324185,0.3916,0.00141838743182,0.642693965085,0,4.48885373316e-12,1,0.100493657137,2.77183237668,0.731707979283,0.000144460242374,0,733.002066872,1.16873606062e-19,0.74098439928,0.000146137242888,7.02770254951,0.1849,1,2.25985308886,0.542159670326,3.52758430368e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3008,0.2,0.005,6.34014691114,8.6,8.6,994.269985136,16.7127682054,-0.358215768297,46.3318830899,964.292654483,3.9243275296e-11,1.11588120471e-19,0.731707979283,0.000146137242888,9.28047331319,2.77183237668,12.0523056899,-9.40268324185,0.3916,0.00141838743182,0.642693965085,0,4.48885373316e-12,1,0.100493657137,2.77183237668,0.731707979283,0.000144460242374,0,733.002066872,1.16873606062e-19,0.74098439928,0.000146137242888,7.02770254951,0.1849,1,2.25985308886,0.54322298935,1.95931823426e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,3009,0.2,0.005,6.34014691114,8.8,8.8,1017.39254293,17.5125220624,-0.367491869923,47.6479818802,986.889591242,4.05648847845e-11,1.16043513774e-19,0.731043705382,0.000146137242888,9.4749073351,3.00377787432,12.4786852094,-9.3672771981,0.3916,0.00145092136378,0.642693965085,0,4.6664894171e-12,1,0.100493657137,3.00377787432,0.731043705382,0.000144156664813,0,733.002066872,1.17906986258e-19,0.74098439928,0.000146137242888,7.02770254951,0.1936,1,2.45985308886,0.548454123525,6.54688762827e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3000,0.2,0.005,5.60608956814,8,8,924.902311754,14.3768565031,-0.333088835478,44.0037620074,894.942317415,3.42765815731e-11,7.77576245579e-20,0.736206492297,9.52752847762e-05,8.7155083412,3.02677532202,11.7422836632,-8.50792841393,0.3916,0.00131838323618,0.654533343384,0,3.95061761083e-12,1,0.078570600615,3.02677532202,0.736206492297,9.40082480235e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.16,1,2.39391043186,0.59516648092,3.9045974944e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3001,0.2,0.005,5.60608956814,7.8,7.8,901.779753961,13.654634127,-0.323930979475,42.6868777411,872.423579367,3.33955085807e-11,8.08747058038e-20,0.73696572112,9.52752847762e-05,8.51770049313,2.78710915712,11.3048096502,-8.54090078049,0.3916,0.00128584944892,0.654533343384,0,3.78008735424e-12,1,0.078570600615,2.78710915712,0.73696572112,9.42075063324e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.1521,1,2.19391043186,0.573370257241,1.92263202059e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3002,0.2,0.005,5.60608956814,8,8,924.902311754,14.3768565031,-0.333088835478,44.0037620074,894.942317415,3.42765815731e-11,7.77576245579e-20,0.736206492297,9.52752847762e-05,8.7155083412,3.02677532202,11.7422836632,-8.50792841393,0.3916,0.00131838323618,0.654533343384,0,3.95061761083e-12,1,0.078570600615,3.02677532202,0.736206492297,9.40082480235e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.16,1,2.39391043186,0.53842890171,3.01822906972e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3003,0.2,0.005,5.60608956814,8,8,924.902311754,14.3768565031,-0.333088835478,44.0037620074,894.942317415,3.42765815731e-11,7.77576245579e-20,0.736206492297,9.52752847762e-05,8.7155083412,3.02677532202,11.7422836632,-8.50792841393,0.3916,0.00131838323618,0.654533343384,0,3.95061761083e-12,1,0.078570600615,3.02677532202,0.736206492297,9.40082480235e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.16,1,2.39391043186,0.572114123058,2.91517128272e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3004,0.2,0.005,5.60608956814,8,8,924.902311754,14.3768565031,-0.333088835478,44.0037620074,894.942317415,3.42765815731e-11,7.77576245579e-20,0.736206492297,9.52752847762e-05,8.7155083412,3.02677532202,11.7422836632,-8.50792841393,0.3916,0.00131838323618,0.654533343384,0,3.95061761083e-12,1,0.078570600615,3.02677532202,0.736206492297,9.40082480235e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.16,1,2.39391043186,0.634763641349,4.81378247523e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3005,0.2,0.005,5.60608956814,8,8,924.902311754,14.3768565031,-0.333088835478,44.0037620074,894.942317415,3.42765815731e-11,7.77576245579e-20,0.736206492297,9.52752847762e-05,8.7155083412,3.02677532202,11.7422836632,-8.50792841393,0.3916,0.00131838323618,0.654533343384,0,3.95061761083e-12,1,0.078570600615,3.02677532202,0.736206492297,9.40082480235e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.16,1,2.39391043186,0.624338306112,4.34007930765e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3006,0.2,0.005,5.60608956814,8,8,924.902311754,14.3768565031,-0.333088835478,44.0037620074,894.942317415,3.42765815731e-11,7.77576245579e-20,0.736206492297,9.52752847762e-05,8.7155083412,3.02677532202,11.7422836632,-8.50792841393,0.3916,0.00131838323618,0.654533343384,0,3.95061761083e-12,1,0.078570600615,3.02677532202,0.736206492297,9.40082480235e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.16,1,2.39391043186,0.672199166602,3.2314131385e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3007,0.2,0.005,5.60608956814,8,8,924.902311754,14.3768565031,-0.333088835478,44.0037620074,894.942317415,3.42765815731e-11,7.77576245579e-20,0.736206492297,9.52752847762e-05,8.7155083412,3.02677532202,11.7422836632,-8.50792841393,0.3916,0.00131838323618,0.654533343384,0,3.95061761083e-12,1,0.078570600615,3.02677532202,0.736206492297,9.40082480235e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.16,1,2.39391043186,0.536492972685,3.55078333386e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3008,0.2,0.005,5.60608956814,8,8,924.902311754,14.3768565031,-0.333088835478,44.0037620074,894.942317415,3.42765815731e-11,7.77576245579e-20,0.736206492297,9.52752847762e-05,8.7155083412,3.02677532202,11.7422836632,-8.50792841393,0.3916,0.00131838323618,0.654533343384,0,3.95061761083e-12,1,0.078570600615,3.02677532202,0.736206492297,9.40082480235e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.16,1,2.39391043186,0.543222990207,1.51728448159e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,0,1,1,1,3009,0.2,0.005,5.60608956814,8,8,924.902311754,14.3768565031,-0.333088835478,44.0037620074,894.942317415,3.42765815731e-11,7.77576245579e-20,0.736206492297,9.52752847762e-05,8.7155083412,3.02677532202,11.7422836632,-8.50792841393,0.3916,0.00131838323618,0.654533343384,0,3.95061761083e-12,1,0.078570600615,3.02677532202,0.736206492297,9.40082480235e-05,0,648.135650184,8.93958572532e-20,0.7473794167,9.52752847762e-05,6.29774785598,0.16,1,2.39391043186,0.548454281406,4.23656822626e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,1,1,1,1,3000,0.2,0.005,4.89729376435,7.2,7.2,832.412080579,11.5601826802,-0.298543278305,40.2041073215,803.469612659,2.69508859674e-11,7.28448334639e-20,0.74178787075,5.84510652101e-05,7.94261623259,3.01964494516,10.9622611777,-7.63827525629,0.3916,0.00118606775122,0.666499015568,0,3.27560201185e-12,1,0.0599587155359,3.01964494516,0.74178787075,5.77048528224e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1296,1,2.30270623565,0.595166485155,3.93090023702e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,1,1,1,1,3001,0.2,0.005,4.89729376435,7.2,7.2,832.412080579,11.5601826802,-0.298543278305,40.2041073215,803.469612659,2.69508859674e-11,7.28448334639e-20,0.74178787075,5.84510652101e-05,7.94261623259,3.01964494516,10.9622611777,-7.63827525629,0.3916,0.00118606775122,0.666499015568,0,3.27560201185e-12,1,0.0599587155359,3.01964494516,0.74178787075,5.77048528224e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1296,1,2.30270623565,0.573370259087,1.93487968841e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,1,1,1,1,3002,0.2,0.005,4.89729376435,7.2,7.2,832.412080579,11.5601826802,-0.298543278305,40.2041073215,803.469612659,2.69508859674e-11,7.28448334639e-20,0.74178787075,5.84510652101e-05,7.94261623259,3.01964494516,10.9622611777,-7.63827525629,0.3916,0.00118606775122,0.666499015568,0,3.27560201185e-12,1,0.0599587155359,3.01964494516,0.74178787075,5.77048528224e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1296,1,2.30270623565,0.538428902585,2.09803996197e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,1,1,1,1,3003,0.2,0.005,4.89729376435,7.2,7.2,832.412080579,11.5601826802,-0.298543278305,40.2041073215,803.469612659,2.69508859674e-11,7.28448334639e-20,0.74178787075,5.84510652101e-05,7.94261623259,3.01964494516,10.9622611777,-7.63827525629,0.3916,0.00118606775122,0.666499015568,0,3.27560201185e-12,1,0.0599587155359,3.01964494516,0.74178787075,5.77048528224e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1296,1,2.30270623565,0.572114124553,1.77664979147e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,1,1,1,1,3004,0.2,0.005,4.89729376435,7.2,7.2,832.412080579,11.5601826802,-0.298543278305,40.2041073215,803.469612659,2.69508859674e-11,7.28448334639e-20,0.74178787075,5.84510652101e-05,7.94261623259,3.01964494516,10.9622611777,-7.63827525629,0.3916,0.00118606775122,0.666499015568,0,3.27560201185e-12,1,0.0599587155359,3.01964494516,0.74178787075,5.77048528224e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1296,1,2.30270623565,0.595317770355,3.86681956391e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,1,1,1,1,3005,0.2,0.005,4.89729376435,7.4,7.4,855.534638373,12.2239935326,-0.307634935167,41.5304334149,825.920563555,2.75477418654e-11,8.10779937112e-20,0.74094230294,5.84510652101e-05,8.14288662398,3.26552576295,11.4084123869,-7.60722702109,0.3916,0.00121859275934,0.666499015568,0,3.43725048424e-12,1,0.0599587155359,3.26552576295,0.74094230294,5.75728854474e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1369,1,2.50270623565,0.624338317602,2.94039877464e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,1,1,1,1,3006,0.2,0.005,4.89729376435,7.2,7.2,832.412080579,11.5601826802,-0.298543278305,40.2041073215,803.469612659,2.69508859674e-11,7.28448334639e-20,0.74178787075,5.84510652101e-05,7.94261623259,3.01964494516,10.9622611777,-7.63827525629,0.3916,0.00118606775122,0.666499015568,0,3.27560201185e-12,1,0.0599587155359,3.01964494516,0.74178787075,5.77048528224e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1296,1,2.30270623565,0.672199167497,3.14989905882e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,1,1,1,1,3007,0.2,0.005,4.89729376435,7.2,7.2,832.412080579,11.5601826802,-0.298543278305,40.2041073215,803.469612659,2.69508859674e-11,7.28448334639e-20,0.74178787075,5.84510652101e-05,7.94261623259,3.01964494516,10.9622611777,-7.63827525629,0.3916,0.00118606775122,0.666499015568,0,3.27560201185e-12,1,0.0599587155359,3.01964494516,0.74178787075,5.77048528224e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1296,1,2.30270623565,0.53649307153,3.47380206639e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,1,1,1,1,3008,0.2,0.005,4.89729376435,7.2,7.2,832.412080579,11.5601826802,-0.298543278305,40.2041073215,803.469612659,2.69508859674e-11,7.28448334639e-20,0.74178787075,5.84510652101e-05,7.94261623259,3.01964494516,10.9622611777,-7.63827525629,0.3916,0.00118606775122,0.666499015568,0,3.27560201185e-12,1,0.0599587155359,3.01964494516,0.74178787075,5.77048528224e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1296,1,2.30270623565,0.543222990949,1.13559781698e-06,0,98.6666666667,True,sensor,0.2
