case,stage,evaluation_dt_s,evaluation_scale,J,T_target_C,t_plan_s,K_P,K_I,taper_K,hold_s,q_boost_min,ice_warn,delta_V,risk_warn,L_obs,rate_gain,ff_factor,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C,selected
case1,DE_seed_260927,0.1,1,10.8360576221,1.98422358017,105.839187864,0.180473970929,0.0137330026489,1.46698468234,2,0.6,0.8,0.1,0.7,0.02,0.387559888802,1,-1,-1,98.6666666667,2706.49862827,2319.69299114,20.5685581754,294.927094469,4751.83308312,-3.54134499503e-11,1.13299127025e-19,0.548678647412,0.363604682703,6.80653845848,-0.177443544193,5.84154220155,-13.532318221,0.273641368652,0.0126282280474,0.433085516812,0,9.97161464511e-10,0.87406343732,-1,,,,,,2.93683263472e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8813188284,1.14576721188,99.1249003826,0.0202676640114,0.0443489477664,1.31762423685,2,0.6,0.8,0.1,0.7,0.02,0.330824240838,1,95.4061574459,-1,98.6666666667,2873.34672183,2311.63732533,17.6942774055,306.320756802,4896.35756776,-3.82556208933e-11,5.78963960107e-19,0.551791318775,0.337560151783,6.69548857914,0.133963454389,6.82945203353,-12.9459774486,0.276362855232,0.0125914242844,0.433085516812,0,9.95285631689e-10,0.920173998355,19.6218472338,,,,,2753.12748201,2.47414935761e-18,0.551791318775,0.337560151783,6.60044374372,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.901439786272,3.37222328206,94.0861395557,0.139405053379,0.00812741299695,1.17515228426,2,0.6,0.8,0.1,0.7,0.02,0.370930258626,1,84.6435049057,87.4,87.4,2938.94669136,1918.93007402,13.8157524505,271.659543358,4600.03297448,-1.45519152284e-11,2.55871712707e-18,0.562150589592,0.265599935858,6.00377522665,0.869770546688,6.75350891879,-14.5296692237,0.298277431838,0.0120334700782,0.433085516812,0,9.98362281734e-10,1,16.3930514717,0.869770546688,0.588450080097,0.264465815612,0,2801.12193665,3.08807883778e-18,0.562150589592,0.265599935858,6.00377522665,17.22,1,2.7564950943,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.888519005684,1.83454389727,96.9430920048,0.278108252905,0.0361942973739,1.48881481389,2,0.6,0.8,0.1,0.7,0.02,0.264145853321,1,91.3066628695,94,94,2896.82132044,2149.24696412,16.2611493063,290.869773303,4771.45966056,-1.38129507832e-11,6.47268696974e-19,0.555416284215,0.309628405923,6.39679555473,0.611901030554,6.75196791522,-13.6319264538,0.28521113642,0.0123517636471,0.433085516812,0,9.98376492589e-10,0.960104364124,18.3919988608,0.611901030554,0.583005460138,0.308496556617,0,2774.9082613,2.87665941415e-18,0.555416284215,0.309628405923,6.39679555473,19.2,1,2.69333713055,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8522170369,1.94756224826,104.215219078,0.230245900831,0.00807267500666,1.39782330119,2,0.6,0.8,0.1,0.7,0.02,0.277473439723,1,97.8519449949,-1,98.6666666667,2778.46671408,2316.71042747,19.4849730361,299.202954386,4815.4591602,2.02362571144e-11,4.58075417875e-19,0.549823416552,0.353807348181,6.73819352304,0.248644927085,6.22169118883,-13.3060782099,0.274675960758,0.0126065998567,0.433085516812,0,9.98216620474e-10,0.894605781716,20.3555834985,,,,,2742.12839859,3.11111813395e-18,0.549823416552,0.353807348181,6.73819352304,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.950582635683,4.09522172781,77.6372648762,0.203910504259,0.0571791899741,0.73382488031,2,0.6,0.8,0.1,0.7,0.02,0.314043321443,1,73.0741098166,76,76,3099.16617233,1517.93281476,8.4093372604,249.427995406,4376.08032895,1.9610979507e-12,2.04995525763e-18,0.581882012585,0.178022011561,6.18695357803,0.851533073934,7.03848665197,-15.6832330426,0.323638500995,0.0115208393755,0.433085516812,0,9.94495152895e-10,1,12.922232945,0.851533073934,0.59840953159,0.17723781803,0,2952.87166316,2.04995525763e-18,0.581882012585,0.178022011561,6.00758149173,13.8,1,2.92589018345,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.89366384536,4.49371562551,103.174227886,0.223081778212,0.00767512604228,1.58772330741,2,0.6,0.8,0.1,0.7,0.02,0.278155821588,1,89.7167790651,92.4,92.4,2913.59494168,2093.27677546,15.6501627192,286.210040364,4736.3118395,-3.80850906367e-12,1.31947404391e-18,0.556964154706,0.298888571718,6.30969264694,0.893436013403,6.7559027502,-13.8447039301,0.288389694643,0.0122668304176,0.433085516812,0,9.9475627735e-10,0.984172665558,17.9150337195,0.893436013403,0.584854452961,0.297628590688,0,2782.75515831,2.75902347843e-18,0.556964154706,0.298888571718,6.30969264694,18.72,1,2.68322093487,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8565534574,1.24588667652,101.646322516,0.416654484076,0.0112486254237,0.96052918463,2,0.6,0.8,0.1,0.7,0.02,0.388103777811,1,97.5601511478,-1,98.6666666667,2792.6046619,2316.17072421,19.2772000823,300.019318405,4828.03326779,-2.04636307899e-11,-1.42030484596e-19,0.550020566733,0.351933225983,6.7223996514,0.337678789286,6.29887663879,-13.2622815164,0.274872429526,0.0126023591829,0.433085516812,0,9.98603866265e-10,0.8985178092,20.2680453444,,,,,2743.05531203,3.18755438711e-18,0.550020566733,0.351933225983,6.7223996514,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8584258253,1.28310994211,101.421920117,0.056756785079,0.0527030983944,1.91548160223,2,0.6,0.8,0.1,0.7,0.02,0.374184228985,1,97.1951967955,-1,98.6666666667,2796.74644721,2315.43540345,19.0325253167,300.941145384,4830.27323059,-6.25277607469e-12,7.329206686e-19,0.550255215239,0.349652995524,6.69156459906,-0.0180597286735,6.38433890402,-13.2158582176,0.275078091011,0.0126089090779,0.433085516812,0,9.98479521286e-10,0.897473117373,20.1585590386,,,,,2743.86219887,3.23878293976e-18,0.550255215239,0.349652995524,6.69156459906,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.952827570915,1.92376393018,71.5287469774,0.375876262151,0.0163123825705,0.464858757564,2,0.6,0.8,0.1,0.7,0.02,0.157940296385,1,72.548435688,75.4,75.4,3106.48529123,1496.84112024,8.16266504042,248.451847925,4363.03722859,-3.18323145621e-12,1.81359918403e-18,0.582877901141,0.173967478046,6.18158074112,0.830981892953,7.01256263407,-15.7435206208,0.325020980942,0.0114957289514,0.433085516812,0,9.92274706846e-10,1,12.7645307064,0.830981892953,0.598804307677,0.173239165471,0,2963.90707563,1.81359918403e-18,0.582877901141,0.173967478046,5.99981861184,13.62,1,2.85156431198,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8073924378,2.87048116848,114.815262502,0.466232014716,0.0277407031904,1.54045124092,2,0.6,0.8,0.1,0.7,0.02,0.342401656522,1,-1,-1,98.6666666667,2443.49801542,2330.29257802,24.487566759,279.407712419,4518.87044778,-1.76214598469e-11,2.3012191111e-18,0.544536994361,0.397469911401,7.05302517781,-1.7375307158,4.45977381323,-14.3618711581,0.269748787757,0.0127091386414,0.433085516812,0,9.95168392137e-10,0.794615958412,-1,,,,,,3.07642366443e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.892853760892,2.65864165734,99.1253052676,0.0658014306805,0.0475564000803,1.0730510501,2,0.6,0.8,0.1,0.7,0.02,0.0139354821426,1,91.0051092863,93.8,93.8,2910.95383896,2142.02884437,16.1049710873,290.621882228,4778.46577219,-1.13118403533e-11,8.34293571728e-19,0.555691891002,0.307621212651,6.37610956036,0.921071560873,6.78548640941,-13.6386932487,0.285715043371,0.0123328181528,0.433085516812,0,9.98806370944e-10,0.97383238675,18.3015327859,0.921071560873,0.583992247191,0.306226760908,0,2776.13735941,2.77338915722e-18,0.555691891002,0.307621212651,6.37610956036,19.14,1,2.79489071369,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.7969325804,4.00133803203,121.18521981,0.0728161816089,0.0173864606139,0.189669703192,2,0.6,0.8,0.1,0.7,0.02,0.307274888208,1,-1,-1,98.6666666667,2347.62968242,2334.20461538,25.9146279699,273.834622409,4433.91430336,4.37694325228e-12,2.80862572782e-18,0.543040253487,0.40909651669,7.14791940331,-2.30588297466,3.96031766408,-14.6650331275,0.268256472332,0.0127396278201,0.433085516812,0,9.96589477609e-10,0.763920474029,-1,,,,,,3.07100265357e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8362418389,0.665188117035,101.419066886,0.252541204431,0.0561535919585,0.302042696418,2,0.6,0.8,0.1,0.7,0.02,0.352722587871,1,-1,-1,98.6666666667,2710.0328922,2319.53094121,20.5172063407,295.075689542,4755.00535021,-1.7564616428e-11,3.65376132128e-19,0.548705254282,0.363125372728,6.80003437254,-0.150448946487,5.86200028437,-13.5219780547,0.273687331494,0.0126270597108,0.433085516812,0,9.94283766431e-10,0.876170563937,-1,,,,,,3.18863858928e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.892029320213,1.69464806918,96.7835532675,0.284519227983,0.0324747705478,0.989028190473,2,0.6,0.8,0.1,0.7,0.02,0.174450865163,1,91.5607137442,94.4,94.4,2908.26593097,2162.91558486,16.2922925949,292.570779182,4794.90302924,1.70530256582e-12,1.36501053516e-18,0.55518720448,0.311305298117,6.41100221457,0.856370046946,6.79839812577,-13.549362909,0.28457576577,0.0123640232573,0.433085516812,0,9.9756647387e-10,0.964128793269,18.4682141232,0.856370046946,0.583457900769,0.309869890642,0,2773.90820424,2.98426647977e-18,0.55518720448,0.311305298117,6.41100221457,19.32,1,2.83928625584,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8476221475,3.17499769137,108.546000357,0.237139228232,0.0244783376354,1.50478085922,2,0.6,0.8,0.1,0.7,0.02,0.344735308383,1,98.1191507578,-1,98.6666666667,2763.48608517,2317.37363106,19.7154120241,298.267509981,4802.30761827,-4.32009983342e-12,2.30935062739e-19,0.549560133716,0.355856570183,6.75142673521,0.166969858138,6.14459202593,-13.353880523,0.274445625064,0.0126110471367,0.433085516812,0,9.98880977932e-10,0.891541128135,20.4357452273,,,,,2739.12891395,2.78368907786e-18,0.549560133716,0.355856570183,6.75142673521,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.926776815767,1.60813304359,79.0246401389,0.127430899729,0.0107405584863,1.1437470044,2,0.6,0.8,0.1,0.7,0.02,0.357920362,1,77.1161952496,80,80,3021.55251833,1659.18965472,10.4036680002,255.350089095,4435.79575195,-1.08002495836e-11,2.66903469812e-18,0.573567169139,0.209321127423,6.38987414166,0.576715905484,6.96659004715,-15.3424512311,0.314235956072,0.0117044364864,0.433085516812,0,9.93420457007e-10,1,14.1348585749,0.576715905484,0.594174642449,0.20850425778,0,2884.37389566,2.66903469812e-18,0.573567169139,0.209321127423,5.99053849792,15,1,2.88380475044,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.887088396208,1.95843513267,100.370582458,0.0949949813662,0.0112224351804,0.193748141487,2,0.6,0.8,0.1,0.7,0.02,0.344304222899,1,94.2163009167,97,97,2892.15713205,2254.0946303,17.3056880474,300.323390525,4863.23405987,-1.74509295903e-11,-6.51063404578e-19,0.552881896297,0.329036921578,6.56060981041,0.883317164474,6.7766752769,-13.2051298989,0.279439077317,0.0124910204223,0.433085516812,0,9.95235893697e-10,0.940775041643,19.264890275,0.883317164474,0.581486479823,0.327612116217,0,2762.34402265,2.19550939928e-18,0.552881896297,0.329036921578,6.56060981041,20.1,1,2.78369908333,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8624116989,3.79969108356,109.540445299,0.176749404345,0.0342513970089,1.92954265635,2,0.6,0.8,0.1,0.7,0.02,0.30527451861,1,97.1817532063,-1,98.6666666667,2811.70417331,2315.40985659,18.9935497079,301.120052075,4844.98752753,-6.70752342558e-12,-2.14672030152e-19,0.550311862058,0.349409486332,6.70477405917,0.457450553487,6.40135273884,-13.2029573174,0.275153945782,0.012596363705,0.433085516812,0,9.93093607349e-10,0.905964766062,20.1545259619,,,,,2744.7820807,2.83817023702e-18,0.550311862058,0.349409486332,6.70477405917,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8783338716,3.26031905458,106.698936156,0.272039071587,0.035081600121,0.381663568741,2,0.6,0.8,0.1,0.7,0.02,0.219960929105,1,96.1923770905,-1,98.6666666667,2863.61492487,2313.28865486,18.2180327136,304.206392633,4890.91521981,5.7980287238e-12,4.29344060304e-19,0.551131375624,0.34261737205,6.65510986623,0.770323809206,6.67790090018,-13.0406225625,0.275957943277,0.0125802835404,0.433085516812,0,9.94429427692e-10,0.921325167502,19.8577131271,,,,,2750.57756796,2.74763935562e-18,0.551131375624,0.34261737205,6.65510986623,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.895276040852,3.7276432525,99.5265884689,0.0934169659218,0.0114046711125,0.823403802995,2,0.6,0.8,0.1,0.7,0.02,0.368130656898,1,88.5242153406,91.2,91.2,2918.85115144,2051.49796054,15.2318013206,282.595502209,4702.9854111,-3.47881723428e-11,1.69948690537e-18,0.55812908419,0.291122342652,6.2470592943,0.904700111396,6.74708158628,-14.0135216927,0.290726844371,0.0122097155575,0.433085516812,0,9.93445326003e-10,0.996779373273,17.5572646022,0.904700111396,0.585727670237,0.28988311009,0,2786.73432283,2.6243113585e-18,0.55812908419,0.291122342652,6.2470592943,18.36,1,2.67578465939,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.894237602022,2.41931203101,96.9430920048,0.250549897772,0.0361942973739,1.48881481389,2,0.6,0.8,0.1,0.7,0.02,0.216838725071,1,89.6586311102,92.4,92.4,2915.46554942,2093.23549807,15.6312867594,286.260247503,4738.07208675,8.75388650456e-12,1.57100894793e-18,0.55696186711,0.298709169154,6.30415557871,0.915678777937,6.76826867502,-13.8400760524,0.288412712284,0.0122660865103,0.433085516812,0,9.94354820705e-10,0.986519852807,17.8975893331,0.915678777937,0.584942980016,0.297389509036,0,2781.5116719,2.53893043742e-18,0.55696186711,0.298709169154,6.30415557871,18.72,1,2.74136888981,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.877524179,1.32484316377,100.536525252,0.132684969772,0.0527436389637,0.677551135183,2,0.6,0.8,0.1,0.7,0.02,0.321222335182,1,96.2315701961,-1,98.6666666667,2860.9750999,2313.38070897,18.2513239029,304.063553602,4888.54357917,2.95585778076e-12,2.21177243187e-19,0.551086022902,0.342924014423,6.65542144677,0.742650881975,6.66624271994,-13.0479605784,0.275915519819,0.0125819352486,0.433085516812,0,9.99307303573e-10,0.918536859646,19.8694710588,,,,,2750.1379235,2.67987671984e-18,0.551086022902,0.342924014423,6.65542144677,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.7593579387,4.49957436473,132.491883132,0.362149368803,0.0132024821227,0.311218662169,2,0.6,0.8,0.1,0.7,0.02,0.300894744687,1,-1,-1,98.6666666667,2009.06378387,2347.71446126,30.8825997751,254.172517403,4133.4883275,1.70530256582e-11,1.99059518868e-18,0.537762433013,0.447596660372,7.46329722256,-4.2940126295,2.21116592142,-15.7420415739,0.262648296634,0.0128517786719,0.432257672577,0,9.96443816348e-10,0.655353921294,-1,,,,,,1.99059518868e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8364579547,2.92110264378,108.841691229,0.315446321672,0.0314948886255,1.3141222278,2,0.6,0.8,0.1,0.7,0.02,0.372088800925,1,-1,-1,98.6666666667,2711.59570955,2319.47678126,20.4936323475,295.182754803,4756.38336835,-9.32232069317e-12,-3.48028897368e-19,0.548737924617,0.362913438889,6.79975213097,-0.142551904054,5.86987293144,-13.5168607014,0.273711079202,0.012626610018,0.433085516812,0,9.95783011604e-10,0.87637286288,-1,,,,,,2.6852977307e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.898603533202,3.80037108788,99.1249003826,0.0397949774223,0.0443489477664,1.31762423685,2,0.6,0.8,0.1,0.7,0.02,0.330824240838,1,87.9712048054,90.8,90.8,2929.69971036,2037.10776078,14.9628549696,281.866219482,4699.90410663,-3.30260263581e-11,2.11527843852e-18,0.558628655654,0.287417506633,6.18411327952,0.965054068913,6.79808097778,-14.0422001005,0.29164895355,0.0121882239303,0.433085516812,0,9.97147253656e-10,1,17.3913614416,0.965054068913,0.586350257451,0.286030977012,0,2789.13719156,3.00052951235e-18,0.558628655654,0.287417506633,6.18411327952,18.24,1,2.82879519463,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.895114028075,3.64446711061,99.1311097214,0.0226698805903,0.0300984689568,1.60581734006,2,0.6,0.8,0.1,0.7,0.02,0.293265753324,1,88.2710669041,91,91,2918.32294432,2044.55406879,15.1879565463,281.800020729,4696.26494893,-2.33058017329e-11,1.6550346163e-18,0.558314699384,0.290134481733,6.26215001793,0.917722962539,6.74073873971,-14.0487779508,0.291087222534,0.0122002965543,0.433085516812,0,9.98547022846e-10,0.999009812899,17.4813200712,0.917722962539,0.585856837979,0.288853301638,0,2783.10496508,2.98047177216e-18,0.558314699384,0.290134481733,6.26215001793,18.3,1,2.72893309593,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.885827795283,1.4305216575,98.4551587168,0.258744030365,0.0334159542454,1.05192116526,2,0.6,0.8,0.1,0.7,0.02,0.353213690704,1,93.9268770695,96.8,96.8,2888.04721925,2246.9349121,17.1852831756,299.832663143,4852.33475138,-4.06998879043e-11,1.02782365952e-18,0.553065545592,0.327213370458,6.53844021025,0.587006872946,6.79641054882,-13.2254078087,0.279858425124,0.0124887679406,0.433085516812,0,9.93477300426e-10,0.934801547944,19.1780631208,0.587006872946,0.581044370895,0.325922915742,0,2762.75364504,3.02004515146e-18,0.553065545592,0.327213370458,6.53844021025,20.04,1,2.87312293053,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.945457584041,3.38450210578,77.4777296947,0.116690259609,0.0136018705846,0.48294646174,2,0.6,0.8,0.1,0.7,0.02,0.366617432231,1,73.7391309261,76.6,76.6,3082.45706564,1539.42263663,8.76535138049,249.762755436,4380.88229821,1.94972926693e-11,2.4942070978e-18,0.580600023034,0.183193304076,6.1831739555,0.831806254535,7.01498021003,-15.6543805399,0.32207556074,0.0115481244581,0.433085516812,0,9.98031879362e-10,1,13.1217392778,0.831806254535,0.597732962134,0.182423097813,0,2939.41361194,2.4942070978e-18,0.580600023034,0.183193304076,6.01453314183,13.98,1,2.86086907387,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8078347107,2.37224483578,112.96972108,0.176898827522,0.0762002131398,1.02170941006,2,0.6,0.8,0.1,0.7,0.02,0.0716932309209,1,-1,-1,98.6666666667,2448.06698121,2330.09735137,24.4208321635,279.655622094,4522.92954265,-2.84217094304e-12,1.6745502554e-18,0.544600188104,0.396902354987,7.04680476828,-1.70875682411,4.4841597042,-14.3476638039,0.269820716174,0.0127076454864,0.432939572513,0,9.94432980406e-10,0.796330436545,-1,,,,,,2.83247817562e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8148309837,1.14576721188,107.313190517,0.158412672904,0.0062931038195,0.243223042839,2,0.6,0.8,0.1,0.7,0.02,0.376624010034,1,-1,-1,98.6666666667,2508.54737789,2327.64479697,23.5176370674,283.318944229,4576.3908677,-1.64845914696e-11,1.39807870142e-18,0.54558538242,0.389386226409,6.99301145351,-1.36212485691,4.79693743402,-14.1552532924,0.270747204613,0.012688942441,0.433085516812,0,9.98081617354e-10,0.813080876019,-1,,,,,,2.91704594507e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.7349484111,2.18216962483,130.005313639,0.215852899314,0.0210294173367,1.29191961413,2,0.6,0.8,0.1,0.7,0.02,0.0732020065138,1,-1,-1,98.6666666667,1791.75855421,2356.36418187,33.9662507515,241.618152923,3940.47083391,-2.82796008833e-11,1.17066729574e-18,0.534368931908,0.470663739416,7.6700179635,-5.56129603743,1.10333187051,-16.437349241,0.258763856869,0.0129281372065,0.431455444752,0,9.99877070029e-10,0.583724964892,-1,,,,,,1.17066729574e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.93729125414,1.97887521653,75.9879932054,0.28310598909,0.0452963971811,1.85465326852,2,0.6,0.8,0.1,0.7,0.02,0.0194875237828,1,74.6835496664,77.6,77.6,3055.83253829,1574.59046531,9.22909464546,251.296610672,4388.35548757,-1.87583282241e-11,2.22369865577e-18,0.578697498259,0.190508438886,6.58177677539,0.432127570774,7.01390434616,-15.5666921148,0.319739540766,0.0116012306775,0.433085516812,0,9.98177540623e-10,1,13.4050648999,0.432127570774,0.595974330084,0.1899362129,0,2922.23542412,2.22369865577e-18,0.578697498259,0.190508438886,6.01554531314,14.28,1,2.9164503336,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.7169827751,3.46655757714,140.512233265,0.230245900831,0.0233557121096,1.05187799655,2,0.6,0.8,0.1,0.7,0.02,0.339029293867,1,-1,-1,98.6666666667,1632.75989294,2362.76927897,36.094191921,232.474353986,3799.14900984,-2.97291080642e-11,-2.9788454689e-19,0.53186984449,0.486953001217,7.81945464713,-6.48537887111,0.300638527551,-16.9478918459,0.25575779357,0.012986738149,0.431482765367,0,9.99367699706e-10,0.530812135698,-1,,,,,,1.5582695724e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.8486980707,0.473726858257,99.7371387794,0.217120197948,0.0318402384292,1.58030793214,2,0.6,0.8,0.1,0.7,0.02,0.159233018938,1,98.1426917791,-1,98.6666666667,2755.61215215,2317.39466992,19.7366590657,298.165439432,4794.57804171,3.12638803734e-12,-2.82976767019e-19,0.549536357353,0.356022100191,6.75188142871,-0.10473096439,6.13708818287,-13.3593049495,0.274430425825,0.0126218099465,0.433085516812,0,9.96749349724e-10,0.888942547364,20.4428075337,,,,,2738.89633352,3.01137153408e-18,0.549536357353,0.356022100191,6.75188142871,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.894545878887,2.97181202612,97.5783139663,0.17137454591,0.0600343115731,1.6056202742,2,0.6,0.8,0.1,0.7,0.02,0.350833743018,1,88.7272721767,91.4,91.4,2916.47061852,2058.49718765,15.32393644,283.025327707,4707.2664149,-2.22257767746e-11,2.00604506964e-18,0.557846307244,0.292624910399,6.24891266416,0.902672481702,6.74397622154,-13.9913736086,0.290304577999,0.0122194757894,0.433085516812,0,9.95068916154e-10,0.995626719527,17.618181653,0.902672481702,0.58554728874,0.291383607701,0,2784.65998038,2.91623279344e-18,0.557846307244,0.292624910399,6.24891266416,18.42,1,2.67272782326,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.909563311435,4.49371562551,93.4500564186,0.0416825661337,0.060077776852,1.45380419243,2,0.6,0.8,0.1,0.7,0.02,0.135587193688,1,81.7864908934,84.6,84.6,2965.43166325,1820.8692048,12.6028799863,264.675358202,4534.22838983,-3.86535248253e-12,2.84982541038e-18,0.5657967557,0.245036225769,5.9771323666,0.84494204336,6.82207440996,-14.8652732904,0.304120113883,0.0119052017813,0.433085516812,0,9.95186155706e-10,1,15.535947268,0.84494204336,0.59070924053,0.244004250841,0,2824.75620792,2.90783022661e-18,0.5657967557,0.245036225769,5.89291896168,16.38,1,2.81350910664,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.88272223967,1.28310994211,98.066294485,0.278904661062,0.0768051032015,1.20140770241,2,0.6,0.8,0.1,0.7,0.02,0.0271755992244,1,93.9845766544,96.8,96.8,2877.92223638,2247.0672453,17.2530268474,299.542011058,4842.70049747,1.53477230924e-12,4.92769887395e-19,0.553001870052,0.327636096016,6.53977043758,0.380089665126,6.76554753676,-13.2434054842,0.27975032004,0.0124945209409,0.433085516812,0,9.98998217483e-10,0.928914182954,19.1953729963,0.380089665126,0.580440169228,0.326799764591,0,2762.15846868,2.93954314015e-18,0.553001870052,0.327636096016,6.53977043758,20.04,1,2.81542334557,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.886158879456,2.49298216146,102.136502773,0.358078718062,0.0143620404469,0.877621795939,2,0.6,0.8,0.1,0.7,0.02,0.276630812833,1,94.2653894663,97,97,2889.12664657,2254.1808455,17.3487379383,300.089799801,4860.56643021,-1.1425527191e-11,1.22189584839e-18,0.552795008268,0.329407385355,6.55640667815,0.867869705746,6.76244991756,-13.2151099057,0.279389276787,0.0124918885437,0.433085516812,0,9.99019533765e-10,0.940330267661,19.2796168399,0.867869705746,0.581383031607,0.328031425139,0,2761.65141886,2.9021381652e-18,0.552795008268,0.329407385355,6.55640667815,20.1,1,2.73461053372,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,0.94295633273,0.840571975072,71.5287469774,0.48048524512,0.0381999673664,0.408173484354,2,0.6,0.8,0.1,0.7,0.02,0.193301664691,1,73.7206413746,76.6,76.6,3074.30228439,1539.33826147,8.75451707,249.8099163,4372.58514663,-1.05444541987e-11,2.48309402553e-18,0.580639111939,0.183030098962,6.52967028427,0.487073300963,7.01674358523,-15.6538445398,0.322095774357,0.0115565249252,0.433085516812,0,9.96486448912e-10,1,13.1161924124,0.487073300963,0.596965384024,0.182380222603,0,2939.90280374,2.48309402553e-18,0.580639111939,0.183030098962,6.01392141731,13.98,1,2.87935862541,0,0,0,98.6666666667,True,sensor,0.2,
case1,DE_seed_260927,0.1,1,10.7344580628,4.36748798218,138.949826691,0.156446056469,0.059035575473,1.7858836663,2,0.6,0.8,0.1,0.7,0.02,0.215694340433,1,-1,-1,98.6666666667,1788.14062345,2356.53601933,34.0154901588,241.390956971,3937.30117597,4.94537744089e-12,1.03405782201e-18,0.534292823444,0.471052341561,7.67036641338,-5.57987656287,1.08669919551,-16.4492370615,0.25868569896,0.0129294912266,0.431593521729,0,9.99815341629e-10,0.582866695741,-1,,,,,,1.38479722481e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
