cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
1,4.6875,158.4,-0.0919836168306,1.43226668243e-07,0,0,0
1,14.0625,158.4,-0.0919836168306,4.29680005743e-07,0,0,0
1,23.4375,158.4,-0.0919836168306,7.16133346283e-07,0,0,0
1,32.8125,158.4,-0.0919836168306,1.00258669189e-06,0,0,0
1,42.1875,158.4,-0.0919836168306,1.2890400446e-06,0,0,0
1,51.5625,158.4,-0.0919836168306,1.57549340643e-06,0,0,0
1,60.9375,158.4,-0.0919836168306,1.86194677941e-06,0,0,0
1,70.3125,158.4,-0.0919836168306,2.14840016557e-06,0,0,0
1,79.6875,158.4,-0.0919836168306,2.43485356694e-06,0,0,0
1,89.0625,158.4,-0.0919836168306,2.72130698554e-06,0,0,0
1,98.4375,158.4,-0.0919836168306,3.0077604234e-06,0,0,0
1,107.8125,158.4,-0.0919836168306,3.29421388255e-06,0,0,0
1,117.1875,158.4,-0.0919836168306,3.58066736502e-06,0,0,0
1,126.5625,158.4,-0.0919836168306,3.86712087284e-06,0,0,0
1,135.9375,158.4,-0.0919836168306,4.15357440802e-06,0,0,0
1,145.3125,158.4,-0.0919836168306,4.4400279726e-06,0,0,0
1,150.283333333,158.4,-0.0919836168306,2.25587704534e-06,0,0,0
1,150.85,158.4,-0.0919836168306,2.28062471568e-06,0,0,0
1,151.416666667,158.4,-0.0919836168306,2.30537238611e-06,0,0,0
1,151.983333333,158.4,-0.0919836168306,2.33012005661e-06,0,0,0
1,152.55,158.4,-0.0919836168306,2.35486772721e-06,0,0,0
1,153.116666667,158.4,-0.0919836168306,2.37961539789e-06,0,0,0
1,153.9,158.4,-0.0919836168306,0,349.390927574,177.919427843,0.193390682439
1,154.9,158.4,-0.0919836168306,0,360.676515652,197.568098755,0.214747933429
1,155.9,158.4,-0.0919836168306,0,372.347113562,218.485429231,0.237484162208
1,156.9,158.4,-0.0919836168306,0,384.460200095,240.802531642,0.26174188222
1,157.9,158.4,-0.0919836168306,0,397.019854532,264.575507275,0.287582073125
1,158.9,158.4,-0.0919836168306,0,410.028768895,289.877653932,0.315084406448
1,159.9,158.4,-0.0919836168306,0,423.488417327,316.808745213,0.344357331753
1,160.9,158.4,-0.0919836168306,0,437.399325454,345.479248771,0.375520922578
1,161.9,158.4,-0.0919836168306,0,451.761444671,375.907565445,0.408595179831
1,162.9,158.4,-0.0919836168306,0,466.574633176,408.229182969,0.443727372792
1,163.9,158.4,-0.0919836168306,0,481.839243607,442.606146847,0.481093637877
1,164.9,158.4,-0.0919836168306,0,498.303694193,484.876355821,0.527039517197
1,166.10625,158.4,-0.0919836168306,3.15743248989e-05,100.203763959,115.410209484,0.125445879874
1,167.51875,158.4,-0.0919836168306,3.02204212541e-05,100.772107222,120.79151546,0.1312951255
1,168.93125,158.4,-0.0919836168306,2.98217498219e-05,100.770218134,121.262922857,0.131807524845
1,170.34375,158.4,-0.0919836168306,2.94765714556e-05,100.766464615,121.427931582,0.131986882154
1,171.75625,158.4,-0.0919836168306,2.91730333186e-05,100.760850263,121.350890507,0.131903141855
1,173.16875,158.4,-0.0919836168306,2.89079424465e-05,100.753392398,121.046672262,0.131572469851
1,174.58125,158.4,-0.0919836168306,2.86822783253e-05,100.744122422,120.505606754,0.130984355168
1,175.99375,158.4,-0.0919836168306,2.85019914431e-05,100.73308858,119.68770838,0.130095335196
1,181.3875,158.4,-0.0919836168306,8.57321286437e-05,100.698406845,113.194570229,0.123037576335
1,190.7625,158.4,-0.0919836168306,8.60875663549e-05,100.655693711,103.484198415,0.112482824364
1,200.1375,158.4,-0.0919836168306,8.62129047793e-05,100.617455956,95.057990744,0.103323902983
1,209.5125,158.4,-0.0919836168306,8.61420447199e-05,100.583194399,87.7278925294,0.0953564049233
1,218.8875,158.4,-0.0919836168306,8.59097094022e-05,100.552527253,81.2932228347,0.0883621987334
1,228.2625,158.4,-0.0919836168306,8.55395428963e-05,100.525158958,75.6183524908,0.0821938614031
1,237.6375,158.4,-0.0919836168306,8.50485722069e-05,100.500854804,70.6065210733,0.0767462185579
1,247.0125,158.4,-0.0919836168306,8.44500110667e-05,100.479425338,66.1830225925,0.0719380680353
1,256.3875,158.4,-0.0919836168306,8.37546048892e-05,100.460716181,62.2872104768,0.0677034896487
1,265.7625,158.4,-0.0919836168306,8.29712975802e-05,100.444600866,58.8686487828,0.0639876617205
1,275.1375,158.4,-0.0919836168306,8.21075669988e-05,100.430975559,55.885321764,0.0607449149608
1,284.5125,158.4,-0.0919836168306,8.1169565198e-05,100.419755038,53.3031084675,0.0579381613777
1,293.8875,158.4,-0.0919836168306,8.01620878447e-05,100.410869595,51.0964599048,0.0555396303313
1,303.2625,158.4,-0.0919836168306,7.90882702818e-05,100.404262658,49.2511506918,0.0535338594476
1,312.6375,158.4,-0.0919836168306,7.79485198017e-05,100.399889049,47.7729971426,0.0519271708071
1,322.0125,158.4,-0.0919836168306,7.67352607609e-05,100.397713935,46.7293580758,0.0507927805171
2,4.6875,158.4,4.94815000572,1.62382447517e-07,0,0,0
2,14.0625,158.4,4.94815000572,4.87147342622e-07,0,0,0
2,23.4375,158.4,4.94815000572,8.11912237943e-07,0,0,0
2,32.8125,158.4,4.94815000572,1.13667713362e-06,0,0,0
2,42.1875,158.4,4.94815000572,1.4614420298e-06,0,0,0
