case,seed,noise_T_K,noise_V_V,initial_shift_K,G_factor,G_EP_factor,h_factor,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C
case1,3000,0.2,0.005,0,1,1,1,92.410262531,95.8,95.8,2923.44021071,2210.92065526,15.664533693,299.817054978,4850.20834469,3.84773102269e-10,5.25079112135e-18,0.553119832727,0.326156859351,6.57338365566,0.582641383355,6.95182128805,-13.2560607236,0.281219519612,0.012444654615,0.433085516812,0,7.63712648677e-10,0.997854188319,18.7230787593,0.582641383355,0.581292664426,0.324287698696,0,2774.34549418,1.4866038088e-17,0.553119832727,0.326156859351,6.57338365566,19.74,1,3.38973746896,0.667204226446,0.000632597767981,0,98.6666666667,True,sensor,0.2
case1,3001,0.2,0.005,0,1,1,1,92.5512179613,95.4,95.4,2909.82104378,2197.84976526,15.8418159224,297.314417718,4826.19820725,3.6078517951e-10,5.9620277465e-18,0.553466998195,0.326069962121,6.60292234276,0.756218971972,6.82703077249,-13.387113409,0.281605529207,0.0124243563437,0.433085516812,0,9.30750587713e-10,1,18.7653653884,0.756218971972,0.581368473269,0.324576031313,0,2778.59083414,1.4941390139e-17,0.553466998195,0.326069962121,6.60292234276,19.62,1,2.84878203869,0.840259428219,0.000702540932895,0,98.6666666667,True,sensor,0.2
case1,3002,0.2,0.005,0,1,1,1,92.4730387628,95.2,95.2,2893.75764974,2191.40349484,15.9527003522,295.668580071,4805.44526487,4.24734025728e-10,6.41034534482e-18,0.55331647858,0.326260732984,6.57102464849,0.527425188763,6.76779140537,-13.4560308363,0.281768090963,0.0124222087365,0.433085516812,0,7.2624573022e-10,1,18.7419116288,0.527425188763,0.580735637963,0.32510787428,0,2773.06443344,1.41472120477e-17,0.55331647858,0.326260732984,6.57102464849,19.56,1,2.72696123719,0.6416075293,0.000862276171596,0,98.6666666667,True,sensor,0.2
case1,3003,0.2,0.005,0,1,1,1,92.5935245514,95.8,95.8,2925.08427587,2211.15597668,15.6904795282,299.731609726,4852.19912235,3.76871867047e-10,5.92787537806e-18,0.553285894986,0.326083489988,6.59728762319,0.755258997896,6.94591193544,-13.268652922,0.281163505768,0.0124413920866,0.433085516812,0,5.99740701546e-10,1,18.7780573654,0.755258997896,0.581538981391,0.324379346747,0,2780.74551538,1.37894253308e-17,0.553285894986,0.326083489988,6.59728762319,19.74,1,3.20647544861,0.883784513975,0.000751663473125,0,98.6666666667,True,sensor,0.2
case1,3004,0.2,0.005,0,1,1,1,92.3337548912,95.8,95.8,2921.53009637,2211.09730759,15.7158497547,299.674444209,4848.66880951,4.42753389507e-10,5.70073502293e-18,0.553300255715,0.326368038948,6.58949340543,0.561763832703,6.94636628995,-13.2670010228,0.281182659328,0.0124455825459,0.433085516812,0,8.31352764408e-10,1,18.7001264673,0.561763832703,0.581115750331,0.324413786794,0,2768.74504644,1.41770276074e-17,0.553300255715,0.326368038948,6.58949340543,19.74,1,3.46624510884,0.634760799885,0.000627993187066,0,98.6666666667,True,sensor,0.2
case1,3005,0.2,0.005,0,1,1,1,92.4488925815,96.4,96.4,2944.50692155,2230.71481802,15.4502258944,303.5864509,4887.08551456,4.43321823695e-10,4.93474618807e-18,0.553470654851,0.326039795525,6.56841463794,0.560998626639,7.11078260223,-13.0911237143,0.280489479486,0.0124703182306,0.433085516812,0,7.76490871601e-10,1,18.7346677744,0.560998626639,0.581422911626,0.323653657122,0,2775.83126578,1.39818712164e-17,0.553470654851,0.326039795525,6.56841463794,19.92,1,3.95110741854,0.731210167306,0.000615352349578,0,98.6666666667,True,sensor,0.2
case1,3006,0.2,0.005,0,1,1,1,92.7505137861,96.4,96.4,2946.52454505,2230.76619302,15.4483838505,303.588585974,4889.15053594,4.80270045955e-10,4.67507976776e-18,0.553139048131,0.325902308044,6.61832748549,0.699202097326,7.10908288146,-13.0846434703,0.280514997465,0.0124669624713,0.433085516812,0,7.85064457887e-10,0.999566679122,18.8251541358,0.699202097326,0.581727344793,0.323671689464,0,2788.74019572,1.4104928163e-17,0.553139048131,0.325902308044,6.61832748549,19.92,1,3.64948621392,0.679561133448,0.000633533705698,0,98.6666666667,True,sensor,0.2
case1,3007,0.2,0.005,0,1,1,1,92.4689756572,95.8,95.8,2929.06229868,2211.01840679,15.6522465106,299.836937303,4855.89601468,4.33999503002e-10,6.45967654367e-18,0.553122264098,0.325917657135,6.63267825589,0.856518960937,6.9592091234,-13.2662597639,0.281185066467,0.0124383743831,0.433085516812,0,8.27046875429e-10,1,18.7406926972,0.856518960937,0.581893537161,0.323942470025,0,2776.96296908,1.45163828874e-17,0.553122264098,0.325917657135,6.63267825589,19.74,1,3.33102434278,0.760684252394,0.000567118744482,0,98.6666666667,True,sensor,0.2
case1,3008,0.2,0.005,0,1,1,1,92.4623188734,95.4,95.4,2907.9629836,2197.86031347,15.8541095141,297.16890818,4824.5084984,4.05350419896e-10,5.96799085845e-18,0.553409175938,0.3261987972,6.58003805191,0.685174349177,6.81951967099,-13.3893445318,0.281608865672,0.0124260332331,0.433085516812,0,9.90791448885e-10,1,18.738695662,0.685174349177,0.581194725936,0.324708719308,0,2773.69400953,1.39287453099e-17,0.553409175938,0.3261987972,6.58003805191,19.62,1,2.93768112659,0.764931270313,0.000610446975139,0,98.6666666667,True,sensor,0.2
case1,3009,0.2,0.005,0,1,1,1,92.4547061265,95,95,2890.26235666,2184.73809448,15.989544626,294.661437545,4796.32855821,4.53383108834e-10,6.91992036589e-18,0.553429735574,0.326210220477,6.55436894417,0.617927532733,6.72722583894,-13.5164238382,0.28199115477,0.0124120139922,0.433085516812,0,6.53617604485e-10,0.988034139094,18.7364118379,0.617927532733,0.580816303721,0.325219958918,0,2774.57247269,1.42290693117e-17,0.553429735574,0.326210220477,6.55436894417,19.5,1,2.54529387355,0.785552446632,0.000709084041586,0,98.6666666667,True,sensor,0.2
case1,3000,0.2,0.005,1,1,1,1,92.3051595092,95.8,95.8,2788.12326597,2205.3142977,14.7896362378,309.313857788,4698.91334212,3.69482222595e-10,5.62158826434e-18,0.555377297615,0.31742258368,6.67409296546,0.585475791017,7.06411410407,-12.7987898153,0.283263849426,0.0124276662744,0.442435445386,0,7.42673478271e-10,0.950208757767,18.6915478528,0.585475791017,0.582840170443,0.315557707332,0,2642.23780403,1.43212264964e-17,0.555377297615,0.31742258368,6.67409296546,19.74,1,3.49484049082,0.667205080965,0.000600106122016,0,98.6666666667,True,sensor,0.2
case1,3001,0.2,0.005,1,1,1,1,92.4611133158,95.4,95.4,2775.76354561,2192.28279024,14.963349784,306.837474322,4676.17221131,2.91095147986e-10,4.79271570347e-18,0.555725198735,0.317282733852,6.70186821122,0.78826422701,6.94448835464,-12.9259839906,0.283667360248,0.0124066501599,0.442435445386,0,9.13527031798e-10,0.992816688344,18.7383339947,0.78826422701,0.582986050805,0.31582196364,0,2646.98666828,1.40133130794e-17,0.555725198735,0.317282733852,6.70186821122,19.62,1,2.93888668418,0.840267555288,0.00068699070256,0,98.6666666667,True,sensor,0.2
case1,3002,0.2,0.005,1,1,1,1,92.3579448223,95.2,95.2,2759.89153559,2185.83545376,15.0725024482,305.167073457,4655.63241834,3.2935076888e-10,5.03774539445e-18,0.555571915857,0.31753196226,6.67034015256,0.547335380855,6.88582899674,-12.9928903247,0.283820951386,0.012404832821,0.442435445386,0,7.0481576131e-10,0.955115943374,18.7073834467,0.547335380855,0.582329360794,0.316356549668,0,2640.38217519,1.35964373441e-17,0.555571915857,0.31753196226,6.67034015256,19.56,1,2.84205517769,0.641608278518,0.000827190347052,0,98.6666666667,True,sensor,0.2
case1,3003,0.2,0.005,1,1,1,1,92.5113319933,95.8,95.8,2789.85847933,2205.54102962,14.8141542584,309.232277986,4700.98138522,3.37536221195e-10,6.21681525703e-18,0.555541362088,0.317342380148,6.69659086035,0.760425690133,7.05893103069,-12.8109671079,0.283208430422,0.012424280224,0.442435445386,0,5.78001646545e-10,0.973000779578,18.753399598,0.760425690133,0.58309651579,0.315612759049,0,2649.0675136,1.4098965051e-17,0.555541362088,0.317342380148,6.69659086035,19.74,1,3.28866800666,0.883790213123,0.000716342216698,0,98.6666666667,True,sensor,0.2
case1,3004,0.2,0.005,1,1,1,1,92.2353479624,95.6,95.6,2779.28964754,2198.89803678,14.9117563126,307.936110241,4685.1633304,3.21449533658e-10,5.00467722819e-18,0.555554456474,0.317619885512,6.69218998289,0.529759653053,7.00420030377,-12.8676967143,0.283466404175,0.0124211846619,0.442435445386,0,8.11692046909e-10,0.976077141248,18.6706043887,0.529759653053,0.582506114272,0.315777286445,0,2637.12446069,1.39910869348e-17,0.555554456474,0.317619885512,6.69218998289,19.68,1,3.36465203762,0.634760874358,0.00062378267183,0,98.6666666667,True,sensor,0.2
case1,3005,0.2,0.005,1,1,1,1,92.3604531765,96.4,96.4,2807.98446818,2225.0567164,14.5777172948,313.08471956,4734.53418232,3.58170382242e-10,7.07767178199e-18,0.555724803981,0.317307387321,6.67164967682,0.567999545252,7.21727014433,-12.6393980919,0.282532485465,0.0124531530461,0.442435445386,0,7.40342898098e-10,0.970182900913,18.7081359529,0.567999545252,0.582975618768,0.314892109739,0,2644.32938078,1.39444662414e-17,0.555724803981,0.317307387321,6.67164967682,19.92,1,4.0395468235,0.731211047539,0.000618866865652,0,98.6666666667,True,sensor,0.2
case1,3006,0.2,0.005,1,1,1,1,92.6519735515,96.4,96.4,2809.85416631,2225.1140408,14.576704261,313.086898959,4736.45801242,3.68288510799e-10,6.25909914176e-18,0.555399187165,0.317155090732,6.71926787712,0.697310384328,7.21631490992,-12.6327888129,0.282555132352,0.0124501639563,0.442435445386,0,7.64842411627e-10,0.954932486121,18.7955920655,0.697310384328,0.583253297282,0.314956589769,0,2656.1950765,1.34988591485e-17,0.555399187165,0.317155090732,6.71926787712,19.92,1,3.74802644849,0.679562040843,0.000606250183827,0,98.6666666667,True,sensor,0.2
case1,3007,0.2,0.005,1,1,1,1,92.3446843326,95.8,95.8,2793.71549719,2205.40702477,14.7763931185,309.334240908,4704.56467416,3.37252004101e-10,4.45390252457e-18,0.555378494492,0.317168983949,6.73411629926,0.862012276826,7.07152923275,-12.8089394245,0.283230189654,0.012421337658,0.442435445386,0,8.07542477332e-10,1,18.7034052998,0.862012276826,0.58343849402,0.315194707426,0,2643.96475355,1.38940508404e-17,0.555378494492,0.317168983949,6.73411629926,19.74,1,3.45531566739,0.76071316305,0.000579338751321,0,98.6666666667,True,sensor,0.2
case1,3008,0.2,0.005,1,1,1,1,92.3756979287,95.4,95.4,2773.42842452,2192.26493263,14.9737024353,306.665974121,4674.00108547,3.26451754518e-10,4.45444462566e-18,0.555654258493,0.317462464307,6.68061167424,0.691340252253,6.93567622899,-12.9283275353,0.283658599566,0.0124089740681,0.442435445386,0,9.93154003481e-10,0.956658496638,18.7127093786,0.691340252253,0.582756301118,0.315955284988,0,2642.16875676,1.38609826741e-17,0.555654258493,0.317462464307,6.68061167424,19.62,1,3.02430207133,0.764930063654,0.000587344143472,0,98.6666666667,True,sensor,0.2
case1,3009,0.2,0.005,1,1,1,1,92.3596330762,95,95,2756.51688499,2179.18339443,15.1088554907,304.158085062,4646.65104985,3.41685790772e-10,5.62484087085e-18,0.555679470853,0.317478452187,6.65608438116,0.61739933835,6.84707698011,-13.0514303078,0.284046759206,0.0123951015168,0.442435445386,0,6.3145932927e-10,0.94030805791,18.7078899229,0.61739933835,0.582366785032,0.316469820851,0,2642.72089222,1.37856306232e-17,0.555679470853,0.317478452187,6.65608438116,19.5,1,2.64036692381,0.785553808731,0.000694367401066,0,98.6666666667,True,sensor,0.2
case2,3000,0.2,0.005,-1,1,1,1,83.1760213375,89.4,89.4,280.354375684,1898.60719216,-1.9784713207,446.419156093,1730.56394043,6.40056896373e-11,5.50032025134e-17,0.599760582156,0.118782710291,9.02254255604,0.630575232912,9.61361754823,-4.87953216758,0.326110822149,0.0119415991319,0.629012430611,0,9.2694740772e-10,0.148258778416,15.9528064013,0.630575232912,0.612417698231,0.117930154787,0,280.354375684,5.50032025134e-17,0.599760582156,0.118782710291,9.02249599784,17.82,1,6.22397866249,0.667423776124,0.000534904784648,0,98.6666666667,True,sensor,0.2
case2,3001,0.2,0.005,-1,1,1,1,83.2051124692,90.2,90.2,279.123149005,1924.25937299,-2.115619277,451.195569901,1750.07133281,6.17887963017e-11,6.21686946714e-17,0.59979564524,0.118887560581,9.02241810592,0.707460106978,9.67943547065,-4.78902056883,0.324980778663,0.011972443571,0.629183868346,0,9.88137571767e-10,0.14298847115,15.9615337408,0.707460106978,0.61272080022,0.11781164446,0,279.107320126,6.21686946714e-17,0.59979564524,0.118887560581,9.0223899104,18.06,1,6.9948875308,0.840869855902,0.000392319737929,0,98.6666666667,True,sensor,0.2
case2,3002,0.2,0.005,-1,1,1,1,83.3412691236,89.8,89.8,276.536523194,1911.57481185,-2.01023864394,448.519457337,1737.58163906,6.62794263917e-11,5.83398346993e-17,0.599671653467,0.119544718526,9.02358421032,0.653201257579,9.63262711368,-4.83576334897,0.325457900451,0.0119577202793,0.628903273261,0,9.83671810673e-10,0.153427124572,16.0023807371,0.653201257579,0.612435500482,0.118622375373,0,276.536523194,5.83398346993e-17,0.599671653467,0.119544718526,9.02358062013,17.94,1,6.45873087645,0.641653793213,0.000600773723759,0,98.6666666667,True,sensor,0.2
case2,3003,0.2,0.005,-1,1,1,1,83.2449971437,89,89,277.761847795,1886.05008987,-1.86473926481,443.732584456,1718.21461395,8.90736373549e-11,5.5088312384e-17,0.599765622169,0.118988692875,9.01925294054,0.583099007666,9.56818884513,-4.92231754887,0.32659135193,0.0119268315257,0.629003157847,0,9.30558741175e-10,0.145339051017,15.9734991431,0.583099007666,0.612192799093,0.11825881102,0,277.761847795,5.5088312384e-17,0.599765622169,0.118988692875,9.0191996917,17.7,1,5.75500285625,0.884160473503,0.000372810012496,0,98.6666666667,True,sensor,0.2
