cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
2,98.4375,158.4,7.66238018146,3.42567851096e-06,0,0,0
2,107.8125,158.4,7.66238018146,3.7519336092e-06,0,0,0
2,117.1875,158.4,7.66238018146,4.07818870797e-06,0,0,0
2,126.5625,158.4,7.66238018146,4.40444380733e-06,0,0,0
2,135.9375,158.4,7.66238018146,4.73069890731e-06,0,0,0
2,145.3125,158.4,7.66238018146,5.05695400797e-06,0,0,0
2,150.283333333,158.4,7.66238018146,2.5693230497e-06,0,0,0
2,150.85,158.4,7.66238018146,2.59750930319e-06,0,0,0
2,151.416666667,158.4,7.66238018146,2.62569555668e-06,0,0,0
2,151.983333333,158.4,7.66238018146,2.65388181017e-06,0,0,0
2,152.55,158.4,7.66238018146,2.68206806366e-06,0,0,0
2,153.116666667,158.4,7.66238018146,2.71025431715e-06,0,0,0
2,153.9,158.4,7.66238018146,0,414.264696774,10.1141158682,0.0109936042046
2,154.9,158.4,7.66238018146,0,424.771691368,11.3269880547,0.0123119435377
2,155.9,158.4,7.66238018146,0,435.460945434,12.6062929587,0.0137024923465
2,156.9,158.4,7.66238018146,0,446.392920366,13.9641245275,0.0151783962256
2,157.9,158.4,7.66238018146,0,457.566204956,15.4044437572,0.0167439606057
2,158.9,158.4,7.66238018146,0,468.979507355,16.9320678086,0.0184044215311
2,159.9,158.4,7.66238018146,0,480.631817365,18.5534250277,0.0201667663345
2,160.9,158.4,7.66238018146,0,492.522582912,20.2758351468,0.0220389512465
2,161.9,158.4,7.66238018146,0,504.65189559,22.097531755,0.0240190562554
2,162.9,158.4,7.66238018146,0,517.020715249,24.0239921931,0.0261130349924
2,163.9,158.4,7.66238018146,0,529.63109625,26.0639099088,0.0283303368573
2,164.9,158.4,7.66238018146,0,542.421380668,28.7394364735,0.031238517906
2,166.10625,158.4,7.66238018146,5.18306739464e-05,188.052435094,7.84334288934,0.00852537270581
2,167.51875,158.4,7.66238018146,5.14730250839e-05,188.036611304,8.39393080783,0.00912383783459
