time_s,j_A_cm2,charge_C_cm2,stopped,T1_C,T2_C,T3_C,T4_C,T5_C,TEL_C,TER_C,cell1_q_W_cm2,cell2_q_W_cm2,cell3_q_W_cm2,cell4_q_W_cm2,cell5_q_W_cm2,cell1_V_V,cell2_V_V,cell3_V_V,cell4_V_V,cell5_V_V,cell1_ice_bulk,cell2_ice_bulk,cell3_ice_bulk,cell4_ice_bulk,cell5_ice_bulk,cell1_pore_ice_bulk,cell2_pore_ice_bulk,cell3_pore_ice_bulk,cell4_pore_ice_bulk,cell5_pore_ice_bulk,cell1_mem_ice_bulk,cell2_mem_ice_bulk,cell3_mem_ice_bulk,cell4_mem_ice_bulk,cell5_mem_ice_bulk,cell1_pore_ice_saturation,cell2_pore_ice_saturation,cell3_pore_ice_saturation,cell4_pore_ice_saturation,cell5_pore_ice_saturation,cell1_lambda,cell2_lambda,cell3_lambda,cell4_lambda,cell5_lambda,cell1_j_over_jlim,cell2_j_over_jlim,cell3_j_over_jlim,cell4_j_over_jlim,cell5_j_over_jlim,cell1_gas_porosity,cell2_gas_porosity,cell3_gas_porosity,cell4_gas_porosity,cell5_gas_porosity,cell1_state,cell2_state,cell3_state,cell4_state,cell5_state,cell1_risk,cell2_risk,cell3_risk,cell4_risk,cell5_risk,cell1_rT_K_s,cell2_rT_K_s,cell3_rT_K_s,cell4_rT_K_s,cell5_rT_K_s,cell1_rV_V_s,cell2_rV_V_s,cell3_rV_V_s,cell4_rV_V_s,cell5_rV_V_s,cell1_ice_est,cell2_ice_est,cell3_ice_est,cell4_ice_est,cell5_ice_est,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,water_inventory_kg,water_produced_kg,water_out_kg
0,0,0,0,-27.6574851873,-27.6452896187,-27.6419604005,-27.6452895952,-27.6574862358,-27.6762516605,-27.6762549239,0,0,0,0,0,1.26550522634,1.26549445008,1.26549150832,1.26549445006,1.26550522727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7415e-05,0,0
0.025,0.000125,1.5625e-06,0,-27.6038262557,-27.5644298416,-27.5912003657,-27.5644298212,-27.6038273088,-27.6762256194,-27.6762288821,1,1,0.624511558772,1,1,0.914580327223,0.914714044675,0.914622571302,0.914714044743,0.9145803237,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,3.3848219171e-10,3.38316343921e-10,3.38271069519e-10,3.38316343602e-10,3.38482205969e-10,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,8.04569031875e-10,8.04174813219e-10,8.04067196384e-10,8.04174812459e-10,8.04569065769e-10,2.99992609458,2.99992609459,2.99992609459,2.99992609459,2.99992609458,4.35226917743e-06,4.35143810378e-06,4.35220872415e-06,4.35143810365e-06,4.35226918684e-06,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89031972423,0.000104688793406,-0.00107481694311,0.0119808660887,2.87736872999,4.70248839868e-13,9.63499977502e-22,1.74145969549e-05,1.82185054672e-11,4.21263645279e-10
0.05,0.00025,6.25e-06,0,-27.5502856392,-27.4837235371,-27.5402603238,-27.4837235198,-27.5502866968,-27.6761803368,-27.6761835987,1,1,0.624511558772,1,1,0.885386833548,0.88560372604,0.885419413698,0.885603726096,0.885386830136,1.71930046724e-09,1.71709505763e-09,1.71841993024e-09,1.71709505623e-09,1.719300537e-09,1.71930046724e-09,1.71709505763e-09,1.71841993024e-09,1.71709505623e-09,1.719300537e-09,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,4.08676127226e-09,4.08151903406e-09,4.08466824398e-09,4.08151903074e-09,4.08676143807e-09,2.99986131132,2.99986128706,2.99986130787,2.99986128706,2.99986131132,8.70357011914e-06,8.70139783001e-06,8.70348806243e-06,8.70139782982e-06,8.70357013803e-06,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78063944846,0.000445894796098,-0.00201829657453,0.0242294352486,5.75483761144,1.06381223275e-12,-1.9338820977e-21,1.74142729801e-05,7.28740218687e-11,7.99893884649e-10
0.075,0.000375,1.40625e-05,0,-27.4968651828,-27.4031729827,-27.489145497,-27.4031729685,-27.4968662448,-27.6761158628,-27.6761191239,1,1,0.624511558772,1,1,0.86835929736,0.868657420731,0.868384133183,0.868657420776,0.868359294008,4.84143013693e-09,4.83153739614e-09,4.83936482609e-09,4.83153739271e-09,4.84143033053e-09,4.84143013693e-09,4.83153739614e-09,4.83936482609e-09,4.83153739271e-09,4.84143033053e-09,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,1.15080345542e-08,1.1484519601e-08,1.15031253294e-08,1.14845195928e-08,1.15080350143e-08,2.99979601505,2.99979596194,2.99979600976,2.99979596194,2.99979601505,1.30539981562e-05,1.30500215674e-05,1.30539202846e-05,1.30500215672e-05,1.30539981847e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6709591727,0.00103552325098,-0.00297064292808,0.0367451066796,8.63227894634,1.91149873707e-12,1.76725483511e-21,1.74139831544e-05,1.63966549205e-10,1.18081218068e-09
0.1,0.0005,2.5e-05,0,-27.4435642206,-27.3227767284,-27.4378573463,-27.3227767174,-27.4435652872,-27.6760322472,-27.6760355075,1,1,0.624511558772,1,1,0.856311456909,0.856689400466,0.856329887214,0.8566894005,0.856311453595,1.03975618787e-08,1.03685083801e-08,1.03938814998e-08,1.03685083737e-08,1.03975622918e-08,1.03975618787e-08,1.03685083801e-08,1.03938814998e-08,1.03685083737e-08,1.03975622918e-08,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,2.47149081975e-08,2.46458483007e-08,2.47061599709e-08,2.46458482856e-08,2.47149091794e-08,2.99973088217,2.99973079216,2.99973087551,2.99973079216,2.99973088217,1.740353098e-05,1.73972748866e-05,1.74034769989e-05,1.73972748865e-05,1.74035310181e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5612788969,0.0018802553053,-0.00392256933964,0.0495272829101,11.5097093,2.46680453841e-12,-1.99635077756e-21,1.74137298182e-05,2.91496087475e-10,1.56167785314e-09
0.125,0.000625,3.90625e-05,0,-27.3903822939,-27.2425336409,-27.386397624,-27.242533633,-27.3903833649,-27.6759295398,-27.6759327993,1,1,0.624511558772,1,1,0.846991478733,0.847448132587,0.847004633388,0.847448132611,0.846991475445,1.90746163516e-08,1.90070688595e-08,1.90690732656e-08,1.90070688495e-08,1.90746171075e-08,1.90746163516e-08,1.90070688595e-08,1.90690732656e-08,1.90070688495e-08,1.90746171075e-08,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,4.53401862411e-08,4.51796264785e-08,4.53270103771e-08,4.51796264548e-08,4.53401880379e-08,2.99966590756,2.99966577316,2.99966590001,2.99966577316,2.99966590756,2.17521717237e-05,2.17431615774e-05,2.17521538598e-05,2.17431615773e-05,2.17521717715e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4515986212,0.00298476394963,-0.00487462278342,0.0625753687631,14.3871333936,2.52819987168e-12,-5.17378312095e-21,1.74135128201e-05,4.55462636679e-10,1.94264255536e-09
0.15,0.00075,5.625e-05,0,-27.3373189523,-27.1624426093,-27.3347680781,-27.1624426045,-27.3373200277,-27.6758077899,-27.6758110486,1,1,0.624511558772,1,1,0.839396453801,0.839930901939,0.839405355169,0.839930901953,0.839396450533,3.15537896107e-08,3.14185375067e-08,3.15463720713e-08,3.14185374931e-08,3.15537908603e-08,3.15537896107e-08,3.14185375067e-08,3.15463720713e-08,3.14185374931e-08,3.15537908603e-08,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,7.50030653926e-08,7.46815723953e-08,7.49854339703e-08,7.46815723629e-08,7.5003068363e-08,2.99960112629,2.99960094005,2.99960111823,2.99960094005,2.99960112629,2.60999249541e-05,2.60876875673e-05,2.60999479531e-05,2.60876875673e-05,2.60999250117e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3419183454,0.00435263943757,-0.00582674225618,0.075888771313,17.2645554713,3.14001602497e-12,1.07732002979e-21,1.74133321679e-05,6.55866196818e-10,2.32369829181e-09
0.175,0.000875,7.65625e-05,0,-27.2843737583,-27.0825025512,-27.2829704589,-27.0825025495,-27.2843748382,-27.675667047,-27.675670305,1,1,0.624511558772,1,1,0.832991461927,0.833602923464,0.832997065869,0.833602923469,0.832991458673,4.8510598469e-08,4.82665523807e-08,4.85015403519e-08,4.82665523639e-08,4.85106003914e-08,4.8510598469e-08,4.82665523807e-08,4.85015403519e-08,4.82665523639e-08,4.85106003914e-08,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,1.15309242855e-07,1.14729147565e-07,1.15287711794e-07,1.14729147525e-07,1.15309247424e-07,2.99953656899,2.99953632357,2.99953656073,2.99953632357,2.99953656899,3.04467952781e-05,3.04308588273e-05,3.04468564863e-05,3.04308588276e-05,3.04467953455e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2322380696,0.00598679199726,-0.00677890402873,0.0894668998219,20.1419790578,4.35283753486e-12,2.67874169569e-21,1.74131878603e-05,8.92706767891e-10,2.70484645133e-09
0.2,0.001,0.0001,0,-27.2315462829,-27.0027124062,-27.2310065131,-27.0027124076,-27.2315473671,-27.6755073602,-27.6755106174,1,1,0.624511558772,1,1,0.827457240306,0.828145033956,0.827460456536,0.828145033952,0.827457237063,7.06149254076e-08,7.020713168e-08,7.06046732702e-08,7.02071316619e-08,7.06149282098e-08,7.06149254076e-08,7.020713168e-08,7.06046732702e-08,7.02071316619e-08,7.06149282098e-08,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,1.67851023075e-07,1.66881701165e-07,1.67826653839e-07,1.66881701122e-07,1.67851029736e-07,2.99947226476,2.99947195294,2.99947225653,2.99947195294,2.99947226477,3.47927872855e-05,3.47726812872e-05,3.47928767351e-05,3.47726812877e-05,3.47927873628e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1225577939,0.00788966443448,-0.00773108154619,0.103309165697,23.0194072111,4.49523751556e-12,9.10031022706e-22,1.74130798969e-05,1.1659843499e-09,3.08608746178e-09
0.225,0.001125,0.0001265625,0,-27.1788361033,-26.9230711324,-27.1788779799,-26.9230711369,-27.178837192,-27.6753287785,-27.6753320348,1,1,0.624511558772,1,1,0.822587881673,0.823351402681,0.822589585283,0.823351402667,0.822587878438,9.85310630601e-08,9.78887337226e-08,9.8520201357e-08,9.78887337057e-08,9.85310669775e-08,9.85310630601e-08,9.78887337226e-08,9.8520201357e-08,9.78887337057e-08,9.85310669775e-08,5.92830186971e-10,5.92648694373e-10,5.92599130718e-10,5.92648694066e-10,5.92830202564e-10,2.34207423485e-07,2.32680612604e-07,2.34181605317e-07,2.32680612564e-07,2.34207432797e-07,2.99940824112,2.99940785573,2.99940823304,2.99940785573,2.99940824112,3.91379055479e-05,3.91131608333e-05,3.91380060401e-05,3.91131608341e-05,3.91379056352e-05,0.3916,0.3916,0.3916,0.3916,0.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0128775181,0.0100633583183,-0.0086832482245,0.117414982459,25.8968426457,5.09532693815e-12,9.0844283593e-22,1.74130082774e-05,1.47569894284e-09,3.46742155726e-09
