mode,dt,scale,q1,q2,q3,q4,q5,th_s,horizon_s,E_J,min_T_C,min_V,ice,constraint_min
P,0.25,1,0.8,0.7,0.5,0.7,0.8,80.0,0.0,7000.0,12.681175994433252,1.2055104741416014,8.255788996352803e-19,0.3916
P,0.25,1,0.29988991105524926,0.12528043885316753,0.5118798247327665,0.12528043885316753,0.29988991105524926,37.20493510049956,0.0,1267.0331552109083,-19.72952036546462,1.2469968510594818,8.255788996352803e-19,-1.973052036546462
P,0.25,1,0.6423618022367197,0.7927980563063824,0.4445083329920874,0.7927980563063824,0.6423618022367197,73.52909538601475,0.0,6093.407697061099,8.121089852823708,1.2086588707353987,8.255788996352803e-19,0.3916
P,0.25,1,0.5014364784755039,0.28329910396900554,0.6681958449567085,0.28329910396900554,0.5014364784755039,105.97163382943384,0.0,5928.230724989388,2.3577142592143274,1.2183901344584402,8.255788996352803e-19,0.23567142592143275
P,0.25,1,0.9590128717189706,0.41973561369689316,0.9378663589629532,0.41973561369689316,0.9590128717189706,158.80952753034268,0.0,14671.472611441177,40.46375923730383,1.1761710724493817,8.255788996352803e-19,0.3916
P,0.25,1,0.33276147298203873,0.010644685880781934,0.18531183332606882,0.010644685880781934,0.33276147298203873,175.16247872860515,0.0,3819.08570143245,-11.973833838262372,1.2478722662925785,8.255788996352803e-19,-1.197483383826237
P,0.25,1,0.6131205606245389,0.4471031219214881,0.8383664518293911,0.4471031219214881,0.6131205606245389,139.8334171489064,0.0,10343.526168188111,21.3321737373411,1.1940149781387865,8.255788996352803e-19,0.3916
P,0.25,1,0.689983615899118,0.2073879498972671,0.3520758096163251,0.2073879498972671,0.689983615899118,213.62177760662203,0.0,11465.18196051633,20.82718426255352,1.2113406740593213,8.255788996352803e-19,0.3916
P,0.25,1,0.2619196696629965,0.6625308116927461,0.05356754657883178,0.6625308116927461,0.2619196696629965,128.76180998259207,0.0,6124.1322172776245,1.088933006826267,1.2247841340089343,8.255788996352803e-19,0.10879330068262671
P,0.25,1,0.2336389798865819,0.40524563735152486,0.48211802014569904,0.40524563735152486,0.2336389798865819,16.208769428769344,0.0,713.1401682699117,-23.081290830110103,1.2510965248653994,8.255788996352803e-19,-2.3082290830110104
P,0.25,1,0.8874138327526689,0.34543172842238007,0.15094317883387776,0.34543172842238007,0.8874138327526689,270.72394239938086,0.0,17709.63884584937,43.73695271061198,1.1931135112526585,8.255788996352803e-19,0.3916
P,0.25,1,0.20467889305338932,0.07725048362769327,0.9445554192446004,0.07725048362769327,0.20467889305338932,247.19667933016777,0.0,9321.874363073875,8.857482275313082,1.2095187873987476,8.255788996352803e-19,0.3916
P,0.25,1,0.4207434592558648,0.9885164953075505,0.6193769767317362,0.9885164953075505,0.4207434592558648,189.87474020036035,0.0,16319.24445095058,43.39576283191357,1.1668719103519734,8.255788996352803e-19,0.3916
P,0.25,1,0.4077328055555593,0.32386338334434644,0.7224159694768528,0.32386338334434644,0.4077328055555593,144.80074310583873,0.0,7911.9428205996255,8.688719551410802,1.2101240656142196,8.255788996352803e-19,0.3916
P,0.25,1,0.07736340887017584,0.9445670125863135,9.333590971305483e-05,0.9445670125863135,0.07736340887017584,43.16731721704079,0.0,2205.800460358381,-13.890023352249264,1.234310991104451,8.255788996352803e-19,-1.3891023352249263
P,0.25,1,0.5585303161952608,0.4870367394409273,0.7141933775413534,0.4870367394409273,0.5585303161952608,23.351400275552425,0.0,1637.708127382493,-14.376888538178719,1.23732950477751,8.255788996352803e-19,-1.4377888538178718
P,0.25,1,0.3732413636962643,0.8060135367259922,0.2467468160672066,0.8060135367259922,0.3732413636962643,50.2007682118377,0.0,3269.647088948542,-6.5675062862538045,1.2269493157172053,8.255788996352803e-19,-0.6568506286253805
P,0.25,1,0.4445743324356659,0.035336993378624004,0.33234719469086427,0.035336993378624004,0.4445743324356659,236.09934646741513,0.0,7627.011406023026,2.880918996141546,1.2309076064420288,8.255788996352803e-19,0.2879918996141546
P,0.25,1,0.35638196092541663,0.523843367735595,0.43724779111836215,0.523843367735595,0.35638196092541663,263.9009213052482,0.0,14499.366132363302,29.897646393823475,1.193242698833918,8.255788996352803e-19,0.3916
P,0.25,1,0.14873563761919156,0.8488784438767057,0.6495746826204372,0.8488784438767057,0.14873563761919156,284.3749072537162,0.0,18802.889098133575,45.60680821854561,1.166408058282509,8.255788996352803e-19,0.3916
P,0.25,1,0.8583695565737646,0.09190752024055221,0.8965454937010537,0.09190752024055221,0.8583695565737646,63.78259200448746,0.0,4460.15664003813,0.12717290265385478,1.2214171696194895,8.255788996352803e-19,0.012617290265385477
P,0.25,1,0.7930907114042393,0.6772974348461435,0.3797687367997884,0.6772974348461435,0.7930907114042393,8.953754118110346,0.0,743.2835932617669,-19.593385722360306,1.2538624939563738,8.255788996352803e-19,-1.9594385722360308
P,0.25,1,0.9779922881789525,0.6089116650388467,0.39148401178711845,0.6089116650388467,0.9779922881789525,88.10429812806487,0.0,7852.938551916863,16.579748662475424,1.2068112581998323,8.255788996352803e-19,0.3916
P,0.25,1,0.026365101284667014,0.13973892724350612,0.863120578803906,0.13973892724350612,0.026365101284667014,167.1771901873462,0.0,4995.792067339763,-7.2203717876587294,1.2239262732883858,8.255788996352803e-19,-0.722137178765873
P,0.25,1,0.7632948278183831,0.8786338849999328,0.9994815617362018,0.8786338849999328,0.7632948278183831,115.21708951297735,0.0,12337.84628806404,35.08015656214308,1.1690779630229924,8.255788996352803e-19,0.3916
P,0.25,1,0.7014160736372054,0.7074362032541744,0.09035988140040307,0.7074362032541744,0.7014160736372054,229.90879670670222,0.0,16714.739875962914,42.24791217306998,1.1873522505485872,8.255788996352803e-19,0.3916
P,0.25,1,0.1347363182762652,0.5785400341661637,0.059215003964046276,0.5785400341661637,0.1347363182762652,194.50439432468676,0.0,7224.70870792084,2.2323516630424103,1.2250296650758812,8.255788996352803e-19,0.22313516630424104
P,0.25,1,0.8310377415426696,0.38601293821129873,0.1373638139103055,0.38601293821129873,0.8310377415426696,54.291087266334735,0.0,3490.1910033097593,-4.2962220889798175,1.236967968859202,8.255788996352803e-19,-0.4297222088979818
P,0.25,1,0.48568946068680385,0.9048341766310755,0.21708945772597898,0.9048341766310755,0.48568946068680385,258.77320874662166,0.0,19395.936562358955,50.676046939954155,1.17182702485472,8.255788996352803e-19,0.3916
P,0.25,1,0.6041993475692446,0.2743598823148154,0.7806224642316683,0.2743598823148154,0.6041993475692446,224.5750605246658,0.0,14247.833040079344,31.71934580811642,1.1897821452044248,8.255788996352803e-19,0.3916
P,0.25,1,0.5288476414119684,0.534613005824941,0.806097428361332,0.534613005824941,0.5288476414119684,183.37875911245243,0.0,13446.3333461775,31.32617645048972,1.1835977477009914,8.255788996352803e-19,0.3916
P,0.25,1,0.9091158100866682,0.6190342442516599,0.26120172540997233,0.6190342442516599,0.9091158100866682,292.6793873572756,0.0,24274.110108927813,68.52532159851646,1.1623738146281157,8.255788996352803e-19,0.3916
P,0.25,1,0.9215427107572373,0.19443173704340638,0.7730802263871673,0.19443173704340638,0.9215427107572373,281.8285341122354,0.0,21172.5738103646,56.8142844315638,1.170202242469767,8.255788996352803e-19,0.3916
P,0.25,1,0.735506071051206,0.7271298277930377,0.5533435332827333,0.7271298277930377,0.735506071051206,95.17048024397597,0.0,8276.537290814713,17.06522806203132,1.1991355184354777,8.255788996352803e-19,0.3916
P,0.25,1,0.053994168226407846,0.9325075727426276,0.6103782579983217,0.9325075727426276,0.053994168226407846,86.53518767490152,0.0,5588.835592532734,1.63977451926958,1.2052229402793513,8.255788996352803e-19,0.16387745192695802
P,0.25,1,0.0941829260032448,0.7704571943017382,0.2784698953667642,0.7704571943017382,0.0941829260032448,127.22562929907377,0.0,6385.93186312351,2.050310155618745,1.2157769773173108,8.255788996352803e-19,0.2049310155618745
P,0.25,1,0.1805160158344219,0.23741726843883793,0.5797707255780841,0.23741726843883793,0.1805160158344219,207.06541388336888,0.0,7328.238055416087,2.066010860900304,1.2205812125051285,8.255788996352803e-19,0.2065010860900304
P,0.25,1,0.8842457441450763,0.18470092783247505,0.9178420347242885,0.18470092783247505,0.8842457441450763,72.76860177584781,0.0,5559.0397725872535,5.451828746568616,1.213862752101975,8.255788996352803e-19,0.3916
P,0.25,1,0.874293306229579,0.14205930422211588,0.27103340280728117,0.14205930422211588,0.874293306229579,143.3641583178829,0.0,8256.838719316956,11.672497771740673,1.223466194661967,8.255788996352803e-19,0.3916
P,0.25,1,0.9604689950175131,0.2799144094380336,0.9378663589629532,0.2799144094380336,0.9604689950175131,158.80952753034268,0.0,13572.787954740901,35.31964885288343,1.1838520587833947,8.255788996352803e-19,0.3916
P,0.25,1,0.689983615899118,0.7539211694441045,0.25832397144160724,0.7539211694441045,0.689983615899118,76.64108016633384,0.0,6028.0768254056975,7.384245523737126,1.2144448227771314,8.255788996352803e-19,0.3916
P,0.25,1,0.874293306229579,0.41682194403114636,0.5010671216566284,0.41682194403114636,0.874293306229579,143.3641583178829,0.0,11050.859211177249,25.074277747180012,1.2000376474753982,8.255788996352803e-19,0.3916
P,0.25,1,0.7873910188536558,0.07725048362769327,0.3880462463384742,0.07725048362769327,0.7873910188536558,92.52733380342998,0.0,4897.770760172752,-1.0678490916541743,1.233480331741672,8.255788996352803e-19,-0.10688490916541742
P,0.25,1,0.9169129892476914,0.6308800334026698,0.4445083329920874,0.6308800334026698,0.9169129892476914,194.39711677924097,0.0,17204.603506663043,47.97360338003792,1.1762485050028146,8.255788996352803e-19,0.3916
P,0.25,1,0.6312657551207741,0.43170322002165723,0.33643411257115974,0.43170322002165723,0.6312657551207741,31.732860690182797,0.0,1953.452740950205,-12.431523491177881,1.24135937942017,8.255788996352803e-19,-1.243252349117788
P,0.25,1,0.2336389798865819,0.42395050365431464,0.48211802014569904,0.42395050365431464,0.2336389798865819,16.208769428769344,0.0,728.2993115248055,-22.951978382156838,1.2507887212717768,8.255788996352803e-19,-2.295297838215684
P,0.25,1,0.9169527954859846,0.25398762065053576,0.8383664518293911,0.25398762065053576,0.9169527954859846,139.8334171489064,0.0,11117.6211278643,25.774617261063288,1.195202026530457,8.255788996352803e-19,0.3916
P,0.25,1,0.5188997477335171,0.32386338334434644,0.7545825256017862,0.32386338334434644,0.5188997477335171,54.711113193641516,0.0,3337.5267022950175,-6.618342694429497,1.2253670811454096,8.255788996352803e-19,-0.6619342694429498
P,0.25,1,0.8874138327526689,0.34543172842238007,0.9705322839066649,0.34543172842238007,0.8874138327526689,270.72394239938086,0.0,23256.698687671505,66.03083363836946,1.1538895108241245,8.255788996352803e-19,0.3916
P,0.25,1,0.14873563761919156,0.6082336911835635,0.8463792596896644,0.6082336911835635,0.14873563761919156,48.362980802972345,0.0,2853.8002530764547,-10.197805364513147,1.2202723616029734,8.255788996352803e-19,-1.0198805364513146
P,0.25,1,0.9710032450983678,0.523843367735595,0.43724779111836215,0.523843367735595,0.9710032450983678,175.0408295937805,0.0,14996.364963680637,40.26573607866561,1.1858439306187827,8.255788996352803e-19,0.3916
P,0.25,1,0.9903985127237585,0.6625308116927461,0.22774554548703152,0.6625308116927461,0.9903985127237585,226.52255120672774,0.0,20011.025926304235,57.102435386591225,1.1726857602308776,8.255788996352803e-19,0.3916
P,0.25,1,0.15680818088916693,0.13260374447502943,0.7141933775413534,0.13260374447502943,0.15680818088916693,23.351400275552425,0.0,754.8440715128046,-23.61401378343292,1.2480180051216683,8.255788996352803e-19,-2.3615013783432923
P,0.25,1,0.5258727897328619,0.2958620436497536,0.1535431114984842,0.2958620436497536,0.5258727897328619,53.30063230201283,0.0,2394.5479334063198,-12.418205442237,1.2445808379249588,8.255788996352803e-19,-1.2419205442236998
P,0.25,1,0.641605570359457,0.6819148893196701,0.6179972198446284,0.6819148893196701,0.641605570359457,239.4299350008514,0.0,19543.696736116177,53.07370483259689,1.165637198469235,8.255788996352803e-19,0.3916
