time_s,j_A_cm2,charge_C_cm2,heater_on,T1_C,T2_C,T3_C,T4_C,T5_C,TEL_C,TER_C,cell1_V,cell2_V,cell3_V,cell4_V,cell5_V,cell1_ice_bulk,cell2_ice_bulk,cell3_ice_bulk,cell4_ice_bulk,cell5_ice_bulk,cell1_pore_ice_bulk,cell2_pore_ice_bulk,cell3_pore_ice_bulk,cell4_pore_ice_bulk,cell5_pore_ice_bulk,cell1_pore_ice_saturation,cell2_pore_ice_saturation,cell3_pore_ice_saturation,cell4_pore_ice_saturation,cell5_pore_ice_saturation,cell1_mem_ice_bulk,cell2_mem_ice_bulk,cell3_mem_ice_bulk,cell4_mem_ice_bulk,cell5_mem_ice_bulk,cell1_lambda_mean,cell2_lambda_mean,cell3_lambda_mean,cell4_lambda_mean,cell5_lambda_mean,cell1_j_over_jlim,cell2_j_over_jlim,cell3_j_over_jlim,cell4_j_over_jlim,cell5_j_over_jlim,cell1_gas_porosity,cell2_gas_porosity,cell3_gas_porosity,cell4_gas_porosity,cell5_gas_porosity,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg
0.125,0,0,1,-29.7300340082,-29.5957606466,-29.5947685978,-29.5957606466,-29.7300340082,-29.9997447996,-29.9997447996,1.26733749456,1.2672193105,1.26721844033,1.2672193105,1.26733749456,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99965436108,2.99965422587,2.9996542252,2.99965422587,2.99965436108,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,15.625,0,-0.00501726410194,0.00354988356319,15.6164328523,3.01366830796e-12,1.55345842526e-20
0.13125,0,0,1,-29.7166185097,-29.5755987005,-29.574508049,-29.5755987005,-29.7166185097,-29.9997193427,-29.9997193427,1.2673256398,1.26720149465,1.26720053767,1.26720149465,1.2673256398,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.9996371281,2.99963697878,2.99963697801,2.99963697878,2.9996371281,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,16.40625,0,-0.00526748092407,0.00390411042607,16.3970784087,3.22307545236e-12,9.94601968534e-21
0.1375,0,0,1,-29.7032108331,-29.5554415125,-29.5542476485,-29.5554415125,-29.7032108331,-29.9996926826,-29.9996926826,1.26731379196,1.26718368301,1.26718263514,1.26718368301,1.26731379196,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99961989388,2.99961972978,2.9996197289,2.99961972978,2.99961989388,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,17.1875,0,-0.00551772153114,0.00427509688475,17.1777071816,4.41709516186e-12,1.75854627762e-20
0.14375,0,0,1,-29.6898109695,-29.5352890813,-29.5339874028,-29.5352890813,-29.6898109695,-29.99966482,-29.99966482,1.26730195102,1.26716587556,1.26716473275,1.26716587556,1.26730195102,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99960265844,2.99960247887,2.99960247786,2.99960247887,2.99960265844,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,17.96875,0,-0.00576798594075,0.00466283317292,17.9583191809,4.28426912003e-12,9.13022107801e-21
0.15,0,0,1,-29.6764189101,-29.5151414061,-29.5137273186,-29.5151414061,-29.6764189101,-29.9996357559,-29.9996357559,1.26729011698,1.26714807232,1.2671468305,1.26714807232,1.26729011698,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99958542177,2.99958522604,2.9995852249,2.99958522604,2.99958542177,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,18.75,0,-0.0060182741661,0.00506730953532,18.7389144163,5.2832859615e-12,1.48506051477e-20
0.15625,0,0,1,-29.6630346461,-29.4949984855,-29.4934674024,-29.4949984855,-29.6630346461,-29.9996054909,-29.9996054909,1.26727828983,1.26713027328,1.2671289284,1.26713027328,1.26727828983,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99956818388,2.9995679713,2.99956797001,2.9995679713,2.99956818388,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,19.53125,0,-0.00626858621655,0.00548851622773,19.5194928976,4.98273557831e-12,2.98002072712e-20
0.1625,0,0,1,-29.6496581686,-29.4748603186,-29.4732076607,-29.4748603186,-29.6496581686,-29.9995740259,-29.9995740259,1.26726646956,1.26711247845,1.26711102645,1.26711247845,1.26726646956,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99955094474,2.99955071466,2.99955071321,2.99955071466,2.99955094474,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,20.3125,0,-0.00651892209792,0.00592644351696,20.3000546344,5.67137916491e-12,1.44212653226e-20
0.16875,0,0,1,-29.6362894689,-29.4547269042,-29.4529481002,-29.4547269042,-29.6362894689,-29.9995413617,-29.9995413617,1.26725465616,1.26709468781,1.26709312466,1.26709468781,1.26725465616,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99953370438,2.99953345609,2.99953345448,2.99953345609,2.99953370438,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,21.09375,0,-0.00676928181291,0.00638108168081,21.0805996365,6.53933764777e-12,1.83732034171e-20
0.175,0,0,1,-29.6229285382,-29.4345982413,-29.4326887272,-29.4345982413,-29.6229285382,-29.9995074992,-29.9995074992,1.26724284963,1.26707690137,1.26707522303,1.26707690137,1.26724284963,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99951646279,2.99951619562,2.99951619382,2.99951619562,2.99951646279,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,21.875,0,-0.00701966536136,0.00685242100808,21.8611279136,7.39442361508e-12,2.38672708713e-20
0.18125,0,0,1,-29.6095753676,-29.4144743286,-29.4124295485,-29.4144743286,-29.6095753676,-29.999472439,-29.999472439,1.26723104995,1.26705911913,1.26705732158,1.26705911913,1.26723104995,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99949921996,2.99949893324,2.99949893124,2.99949893324,2.99949921996,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,22.65625,0,-0.00727007274048,0.00734045179856,22.6416394755,8.44244466003e-12,1.9747514374e-20
