time_s,feasible,energy_J,q1_W_cm2,q2_W_cm2,q3_W_cm2,q4_W_cm2,q5_W_cm2,T1_C,T2_C,T3_C,T4_C,T5_C,TEL_C,TER_C,max_mirror_q_difference
262.0,1,7069.19106844989,0.501175523966878,0.025608909580768002,0.02569694488179784,0.025608909580765057,0.5011755239668735,1.0000000010279564e-06,1.0000000010279564e-06,9.999999974752427e-07,1.0000000010279564e-06,9.999999974752427e-07,-6.041898030708918,-6.041898030708875,4.551914400963142e-15
263.0,1,7076.775245025817,0.49983565748126296,0.025518864049297436,0.025606583558785007,0.025518864049295174,0.49983565748125547,9.99999993922529e-07,1.0000000010279564e-06,9.999999974752427e-07,1.0000000010279564e-06,9.999999974752427e-07,-6.020660507764454,-6.020660507764255,7.494005416219807e-15
264.0,1,7084.333229243864,0.49850413730264803,0.025429380679471186,0.025516786648471353,0.02542938067946386,0.4985041373026523,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,-5.999555264352761,-5.999555264352757,7.32400251557408e-15
265.0,1,7091.865270708768,0.49718088613333034,0.025340454209397713,0.025427548855489597,0.025340454209398663,0.49718088613332984,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,1.0000000010279564e-06,-5.978581075988963,-5.978581075988917,9.506284648352903e-16
266.0,1,7099.371615963352,0.49586582762550124,0.025252079444316112,0.025338864952606715,0.025252079444316518,0.49586582762549275,9.999999974752427e-07,1.0000000010279564e-06,1.0000000010279564e-06,9.999999974752427e-07,1.0000000010279564e-06,-5.957736733208993,-5.957736733208858,8.493206138382448e-15
267.0,1,7106.852508535512,0.49455888636679235,0.02516425125548758,0.02525072977948839,0.025164251255489857,0.4945588863667886,9.999999974752427e-07,1.0000000010279564e-06,1.00000000458067e-06,1.00000000458067e-06,1.0000000010279564e-06,-5.937021041342565,-5.937021041342639,3.774758283725532e-15
268.0,1,7114.308188983203,0.49325998786608494,0.02507696457902694,0.02516313824160488,0.025076964579031337,0.49325998786607334,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,1.00000000458067e-06,1.0000000010279564e-06,-5.916432820289277,-5.916432820289199,1.1601830607332886e-14
269.0,1,7121.738894939596,0.4919690585394647,0.024990214414884707,0.02507608530907836,0.024990214414891153,0.4919690585394649,1.00000000458067e-06,9.999999974752427e-07,9.999999974752427e-07,1.0000000010279564e-06,1.00000000458067e-06,-5.895970904298121,-5.895970904298153,6.446232436729815e-15
270.0,1,7129.144861157063,0.49068602569658304,0.02490399582575952,0.024989566015621977,0.024903995825758696,0.4906860256965824,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,1.00000000458067e-06,9.999999974752427e-07,-5.87563414175272,-5.875634141752659,8.257283745649602e-16
271.0,1,7136.526319549963,0.4894108175271341,0.02481830393602331,0.024903575457444087,0.024818303936027013,0.48941081752712984,1.00000000458067e-06,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,1.00000000458067e-06,-5.855421394957773,-5.8554213949577445,4.274358644806853e-15
272.0,1,7143.883499237832,0.4881433630876543,0.024733133930806884,0.024818108792175927,0.024733133930813705,0.4881433630876421,9.999999974752427e-07,9.999999974752427e-07,1.00000000458067e-06,1.00000000458067e-06,1.00000000458067e-06,-5.835331539932152,-5.835331539932014,1.2212453270876722e-14
273.0,1,7151.216626586166,0.48688359228849815,0.02464848105489079,0.024733161237937746,0.02464848105489048,0.48688359228849565,1.0000000010279564e-06,9.999999974752427e-07,1.0000000010279564e-06,1.0000000010279564e-06,9.999999974752427e-07,-5.8153634662027045,-5.8153634662026725,2.4980018054066022e-15
274.0,1,7158.525925248258,0.48563143588112295,0.024564340611821445,0.024648728072249076,0.02456434061181958,0.4856314358811269,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,1.0000000010279564e-06,-5.795516076604866,-5.795516076604869,3.941291737419306e-15
275.0,1,7165.8116162048145,0.4843868254455132,0.0244807079629285,0.024564804631094277,0.024480707962925816,0.4843868254455112,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,9.999999974752427e-07,1.00000000458067e-06,-5.775788287083877,-5.7757882870837385,2.6853519408120974e-15
276.0,1,7173.073917803658,0.4831496933778748,0.024397578526371016,0.024481386307980822,0.02439757852637541,0.4831496933778702,1.0000000010279564e-06,9.999999974752427e-07,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,-5.756179026500618,-5.756179026500597,4.551914400963142e-15
277.0,1,7180.313045798778,0.481919972878557,0.02431494777629989,0.024398468552938646,0.02431494777629098,0.48191997287855304,9.999999974752427e-07,1.0000000010279564e-06,1.0000000010279564e-06,9.999999974752427e-07,1.00000000458067e-06,-5.736687236442414,-5.736687236442169,8.909539772616881e-15
278.0,1,7187.529213388244,0.4806975979401485,0.024232811241850432,0.02431604687171424,0.024232811241855966,0.4806975979401494,9.999999974752427e-07,1.0000000010279564e-06,9.999999974752427e-07,1.0000000010279564e-06,1.0000000010279564e-06,-5.717311871033459,-5.717311871033463,5.533767888366015e-15
279.0,1,7194.72263125182,0.4794825033358141,0.024151164506423545,0.02423411682474432,0.024151164506426116,0.4794825033358134,9.999999974752427e-07,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,9.999999974752427e-07,-5.698051896753029,-5.698051896753025,2.570860191397628e-15
280.0,1,7201.893507588003,0.47827462460782294,0.024070003206697343,0.02415267402639651,0.024070003206692486,0.47827462460781967,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,-5.67890629225268,-5.678906292252719,4.85722573273506e-15
281.0,1,7209.042048149899,0.4770738980562837,0.023989323031829216,0.024071714144039944,0.023989323031837595,0.4770738980562796,1.0000000010279564e-06,9.999999974752427e-07,9.99999993922529e-07,9.999999974752427e-07,1.0000000010279564e-06,-5.659874048179539,-5.659874048179571,8.378714388967978e-15
282.0,1,7216.168456280888,0.4758802607280458,0.02390911972269683,0.023991232897221146,0.023909119722700194,0.47588026072804357,1.00000000458067e-06,9.999999974752427e-07,1.0000000010279564e-06,1.00000000458067e-06,1.00000000458067e-06,-5.640954167001425,-5.640954167001372,3.3653635433950058e-15
283.0,1,7223.272932949788,0.47469365040585887,0.02382938907099289,0.02391122605687118,0.02382938907098607,0.4746936504058617,9.999999974752427e-07,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,-5.622145662834637,-5.622145662834569,6.8209327075408055e-15
