time_s,j_A_cm2,charge_C_cm2,heater_on,T1_C,T2_C,T3_C,T4_C,T5_C,TEL_C,TER_C,cell1_V,cell2_V,cell3_V,cell4_V,cell5_V,cell1_ice_bulk,cell2_ice_bulk,cell3_ice_bulk,cell4_ice_bulk,cell5_ice_bulk,cell1_pore_ice_bulk,cell2_pore_ice_bulk,cell3_pore_ice_bulk,cell4_pore_ice_bulk,cell5_pore_ice_bulk,cell1_pore_ice_saturation,cell2_pore_ice_saturation,cell3_pore_ice_saturation,cell4_pore_ice_saturation,cell5_pore_ice_saturation,cell1_mem_ice_bulk,cell2_mem_ice_bulk,cell3_mem_ice_bulk,cell4_mem_ice_bulk,cell5_mem_ice_bulk,cell1_lambda_mean,cell2_lambda_mean,cell3_lambda_mean,cell4_lambda_mean,cell5_lambda_mean,cell1_j_over_jlim,cell2_j_over_jlim,cell3_j_over_jlim,cell4_j_over_jlim,cell5_j_over_jlim,cell1_gas_porosity,cell2_gas_porosity,cell3_gas_porosity,cell4_gas_porosity,cell5_gas_porosity,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg
0.0625,0,0,1,-29.8646211532,-29.7976420442,-29.7973807826,-29.7976420442,-29.8646211532,-29.999933011,-29.999933011,1.267456424,1.26739770046,1.26739747283,1.26739770046,1.267456424,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.9998266244,2.99982659203,2.99982659195,2.99982659203,2.9998266244,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,7.8125,0,-0.00251639552229,0.000931549218989,7.80905205526,1.21652384347e-12,4.45790793162e-21
0.06875,0,0,1,-29.8511269464,-29.7774324567,-29.777119116,-29.7774324567,-29.8511269464,-29.9999196313,-29.9999196313,1.26744449969,1.26737984251,1.26737956919,1.26737984251,1.26744449969,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99980940343,2.99980936393,2.99980936381,2.99980936393,2.99980940343,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,8.59375,0,-0.00276637701671,0.00111764053602,8.58986598245,1.34592293907e-12,6.39787807863e-21
0.075,0,0,1,-29.8376406506,-29.7572276383,-29.7568575312,-29.7572276383,-29.8376406506,-29.9999050403,-29.9999050403,1.26743258237,1.26736198878,1.26736166562,1.26736198878,1.26743258237,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99979218129,2.99979213395,2.9997921338,2.99979213395,2.99979218129,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,9.375,0,-0.00301638167437,0.00132058972279,9.3706630286,1.83329610173e-12,1.11660118272e-20
0.08125,0,0,1,-29.8241622569,-29.7370275879,-29.7365960348,-29.7370275879,-29.8241622569,-29.9998892386,-29.9998892386,1.26742067204,1.26734413926,1.26734376212,1.26734413926,1.26742067204,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99977495797,2.99977490208,2.9997749019,2.99977490208,2.99977495797,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,10.15625,0,-0.00326640961926,0.0015403869017,10.1514432035,1.14725568455e-12,4.25581116436e-21
0.0875,0,0,1,-29.8106917563,-29.7168323045,-29.7163346336,-29.7168323045,-29.8106917563,-29.9998722272,-29.9998722272,1.26740876868,1.26732629395,1.26732585871,1.26732629395,1.26740876868,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99975773346,2.99975766833,2.9997576681,2.99975766833,2.99975773346,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,10.9375,0,-0.00351646095432,0.00177702220635,10.9322065168,1.34294637043e-12,1.71039774852e-20
0.09375,0,0,1,-29.7972291399,-29.6966417868,-29.6960733342,-29.6966417868,-29.7972291399,-29.9998540069,-29.9998540069,1.26739687229,1.26730845285,1.26730795539,1.26730845285,1.26739687229,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99974050776,2.99974043268,2.99974043239,2.99974043268,2.99974050776,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,11.71875,0,-0.00376653576545,0.00203048578152,11.7129529785,1.41908056486e-12,1.31266284023e-20
0.1,0,0,1,-29.7837743987,-29.6764560338,-29.6758121434,-29.6764560338,-29.7837743987,-29.9998345784,-29.9998345784,1.26738498285,1.26729061596,1.26729005217,1.26729061596,1.26738498285,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99972328085,2.99972319513,2.99972319478,2.99972319513,2.99972328085,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,12.5,0,-0.0040166341245,0.00230076778315,12.4936825981,2.0814543665e-12,5.56738874362e-21
0.10625,0,0,1,-29.7703275238,-29.6562750444,-29.6555510676,-29.6562750444,-29.7703275238,-29.9998139426,-29.9998139426,1.26737310037,1.26727278329,1.26727214904,1.26727278329,1.26737310037,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99970605273,2.99970595567,2.99970595526,2.99970595567,2.99970605273,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,13.28125,0,-0.0042667560916,0.00258785837835,13.2743953855,2.59077351586e-12,1.44779106509e-20
0.1125,0,0,1,-29.7568885064,-29.6360988175,-29.6352901137,-29.6360988175,-29.7568885064,-29.9997921003,-29.9997921003,1.26736122483,1.26725495482,1.26725424602,1.26725495482,1.26736122483,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.9996888234,2.99968871431,2.99968871382,2.99968871431,2.9996888234,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,14.0625,0,-0.00451690171694,0.00289174774533,14.0550913505,2.67847636432e-12,7.20666219436e-21
0.11875,0,0,1,-29.7434573375,-29.6159273519,-29.6150292882,-29.6159273519,-29.7434573375,-29.9997690524,-29.9997690524,1.26734935623,1.26723713056,1.26723634312,1.26723713056,1.26734935623,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99967159285,2.99967147104,2.99967147047,2.99967147104,2.99967159285,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,14.84375,0,-0.00476707104225,0.00321242607345,14.8357705029,3.47147787946e-12,1.00426343809e-20
0.125,0,0,1,-29.7300340082,-29.5957606466,-29.5947685978,-29.5957606466,-29.7300340082,-29.9997447996,-29.9997447996,1.26733749456,1.2672193105,1.26721844033,1.2672193105,1.26733749456,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99965436108,2.99965422587,2.9996542252,2.99965422587,2.99965436108,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,15.625,0,-0.00501726410194,0.00354988356319,15.6164328523,3.01366830796e-12,1.55345842526e-20
0.13125,0,0,1,-29.7166185097,-29.5755987005,-29.574508049,-29.5755987005,-29.7166185097,-29.9997193427,-29.9997193427,1.2673256398,1.26720149465,1.26720053767,1.26720149465,1.2673256398,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.9996371281,2.99963697878,2.99963697801,2.99963697878,2.9996371281,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,16.40625,0,-0.00526748092407,0.00390411042607,16.3970784087,3.22307545236e-12,9.94601968534e-21
0.1375,0,0,1,-29.7032108331,-29.5554415125,-29.5542476485,-29.5554415125,-29.7032108331,-29.9996926826,-29.9996926826,1.26731379196,1.26718368301,1.26718263514,1.26718368301,1.26731379196,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99961989388,2.99961972978,2.9996197289,2.99961972978,2.99961989388,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,17.1875,0,-0.00551772153114,0.00427509688475,17.1777071816,4.41709516186e-12,1.75854627762e-20
0.14375,0,0,1,-29.6898109695,-29.5352890813,-29.5339874028,-29.5352890813,-29.6898109695,-29.99966482,-29.99966482,1.26730195102,1.26716587556,1.26716473275,1.26716587556,1.26730195102,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99960265844,2.99960247887,2.99960247786,2.99960247887,2.99960265844,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,17.96875,0,-0.00576798594075,0.00466283317292,17.9583191809,4.28426912003e-12,9.13022107801e-21
0.15,0,0,1,-29.6764189101,-29.5151414061,-29.5137273186,-29.5151414061,-29.6764189101,-29.9996357559,-29.9996357559,1.26729011698,1.26714807232,1.2671468305,1.26714807232,1.26729011698,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99958542177,2.99958522604,2.9995852249,2.99958522604,2.99958542177,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,18.75,0,-0.0060182741661,0.00506730953532,18.7389144163,5.2832859615e-12,1.48506051477e-20
0.15625,0,0,1,-29.6630346461,-29.4949984855,-29.4934674024,-29.4949984855,-29.6630346461,-29.9996054909,-29.9996054909,1.26727828983,1.26713027328,1.2671289284,1.26713027328,1.26727828983,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99956818388,2.9995679713,2.99956797001,2.9995679713,2.99956818388,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,19.53125,0,-0.00626858621655,0.00548851622773,19.5194928976,4.98273557831e-12,2.98002072712e-20
0.1625,0,0,1,-29.6496581686,-29.4748603186,-29.4732076607,-29.4748603186,-29.6496581686,-29.9995740259,-29.9995740259,1.26726646956,1.26711247845,1.26711102645,1.26711247845,1.26726646956,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99955094474,2.99955071466,2.99955071321,2.99955071466,2.99955094474,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,20.3125,0,-0.00651892209792,0.00592644351696,20.3000546344,5.67137916491e-12,1.44212653226e-20
0.16875,0,0,1,-29.6362894689,-29.4547269042,-29.4529481002,-29.4547269042,-29.6362894689,-29.9995413617,-29.9995413617,1.26725465616,1.26709468781,1.26709312466,1.26709468781,1.26725465616,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99953370438,2.99953345609,2.99953345448,2.99953345609,2.99953370438,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,21.09375,0,-0.00676928181291,0.00638108168081,21.0805996365,6.53933764777e-12,1.83732034171e-20
0.175,0,0,1,-29.6229285382,-29.4345982413,-29.4326887272,-29.4345982413,-29.6229285382,-29.9995074992,-29.9995074992,1.26724284963,1.26707690137,1.26707522303,1.26707690137,1.26724284963,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99951646279,2.99951619562,2.99951619382,2.99951619562,2.99951646279,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,21.875,0,-0.00701966536136,0.00685242100808,21.8611279136,7.39442361508e-12,2.38672708713e-20
0.18125,0,0,1,-29.6095753676,-29.4144743286,-29.4124295485,-29.4144743286,-29.6095753676,-29.999472439,-29.999472439,1.26723104995,1.26705911913,1.26705732158,1.26705911913,1.26723104995,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99949921996,2.99949893324,2.99949893124,2.99949893324,2.99949921996,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,22.65625,0,-0.00727007274048,0.00734045179856,22.6416394755,8.44244466003e-12,1.9747514374e-20
0.1875,0,0,1,-29.5962299485,-29.3943551651,-29.3921705703,-29.3943551651,-29.5962299485,-29.9994361821,-29.9994361821,1.26721925713,1.26704134108,1.2670394203,1.26704134108,1.26721925713,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99948197589,2.99948166895,2.99948166674,2.99948166895,2.99948197589,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,23.4375,0,-0.00752050394514,0.00784516436298,23.4221343317,8.58179326213e-12,2.20472088258e-20
0.19375,0,0,1,-29.582892272,-29.3742407498,-29.3719117994,-29.3742407498,-29.582892272,-29.9993987291,-29.9993987291,1.26720747114,1.26702356723,1.26702151921,1.26702356723,1.26720747114,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99946473059,2.99946440276,2.99946440032,2.99946440276,2.99946473059,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,24.21875,0,-0.00777095896801,0.00836654902303,24.202612492,9.25562404497e-12,1.29839562902e-20
0.2,0,0,1,-29.5695623294,-29.3541310814,-29.3516532421,-29.3541310814,-29.5695623294,-29.999360081,-29.999360081,1.26719569199,1.26700579758,1.2670036183,1.26700579758,1.26719569199,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99944748406,2.99944713465,2.99944713198,2.99944713465,2.99944748406,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,25,0,-0.00802143779976,0.00890459611133,24.9830739661,9.80754193136e-12,1.49988359135e-20
0.20625,0,0,1,-29.5562401119,-29.3340261589,-29.331394905,-29.3340261589,-29.5562401119,-29.9993202386,-29.9993202386,1.26718391967,1.26698803211,1.26698571759,1.26698803211,1.26718391967,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99943023629,2.99942986465,2.99942986172,2.99942986465,2.99943023629,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,25.78125,0,-0.00827194042921,0.00945929597144,25.7635187636,1.06939370553e-11,3.33503341114e-20
0.2125,0,0,1,-29.5429256109,-29.3139259811,-29.3111367944,-29.3139259811,-29.5429256109,-29.9992792026,-29.9992792026,1.26717215417,1.26697027085,1.26696781708,1.26697027085,1.26717215417,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99941298728,2.99941259274,2.99941258954,2.99941259274,2.99941298728,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,26.5625,0,-0.00852246684347,0.0100306389578,26.5439468942,1.06540765793e-11,2.27327761175e-20
0.21875,0,0,1,-29.5296188176,-29.2938305471,-29.290878917,-29.2938305471,-29.5296188176,-29.9992369737,-29.9992369737,1.26716039548,1.26695251377,1.26694991677,1.26695251377,1.26716039548,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99939573704,2.99939531892,2.99939531545,2.99939531892,2.99939573704,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,27.34375,0,-0.00877301702803,0.0106186154357,27.3243583675,1.10989863134e-11,2.10858264307e-20
0.225,0,0,1,-29.5163197234,-29.2737398556,-29.270621279,-29.2737398556,-29.5163197234,-29.999193553,-29.999193553,1.26714864359,1.26693476088,1.26693201668,1.26693476088,1.26714864359,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99937848557,2.99937804321,2.99937803943,2.99937804321,2.99937848557,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,28.125,0,-0.00902359096692,0.0112232157815,28.1047531933,1.18192868687e-11,1.5778106225e-20
0.23125,0,0,1,-29.5030283195,-29.2536539055,-29.250363887,-29.2536539055,-29.5030283195,-29.999148941,-29.999148941,1.2671368985,1.26691701218,1.2669141168,1.26691701218,1.2671368985,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,0,0,0,0,0,0,0,0,0,0,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,4.23832657763e-20,2.99936123286,2.99936076561,2.99936076151,2.99936076561,2.99936123286,0,0,0,0,0,0.3916,0.3916,0.3916,0.3916,0.3916,28.90625,0,-0.00927418864277,0.0118444303821,28.885131381,1.16987253218e-11,3.14535097051e-20
