center_q_W_cm2,energy_J,startup_s
0.5718847050625473,2975.3549278198384,26.031758189575523
0.6781152949374526,2975.3577539317344,25.440653479845835
0.5062305898749053,2975.7531116777227,26.414565809072787
0.6246246603591786,2975.257905373251,25.73404869698145
0.6245913177611644,2975.2579048439015,25.734234230966944
0.6243825060165135,2975.2579056105023,25.73539625443675
0.6245115587719579,2975.2579042823563,25.73467806466081
0.6244782161756212,2975.257904384128,25.734863613174934
0.6245449013682945,2975.257904388008,25.734492520617028
