mode,dt,scale,q1,q2,q3,q4,q5,th_s,horizon_s,E_J,min_T_C,min_V,ice,constraint_min
C,0.2,1,0.3723295815289489,0.25990521747839773,0.1484990310671208,0.25990521747839773,0.3723295815289489,36.56919948509201,49.26706901788583,1291.778291576746,-17.11680595760643,0.5576422475723111,0.16089831886432035,-1.7117805957606431
C,0.2,1,0.38400609162618676,0.7826264607853994,0.6979176296600962,0.7826264607853994,0.38400609162618676,27.355744689357792,36.45491015781857,2073.006524782843,-12.308939230462846,0.604196183878985,0.06317997927095428,-1.2309939230462845
C,0.2,1,0.7424966278811649,0.9275427251716915,0.036362033385186066,0.9275427251716915,0.7424966278811649,48.1392463292122,61.327372162571734,4063.4828118584937,-1.4947291917902006,0.6118178603482263,0.036965190111152874,-0.14957291917902005
C,0.2,1,0.8366521788674282,0.002539014276258522,0.16499602679776715,0.002539014276258522,0.8366521788674282,18.010785188379103,69.36121270903163,830.0173154742905,-16.737878179887137,0.5204689856326352,0.3471790656091027,-1.6738878179887138
C,0.2,1,0.4588962323329133,0.9147780888588318,0.2236429481636617,0.9147780888588318,0.4588962323329133,21.43975440799814,24.348300150808377,1592.433251238968,-14.394860794724101,0.6265195519727661,0.028961406995735645,-1.43958607947241
C,0.2,1,0.5485877726548807,0.4797088266846947,0.7254686379613353,0.4797088266846947,0.5485877726548807,57.016056676743986,57.799743336515775,3965.554883902511,2.6949472651680706,0.6174130505099307,0.07284158355206878,0.007836866597717887
C,0.2,1,0.4950032695957686,0.5530090136752075,0.7953189039700403,0.5530090136752075,0.4950032695957686,34.04511427194948,86.70682572633437,2460.902971325894,-9.054027034936311,0.556445058303519,0.3395854633348215,-0.905502703493631
C,0.2,1,0.8987802026196616,0.05362339343939515,0.06804591977612773,0.05362339343939515,0.8987802026196616,32.95102360627378,78.37534362022176,1625.1882365434458,-12.732249351678266,0.5370712489913373,0.35657911899126365,-1.2733249351678266
C,0.2,1,0.1410841334634455,0.7651956181677468,0.8071975443652571,0.7651956181677468,0.1410841334634455,33.56253127116002,35.80990843299491,2198.141945846114,-10.072516367168348,0.6098791124152219,0.06608997154868745,-1.0073516367168347
C,0.2,1,0.3752380569028503,0.07619295296946543,0.3700062111537298,0.07619295296946543,0.3752380569028503,4.916565923454032,6.786640425244378,156.45351422705252,-27.612817674124443,0.6676903215777599,0.0019634775138423414,-2.7613817674124443
C,0.2,1,0.4578799029058799,0.873583187658525,0.7649730982644467,0.873583187658525,0.4578799029058799,70.63915652965237,77.67645559112025,6053.597844123571,11.857788094721732,0.6327679319812021,0.04520583852423966,0.07037299061467878
C,0.2,1,0.2299433044587863,0.9320175792866778,0.5365428896910864,0.9320175792866778,0.2299433044587863,69.97748652189169,84.24931047002589,5004.203174857548,4.833519646774903,0.6162925336400935,0.07755870793124886,0.142718239481342
C,0.2,1,0.48223812403705657,0.9509896445416023,0.17674954675039772,0.9509896445416023,0.48223812403705657,54.14017669181648,60.50452511083808,4118.991523804948,1.3361341473519188,0.6157395321327999,0.057364502472593566,0.06364348419021602
C,0.2,1,0.5255245424073787,0.44417475485308444,0.7486029868707287,0.44417475485308444,0.5255245424073787,22.32629146995314,38.77521194073549,1500.3276694461265,-17.184273331735575,0.5829640905547407,0.09067878748568982,-1.7185273331735575
C,0.2,1,0.7769445297008414,0.21536969041223508,0.33533810768327554,0.21536969041223508,0.7769445297008414,47.30384196549879,73.9697663066904,2743.5832736887846,-8.679717990001384,0.5703973417278512,0.22595662150590162,-0.8680717990001383
C,0.2,1,0.7229810156969493,0.7188286870398495,0.48194460030276565,0.7188286870398495,0.7229810156969493,42.679176631834494,59.78462774471771,3590.9875167068467,-4.577561008946088,0.5993974988828551,0.07154005651790094,-0.4578561008946088
C,0.2,1,0.17619009826763232,0.7067723191997639,0.3048985620862818,0.7067723191997639,0.17619009826763232,7.610623933324128,13.492101307748777,394.006452676404,-25.674008615491477,0.6340547464952889,0.01111317220810944,-2.567500861549148
C,0.2,1,0.5273904283602956,0.32639006465894815,0.08206031655409618,0.32639006465894815,0.5273904283602956,20.137410951993203,26.319839633372254,900.9584904687059,-21.106852952741153,0.6020129898128339,0.044053987912536334,-2.1107852952741153
C,0.2,1,0.9412532851851659,0.17604230382177455,0.4717612561045438,0.17604230382177455,0.9412532851851659,12.616899375451155,36.32715732089417,853.6444083944866,-22.06219693776051,0.5714845908323973,0.09847289736648705,-2.2063196937760514
C,0.2,1,0.11050967591381311,0.2936973051645673,0.06408051422929073,0.2936973051645673,0.11050967591381311,21.769981287932684,77.75804663887843,474.8547106187242,-16.67669519325362,0.5082179770205453,0.438147243181794,-1.6677695193253623
C,0.2,1,0.8112857426103924,0.28110609422314736,0.7504811290038613,0.28110609422314736,0.8112857426103924,19.421723491857808,56.22152029565831,1425.19753432144,-16.482199768851412,0.5442428489004548,0.20908407969581913,-1.6483199768851413
C,0.2,1,0.6156195132216516,0.639905601599114,0.0803041267401351,0.639905601599114,0.6156195132216516,70.91368039598174,86.06100605935517,4594.061865529612,1.696541133250994,0.6141281044585862,0.07955984027395926,0.15147325663373423
C,0.2,1,0.8909866144921171,0.9837156962656766,0.23348873711117135,0.9837156962656766,0.8909866144921171,6.709423088320812,65.97438868204948,668.07291646725,-17.843961135370368,0.5179348899314349,0.33022100727624476,-1.784496113537037
C,0.2,1,0.4813899594524443,0.2773453833327655,0.51671398979611,0.2773453833327655,0.4813899594524443,32.819887063646455,53.911115874298986,1669.0427828032457,-15.018299385660118,0.5569199271720385,0.17530649194224593,-1.5019299385660116
C,0.2,1,0.6515940056189348,0.7687218393963082,0.07339227901726841,0.7687218393963082,0.6515940056189348,4.58859581795321,69.07716863329306,334.2819549446985,-18.521137413015513,0.509046233478345,0.3777788757934498,-1.8522137413015514
