cell,x_m,dx_m,porosity,vapor_kg_m3,liquid_kg_m3,ice_kg_m3
1,0.0001615250000000003,2.5e-07,0.0,0.0,113.26072847378518,2.924445338565374e-17
1,0.00016177500000000031,2.5e-07,0.0,0.0,113.25990643085643,2.924445338565374e-17
1,0.00016202500000000032,2.5e-07,0.0,0.0,113.25899216591304,2.924445338565374e-17
1,0.00016227500000000033,2.5e-07,0.0,0.0,113.25798564416316,2.924445338565374e-17
1,0.00016252500000000033,2.5e-07,0.0,0.0,113.25688675959636,2.924445338565374e-17
1,0.00016277500000000034,2.5e-07,0.0,0.0,113.25569523681034,2.924445338565374e-17
1,0.00016302500000000034,2.5e-07,0.0,0.0,113.2544104012798,2.924445338565374e-17
1,0.00016327500000000035,2.5e-07,0.0,0.0,113.25303064177164,2.924445338565374e-17
1,0.00016352500000000036,2.5e-07,0.0,0.0,113.25155215236414,2.924445338565374e-17
1,0.00016377500000000036,2.5e-07,0.0,0.0,113.24996598869946,2.924445338565374e-17
1,0.00016402500000000037,2.5e-07,0.0,0.0,113.24825117945755,2.924445338565374e-17
1,0.00016427500000000037,2.5e-07,0.0,0.0,113.24635860687263,2.924445338565374e-17
1,0.00016452500000000038,2.5e-07,0.0,0.0,113.2441732864494,2.924445338565374e-17
1,0.0001647750000000004,2.5e-07,0.0,0.0,113.24142610009959,2.924445338565374e-17
1,0.0001650250000000004,2.5e-07,0.0,0.0,113.2374872489413,2.924445338565374e-17
1,0.0001652750000000004,2.5e-07,0.0,0.0,113.22801453928015,0.0
1,0.00016557656250000037,3.53125e-07,0.4207,3.2111631840805585e-06,0.0,0.0
1,0.00016592968750000036,3.53125e-07,0.4207,3.1945674913120484e-06,0.0,0.0
1,0.00016628281250000035,3.53125e-07,0.4207,3.1779717966195543e-06,0.0,0.0
1,0.00016663593750000034,3.53125e-07,0.4207,3.161376100015909e-06,0.0,0.0
1,0.00016698906250000033,3.53125e-07,0.4207,3.1447804015139308e-06,0.0,0.0
1,0.00016734218750000032,3.53125e-07,0.4207,3.1281847011264216e-06,0.0,0.0
1,0.0001676953125000003,3.53125e-07,0.4207,3.1115889988661718e-06,0.0,0.0
1,0.0001680484375000003,3.53125e-07,0.4207,3.0949932947459557e-06,0.0,0.0
1,0.0001684015625000003,3.53125e-07,0.4207,3.0783975887785336e-06,0.0,0.0
1,0.00016875468750000028,3.53125e-07,0.4207,3.061801880976651e-06,0.0,0.0
1,0.00016910781250000027,3.53125e-07,0.4207,3.0452061713530426e-06,0.0,0.0
1,0.00016946093750000026,3.53125e-07,0.4207,3.0286104599204254e-06,0.0,0.0
1,0.00016981406250000025,3.53125e-07,0.4207,3.0120147466915055e-06,0.0,0.0
1,0.00017016718750000024,3.53125e-07,0.4207,2.995419031678973e-06,0.0,0.0
1,0.00017052031250000023,3.53125e-07,0.4207,2.978823314895506e-06,0.0,0.0
1,0.00017087343750000022,3.53125e-07,0.4207,2.9622275963537687e-06,0.0,0.0
