cell,x_m,dx_m,porosity,vapor_kg_m3,liquid_kg_m3,ice_kg_m3
1,0.00016592968750000036,3.53125e-07,0.4207,2.8685315660794276e-06,0.0,0.0
1,0.00016628281250000035,3.53125e-07,0.4207,2.853629944501151e-06,0.0,0.0
1,0.00016663593750000034,3.53125e-07,0.4207,2.8387283190495078e-06,0.0,0.0
1,0.00016698906250000033,3.53125e-07,0.4207,2.8238266897579917e-06,0.0,0.0
1,0.00016734218750000032,3.53125e-07,0.4207,2.8089250566600176e-06,0.0,0.0
1,0.0001676953125000003,3.53125e-07,0.4207,2.7940234197889263e-06,0.0,0.0
1,0.0001680484375000003,3.53125e-07,0.4207,2.77912177917798e-06,0.0,0.0
1,0.0001684015625000003,3.53125e-07,0.4207,2.764220134860367e-06,0.0,0.0
1,0.00016875468750000028,3.53125e-07,0.4207,2.7493184868692e-06,0.0,0.0
1,0.00016910781250000027,3.53125e-07,0.4207,2.734416835237518e-06,0.0,0.0
1,0.00016946093750000026,3.53125e-07,0.4207,2.7195151799982864e-06,0.0,0.0
1,0.00016981406250000025,3.53125e-07,0.4207,2.7046135211843984e-06,0.0,0.0
1,0.00017016718750000024,3.53125e-07,0.4207,2.6897118588286742e-06,0.0,0.0
1,0.00017052031250000023,3.53125e-07,0.4207,2.6748101929638645e-06,0.0,0.0
1,0.00017087343750000022,3.53125e-07,0.4207,2.659908523622647e-06,0.0,0.0
1,0.0001712265625000002,3.53125e-07,0.4207,2.6450068508376306e-06,0.0,0.0
1,0.0001715796875000002,3.53125e-07,0.4207,2.630105174641354e-06,0.0,0.0
1,0.0001719328125000002,3.53125e-07,0.4207,2.615203495066288e-06,0.0,0.0
1,0.00017228593750000018,3.53125e-07,0.4207,2.600301812144835e-06,0.0,0.0
1,0.00017263906250000017,3.53125e-07,0.4207,2.5854001259093307e-06,0.0,0.0
1,0.00017299218750000016,3.53125e-07,0.4207,2.570498436392043e-06,0.0,0.0
1,0.00017334531250000015,3.53125e-07,0.4207,2.5555967436251737e-06,0.0,0.0
1,0.00017369843750000014,3.53125e-07,0.4207,2.54069504764086e-06,0.0,0.0
1,0.00017405156250000013,3.53125e-07,0.4207,2.525793348471174e-06,0.0,0.0
1,0.00017440468750000012,3.53125e-07,0.4207,2.510891646148123e-06,0.0,0.0
1,0.0001747578125000001,3.53125e-07,0.4207,2.4959899407036517e-06,0.0,0.0
1,0.0001751109375000001,3.53125e-07,0.4207,2.4810882321696416e-06,0.0,0.0
1,0.0001754640625000001,3.53125e-07,0.4207,2.466186520577912e-06,0.0,0.0
1,0.00017581718750000008,3.53125e-07,0.4207,2.4512848059602207e-06,0.0,0.0
1,0.00017617031250000007,3.53125e-07,0.4207,2.436383088348265e-06,0.0,0.0
1,0.00017652343750000006,3.53125e-07,0.4207,2.4214813677736815e-06,0.0,0.0
1,0.00017787187500000007,2.34375e-06,0.8,4.554640830855327e-06,0.0,0.0
1,0.00018021562500000009,2.34375e-06,0.8,4.482917303314986e-06,0.0,0.0
1,0.0001825593750000001,2.34375e-06,0.8,4.411193605836508e-06,0.0,0.0
1,0.0001849031250000001,2.34375e-06,0.8,4.339469743044608e-06,0.0,0.0
1,0.00018724687500000012,2.34375e-06,0.8,4.267745719457851e-06,0.0,0.0
1,0.00018959062500000014,2.34375e-06,0.8,4.19602153949159e-06,0.0,0.0
1,0.00019193437500000015,2.34375e-06,0.8,4.124297207460826e-06,0.0,0.0
1,0.00019427812500000016,2.34375e-06,0.8,4.0525727275830075e-06,0.0,0.0
1,0.00019662187500000018,2.34375e-06,0.8,3.980848103980764e-06,0.0,0.0
1,0.0001989656250000002,2.34375e-06,0.8,3.909123340684576e-06,0.0,0.0
1,0.0002013093750000002,2.34375e-06,0.8,3.837398441635388e-06,0.0,0.0
1,0.00020365312500000022,2.34375e-06,0.8,3.7656734106871573e-06,0.0,0.0
1,0.00020599687500000023,2.34375e-06,0.8,3.6939482516093497e-06,0.0,0.0
1,0.00020834062500000024,2.34375e-06,0.8,3.6222229680893765e-06,0.0,0.0
1,0.00021068437500000025,2.34375e-06,0.8,3.5504975637349826e-06,0.0,0.0
1,0.00021302812500000027,2.34375e-06,0.8,3.4787720420765752e-06,0.0,0.0
1,0.00021537187500000028,2.34375e-06,0.8,3.407046406569505e-06,0.0,0.0
1,0.0002177156250000003,2.34375e-06,0.8,3.335320660596298e-06,0.0,0.0
1,0.0002200593750000003,2.34375e-06,0.8,3.2635948074688415e-06,0.0,0.0
1,0.00022240312500000032,2.34375e-06,0.8,3.191868850430516e-06,0.0,0.0
1,0.00022474687500000033,2.34375e-06,0.8,3.1201427926582926e-06,0.0,0.0
1,0.00022709062500000034,2.34375e-06,0.8,3.048416637264777e-06,0.0,0.0
1,0.00022943437500000036,2.34375e-06,0.8,2.9766903873002183e-06,0.0,0.0
1,0.00023177812500000037,2.34375e-06,0.8,2.9049640457544718e-06,0.0,0.0
1,0.00023412187500000038,2.34375e-06,0.8,2.8332376155589236e-06,0.0,0.0
1,0.0002364656250000004,2.34375e-06,0.8,2.7615110995883786e-06,0.0,0.0
1,0.0002388093750000004,2.34375e-06,0.8,2.6897845006629085e-06,0.0,0.0
1,0.00024115312500000042,2.34375e-06,0.8,2.618057821549664e-06,0.0,0.0
1,0.00024349687500000043,2.34375e-06,0.8,2.5463310649646533e-06,0.0,0.0
1,0.0002458406250000005,2.34375e-06,0.8,2.4746042335744887e-06,0.0,0.0
1,0.0002481843750000005,2.34375e-06,0.8,2.402877329998096e-06,0.0,0.0
1,0.0002505281250000005,2.34375e-06,0.8,2.331150356808393e-06,0.0,0.0
1,0.0002528718750000005,2.34375e-06,0.8,2.2594233165339465e-06,0.0,0.0
1,0.0002552156250000005,2.34375e-06,0.8,2.187696211660586e-06,0.0,0.0
1,0.00025755937500000054,2.34375e-06,0.8,2.115969044633001e-06,0.0,0.0
1,0.00025990312500000055,2.34375e-06,0.8,2.0442418178563035e-06,0.0,0.0
1,0.00026224687500000057,2.34375e-06,0.8,1.9725145336975704e-06,0.0,0.0
1,0.0002645906250000006,2.34375e-06,0.8,1.9007871944873567e-06,0.0,0.0
1,0.0002669343750000006,2.34375e-06,0.8,1.8290598025211843e-06,0.0,0.0
1,0.0002692781250000006,2.34375e-06,0.8,1.7573323600610124e-06,0.0,0.0
1,0.0002716218750000006,2.34375e-06,0.8,1.6856048693366814e-06,0.0,0.0
1,0.00027396562500000063,2.34375e-06,0.8,1.6138773325473358e-06,0.0,0.0
1,0.00027630937500000064,2.34375e-06,0.8,1.5421497518628307e-06,0.0,0.0
1,0.00027865312500000066,2.34375e-06,0.8,1.4704221294251134e-06,0.0,0.0
1,0.00028099687500000067,2.34375e-06,0.8,1.3986944673495917e-06,0.0,0.0
1,0.0002833406250000007,2.34375e-06,0.8,1.3269667677264815e-06,0.0,0.0
1,0.0002856843750000007,2.34375e-06,0.8,1.2552390326221393e-06,0.0,0.0
1,0.0002880281250000007,2.34375e-06,0.8,1.1835112640803787e-06,0.0,0.0
1,0.0002903718750000007,2.34375e-06,0.8,1.1117834641237717e-06,0.0,0.0
1,0.00029271562500000073,2.34375e-06,0.8,1.0400556347549357e-06,0.0,0.0
1,0.00029505937500000075,2.34375e-06,0.8,9.683277779578087e-07,0.0,0.0
1,0.00029740312500000076,2.34375e-06,0.8,8.965998956989115e-07,0.0,0.0
1,0.00029974687500000077,2.34375e-06,0.8,8.248719899285968e-07,0.0,0.0
1,0.0003020906250000008,2.34375e-06,0.8,7.531440625822909e-07,0.0,0.0
1,0.0003044343750000008,2.34375e-06,0.8,6.814161155817228e-07,0.0,0.0
1,0.0003067781250000008,2.34375e-06,0.8,6.096881508361454e-07,0.0,0.0
1,0.0003091218750000008,2.34375e-06,0.8,5.379601702435484e-07,0.0,0.0
1,0.00031146562500000084,2.34375e-06,0.8,4.662321756918638e-07,0.0,0.0
1,0.00031380937500000085,2.34375e-06,0.8,3.94504169060165e-07,0.0,0.0
1,0.00031615312500000086,2.34375e-06,0.8,3.2277615221985884e-07,0.0,0.0
1,0.0003184968750000009,2.34375e-06,0.8,2.510481270358745e-07,0.0,0.0
1,0.0003208406250000009,2.34375e-06,0.8,1.7932009536784655e-07,0.0,0.0
1,0.0003231843750000009,2.34375e-06,0.8,1.0759205907129528e-07,0.0,0.0
1,0.0003255281250000009,2.34375e-06,0.8,3.586401999880428e-08,0.0,0.0
2,1.171875e-06,2.34375e-06,0.8,8.737150119606327e-09,0.0,0.0
2,3.515625e-06,2.34375e-06,0.8,2.6211450261823456e-08,0.0,0.0
2,5.859375e-06,2.34375e-06,0.8,4.3685750113038854e-08,0.0,0.0
2,8.203125e-06,2.34375e-06,0.8,6.116004947920085e-08,0.0,0.0
2,1.0546874999999999e-05,2.34375e-06,0.8,7.863434816618206e-08,0.0,0.0
2,1.2890624999999998e-05,2.34375e-06,0.8,9.6108645979749e-08,0.0,0.0
2,1.5234375e-05,2.34375e-06,0.8,1.1358294272553177e-07,0.0,0.0
2,1.7578125e-05,2.34375e-06,0.8,1.3105723820899376e-07,0.0,0.0
2,1.9921874999999998e-05,2.34375e-06,0.8,1.4853153223540114e-07,0.0,0.0
2,2.2265624999999997e-05,2.34375e-06,0.8,1.660058246097926e-07,0.0,0.0
2,2.4609374999999997e-05,2.34375e-06,0.8,1.834801151369488e-07,0.0,0.0
2,2.6953124999999996e-05,2.34375e-06,0.8,2.0095440362136184e-07,0.0,0.0
2,2.9296874999999996e-05,2.34375e-06,0.8,2.1842868986720484e-07,0.0,0.0
2,3.1640625e-05,2.34375e-06,0.8,2.3590297367830123e-07,0.0,0.0
2,3.3984375e-05,2.34375e-06,0.8,2.5337725485809414e-07,0.0,0.0
2,3.6328125e-05,2.34375e-06,0.8,2.708515332096159e-07,0.0,0.0
2,3.8671874999999996e-05,2.34375e-06,0.8,2.883258085354569e-07,0.0,0.0
2,4.1015624999999996e-05,2.34375e-06,0.8,3.0580008063773494e-07,0.0,0.0
2,4.3359374999999995e-05,2.34375e-06,0.8,3.232743493180644e-07,0.0,0.0
2,4.5703124999999995e-05,2.34375e-06,0.8,3.40748614377525e-07,0.0,0.0
2,4.8046874999999994e-05,2.34375e-06,0.8,3.582228756166309e-07,0.0,0.0
2,5.039062499999999e-05,2.34375e-06,0.8,3.7569713283529967e-07,0.0,0.0
2,5.273437499999999e-05,2.34375e-06,0.8,3.931713858328206e-07,0.0,0.0
2,5.507812499999999e-05,2.34375e-06,0.8,4.106456344078236e-07,0.0,0.0
2,5.742187499999999e-05,2.34375e-06,0.8,4.281198783582478e-07,0.0,0.0
2,5.976562499999999e-05,2.34375e-06,0.8,4.4559411748130965e-07,0.0,0.0
2,6.210937499999999e-05,2.34375e-06,0.8,4.6306835157347156e-07,0.0,0.0
2,6.445312499999999e-05,2.34375e-06,0.8,4.805425804304098e-07,0.0,0.0
2,6.679687499999999e-05,2.34375e-06,0.8,4.98016803846983e-07,0.0,0.0
2,6.914062499999999e-05,2.34375e-06,0.8,5.15491021617199e-07,0.0,0.0
2,7.148437499999999e-05,2.34375e-06,0.8,5.329652335341843e-07,0.0,0.0
2,7.382812499999999e-05,2.34375e-06,0.8,5.5043943939015e-07,0.0,0.0
2,7.617187499999999e-05,2.34375e-06,0.8,5.679136389763607e-07,0.0,0.0
2,7.851562499999999e-05,2.34375e-06,0.8,5.85387832083101e-07,0.0,0.0
2,8.085937499999999e-05,2.34375e-06,0.8,6.028620184996426e-07,0.0,0.0
2,8.320312499999998e-05,2.34375e-06,0.8,6.203361980142118e-07,0.0,0.0
2,8.554687499999998e-05,2.34375e-06,0.8,6.378103704139563e-07,0.0,0.0
2,8.789062499999998e-05,2.34375e-06,0.8,6.552845354849118e-07,0.0,0.0
2,9.023437499999998e-05,2.34375e-06,0.8,6.727586930119684e-07,0.0,0.0
2,9.257812499999998e-05,2.34375e-06,0.8,6.902328427788369e-07,0.0,0.0
2,9.492187499999998e-05,2.34375e-06,0.8,7.077069845680152e-07,0.0,0.0
2,9.726562499999998e-05,2.34375e-06,0.8,7.251811181607539e-07,0.0,0.0
2,9.960937499999998e-05,2.34375e-06,0.8,7.426552433370225e-07,0.0,0.0
2,0.00010195312499999998,2.34375e-06,0.8,7.601293598754742e-07,0.0,0.0
2,0.00010429687499999998,2.34375e-06,0.8,7.77603467553412e-07,0.0,0.0
2,0.00010664062499999998,2.34375e-06,0.8,7.950775661467536e-07,0.0,0.0
2,0.00010898437499999998,2.34375e-06,0.8,8.125516554299956e-07,0.0,0.0
2,0.00011132812499999998,2.34375e-06,0.8,8.300257351761792e-07,0.0,0.0
2,0.00011367187499999998,2.34375e-06,0.8,8.474998051568544e-07,0.0,0.0
2,0.00011601562499999998,2.34375e-06,0.8,8.649738651420433e-07,0.0,0.0
2,0.00011835937499999998,2.34375e-06,0.8,8.82447914900205e-07,0.0,0.0
2,0.00012070312499999997,2.34375e-06,0.8,8.999219541981991e-07,0.0,0.0
2,0.00012304687499999997,2.34375e-06,0.8,9.173959828012487e-07,0.0,0.0
2,0.000125390625,2.34375e-06,0.8,9.348700004729044e-07,0.0,0.0
2,0.000127734375,2.34375e-06,0.8,9.523440069750059e-07,0.0,0.0
2,0.000130078125,2.34375e-06,0.8,9.69818002067646e-07,0.0,0.0
2,0.00013242187500000003,2.34375e-06,0.8,9.872919855091325e-07,0.0,0.0
2,0.00013476562500000004,2.34375e-06,0.8,1.0047659570559499e-06,0.0,0.0
2,0.00013710937500000005,2.34375e-06,0.8,1.022239916462721e-06,0.0,0.0
2,0.00013945312500000006,2.34375e-06,0.8,1.0397138634821699e-06,0.0,0.0
2,0.00014179687500000008,2.34375e-06,0.8,1.057187797865081e-06,0.0,0.0
2,0.0001441406250000001,2.34375e-06,0.8,1.0746617193602615e-06,0.0,0.0
2,0.0001464843750000001,2.34375e-06,0.8,1.0921356277145016e-06,0.0,0.0
2,0.00014882812500000012,2.34375e-06,0.8,1.1096095226725333e-06,0.0,0.0
2,0.00015007083333333344,1.4166666666666668e-07,0.3916,5.481854068957277e-07,0.0,0.0
2,0.0001502125000000001,1.4166666666666668e-07,0.3916,5.496950330569486e-07,0.0,0.0
2,0.00015035416666666677,1.4166666666666668e-07,0.3916,5.512046591827614e-07,0.0,0.0
2,0.00015049583333333344,1.4166666666666668e-07,0.3916,5.527142852730491e-07,0.0,0.0
2,0.0001506375000000001,1.4166666666666668e-07,0.3916,5.542239113276944e-07,0.0,0.0
2,0.00015077916666666677,1.4166666666666668e-07,0.3916,5.557335373465804e-07,0.0,0.0
2,0.00015092083333333344,1.4166666666666668e-07,0.3916,5.572431633295895e-07,0.0,0.0
2,0.0001510625000000001,1.4166666666666668e-07,0.3916,5.587527892766046e-07,0.0,0.0
